1#NULL
2#NULL
3#NULL
4#NULL
5#750.1,746.9;755.0,732.2;843.3,663.5;789.4,668.4;720.7,766.5;720.7,864.6;813.9,663.5;779.5,526.1;779.5,531.0;745.2,467.2;779.5,403.4;804.1,452.5;818.8,511.4;735.4,535.9;725.6,477.0;740.3,408.4
6#750.3,745.9;755.2,731.3;843.0,663.0;789.3,667.9;721.0,765.4;716.2,867.9;813.7,667.9;779.6,526.5;779.6,531.4;750.3,463.1;779.6,404.6;803.9,453.3;818.6,511.8;735.7,536.2;725.9,477.7;740.5,409.4
7#768.7,528.0;754.0,734.4;837.5,665.6;783.5,670.5;719.6,763.9;719.6,867.1;812.9,665.6;773.6,523.1;778.5,532.9;749.1,464.1;783.5,405.2;803.1,454.3;812.9,508.3;734.3,537.8;724.5,478.9;739.2,410.1
8#769.5,540.2;754.8,726.0;829.7,655.5;775.8,660.3;707.2,742.6;722.6,854.4;805.1,655.5;766.2,514.1;770.7,522.7;742.8,454.3;780.1,400.1;802.1,449.0;806.8,499.6;725.2,528.5;717.4,478.4;731.3,419.2
9#770.2,552.5;755.6,717.6;821.8,645.4;768.2,650.1;694.8,721.3;725.7,841.6;797.3,645.4;758.7,505.1;762.9,512.5;736.5,444.5;776.8,395.0;801.2,443.7;800.7,490.9;716.2,519.2;710.2,478.0;723.3,428.3
10#771.0,564.7;756.5,709.2;814.0,635.3;760.5,639.9;682.4,700.0;728.7,828.9;789.5,635.3;751.3,496.1;755.1,502.3;730.2,434.6;773.4,389.8;800.2,438.3;794.7,482.2;707.1,509.8;703.1,477.5;715.4,437.5
11#771.7,576.9;757.3,700.8;806.2,625.2;752.8,629.6;669.9,678.7;731.7,816.2;781.7,625.2;743.8,487.1;747.3,492.1;723.9,424.8;770.0,384.7;799.2,433.0;788.6,473.6;698.1,500.5;696.0,477.1;707.5,446.6
12#772.5,589.1;758.1,692.4;798.3,615.1;745.2,619.4;657.5,657.4;734.8,803.5;773.9,615.1;736.4,478.1;739.5,481.9;717.6,415.0;766.6,379.6;798.3,427.7;782.5,464.9;689.0,491.2;688.9,476.6;699.6,455.7
13#773.2,601.4;758.9,684.0;790.5,605.0;737.5,609.2;645.1,636.1;737.8,790.7;766.1,605.0;728.9,469.1;731.7,471.7;711.3,405.2;763.3,374.5;797.3,422.4;776.4,456.2;680.0,481.9;681.7,476.2;691.6,464.8
14#774.0,613.6;759.7,675.6;782.6,594.9;729.9,599.0;632.7,614.8;740.9,778.0;758.3,594.9;721.5,460.1;723.9,461.5;705.0,395.4;759.9,369.4;796.4,417.1;770.3,447.5;670.9,472.6;674.6,475.7;683.7,473.9
15#774.8,625.8;760.6,667.2;774.8,584.7;722.2,588.8;620.3,593.5;743.9,765.3;750.5,584.7;714.1,451.0;716.2,451.3;698.6,385.5;756.5,364.2;795.4,411.7;764.3,438.8;661.9,463.2;667.5,475.2;675.8,483.1
16#775.5,638.1;761.4,658.8;767.0,574.6;714.5,578.6;607.9,572.2;746.9,752.5;742.7,574.6;706.6,442.0;708.4,441.1;692.3,375.7;753.2,359.1;794.4,406.4;758.2,430.1;652.8,453.9;660.3,474.8;667.8,492.2
17#776.3,650.3;762.2,650.4;759.1,564.5;706.9,568.4;595.5,550.9;750.0,739.8;734.9,564.5;699.2,433.0;700.6,430.9;686.0,365.9;749.8,354.0;793.5,401.1;752.1,421.4;643.8,444.6;653.2,474.3;659.9,501.3
18#777.0,662.5;763.0,642.0;751.3,554.4;699.2,558.1;583.0,529.6;753.0,727.1;727.1,554.4;691.7,424.0;692.8,420.7;679.7,356.1;746.4,348.9;792.5,395.8;746.0,412.8;634.8,435.3;646.1,473.9;652.0,510.4
19#777.8,674.7;763.9,633.6;743.5,544.3;691.5,547.9;570.6,508.3;756.0,714.4;719.3,544.3;684.3,415.0;685.0,410.5;673.4,346.2;743.0,343.7;791.5,390.4;740.0,404.1;625.7,425.9;639.0,473.4;644.1,519.6
20#778.5,687.0;764.7,625.2;735.6,534.2;683.9,537.7;558.2,487.0;759.1,701.6;711.5,534.2;676.8,406.0;677.2,400.3;667.1,336.4;739.7,338.6;790.6,385.1;733.9,395.4;616.6,416.6;631.8,473.0;636.1,528.7
21#779.3,699.2;765.5,616.8;727.8,524.1;676.2,527.5;545.8,465.7;762.1,688.9;703.7,524.1;669.4,397.0;669.4,390.1;660.8,326.6;736.3,333.5;789.6,379.8;727.8,386.7;607.6,407.3;624.7,472.5;628.2,537.8
22#769.0,700.5;755.2,610.6;713.7,517.3;654.9,520.7;540.8,482.7;620.3,551.8;682.6,517.3;661.8,396.3;661.8,389.4;651.4,313.3;701.6,301.2;755.2,341.0;710.2,385.9;610.0,396.3;568.5,365.2;610.0,313.3
23#741.1,686.1;750.2,596.7;702.8,520.2;633.5,523.8;546.0,498.3;629.9,574.9;670.0,523.8;655.4,388.9;655.4,385.3;648.1,312.3;680.9,272.2;713.8,319.6;699.2,381.6;608.0,392.5;575.2,334.2;593.4,272.2
24#742.0,688.4;751.2,598.2;703.4,521.0;633.5,521.0;545.2,498.9;629.8,568.8;670.3,521.0;655.6,392.2;655.6,384.8;648.2,314.9;681.3,270.8;714.4,318.6;699.7,381.1;607.7,392.2;574.6,337.0;593.0,270.8
25#718.1,677.6;741.5,584.0;690.8,517.7;624.4,529.4;542.5,513.8;632.2,595.7;655.7,525.5;644.0,385.1;644.0,389.0;644.0,318.8;655.7,256.4;675.2,314.9;686.9,377.3;597.1,392.9;581.5,330.5;581.5,260.3
26#698.3,658.2;723.7,567.7;676.6,531.5;611.5,535.1;550.0,535.1;626.0,618.4;644.0,531.5;633.2,394.0;636.8,394.0;633.2,325.2;651.3,274.6;680.2,332.5;676.6,386.7;589.8,401.2;571.7,332.5;586.1,260.1
27#681.1,636.6;706.0,551.4;663.4,533.7;585.3,551.4;539.1,540.8;624.3,643.7;624.3,544.3;620.8,405.8;624.3,405.8;627.9,331.3;652.7,292.2;677.6,352.6;670.5,405.8;574.6,405.8;560.4,338.4;585.3,274.4
28#655.5,632.8;693.4,555.8;656.2,547.8;581.9,561.0;539.5,564.4;618.1,659.0;619.0,555.7;616.4,416.9;619.9,417.8;625.2,344.5;653.4,308.2;673.8,368.4;665.9,417.8;570.4,414.4;558.0,348.1;585.0,289.2
29#630.0,628.9;680.8,560.1;649.0,561.8;578.6,570.6;539.8,588.0;612.0,674.3;613.8,567.1;612.0,428.1;615.5,429.9;622.5,357.8;654.1,324.2;670.1,384.1;661.2,429.9;566.2,422.9;555.6,357.8;584.7,304.0
30#604.4,625.1;668.1,564.5;641.8,575.9;575.2,580.3;540.1,611.6;605.8,689.6;608.5,578.5;607.6,439.2;611.1,441.9;619.9,371.0;654.8,340.3;666.3,399.9;656.6,441.9;562.1,431.4;553.3,367.5;584.4,318.8
31#578.8,621.2;655.5,568.9;634.6,589.9;571.9,589.9;540.5,635.2;599.7,704.9;603.2,589.9;603.2,450.4;606.7,453.9;617.2,384.2;655.5,356.3;662.5,415.6;652.0,453.9;557.9,440.0;550.9,377.2;584.1,333.6
32#652.4,591.8;645.4,591.8;620.6,598.8;564.0,595.3;528.6,627.1;585.2,708.5;592.3,595.3;599.4,468.0;602.9,471.5;613.5,397.2;656.0,376.0;659.5,436.1;648.9,475.0;549.9,457.4;567.5,436.1;606.5,372.5
33#642.4,598.4;636.2,598.4;617.6,613.9;555.5,604.6;527.6,623.3;567.9,700.8;589.7,604.6;595.9,483.6;599.0,480.5;608.3,415.3;654.8,396.7;661.0,455.7;642.4,492.9;552.4,471.2;558.6,483.6;561.7,449.5
34#635.6,618.8;621.9,618.8;611.0,616.1;545.4,613.3;509.8,607.9;548.1,681.7;578.2,613.3;594.6,490.3;597.3,487.5;608.2,430.1;654.7,416.4;660.2,471.1;641.1,495.7;545.4,482.1;556.3,487.5;556.3,460.2
35#615.6,599.8;644.1,500.1;598.9,623.6;546.7,635.4;484.9,578.4;503.9,618.8;570.4,616.4;589.4,497.7;591.8,492.9;608.4,438.3;655.9,435.9;658.3,490.6;634.6,507.2;544.3,485.8;549.1,492.9;551.4,469.2
36#618.2,600.1;644.5,499.8;601.5,616.9;546.5,636.0;486.8,578.6;503.5,619.3;572.8,619.3;589.5,497.4;591.9,492.7;608.6,440.1;656.4,437.7;658.8,487.9;634.9,509.4;544.1,485.5;551.3,492.7;551.3,468.8
37#589.9,684.0;629.3,503.5;601.5,628.5;527.4,619.2;471.9,547.5;481.2,572.9;564.5,626.2;587.6,503.5;589.9,494.2;608.4,443.3;654.7,454.9;657.0,505.8;631.6,515.1;546.0,491.9;546.0,489.6;550.6,473.4
38#587.5,703.2;621.6,615.4;589.9,632.5;514.3,615.4;470.5,525.3;472.9,559.4;553.3,625.2;587.5,503.3;587.5,496.0;615.5,443.6;655.7,469.2;660.6,520.4;628.9,515.5;546.0,486.3;538.7,530.1;558.2,527.7
39#585.5,716.5;621.4,624.1;582.9,621.5;511.1,611.3;467.5,511.2;590.6,675.4;549.6,613.8;588.1,500.9;590.6,493.2;617.6,440.6;659.9,482.9;662.5,531.7;629.1,513.7;544.5,480.4;523.9,542.0;559.8,526.6
40#585.4,732.1;621.2,632.4;580.3,606.9;521.5,596.7;470.4,497.0;593.1,701.4;552.2,604.3;593.1,489.4;595.6,484.3;619.9,442.1;662.0,504.7;662.0,545.6;633.9,504.7;547.1,474.1;529.2,522.6;564.9,514.9
41#590.4,740.4;617.2,657.0;581.5,600.5;530.8,585.6;599.3,627.3;584.4,722.6;557.6,594.5;596.4,484.3;599.3,478.3;624.7,420.2;664.9,517.1;667.8,549.8;644.0,499.2;551.7,466.4;527.9,517.1;560.6,508.1
42#590.4,740.5;617.2,657.1;581.5,600.5;530.8,588.5;599.4,627.3;584.5,722.7;557.6,594.5;596.4,484.2;599.4,478.3;624.7,420.1;664.9,517.0;667.9,549.8;644.1,499.1;551.7,466.3;527.8,517.0;560.6,508.1
43#590.1,744.7;615.3,662.6;586.9,599.4;530.0,586.7;583.7,653.1;574.3,738.4;558.5,593.0;602.7,479.3;605.9,466.6;629.6,405.0;656.4,533.0;672.2,552.0;650.1,491.9;552.1,457.2;533.2,510.9;571.1,510.9
44#592.3,746.4;612.2,670.1;589.0,597.2;539.2,580.6;585.7,663.5;575.7,739.8;565.8,590.5;608.9,471.2;612.2,457.9;630.4,393.2;665.3,540.8;675.2,550.7;658.6,484.4;559.1,447.9;519.3,497.7;565.8,511.0
45#590.3,750.2;620.4,666.6;593.7,593.0;543.5,579.6;587.0,659.9;570.3,736.9;570.3,589.6;613.7,462.5;613.7,452.5;645.5,390.6;657.2,556.2;684.0,552.8;660.6,482.6;563.6,439.1;526.8,459.2;573.6,462.5
