1#NULL
2#NULL
3#NULL
4#NULL
5#NULL
6#NULL
7#NULL
8#NULL
9#NULL
10#NULL
11#NULL
12#NULL
13#NULL
14#NULL
15#NULL
16#NULL
17#NULL
18#NULL
19#445.3,553.6;450.7,480.4;434.4,488.6;372.1,499.4;320.6,480.4;342.3,575.3;401.9,496.7;391.1,347.6;391.1,347.6;380.2,290.7;423.6,287.9;439.9,328.6;437.2,347.6;347.7,347.6;307.0,369.3;345.0,325.9
20#428.1,552.6;435.5,475.3;413.1,500.2;358.3,507.7;293.5,480.3;308.4,570.0;383.2,502.7;375.7,363.2;375.7,358.2;363.3,305.8;425.6,318.3;440.5,368.1;415.6,365.7;335.8,368.1;301.0,398.1;325.9,360.7
21#418.4,567.7;425.6,490.8;387.2,517.2;324.8,519.6;264.8,481.2;276.8,570.1;356.0,517.2;358.4,390.0;358.4,380.4;358.4,325.2;423.2,356.4;440.0,402.0;406.4,363.6;317.6,399.6;291.2,428.4;317.6,430.8
22#408.4,598.3;415.5,508.8;366.0,532.4;302.4,525.3;241.2,485.3;243.5,574.8;335.4,525.3;342.4,405.2;344.8,388.7;350.7,338.1;413.1,379.3;432.0,428.7;389.6,393.4;297.7,409.9;288.3,473.5;309.5,440.5
23#408.4,646.0;403.2,550.4;351.6,537.5;292.2,532.4;214.8,509.1;222.5,596.9;323.2,534.9;333.5,416.2;333.5,398.1;340.0,342.6;423.9,416.2;421.3,454.9;382.6,416.2;281.9,416.2;274.1,470.4;302.5,457.5
24#411.1,662.9;394.0,568.8;336.9,543.2;277.1,537.5;202.9,546.0;211.5,645.8;302.7,540.3;328.4,423.4;331.2,406.3;341.2,356.4;413.9,457.6;408.2,483.3;382.6,429.1;277.1,414.9;254.2,460.5;279.9,460.5
25#403.3,669.4;388.7,572.6;321.3,543.3;265.6,540.4;206.9,572.6;212.8,678.2;294.9,543.3;327.1,431.9;330.1,411.4;346.2,368.9;418.0,484.7;403.3,514.0;379.9,443.6;271.4,414.3;230.4,452.4;262.6,475.9
26#377.3,660.9;392.4,572.9;307.5,551.7;256.0,545.6;216.5,609.3;213.5,700.3;280.2,548.6;328.7,436.4;334.8,421.3;354.5,368.2;419.7,509.2;395.5,521.3;377.3,454.6;286.3,421.3;240.8,409.1;268.1,430.4
27#357.9,640.2;395.7,561.3;304.3,555.0;260.1,548.7;219.1,630.7;209.6,725.4;279.0,551.9;332.7,441.5;339.0,428.9;365.8,367.4;421.0,536.1;398.9,533.0;380.0,463.6;298.0,422.6;257.0,384.7;316.9,381.5
28#355.3,645.3;397.3,566.2;310.7,558.6;266.0,553.6;228.2,637.7;216.3,732.9;285.4,556.1;340.2,444.2;346.0,431.5;372.6,370.5;422.6,540.9;410.9,533.4;386.4,466.1;304.8,424.8;269.5,381.0;319.9,366.6
29#352.6,650.5;398.9,571.1;317.1,562.2;272.0,558.4;237.2,644.8;223.1,740.4;291.8,560.3;347.6,446.8;353.1,434.2;379.3,373.6;424.2,545.8;422.8,533.8;392.9,468.5;311.6,427.0;281.9,377.3;322.9,351.7
30#350.0,655.6;400.6,575.9;323.4,565.8;277.9,563.3;246.3,651.8;229.8,748.0;298.1,564.6;355.1,449.5;360.1,436.8;386.1,376.8;425.9,550.6;434.8,534.2;399.3,471.0;318.4,429.2;294.4,373.5;326.0,336.8
31#347.3,660.8;402.2,580.8;329.8,569.4;283.9,568.1;255.3,658.9;236.6,755.5;304.5,568.8;362.5,452.1;367.2,439.5;392.8,379.9;427.5,555.5;446.7,534.6;405.8,473.4;325.2,431.4;306.8,369.8;329.0,321.9
32#344.7,665.9;403.8,585.7;336.2,573.0;289.8,573.0;264.4,665.9;243.3,763.0;310.9,573.0;370.0,454.8;374.2,442.1;399.6,383.0;429.1,560.3;458.7,535.0;412.2,475.9;332.0,433.6;319.3,366.1;332.0,307.0
33#362.2,682.8;412.3,600.7;348.5,568.8;302.9,573.4;284.6,673.7;261.8,769.5;325.7,573.4;375.8,454.8;380.4,445.7;403.2,381.8;444.2,514.1;485.3,514.1;421.4,477.6;339.4,436.5;325.7,363.6;334.8,308.8
34#363.6,706.9;413.6,619.3;376.1,577.6;317.7,577.6;296.9,677.7;280.2,773.6;346.9,581.8;384.4,456.7;384.4,448.4;409.4,385.8;488.7,456.7;492.8,481.7;422.0,469.2;342.7,444.2;330.2,369.1;330.2,323.3
35#371.6,730.0;419.9,637.9;393.6,585.3;336.6,580.9;310.2,681.8;301.5,773.9;362.9,585.3;393.6,453.7;393.6,453.7;411.1,387.9;490.1,458.1;481.3,453.7;433.1,458.1;349.7,453.7;332.2,392.3;340.9,339.6
36#371.2,754.5;416.9,670.1;406.4,592.7;357.1,589.2;322.0,673.6;325.5,761.5;381.8,592.7;402.9,459.0;402.9,459.0;401.1,386.9;424.0,406.3;462.7,427.4;445.1,466.1;353.6,452.0;318.4,402.8;330.8,379.9
37#390.8,745.0;430.7,662.3;422.8,587.4;372.2,584.8;335.4,645.6;342.0,730.9;397.2,588.2;407.3,454.9;407.3,454.1;401.2,383.9;422.4,408.9;465.1,444.8;448.7,457.8;360.7,450.4;333.5,426.4;346.8,399.6
38#410.4,735.5;444.5,654.6;439.3,582.1;387.2,580.3;348.8,617.6;358.6,700.2;412.5,583.7;411.8,450.8;411.8,449.1;401.2,380.8;420.7,411.5;467.4,462.3;452.2,449.5;367.8,448.9;348.5,450.0;362.8,419.2
