1#NULL
2#NULL
3#NULL
4#582.4,724.4;578.3,625.9;652.2,584.9;602.9,589.0;561.9,675.2;566.0,773.6;627.6,584.9;598.8,445.4;598.8,453.6;602.9,383.8;627.6,334.6;648.1,383.8;648.1,437.2;553.7,449.5;570.1,412.5;602.9,342.8
5#578.5,725.9;566.2,627.7;644.0,574.5;590.8,586.7;558.0,672.7;566.2,770.9;619.4,578.6;599.0,443.5;594.9,451.7;599.0,382.2;631.7,337.1;652.1,386.2;644.0,431.3;549.9,443.5;562.1,414.9;611.2,378.1
6#645.5,612.9;564.9,587.3;638.1,569.0;586.8,580.0;550.2,656.9;561.2,748.5;608.8,569.0;597.8,437.1;594.2,444.4;594.2,371.1;625.3,340.0;652.8,382.1;641.8,429.7;546.5,437.1;561.2,411.4;605.2,407.8
7#643.9,612.0;651.4,521.2;628.7,547.7;575.8,551.5;530.4,627.1;556.8,733.1;602.2,547.7;594.7,422.8;594.7,426.6;594.7,354.7;626.8,341.5;651.4,373.7;647.6,415.3;545.5,422.8;549.3,475.8;553.1,540.1
8#640.9,610.0;643.2,521.5;622.0,527.8;569.2,531.2;516.2,580.8;546.1,682.0;596.4,528.7;584.5,405.2;584.5,400.8;583.1,341.9;627.7,341.4;652.0,373.4;636.3,399.3;535.0,405.2;545.4,459.8;557.6,491.3
9#637.8,608.1;635.1,521.9;615.2,508.0;562.7,511.0;502.1,534.4;535.3,631.0;590.7,509.7;574.2,387.6;574.2,374.9;571.6,329.1;628.6,341.3;652.5,373.0;625.1,383.4;524.6,387.6;541.6,443.7;562.1,442.4
10#634.8,606.1;626.9,522.2;608.5,488.1;556.1,490.7;487.9,488.1;524.6,579.9;584.9,490.7;564.0,370.0;564.0,349.1;560.0,316.3;629.5,341.2;653.1,372.7;613.8,367.4;514.1,370.0;537.7,427.7;566.6,393.6
11#635.0,600.3;626.4,525.6;606.3,471.0;551.7,471.0;468.4,430.8;511.5,525.6;583.3,471.0;551.7,344.6;548.8,327.4;538.8,297.2;626.4,338.8;649.4,367.6;603.4,341.7;500.0,350.3;523.0,381.9;537.3,359.0
12#635.7,595.4;616.7,512.9;591.3,443.1;534.2,446.3;461.2,389.1;492.9,468.5;559.5,443.1;540.5,322.5;537.3,303.4;519.9,254.2;661.1,351.1;648.4,344.7;594.5,316.1;486.5,328.8;505.6,373.3;550.0,373.3
13#633.7,576.7;606.2,501.1;578.7,418.6;530.6,418.6;595.9,494.2;626.8,573.2;554.7,418.6;523.7,298.4;523.7,284.6;515.2,224.5;606.2,298.4;644.0,315.6;578.7,294.9;468.8,305.2;451.6,363.6;482.5,394.6
14#618.1,563.1;595.8,486.9;565.6,411.3;517.8,409.9;575.0,475.7;604.8,553.0;541.4,410.8;516.1,292.0;516.9,278.5;510.6,221.1;596.8,297.0;632.1,309.6;569.4,289.4;462.9,297.0;442.5,355.8;470.9,387.4
15#602.5,549.6;585.3,472.7;552.6,404.0;505.1,401.3;554.1,457.2;582.9,532.8;528.2,403.0;508.4,285.5;510.1,272.4;505.9,217.7;587.3,295.7;620.2,303.6;560.0,284.0;456.9,288.8;433.5,348.0;459.2,380.2
16#586.8,536.0;574.9,458.5;539.5,396.6;492.3,392.6;533.1,438.6;560.9,512.6;514.9,395.1;500.8,279.1;503.4,266.2;501.3,214.3;577.9,294.3;608.3,297.6;550.7,278.5;451.0,280.7;424.4,340.2;447.6,373.1
17#571.2,522.4;564.4,444.3;526.5,389.3;479.5,383.9;512.2,420.1;538.9,492.4;501.7,387.3;493.2,272.7;496.6,260.1;496.6,210.9;568.4,293.0;596.4,291.6;541.3,273.1;445.1,272.5;415.4,332.4;436.0,365.9
18#555.6,508.9;554.0,430.1;513.4,382.0;466.8,375.3;491.3,401.6;517.0,472.2;488.4,379.5;485.5,266.3;489.8,254.0;492.0,207.5;559.0,291.6;584.5,285.6;532.0,267.6;439.2,264.3;406.3,324.6;424.3,358.7
19#540.0,495.3;543.5,415.9;500.4,374.7;454.0,366.6;470.4,383.1;495.0,452.0;475.2,371.7;477.9,259.8;483.0,247.9;487.3,204.1;549.5,290.3;572.6,279.6;522.6,262.2;433.2,256.1;397.3,316.8;412.7,351.6
20#524.4,481.7;533.1,401.8;487.3,367.4;441.2,357.9;449.5,364.6;473.0,431.8;461.9,363.8;470.3,253.4;476.2,241.8;482.7,200.8;540.1,288.9;560.6,273.6;513.3,256.7;427.3,248.0;388.2,309.0;401.1,344.4
21#508.8,468.2;522.6,387.6;474.2,360.1;428.5,349.3;428.6,346.1;451.1,411.6;448.6,356.0;462.6,247.0;469.4,235.7;478.1,197.4;530.7,287.5;548.7,267.6;504.0,251.2;421.4,239.8;379.1,301.2;389.4,337.2
22#493.1,454.6;512.2,373.4;461.2,352.7;415.7,340.6;407.6,327.5;429.1,391.4;435.4,348.2;455.0,240.6;462.7,229.5;473.4,194.0;521.2,286.2;536.8,261.6;494.6,245.8;415.5,231.6;370.1,293.4;377.8,330.0
23#477.5,441.0;501.7,359.2;448.1,345.4;402.9,331.9;386.7,309.0;407.1,371.2;422.1,340.4;447.4,234.1;455.9,223.4;468.8,190.6;511.8,284.8;524.9,255.6;485.3,240.3;409.6,223.4;361.0,285.6;366.2,322.9
24#461.9,427.5;491.3,345.0;435.1,338.1;390.2,323.3;365.8,290.5;385.2,351.0;408.9,332.5;439.7,227.7;449.1,217.3;464.1,187.2;502.3,283.5;513.0,249.6;475.9,234.9;403.6,215.3;352.0,277.8;354.5,315.7
25#446.3,413.9;480.8,330.8;422.0,330.8;377.4,314.6;344.9,272.0;363.2,330.8;395.6,324.7;432.1,221.3;442.3,211.2;459.5,183.8;492.9,282.1;501.1,243.6;466.6,229.4;397.7,207.1;342.9,270.0;342.9,308.5
26#444.4,436.0;479.7,340.2;409.1,330.1;363.7,312.5;348.6,264.6;353.6,312.5;388.9,320.1;444.4,224.2;452.0,206.6;473.4,165.0;497.3,257.0;494.8,299.9;497.3,239.4;396.5,204.1;348.6,254.5;341.0,299.9
27#447.1,451.4;477.4,363.3;425.1,330.3;370.0,319.2;422.4,324.8;370.0,308.2;397.6,324.8;452.7,222.9;458.2,200.8;487.1,160.9;499.5,275.2;496.7,305.5;502.2,239.4;403.1,198.1;370.0,253.2;348.0,289.0
