1#732.0,777.9;750.5,696.5;754.2,581.9;735.7,585.6;706.1,692.8;735.7,777.9;732.0,585.6;669.2,482.0;676.5,478.3;658.1,411.7;626.6,395.1;661.8,419.1;695.0,467.2;650.7,489.4;580.4,474.6;565.6,422.8
2#732.1,775.5;750.7,690.3;754.4,582.8;735.8,586.6;706.2,694.0;735.8,779.2;732.1,586.6;669.1,482.8;676.6,479.1;658.0,412.4;626.5,395.7;661.7,419.8;695.1,468.0;650.6,486.5;580.2,475.4;565.4,423.5
3#785.4,783.9;748.2,698.4;748.2,590.5;718.5,594.2;696.2,698.4;733.4,783.9;733.4,594.2;670.1,486.4;677.6,482.7;655.3,415.7;627.4,391.6;662.7,452.9;696.2,479.0;647.8,490.1;573.5,482.7;566.0,430.6
4#723.1,785.3;689.7,696.2;730.5,596.0;715.7,603.4;741.7,703.6;782.5,800.2;715.7,599.7;671.1,484.6;671.1,484.6;648.9,421.4;637.7,469.7;671.1,499.4;697.1,477.1;641.4,492.0;574.6,488.3;567.2,436.3
5#771.6,797.3;720.2,705.5;720.2,595.3;694.5,606.3;676.2,705.5;716.6,789.9;701.9,602.7;668.8,485.2;665.2,481.5;639.5,415.4;635.8,463.1;665.2,455.8;698.2,477.8;639.5,488.8;577.0,492.5;566.0,444.8
6#708.0,768.2;671.2,683.6;704.3,599.0;671.2,606.3;678.6,705.7;759.5,783.0;689.6,602.7;663.8,481.2;660.2,473.9;634.4,407.6;630.7,466.5;663.8,499.6;693.3,473.9;630.7,484.9;571.8,492.3;571.8,451.8
7#679.1,745.1;634.4,655.8;692.8,587.1;655.0,590.5;624.1,679.8;730.6,752.0;672.2,587.1;648.2,470.2;648.2,463.4;634.4,405.0;617.2,453.1;668.8,490.9;682.5,466.8;613.8,473.7;572.6,508.0;565.7,466.8
8#639.4,716.1;592.5,605.5;679.7,578.7;642.8,588.8;582.5,655.8;679.7,726.2;656.2,585.4;629.4,458.1;629.4,454.7;616.0,391.0;605.9,397.7;622.7,434.6;656.2,454.7;595.9,464.8;559.0,511.7;559.0,471.5
9#621.8,694.3;585.4,618.8;660.9,571.3;621.8,574.1;540.7,630.0;616.2,697.1;644.1,571.3;605.0,451.1;574.2,448.3;553.3,410.6;588.2,470.7;635.7,493.0;627.3,439.9;579.8,459.5;537.9,507.0;540.7,490.2
10#620.8,703.3;578.5,627.9;647.9,570.5;602.6,576.6;503.1,600.7;575.5,670.1;626.8,573.6;584.5,455.9;584.5,446.8;571.0,400.0;617.7,428.7;663.0,449.8;620.8,443.8;554.4,467.9;497.0,507.2;539.3,467.9
11#619.1,721.6;586.4,639.8;619.1,577.6;576.6,580.9;471.8,577.6;540.5,643.1;592.9,577.6;570.0,453.2;573.3,449.9;552.0,392.6;642.0,466.3;651.8,479.4;602.7,440.1;540.5,463.0;455.4,492.5;511.1,449.9
12#619.5,734.1;592.3,652.2;602.5,570.4;558.2,567.0;449.0,549.9;500.2,621.5;578.6,570.4;551.3,451.0;554.8,451.0;542.8,387.9;646.8,478.3;640.0,474.9;585.4,440.8;517.2,457.8;449.0,461.3;472.9,420.3
13#615.0,741.4;598.0,660.5;581.0,583.8;529.9,566.8;436.2,532.7;474.5,600.9;551.2,575.3;534.1,447.6;534.1,447.6;525.6,379.5;636.3,490.2;632.1,485.9;576.7,447.6;495.8,451.8;431.9,443.3;431.9,379.5
14#601.8,738.3;573.0,656.0;564.8,573.7;503.1,565.4;420.8,520.2;441.3,602.5;536.0,569.5;507.2,446.1;507.2,450.2;498.9,384.4;478.4,343.2;507.2,384.4;544.2,442.0;470.1,450.2;420.8,421.4;396.1,367.9
15#580.0,733.0;557.0,648.6;537.8,579.5;487.9,571.9;407.4,522.0;411.2,598.7;514.8,568.0;491.8,453.0;491.8,456.8;487.9,387.7;457.2,357.1;487.9,399.3;530.1,453.0;453.4,449.1;399.7,437.6;384.3,383.9
16#552.7,713.0;539.3,622.6;519.2,582.4;465.6,585.7;381.9,528.8;378.5,605.8;492.4,582.4;479.0,465.2;479.0,458.5;465.6,391.5;462.3,394.8;532.6,505.4;512.5,455.1;442.2,465.2;385.2,461.8;385.2,411.6
17#522.3,693.4;530.8,597.0;454.3,582.9;420.2,597.0;363.6,529.0;349.4,602.7;428.7,585.7;440.1,472.3;448.6,463.8;459.9,404.3;440.1,458.2;457.1,506.3;462.8,472.3;425.9,475.2;377.7,480.8;391.9,432.7
18#492.1,662.2;412.4,614.4;403.3,550.7;378.3,548.4;344.2,532.5;314.6,600.8;396.5,550.7;414.7,468.8;414.7,459.7;453.4,427.8;421.5,578.0;403.3,550.7;405.6,493.8;369.2,480.2;380.6,480.2;389.7,448.3
19#461.2,648.8;359.9,622.3;373.1,565.0;357.7,562.8;324.6,538.6;289.4,602.5;366.5,565.0;386.3,492.3;388.5,483.5;399.5,437.3;375.3,573.8;386.3,545.2;395.1,501.1;377.5,485.7;353.3,505.6;348.9,571.6
