1#730.8,710.0;749.2,622.0;866.5,666.0;829.8,680.6;822.5,798.0;723.5,713.6;848.2,677.0;771.2,537.7;782.2,545.0;741.8,490.0;769.3,392.9;807.8,449.7;815.2,512.0;730.8,552.3;686.8,508.3;646.5,449.7
2#731.7,711.1;746.0,622.1;870.6,664.9;831.4,682.7;824.3,793.0;724.6,714.7;849.2,675.5;770.9,536.7;781.6,543.8;738.9,490.4;776.2,399.6;806.5,440.5;813.6,511.7;731.7,554.5;689.0,511.7;646.3,447.7
3#726.2,708.9;734.5,617.6;834.0,663.3;805.0,675.7;800.9,787.7;832.0,881.1;817.4,671.6;759.4,530.5;767.7,543.0;726.2,489.0;771.8,397.8;805.0,443.4;800.9,513.9;722.0,551.3;676.4,505.6;643.2,443.4
4#720.7,715.9;712.3,615.2;808.9,657.1;766.9,669.7;766.9,787.3;802.6,877.6;787.9,665.5;745.9,522.8;750.1,531.2;712.3,476.6;771.1,396.8;800.5,447.2;787.9,506.0;703.9,539.6;657.7,506.0;640.9,447.2
5#716.4,717.5;707.1,619.2;785.8,642.1;740.9,653.4;730.0,744.8;765.3,833.7;763.6,649.3;721.3,509.3;724.4,515.9;686.5,459.5;763.8,398.6;784.3,443.9;764.6,492.8;677.0,525.7;634.3,504.8;621.4,456.4
6#712.1,719.1;702.0,623.2;762.6,627.1;714.9,637.1;693.0,702.4;727.9,789.8;739.3,633.1;696.8,495.7;698.7,500.7;660.8,442.4;756.5,400.5;768.1,440.7;741.4,479.5;650.1,511.9;610.8,503.5;602.0,465.7
7#707.8,720.7;696.8,627.2;739.5,612.1;688.9,620.8;656.1,659.9;690.6,745.9;715.0,616.9;672.2,482.2;673.0,485.4;635.0,425.3;749.2,402.3;751.9,437.4;718.1,466.3;623.2,498.0;587.4,502.3;582.5,474.9
8#703.6,722.3;691.6,631.2;716.4,597.0;662.9,604.6;619.1,617.4;653.2,702.0;690.7,600.6;647.7,468.6;647.4,470.1;609.3,408.1;741.8,404.2;735.7,434.1;694.9,453.1;596.3,484.2;564.0,501.0;563.1,484.2
9#699.3,723.9;686.4,635.2;693.3,582.0;636.9,588.3;582.2,574.9;615.9,658.1;666.4,584.4;623.1,455.1;621.7,454.8;583.5,391.0;734.5,406.0;719.5,430.8;671.6,439.9;569.4,470.3;540.6,499.8;543.6,493.4
10#695.0,725.5;681.3,639.2;670.1,567.0;610.9,572.0;545.2,532.5;578.5,614.2;642.1,568.2;598.6,441.5;596.0,439.6;557.8,373.9;727.2,407.9;703.3,427.6;648.4,426.6;542.5,456.5;517.1,498.5;524.2,502.7
11#690.7,727.1;676.1,643.2;647.0,552.0;584.9,555.7;508.3,490.0;541.2,570.3;617.8,552.0;574.0,428.0;570.3,424.3;532.0,356.8;719.9,409.7;687.1,424.3;625.1,413.4;515.6,442.6;493.7,497.3;504.7,511.9
12#690.7,729.0;663.3,638.9;632.0,537.0;561.5,537.0;483.1,478.3;530.1,544.9;596.7,533.1;549.7,411.7;545.8,407.7;504.6,339.2;682.9,380.3;679.0,396.0;600.6,399.9;494.8,427.3;498.8,497.9;522.3,552.7
13#669.0,698.2;645.2,611.0;601.6,515.9;538.2,527.7;518.3,519.8;514.4,575.3;569.9,519.8;530.2,396.9;530.2,400.9;490.6,329.5;611.5,315.6;649.2,361.2;581.8,385.0;474.7,404.8;435.1,396.9;435.1,373.1
14#631.7,685.7;628.0,579.2;583.9,513.1;517.8,524.1;495.8,520.4;517.8,586.5;547.2,513.1;506.8,384.5;510.5,391.8;481.1,318.3;563.7,283.4;602.3,325.7;561.9,369.8;459.0,395.5;411.3,355.1;431.5,283.4
