1#793.3,873.5;797.7,772.1;868.3,675.1;811.0,683.9;793.3,780.9;784.5,891.2;841.8,679.5;811.0,525.1;811.0,534.0;784.5,459.0;830.8,399.4;846.3,445.7;855.1,520.7;766.9,538.4;766.9,463.4;795.5,399.4
2#793.4,873.1;797.8,776.3;868.2,675.0;811.0,683.8;793.4,780.7;784.6,890.7;841.8,679.4;811.0,525.3;811.0,529.7;784.6,459.3;830.8,399.9;846.2,446.1;855.0,520.9;767.0,538.5;767.0,463.7;795.6,399.9
3#793.4,872.0;797.8,770.8;868.2,674.0;811.0,682.8;793.4,784.0;784.6,889.6;841.8,678.4;811.0,524.4;811.0,533.2;780.2,458.4;830.8,399.0;846.2,445.2;855.0,520.0;767.0,537.6;767.0,462.8;797.8,405.6
4#792.8,868.4;797.2,768.7;862.2,673.4;805.8,682.1;788.5,781.7;784.2,890.0;836.2,677.8;810.2,526.1;810.2,530.5;784.2,456.8;829.7,402.7;853.5,452.5;853.5,521.8;762.5,534.8;766.8,461.2;795.0,402.7
5#867.3,693.9;888.7,651.1;863.0,668.2;803.0,681.1;785.8,779.7;781.6,886.8;833.0,672.5;807.3,522.4;807.3,522.4;781.6,449.6;826.6,404.5;858.7,445.3;854.4,513.9;760.1,531.0;764.4,458.1;792.3,413.1
6#785.8,868.9;789.9,764.1;848.6,650.9;798.3,663.5;781.6,764.1;781.6,881.5;823.5,659.3;802.5,512.6;802.5,508.4;781.6,433.0;838.1,409.9;865.4,441.4;848.6,504.2;756.4,516.8;773.2,500.1;836.1,500.1
7#857.5,682.5;869.6,642.1;837.3,642.1;784.8,650.2;772.7,743.0;776.7,844.0;809.0,646.1;800.9,496.8;796.9,496.8;784.8,420.1;833.2,395.8;869.6,444.3;845.4,488.7;752.5,500.8;760.6,460.4;788.8,412.0
8#861.5,691.1;854.1,642.9;828.1,620.6;772.5,624.3;761.3,709.6;779.9,795.0;802.1,624.3;791.0,476.0;791.0,476.0;779.9,401.8;826.3,392.5;861.5,435.2;839.2,472.3;746.5,479.7;757.6,524.2;813.3,494.5
9#861.5,691.1;854.1,642.9;828.1,620.6;772.5,624.3;761.3,709.6;779.9,795.0;802.1,624.3;791.0,476.0;791.0,476.0;779.9,401.8;826.3,392.5;861.5,435.2;839.2,472.3;746.5,479.7;757.6,524.2;813.3,494.5
10#857.7,685.8;841.9,638.6;819.9,600.8;763.2,603.9;738.1,651.2;769.5,733.0;794.7,603.9;785.3,456.0;782.1,449.7;764.8,382.0;832.5,396.1;867.1,443.4;835.7,449.7;738.1,462.3;728.6,515.8;794.7,503.2
11#853.9,686.8;833.4,610.6;809.9,575.4;757.1,575.4;704.4,578.4;748.4,675.1;783.5,575.4;771.8,437.6;768.9,425.9;744.0,362.9;833.4,399.5;871.5,443.5;821.6,425.9;722.0,443.5;724.9,493.3;763.0,481.6
12#851.0,673.8;831.1,606.2;799.2,561.1;740.9,553.1;679.9,534.6;722.3,622.1;775.4,553.1;754.2,420.5;746.2,407.3;719.7,348.9;831.1,404.6;870.9,436.4;807.2,407.3;703.8,431.1;717.0,473.6;735.6,404.6
13#857.5,703.8;831.4,619.2;795.6,541.1;746.8,544.4;662.2,498.8;694.8,567.1;769.6,537.9;733.8,414.2;727.3,404.4;689.9,337.7;880.2,443.5;864.0,427.2;789.1,397.9;678.5,424.0;655.7,505.3;691.5,563.9
14#851.1,709.9;820.1,627.1;782.2,534.1;730.5,534.1;768.4,616.8;682.2,537.5;754.6,534.1;716.7,410.0;709.8,399.6;673.6,335.9;796.0,389.3;854.6,399.6;768.4,392.7;661.5,423.8;658.1,475.5;682.2,523.7
15#851.2,709.2;820.2,626.3;782.2,533.1;730.4,533.1;802.9,636.7;682.0,540.0;754.6,533.1;716.6,408.8;713.1,401.9;673.4,334.5;796.0,384.6;854.7,398.4;768.4,391.5;664.8,422.6;657.9,474.4;682.0,522.7
16#836.3,719.2;804.8,631.7;769.8,544.1;710.2,547.6;727.7,607.2;675.2,544.1;738.2,544.1;703.2,411.1;699.7,404.1;662.9,335.8;754.0,342.8;825.8,376.0;755.7,393.6;654.2,425.1;647.2,488.1;671.7,526.6
17#899.7,445.2;787.3,635.1;748.6,553.7;686.6,553.7;667.2,522.7;667.2,584.7;717.6,553.7;690.4,414.2;686.6,414.2;663.3,340.6;713.7,317.3;783.4,356.1;740.8,402.6;636.2,425.8;605.2,375.4;647.8,325.1
18#795.2,726.8;771.8,629.6;732.9,575.1;670.7,575.1;651.3,567.4;670.7,641.2;701.8,571.3;678.5,419.6;678.5,423.5;662.9,349.6;694.1,302.9;740.7,353.5;729.1,407.9;631.8,427.4;608.5,365.2;627.9,302.9
19#770.8,722.7;753.2,627.5;710.9,578.1;650.9,588.7;643.9,595.7;675.6,669.8;679.1,588.7;668.5,437.0;668.5,437.0;665.0,362.9;680.9,322.3;717.9,370.0;714.4,433.5;622.7,437.0;608.6,359.4;631.5,322.3
20#747.7,710.0;730.9,629.2;690.5,598.9;636.7,609.0;633.3,632.6;670.3,703.2;663.6,598.9;660.2,450.8;656.9,450.8;663.6,380.2;685.5,348.2;717.4,400.4;710.7,450.8;616.5,444.1;596.3,373.4;638.3,341.5
21#747.6,709.8;730.8,629.1;690.5,598.8;636.7,608.9;633.3,632.4;670.3,703.0;663.6,598.8;660.2,450.9;656.9,450.9;663.6,380.3;685.4,348.4;717.4,400.5;710.7,450.9;616.5,444.2;599.7,373.6;638.4,341.7
22#714.4,691.5;697.2,619.6;673.3,612.7;618.5,616.1;625.3,667.5;663.0,732.6;645.9,616.1;656.1,472.2;656.1,468.8;666.4,393.5;687.0,376.3;711.0,431.1;704.1,475.7;611.6,465.4;584.2,400.3;637.3,360.9
23#671.8,671.2;671.8,626.9;654.7,623.5;596.8,633.7;610.5,678.0;641.1,749.5;627.5,626.9;647.9,487.2;651.3,483.8;668.4,412.3;692.2,419.1;709.2,460.0;692.2,497.5;607.0,477.0;586.6,422.5;629.2,397.0
24#655.6,651.9;661.9,636.2;639.9,633.0;580.0,639.3;586.3,670.8;608.4,743.3;608.4,636.2;643.0,497.5;643.0,494.3;668.3,428.1;693.5,443.9;702.9,484.8;684.0,516.4;598.9,481.7;595.7,447.0;649.3,418.6
25#642.0,634.4;637.0,634.4;624.4,644.5;573.9,642.0;561.3,657.2;576.4,727.8;601.6,644.5;634.4,503.2;637.0,495.7;663.5,443.9;692.5,467.9;702.6,513.3;674.8,520.9;596.6,485.6;566.3,533.5;619.3,462.9
26#560.5,681.3;548.1,631.8;622.4,646.2;574.9,637.9;537.8,644.1;559.5,698.9;593.5,640.0;630.7,505.8;634.8,497.6;651.3,454.2;692.6,485.2;698.8,538.9;663.7,518.2;591.5,493.4;570.8,493.4;694.7,487.2
27#566.4,692.9;559.9,638.8;623.4,644.9;573.8,635.7;546.1,649.5;565.1,707.5;593.6,638.3;633.4,506.1;637.4,496.9;654.4,450.3;692.0,499.6;700.2,547.0;668.3,520.1;593.5,492.0;571.0,498.8;686.6,485.4
28#572.2,704.5;571.8,645.7;624.3,643.7;572.6,633.4;554.4,654.9;570.7,716.0;593.8,636.6;636.1,506.3;640.0,496.1;657.6,446.3;691.4,514.1;701.6,555.2;672.9,522.0;595.5,490.6;571.2,504.2;678.5,483.5
29#578.1,716.1;583.6,652.6;625.2,642.4;571.5,631.2;562.7,660.3;576.3,724.6;594.0,634.9;638.8,506.6;642.6,495.4;660.8,442.4;690.8,528.5;703.1,563.3;677.5,523.9;597.5,489.2;571.4,509.6;670.4,481.7
30#584.0,727.7;595.4,659.6;626.2,641.1;570.3,629.0;571.0,665.7;581.9,733.2;594.1,633.2;641.5,506.8;645.2,494.6;663.9,438.5;690.2,543.0;704.5,571.5;682.1,525.8;599.5,487.8;571.6,515.0;662.3,479.9
31#589.9,739.2;607.3,666.5;627.1,639.9;569.2,626.7;579.4,671.2;587.5,741.8;594.2,631.5;644.3,507.1;647.8,493.9;667.0,434.6;689.5,557.5;705.9,579.6;686.7,527.7;601.5,486.3;571.7,520.4;654.3,478.0
32#595.8,750.8;619.1,673.5;628.1,638.6;568.1,624.5;587.7,676.6;593.1,750.4;594.4,629.8;647.0,507.3;650.4,493.2;670.2,430.6;688.9,571.9;707.3,587.7;691.3,529.6;603.5,484.9;571.9,525.8;646.2,476.2
33#601.6,762.4;631.0,680.4;629.0,637.4;566.9,622.2;596.0,682.0;598.7,758.9;594.5,628.1;649.7,507.6;653.0,492.4;673.3,426.7;688.3,586.4;708.8,595.9;695.9,531.5;605.5,483.5;572.1,531.2;638.1,474.3
34#607.5,774.0;642.8,687.4;630.0,636.1;565.8,620.0;604.3,687.4;604.3,767.5;594.7,626.4;652.4,507.8;655.6,491.7;676.5,422.8;687.7,600.8;710.2,604.0;700.5,533.4;607.5,482.1;572.3,536.6;630.0,472.5
35#631.4,788.5;641.3,698.7;634.7,635.5;578.1,618.9;521.6,579.0;628.0,781.9;608.1,628.9;658.0,502.5;661.3,489.2;682.9,417.7;707.9,625.6;721.2,585.6;704.5,529.1;614.7,475.9;581.5,532.4;618.1,552.4
36#643.3,790.7;660.7,700.6;639.9,631.3;587.9,617.5;660.7,676.4;681.5,686.8;615.6,620.9;660.7,496.2;664.1,485.8;686.6,414.8;719.6,627.9;726.5,582.8;712.6,520.5;608.7,468.5;582.7,414.8;645.1,407.9
37#653.3,780.5;684.4,687.4;657.8,620.8;600.1,607.5;648.9,643.0;635.6,718.4;631.2,616.4;666.7,487.7;666.7,478.8;693.3,416.7;724.3,616.4;742.1,572.0;715.5,509.9;617.8,461.0;591.2,407.8;640.0,359.0
38#668.1,755.9;705.9,663.6;676.5,625.9;613.6,617.5;651.3,659.4;638.8,730.7;642.9,621.7;672.3,483.2;672.3,479.0;693.3,411.9;718.5,583.9;760.4,558.7;722.7,504.2;626.2,462.2;601.0,403.5;609.4,336.4
39#681.8,741.3;719.2,649.9;683.0,624.8;622.3,620.3;650.7,669.2;640.2,747.7;650.6,623.1;678.0,485.4;678.0,480.4;694.7,411.8;733.1,554.7;772.1,541.2;728.2,500.5;629.5,467.0;593.9,416.8;603.4,359.3
40#695.6,726.7;732.5,636.2;689.5,623.6;630.9,623.0;650.1,679.0;641.5,764.7;658.4,624.4;683.6,487.5;683.6,481.7;696.2,411.8;747.7,525.6;783.8,523.8;733.6,496.7;632.9,471.7;586.9,430.0;597.4,382.2
41#709.3,712.1;745.8,622.5;696.0,622.5;639.6,625.8;649.5,688.8;642.9,781.7;666.1,625.8;689.3,489.7;689.3,483.1;697.6,411.7;762.3,496.4;795.5,506.3;739.1,493.0;636.2,476.5;579.8,443.3;591.4,405.1
42#731.5,686.7;759.7,591.6;699.8,626.8;650.5,626.8;639.9,704.3;639.9,792.3;675.2,626.8;689.2,485.9;689.2,485.9;696.3,412.0;738.5,461.3;791.4,475.4;742.1,489.5;643.5,478.9;587.1,461.3;599.4,406.7
43#752.9,650.2;746.2,613.3;719.5,623.4;662.5,623.4;642.5,703.7;629.1,784.1;689.3,623.4;696.0,489.5;696.0,486.1;704.4,414.2;724.5,414.2;779.7,449.3;742.9,489.5;645.8,486.1;595.6,489.5;605.6,435.9
44#767.1,619.0;770.7,543.6;738.4,615.4;681.0,629.8;641.6,705.1;620.0,787.6;709.7,619.0;702.6,489.8;702.6,489.8;702.6,418.1;742.0,378.6;770.7,432.4;749.2,482.7;652.3,489.8;605.7,511.4;623.6,457.5
45#767.5,619.4;771.1,543.6;738.7,615.8;681.0,630.2;641.3,705.9;623.3,785.2;709.8,619.4;702.6,489.6;702.6,489.6;702.6,417.5;742.3,381.4;767.5,431.9;749.5,482.4;652.1,493.2;605.3,511.2;623.3,457.1
46#780.3,593.0;776.6,593.0;758.0,611.6;694.9,630.2;650.3,693.3;631.7,764.0;728.3,619.0;709.7,485.2;709.7,488.9;702.3,418.3;758.0,370.0;765.5,422.0;754.3,474.0;661.4,496.4;620.5,522.4;620.5,481.5
47#653.5,733.6;762.1,556.1;758.5,606.8;704.2,614.1;664.4,672.0;649.9,751.7;729.5,614.1;707.8,480.1;711.4,483.7;704.2,414.9;769.4,364.2;773.0,422.2;754.9,469.2;664.4,487.3;631.8,538.0;631.8,491.0
48#778.5,593.9;764.9,566.7;761.5,607.6;703.5,607.6;676.3,655.3;669.4,733.7;730.8,607.6;710.3,481.4;706.9,474.6;703.5,413.3;768.3,382.6;792.1,433.7;751.2,478.0;662.6,491.7;638.8,549.6;638.8,505.3
49#755.2,634.9;776.0,593.2;758.1,602.1;701.5,602.1;683.6,634.9;683.6,718.4;728.3,602.1;710.5,485.9;707.5,474.0;704.5,408.4;773.0,402.5;796.9,453.1;755.2,474.0;665.7,491.9;633.0,548.5;641.9,515.7
50#754.8,668.4;763.5,604.5;743.1,592.8;696.6,595.7;690.8,633.5;699.5,691.6;719.9,592.8;714.1,482.4;711.2,470.8;705.4,409.7;775.1,421.4;795.5,467.9;757.7,473.7;664.7,494.0;632.7,549.2;647.2,517.3
51#752.0,668.8;763.7,604.7;743.3,590.1;696.6,595.9;690.8,633.8;699.5,692.2;720.0,593.0;711.2,482.2;711.2,473.5;705.4,409.3;775.4,423.9;795.8,467.6;757.9,473.5;664.5,493.9;632.5,549.3;650.0,517.2
52#756.0,687.5;764.7,620.7;743.0,593.0;696.7,596.9;683.0,624.0;683.4,662.9;719.5,595.0;712.7,483.6;711.8,475.1;706.6,414.9;776.1,447.4;793.2,486.3;759.0,476.9;665.5,493.2;627.2,532.8;641.5,511.4
53#760.0,706.3;765.7,636.6;742.8,596.0;696.8,597.9;675.2,614.1;667.4,633.6;718.9,596.9;714.2,484.9;712.4,476.7;707.8,420.4;776.7,470.9;790.7,505.1;760.2,480.2;666.4,492.4;621.8,516.2;633.0,505.5
54#764.0,725.0;766.7,652.6;742.5,598.9;696.9,598.9;667.4,604.3;651.3,604.3;718.4,598.9;715.7,486.3;713.0,478.3;709.0,426.0;777.4,494.4;788.1,523.8;761.3,483.6;667.4,491.7;616.5,499.7;624.5,499.7
55#774.1,725.0;768.3,658.5;745.2,600.7;696.1,595.0;652.8,629.6;632.6,655.6;719.2,595.0;713.4,488.1;713.4,482.3;706.2,423.1;779.9,514.1;782.8,537.2;759.7,491.0;670.1,491.0;667.2,502.5;649.9,433.2
56#771.3,718.0;774.1,643.9;751.3,601.2;705.7,601.2;691.5,635.4;657.3,658.2;728.5,601.2;720.0,492.9;717.1,481.5;710.0,420.2;791.2,532.8;788.4,549.9;765.6,495.7;674.4,487.2;625.9,453.0;641.6,414.5
57#771.2,717.8;774.0,643.8;751.3,601.1;705.7,604.0;691.5,635.3;657.4,658.0;728.5,601.1;720.0,493.0;717.1,481.6;710.0,420.4;791.1,532.8;788.3,549.9;765.5,495.8;674.4,487.3;623.2,453.1;641.7,414.7
58#769.1,694.8;776.7,632.4;758.3,603.9;713.2,607.5;700.4,632.5;681.0,668.9;735.8,604.7;726.8,496.6;724.9,484.1;718.9,429.8;793.9,551.0;798.6,556.7;772.7,501.0;680.8,490.4;627.9,468.4;642.7,428.9
59#767.1,671.9;779.5,621.0;765.4,606.8;720.6,611.0;709.4,629.6;704.5,679.7;743.0,608.4;733.6,500.3;732.6,486.7;727.8,439.2;796.6,569.2;808.8,563.4;779.9,506.1;687.3,493.4;632.5,483.7;643.6,443.0
60#765.0,648.9;782.2,609.6;772.4,609.6;728.1,614.5;718.3,626.8;728.1,690.6;750.3,612.0;740.4,503.9;740.4,489.2;736.7,448.6;799.4,587.4;819.1,570.2;787.1,511.3;693.7,496.5;637.2,499.0;644.6,457.2
61#795.4,636.8;779.3,653.0;790.1,609.9;739.0,615.3;722.8,658.3;730.9,712.1;763.2,612.6;747.0,505.0;747.0,497.0;743.0,444.5;792.8,575.0;830.4,558.8;792.8,510.4;704.0,499.7;655.6,523.9;650.2,483.5
62#730.8,723.7;775.1,671.2;794.4,607.5;747.4,610.3;728.0,673.9;730.8,726.5;769.5,610.3;755.7,507.9;755.7,494.0;746.0,451.1;802.7,543.8;847.0,541.1;802.7,507.9;711.4,505.1;669.9,541.1;658.8,507.9
63#730.8,723.4;775.0,671.0;794.3,607.5;747.4,610.3;728.1,673.7;730.8,726.2;769.5,610.3;755.7,508.1;755.7,494.3;746.0,451.6;802.6,544.0;846.7,541.3;802.6,508.1;711.5,505.4;670.1,541.3;659.1,508.1
64#788.0,673.0;777.6,631.3;793.2,602.7;754.1,605.3;735.9,665.2;733.3,733.0;775.0,602.7;761.9,506.3;761.9,495.9;750.2,450.3;821.9,508.9;850.5,508.9;808.8,501.1;720.2,514.1;689.0,545.4;668.1,532.3
65#789.3,688.5;783.3,638.6;794.8,606.4;753.6,607.1;734.4,648.1;738.7,709.4;775.6,605.4;763.8,508.9;763.8,499.9;752.0,450.4;814.4,477.8;845.0,493.5;808.2,502.4;720.9,518.1;690.0,558.1;683.1,542.3
66#790.5,704.1;789.1,645.8;796.3,610.1;753.0,608.9;732.8,630.9;744.1,685.7;776.1,608.0;765.7,511.4;765.7,503.9;753.7,450.4;806.9,446.8;839.6,478.0;807.5,503.6;721.6,522.1;691.0,570.8;698.2,552.4
67#791.8,719.6;794.8,653.1;797.9,613.8;752.5,610.7;731.3,613.8;749.5,662.1;776.7,610.7;767.6,514.0;767.6,507.9;755.5,450.5;799.4,415.7;834.1,462.6;806.9,504.9;722.3,526.1;692.0,583.5;713.2,562.4
68#797.6,743.0;800.6,670.8;791.6,613.6;749.5,610.6;731.4,601.6;791.6,734.0;770.5,610.6;758.5,517.3;758.5,508.2;743.5,454.1;817.2,434.5;845.8,475.1;800.6,505.2;716.4,529.3;686.3,583.5;674.2,604.6
69#797.5,742.6;800.5,670.6;791.5,613.6;749.5,610.5;731.5,601.5;791.5,733.6;770.5,610.5;758.5,517.5;758.5,508.5;746.5,454.4;817.0,434.9;848.6,475.5;800.5,505.5;716.5,529.5;686.5,583.5;674.4,604.5
