1#650.8,642.1;613.4,537.3;673.3,473.7;639.6,484.9;598.4,571.0;654.6,649.6;658.3,473.7;620.9,361.3;620.9,361.3;609.6,301.4;609.6,267.7;643.3,286.4;650.8,353.8;583.4,368.8;557.2,346.3;568.5,297.7
2#650.8,641.9;613.4,537.2;673.2,473.6;639.6,484.9;598.4,570.9;654.5,649.4;658.3,473.6;620.9,361.4;620.9,361.4;609.6,301.6;611.5,254.8;643.3,286.6;650.8,350.2;583.5,368.9;557.3,346.5;568.5,297.8
3#651.4,640.8;611.3,565.1;664.8,471.5;629.1,484.8;597.9,569.5;655.9,649.7;647.0,475.9;615.8,355.6;615.8,360.0;602.4,297.6;611.3,244.1;642.5,284.3;642.5,351.1;580.1,364.5;557.8,346.7;571.2,293.2
4#654.0,647.3;616.9,569.3;657.7,465.4;624.3,476.5;605.7,573.1;654.0,654.7;639.1,472.8;609.4,354.0;609.4,357.7;598.3,298.3;607.6,251.9;639.1,287.2;639.1,346.6;576.0,365.1;550.0,346.6;564.9,298.3
5#655.6,646.1;619.4,559.2;655.6,465.0;615.8,475.9;612.2,570.0;652.0,656.9;633.9,468.7;601.3,352.8;604.9,356.4;586.8,291.2;604.9,276.7;633.9,287.6;633.9,341.9;568.7,363.6;550.6,352.8;561.5,305.7
6#650.5,637.5;613.5,548.9;646.8,460.3;609.8,475.0;609.8,567.3;643.1,652.2;628.3,467.7;595.1,353.2;595.1,356.9;587.7,290.5;600.6,259.1;628.3,283.1;628.3,338.5;558.2,360.6;547.1,353.2;558.2,308.9
7#636.4,646.1;614.7,544.7;640.0,457.8;603.8,472.3;603.8,562.8;632.8,649.7;621.9,465.0;585.7,349.2;589.3,352.8;578.5,291.2;607.4,276.7;623.7,271.3;621.9,334.7;549.5,363.6;542.3,356.4;564.0,294.8
8#605.7,583.4;587.5,514.1;634.9,455.9;594.8,466.8;583.9,561.5;627.6,645.3;616.7,463.2;583.9,350.2;583.9,350.2;573.0,292.0;605.7,270.1;631.2,310.2;613.0,339.3;551.1,357.5;536.5,357.5;576.6,339.3
9#602.1,542.4;577.8,507.7;626.3,459.2;591.7,469.6;567.4,559.7;626.3,639.4;609.0,462.6;574.3,351.7;574.3,351.7;567.4,289.3;602.1,278.9;633.3,313.6;609.0,341.3;536.2,362.1;546.6,386.4;560.5,441.8
10#603.6,545.0;569.5,504.0;620.7,459.6;583.1,469.9;552.4,555.3;617.3,630.4;603.6,463.0;569.5,353.7;569.5,346.9;555.8,288.8;603.6,288.8;634.4,323.0;607.0,340.1;531.9,360.6;531.9,384.5;586.5,384.5
11#598.1,550.4;568.9,501.8;614.3,456.3;578.6,469.3;536.4,550.4;607.8,621.8;598.1,462.8;562.4,349.3;562.4,349.3;546.2,290.9;607.8,300.6;640.3,329.8;601.3,342.8;523.5,362.3;530.0,397.9;559.2,372.0
12#595.0,559.4;555.4,495.4;610.3,461.8;570.6,474.0;515.7,541.1;592.0,608.2;588.9,467.9;555.4,352.1;555.4,349.0;540.1,294.2;604.2,303.3;646.8,333.8;595.0,339.9;515.7,364.3;521.8,410.0;546.2,361.2
