1#603.3,775.8;621.0,674.4;762.1,678.8;713.6,709.6;718.0,850.8;737.8,910.3;735.6,692.0;625.4,559.7;625.4,555.3;572.5,498.0;546.0,400.9;607.7,462.7;656.3,542.1;590.1,577.3;519.5,533.2;488.7,467.1
2#598.8,776.2;620.9,674.5;762.4,679.0;713.8,709.9;718.2,851.4;738.1,911.1;735.9,692.2;625.4,559.6;625.4,555.2;572.3,497.7;545.8,400.4;607.7,462.3;656.3,541.9;590.0,577.3;519.2,533.0;488.3,466.7
3#600.6,778.1;623.4,668.7;741.9,682.4;700.9,705.2;705.4,851.0;721.4,912.5;719.1,691.5;623.4,559.4;623.4,559.4;573.3,491.0;545.9,395.3;600.6,463.7;659.8,541.1;582.4,573.0;518.6,536.6;491.2,468.2
4#593.1,775.5;610.6,670.5;737.4,679.2;689.3,696.7;676.2,836.7;682.7,895.7;706.8,688.0;619.3,548.1;619.3,548.1;579.9,478.1;545.0,399.4;606.2,451.8;663.0,534.9;579.9,561.2;518.7,534.9;492.5,469.3
5#589.1,774.6;600.9,669.2;706.3,669.2;659.4,677.0;636.0,825.3;597.0,778.5;686.8,673.1;620.4,536.4;616.5,532.5;589.1,458.3;624.3,501.3;663.3,563.8;663.3,528.6;577.4,544.2;515.0,528.6;491.5,466.1
6#576.6,787.9;580.4,668.3;692.6,653.3;640.2,668.3;587.9,791.7;645.8,864.6;666.4,660.8;617.8,522.4;617.8,514.9;587.9,436.4;556.1,393.4;651.5,552.3;666.4,514.9;572.9,526.1;509.3,529.9;490.6,466.3
7#597.9,818.1;583.8,733.7;668.2,645.8;611.9,656.4;541.6,751.3;622.5,842.7;640.0,652.9;604.9,501.7;601.4,494.6;576.8,417.3;576.8,656.4;631.2,412.0;654.1,494.6;559.2,508.7;499.4,522.8;488.9,470.0
8#585.4,787.6;577.9,697.4;645.6,629.7;589.2,637.3;495.2,701.1;574.2,795.1;615.5,633.5;585.4,483.2;581.7,471.9;561.0,394.9;561.0,394.9;638.0,408.0;630.5,468.2;532.8,490.7;491.5,528.3;484.0,468.2
9#576.9,777.4;561.4,672.9;615.6,614.8;553.7,618.7;453.0,641.9;526.6,738.7;584.6,618.7;557.5,456.1;553.7,452.2;528.5,369.0;592.4,386.4;638.8,390.3;607.9,448.3;503.4,471.6;476.3,529.6;480.1,475.4
10#570.1,781.6;546.5,671.9;585.7,597.5;515.2,601.4;413.3,577.9;476.0,683.7;550.5,601.4;527.0,440.7;523.0,436.8;493.7,364.3;577.9,378.1;621.0,385.9;574.0,421.2;472.1,456.4;444.7,523.0;483.9,511.3
11#567.4,785.0;542.9,678.8;555.2,568.5;477.5,572.6;383.6,519.4;428.5,625.7;510.2,576.6;489.8,421.4;485.7,417.3;451.0,349.9;547.0,368.3;612.4,372.4;542.9,401.0;432.6,433.6;391.7,486.8;424.4,601.2
12#563.7,776.9;539.2,674.0;514.7,556.4;441.1,541.7;352.9,473.1;387.2,580.9;475.5,541.7;450.9,399.6;450.9,404.5;424.0,313.8;519.6,345.7;573.5,350.6;504.9,384.9;392.1,404.5;357.8,487.8;401.9,527.0
13#549.0,762.3;521.8,649.0;485.6,531.3;408.6,531.3;331.6,449.8;363.3,567.5;444.8,531.3;422.1,377.3;422.1,377.3;401.8,289.0;447.1,279.9;512.7,304.8;481.0,359.2;363.3,386.3;286.3,386.3;331.6,327.5
14#515.8,744.0;493.7,624.7;458.3,514.2;374.4,514.2;303.7,483.2;352.3,589.3;423.0,514.2;392.0,355.0;392.0,359.5;370.0,275.5;372.2,229.1;440.7,262.2;440.7,346.2;334.6,363.9;259.5,337.4;263.9,266.6
15#460.5,710.7;473.0,593.5;427.0,505.7;347.5,505.7;284.8,509.9;351.7,614.5;385.2,505.7;360.1,342.5;360.1,346.7;355.9,258.9;341.3,210.7;393.6,254.7;414.5,334.2;305.7,346.7;234.6,313.2;243.0,250.5
16#409.5,670.1;453.2,558.9;393.6,499.3;306.2,499.3;246.6,503.3;322.1,606.5;349.9,499.3;334.0,344.3;334.0,340.4;326.0,260.9;332.0,219.2;377.7,272.8;389.6,332.4;274.4,344.3;210.8,332.4;242.6,264.9
17#363.3,626.7;431.9,536.5;359.7,529.3;273.1,514.8;211.7,489.6;280.3,597.9;316.4,514.8;312.8,348.8;309.2,348.8;309.2,269.4;348.9,269.4;370.6,301.9;370.6,345.2;255.1,356.0;204.5,359.6;247.8,291.1
18#340.7,594.0;412.9,500.7;337.6,521.8;238.3,515.8;178.1,476.6;226.3,591.0;289.5,524.8;292.5,365.3;289.5,356.3;286.5,287.0;336.1,279.5;361.7,338.2;358.7,359.3;238.3,365.3;199.2,386.4;238.3,335.2
19#325.0,585.8;391.3,482.0;313.4,505.1;244.3,505.1;152.0,464.7;172.2,580.0;278.9,502.2;267.3,381.1;267.3,366.7;267.3,300.4;342.3,309.0;365.3,381.1;319.2,375.3;218.3,384.0;206.8,412.8;241.4,412.8
20#302.9,586.6;377.4,493.4;294.9,506.7;220.4,501.4;127.2,458.8;132.5,573.3;263.0,506.7;249.6,394.9;252.3,371.0;245.6,311.1;348.1,333.7;358.8,410.9;302.9,381.6;207.0,408.2;209.7,434.9;228.3,421.5
21#283.1,624.7;361.2,523.6;277.4,540.9;164.6,540.9;106.8,460.0;124.2,581.4;228.2,549.6;231.1,387.7;234.0,373.2;232.6,308.2;349.6,358.8;352.5,431.1;288.9,381.9;170.4,384.8;202.2,416.6;231.1,416.6
22#290.5,652.7;345.6,539.2;254.8,568.4;173.8,568.4;89.5,490.6;131.6,607.3;215.9,555.4;219.2,380.3;219.2,373.9;217.5,307.4;355.3,380.3;335.9,442.0;277.5,383.6;154.3,377.1;167.3,429.0;215.9,429.0
23#304.8,661.6;332.1,545.4;243.3,538.6;157.9,548.9;89.6,528.4;140.8,644.5;195.5,538.6;209.1,378.1;209.1,367.8;210.8,304.6;359.4,402.0;321.9,443.0;267.2,381.5;144.2,371.2;147.6,432.7;198.9,432.7
24#313.3,658.3;334.5,534.5;225.0,516.8;143.6,523.9;101.2,555.7;150.7,672.4;189.6,523.9;200.2,368.4;207.3,361.3;219.6,295.9;362.8,417.9;316.9,453.2;263.8,379.0;140.1,357.8;143.6,417.9;203.7,428.5
25#301.5,632.0;343.8,522.8;234.6,522.8;153.5,533.4;121.8,582.7;160.6,691.9;192.3,533.4;209.9,367.8;217.0,357.2;225.8,295.6;372.0,441.8;312.1,459.4;273.3,378.4;150.0,353.7;164.1,413.6;213.4,417.1
26#284.9,595.3;356.4,493.7;247.3,520.0;168.3,523.8;141.9,595.3;168.3,708.2;202.1,520.0;232.2,358.2;236.0,350.7;260.5,281.0;386.6,452.3;326.3,456.0;288.7,373.2;179.6,343.1;183.3,407.1;213.4,403.3
27#287.8,548.9;358.8,482.0;254.4,494.6;179.2,498.8;170.9,607.3;179.2,724.2;216.8,498.8;250.2,348.4;254.4,344.2;294.1,262.8;400.5,469.5;342.1,448.6;304.5,365.1;195.9,335.9;179.2,406.9;246.0,452.8
28#309.2,552.1;384.8,479.2;278.9,483.6;200.5,483.7;194.9,601.8;200.5,722.7;239.0,486.4;277.4,340.4;281.5,333.5;316.8,259.8;423.3,476.3;372.3,440.8;331.1,356.9;225.1,325.3;215.3,399.6;285.4,457.1
29#330.6,555.2;410.7,476.5;303.3,472.6;221.7,468.6;219.0,596.2;221.7,721.3;261.2,474.0;304.6,332.4;308.7,322.9;339.4,256.7;446.2,483.0;402.5,433.0;357.7,348.7;254.2,314.8;251.3,392.2;324.7,461.3
30#352.0,558.4;436.7,473.7;327.8,461.6;243.0,453.5;243.0,590.7;243.0,719.8;283.4,461.6;331.8,324.4;335.8,312.2;362.1,253.7;469.0,489.8;432.7,425.2;384.3,340.5;283.4,304.2;287.4,384.9;364.1,465.6
31#354.0,587.9;449.7,500.9;332.3,453.0;262.6,457.4;271.3,587.9;275.7,718.5;297.4,457.4;354.0,318.1;354.0,318.1;391.0,228.9;519.4,470.4;458.4,409.5;410.6,339.9;301.8,309.4;301.8,387.8;354.0,457.4
32#376.0,610.0;463.4,513.8;354.2,452.7;284.3,452.7;293.0,592.5;301.7,714.8;319.2,452.7;384.8,321.6;384.8,321.6;402.2,234.2;572.6,422.1;494.0,409.0;437.2,339.1;328.0,308.5;328.0,378.4;358.5,417.7
