1#793.9,803.9;785.2,729.6;868.3,668.4;820.2,677.1;789.6,773.3;846.4,852.1;842.1,672.8;824.6,537.2;828.9,541.6;811.4,480.3;815.8,414.7;846.4,467.2;868.3,528.4;785.2,545.9;750.2,489.1;745.8,432.2
2#795.2,811.2;786.6,729.1;868.7,668.6;821.2,672.9;790.9,776.7;847.1,854.5;842.8,672.9;825.5,538.9;825.5,538.9;812.5,482.8;816.8,417.9;847.1,465.5;868.7,526.0;782.3,547.6;747.7,487.1;743.4,430.9
3#789.3,805.7;784.9,730.7;868.7,664.5;820.2,673.4;789.3,774.8;846.7,849.8;842.3,668.9;824.6,536.6;824.6,541.1;811.4,479.3;815.8,413.2;851.1,466.1;864.3,523.4;780.5,545.5;749.6,488.1;745.2,430.8
4#791.2,809.0;782.2,732.4;867.8,664.9;818.3,673.9;791.2,773.0;845.3,854.0;840.8,669.4;822.8,534.3;822.8,538.8;809.2,475.7;813.7,412.6;849.8,462.2;858.8,525.2;777.7,543.3;746.2,484.7;746.2,430.7
5#791.0,809.3;799.9,733.7;853.2,662.6;813.2,675.9;791.0,773.7;848.8,853.7;835.4,667.0;817.7,538.1;817.7,533.7;808.8,471.4;817.7,418.1;853.2,462.6;857.7,524.8;773.2,547.0;742.1,489.2;742.1,431.4
6#795.3,820.3;795.3,745.4;842.1,656.6;809.3,666.0;800.0,773.5;851.4,857.7;828.0,661.3;814.0,530.4;814.0,530.4;804.7,464.9;818.7,418.1;856.1,464.9;856.1,521.0;771.9,535.0;734.5,483.6;743.9,427.5
7#795.3,820.1;795.3,745.3;842.0,656.6;809.3,665.9;800.0,773.4;851.4,857.5;828.0,661.2;814.0,530.4;814.0,530.4;804.7,465.0;818.7,418.3;856.1,465.0;856.1,521.1;772.0,535.1;734.6,483.7;743.9,427.6
8#832.1,834.2;798.4,744.3;828.3,646.9;794.6,650.7;809.6,766.8;850.8,856.7;809.6,650.7;805.9,508.3;805.9,515.8;802.1,452.1;819.0,431.5;858.3,463.4;847.1,504.6;764.7,515.8;719.7,485.8;744.1,431.5
9#835.7,827.0;801.3,739.3;816.6,628.7;778.5,636.4;801.3,750.7;839.5,838.4;797.5,628.7;797.5,491.5;797.5,495.3;801.3,422.9;816.6,415.2;858.5,461.0;839.5,491.5;755.6,495.3;709.8,480.1;740.3,426.7
10#801.7,772.9;782.9,712.7;820.5,607.4;771.6,615.0;779.1,720.2;824.2,810.5;794.2,611.2;786.6,475.8;790.4,475.8;794.2,408.2;813.0,415.7;858.1,460.8;831.8,472.1;741.5,475.8;707.7,468.3;737.8,430.7
11#806.1,665.0;802.6,594.2;813.2,569.4;763.6,580.0;753.0,686.3;809.7,767.8;788.4,572.9;777.8,456.0;777.8,448.9;774.2,385.1;816.7,417.0;855.7,466.6;820.3,452.4;735.3,456.0;703.4,484.3;735.3,431.2
12#799.8,659.8;782.5,583.6;806.7,549.0;758.3,552.5;706.4,635.5;779.0,722.1;779.0,552.5;761.7,427.9;758.3,421.0;751.3,358.7;810.2,417.5;855.2,459.0;806.7,421.0;709.8,434.8;696.0,476.3;720.2,455.6
13#799.8,659.6;782.5,583.6;806.7,549.0;758.3,552.5;706.4,635.4;779.0,721.8;779.0,552.5;758.3,428.0;758.3,421.1;751.4,358.9;810.1,414.2;855.1,455.7;806.7,421.1;709.9,434.9;696.0,476.4;720.2,455.7
14#798.6,657.9;782.6,579.7;795.4,531.3;745.5,533.6;668.0,585.6;739.5,671.8;768.2,533.6;743.3,408.7;743.3,403.0;733.8,340.1;821.9,401.7;848.6,419.5;793.2,398.6;693.5,417.8;668.8,453.1;693.7,434.9
15#797.3,656.1;782.7,575.7;784.2,513.5;732.8,514.7;629.6,535.7;700.1,621.8;757.3,514.7;728.4,389.5;728.4,385.0;716.2,321.3;833.8,389.3;842.2,383.3;779.8,376.2;677.0,400.6;641.5,429.9;667.2,414.2
16#796.1,654.4;782.8,571.8;772.9,495.8;720.0,495.8;591.2,485.9;660.6,571.8;746.5,495.8;713.4,370.2;713.4,366.9;698.6,302.5;845.6,376.8;835.7,347.1;766.3,353.7;660.6,383.5;614.3,406.6;640.7,393.4
17#801.3,651.6;783.7,567.1;759.0,482.7;699.2,482.7;561.9,429.9;642.9,524.9;730.9,479.2;702.7,356.0;702.7,352.4;681.6,289.1;743.2,276.8;790.7,299.7;755.5,334.9;649.9,366.5;597.1,366.5;639.4,313.7
18#803.3,646.6;776.9,563.1;746.2,475.2;684.6,470.8;565.9,400.4;627.5,483.9;715.4,470.8;689.0,343.3;689.0,338.9;667.0,277.3;693.4,228.9;741.8,268.5;728.6,325.7;636.3,352.1;587.9,325.7;618.7,272.9
19#788.6,644.0;763.1,558.5;734.4,475.3;673.8,472.0;569.5,405.8;627.1,489.5;704.5,472.0;677.1,342.9;677.1,340.5;660.6,277.1;679.4,230.3;726.3,271.5;717.3,328.8;627.0,349.5;583.1,314.4;611.5,260.0
20#774.0,641.5;749.4,553.8;722.5,475.4;663.0,473.2;573.0,411.2;626.8,495.0;693.7,473.2;665.2,342.5;665.2,342.2;654.2,276.9;665.5,231.8;710.8,274.5;706.1,331.8;617.8,346.9;578.3,303.1;604.2,247.0
21#759.3,638.9;735.6,549.1;710.7,475.5;652.2,474.4;576.6,416.6;626.5,500.6;682.9,474.4;653.3,342.1;653.3,343.8;647.8,276.8;651.5,233.2;695.2,277.5;694.8,334.8;608.5,344.3;573.5,291.8;597.0,234.1
22#744.7,636.3;721.8,544.5;698.8,475.6;641.4,475.6;580.2,422.0;626.1,506.2;672.0,475.6;641.4,341.7;641.4,345.5;641.4,276.6;637.6,234.6;679.7,280.5;683.5,337.9;599.3,341.7;568.7,280.5;589.8,221.2
