1#685.7,687.2;694.0,587.6;831.0,604.2;801.9,620.8;822.7,753.6;677.4,687.2;810.2,608.3;739.7,479.6;735.5,479.6;702.3,421.5;698.2,375.9;748.0,446.4;768.7,471.3;706.5,492.1;631.8,475.5;586.1,417.4
2#682.5,686.1;695.0,586.4;823.8,603.1;803.0,615.5;819.6,756.8;854.9,829.5;811.3,611.4;740.7,482.6;736.5,478.4;703.3,420.3;670.1,374.6;744.8,445.2;769.8,470.1;707.5,490.9;624.4,474.3;591.1,420.3
3#683.8,687.9;696.2,588.4;824.7,600.8;799.9,613.2;820.6,758.4;851.7,830.9;808.1,609.1;737.7,484.7;733.5,480.5;700.3,418.4;671.3,372.7;721.1,422.5;766.7,468.1;700.3,493.0;621.6,472.3;588.4,422.5
4#684.1,687.2;696.8,593.6;820.3,602.1;786.2,614.9;811.8,755.3;679.8,691.5;803.2,610.6;730.9,482.9;726.6,478.7;701.1,414.8;671.3,372.3;722.4,414.8;764.9,470.2;692.6,491.4;616.0,474.4;590.5,423.3
5#684.4,690.0;684.4,585.6;814.9,607.4;780.1,616.1;806.2,759.7;675.7,685.7;797.5,611.7;723.5,481.2;723.5,472.5;697.4,411.5;671.3,372.4;719.2,411.5;762.7,468.1;684.4,489.9;614.7,476.8;588.6,420.2
6#681.0,686.7;669.2,585.0;794.5,594.9;758.4,605.1;763.7,733.0;672.0,684.9;776.4,599.7;707.7,467.4;707.7,457.8;683.0,394.6;670.7,370.2;719.4,406.4;747.4,454.1;667.5,476.4;600.6,471.9;584.1,422.4
7#677.6,683.4;654.1,584.4;774.0,582.4;736.7,594.1;721.1,706.3;668.3,684.1;755.4,587.7;691.9,453.5;691.9,443.0;668.6,377.6;670.1,368.1;719.7,401.2;732.2,440.1;650.5,462.9;586.4,467.1;579.6,424.7
8#674.2,680.2;638.9,583.8;753.6,570.0;715.0,583.2;678.6,679.7;664.5,683.3;734.3,575.6;676.1,439.7;676.1,428.3;654.2,360.7;669.4,365.9;719.9,396.1;716.9,426.1;633.6,449.3;572.2,462.2;575.1,426.9
9#670.8,676.9;623.7,583.2;733.2,557.5;693.3,572.2;636.1,653.0;660.8,682.5;713.2,563.6;660.3,425.9;660.3,413.6;639.8,343.8;668.8,363.7;720.1,390.9;701.6,412.1;616.7,435.8;558.1,457.4;570.6,429.1
10#667.4,673.6;608.6,582.6;712.7,545.0;671.6,561.2;593.5,626.3;657.1,681.7;692.2,551.6;644.5,412.0;644.5,398.8;625.4,326.8;668.2,361.6;720.4,385.8;686.4,398.1;599.7,422.3;544.0,452.6;566.1,431.4
11#664.0,670.3;593.4,582.0;692.3,532.5;649.9,550.2;551.0,599.6;653.4,680.9;671.1,539.6;628.7,398.2;628.7,384.1;611.0,309.9;667.6,359.4;720.6,380.6;671.1,384.1;582.8,408.8;529.8,447.7;561.6,433.6
