1#640.0,802.8;605.9,719.4;696.9,639.8;662.7,636.0;636.2,727.0;693.1,806.6;681.7,636.0;696.9,514.7;696.9,510.9;689.3,450.3;689.3,416.1;723.4,457.8;731.0,514.7;651.4,510.9;621.0,484.4;651.4,431.3
2#639.7,801.8;605.2,717.6;697.0,633.5;662.6,637.3;635.8,729.1;693.2,805.6;681.7,637.3;697.0,514.9;697.0,511.0;689.4,449.8;689.4,415.4;723.8,457.5;731.5,514.9;655.0,511.0;620.5,484.3;651.1,430.7
3#642.2,794.5;618.4,695.1;697.8,635.6;666.1,639.5;634.3,734.9;693.9,806.4;682.0,639.5;693.9,512.4;693.9,512.4;689.9,452.8;689.9,417.1;725.7,456.8;733.6,516.4;654.2,512.4;626.3,488.6;650.2,432.9
4#648.4,804.4;632.7,694.3;699.6,635.3;660.2,635.3;640.6,733.6;691.7,808.3;679.9,635.3;691.7,513.4;691.7,513.4;691.7,450.5;687.8,423.0;715.3,458.4;731.0,513.4;656.3,505.6;628.8,489.8;652.4,438.7
5#687.3,805.2;649.3,721.7;694.9,630.7;641.8,630.7;634.2,729.3;687.3,812.7;668.3,630.7;687.3,505.5;691.1,501.7;702.4,433.4;698.7,589.0;725.2,566.2;732.8,509.3;645.6,497.9;626.6,486.5;653.1,448.6
6#661.2,796.2;643.7,715.7;699.8,610.6;643.7,610.6;626.2,719.2;671.8,803.2;671.8,610.6;682.3,495.1;685.8,491.6;703.3,425.0;689.3,579.1;717.3,554.6;734.8,502.1;633.2,488.1;608.7,544.1;612.2,600.1
7#685.3,687.9;678.4,681.1;688.7,595.3;640.7,591.9;603.0,681.1;630.4,773.7;664.7,595.3;681.9,489.0;681.9,482.1;697.3,411.8;685.3,564.5;716.2,540.5;723.0,492.4;640.7,475.3;620.1,513.0;606.4,595.3
8#685.3,692.6;691.8,614.8;678.8,585.6;626.9,585.6;578.3,653.7;636.7,728.2;652.9,585.6;662.6,478.6;665.8,468.9;673.9,402.4;669.1,524.0;701.5,524.0;714.5,478.6;610.7,475.3;601.0,537.0;652.9,524.0
9#683.7,702.7;689.6,617.3;674.8,579.1;607.2,587.9;542.4,611.5;618.9,688.0;639.5,587.9;642.5,467.2;642.5,452.5;646.9,389.2;677.8,499.6;724.9,499.6;698.4,461.3;586.5,467.2;592.4,526.1;627.8,499.6
10#681.8,716.1;681.8,635.8;672.5,574.0;623.1,570.9;515.0,577.1;592.2,645.1;647.8,570.9;632.4,456.6;629.3,447.3;618.5,384.0;709.6,490.6;734.3,490.6;684.9,450.4;582.9,462.8;589.1,524.6;610.7,512.2
11#683.7,729.0;677.2,650.8;660.9,559.6;615.3,562.8;501.3,540.0;573.0,611.7;638.1,566.1;615.3,448.8;612.1,435.8;571.3,388.5;716.3,439.0;729.3,458.6;664.2,435.8;566.4,458.6;579.5,523.7;599.0,513.9
