1#693.6,683.7;679.2,601.1;779.8,644.2;772.6,655.0;751.1,744.8;785.2,793.3;772.6,644.2;711.6,532.9;711.6,532.9;690.0,468.2;650.5,382.0;693.6,439.5;736.7,504.1;682.8,547.2;625.4,500.5;603.8,446.7
2#697.2,685.5;676.1,601.0;778.2,639.7;771.2,653.8;739.5,745.4;762.4,789.4;771.2,643.2;711.3,523.5;711.3,527.0;686.7,463.6;655.0,382.6;697.2,435.5;736.0,505.9;683.2,544.6;626.8,502.4;605.7,449.6
3#693.6,682.9;673.3,598.1;761.7,624.0;749.3,636.2;712.2,712.9;734.5,760.6;752.4,626.7;698.4,508.0;698.4,509.5;676.3,444.9;659.9,385.4;698.2,430.1;726.9,490.4;667.6,527.5;612.8,496.9;598.3,452.3
4#689.9,680.3;670.4,595.3;745.2,608.3;727.4,618.5;684.9,680.5;706.6,731.7;733.5,610.3;685.4,492.4;685.4,492.0;665.9,426.1;664.8,388.2;699.2,424.8;717.8,474.9;651.9,510.4;598.8,491.5;590.9,455.1
5#686.3,677.8;667.6,592.4;728.7,592.7;705.4,600.9;657.6,648.0;678.7,702.9;714.7,593.8;672.5,476.9;672.5,474.6;655.5,407.4;669.7,391.1;700.2,419.4;708.7,459.4;636.3,493.3;584.8,486.0;583.5,457.8
6#682.6,675.2;664.7,589.5;712.2,577.0;683.5,583.3;630.3,615.6;650.8,674.1;695.9,577.4;659.5,461.4;659.5,457.1;645.1,388.6;674.6,393.9;701.2,414.0;699.6,443.9;620.7,476.2;570.8,480.6;576.1,460.5
7#679.0,672.6;661.9,586.7;695.6,561.3;661.6,565.6;603.0,583.1;622.8,645.2;677.0,560.9;646.6,445.8;646.6,439.6;634.6,369.9;679.6,396.7;702.2,408.7;690.4,428.3;605.0,459.0;556.8,475.1;568.7,463.3
8#675.3,670.0;659.0,583.8;679.1,545.6;639.7,548.0;575.7,550.7;594.9,616.4;658.2,544.5;633.6,430.3;633.6,422.1;624.2,351.1;684.5,399.5;703.2,403.3;681.3,412.8;589.4,441.9;542.8,469.7;561.3,466.0
9#671.7,667.5;656.2,580.9;662.6,530.0;617.7,530.4;548.4,518.2;567.0,587.6;639.4,528.0;620.7,414.8;620.7,404.7;613.8,332.4;689.4,402.4;704.2,397.9;672.2,397.3;573.8,424.8;528.8,464.2;553.9,468.7
10#668.0,664.9;653.3,578.1;646.1,514.3;595.8,512.7;521.1,485.8;539.1,558.7;620.5,511.6;607.7,399.2;607.7,387.2;603.4,313.6;694.3,405.2;705.2,392.6;663.1,381.8;558.1,407.7;514.8,458.8;546.5,471.5
11#664.4,662.3;650.5,575.2;629.6,498.6;573.9,495.1;493.8,453.3;511.2,529.9;601.7,495.1;594.8,383.7;594.8,369.7;593.0,294.9;699.2,408.0;706.2,387.2;654.0,366.3;542.5,390.6;500.8,453.3;539.1,474.2
12#633.5,635.3;626.3,548.7;611.9,480.0;554.1,469.2;474.6,447.5;503.5,537.8;583.0,472.8;572.1,357.3;572.1,350.0;563.1,279.6;705.8,411.4;687.7,371.7;626.3,350.0;514.4,368.1;471.0,415.0;532.4,407.8
13#593.0,628.8;604.5,536.4;587.2,458.5;532.4,461.4;468.9,458.5;500.6,548.0;561.2,458.5;546.8,345.9;546.8,331.5;545.4,269.4;636.3,369.0;650.7,348.8;598.8,334.4;492.0,345.9;437.1,374.8;471.7,369.0
14#565.3,590.2;597.8,507.4;559.4,457.2;503.2,457.2;456.0,466.0;491.4,551.7;535.7,460.1;526.9,339.0;526.9,330.1;528.4,266.6;562.3,300.6;612.6,327.1;574.2,339.0;470.7,341.9;405.7,353.7;458.9,279.9
15#533.0,566.4;591.5,492.5;533.0,471.0;471.4,474.0;428.3,471.0;462.2,554.1;502.2,474.0;505.3,344.8;508.4,338.6;523.8,270.9;520.7,357.1;548.4,381.7;557.6,341.7;456.0,344.8;391.4,338.6;406.8,286.3
16#517.1,545.2;551.6,481.5;509.1,497.4;442.8,486.8;400.3,478.8;426.9,561.1;474.6,489.5;490.6,362.0;493.2,351.4;503.8,290.4;487.9,383.3;525.1,409.8;538.3,362.0;450.7,359.4;418.9,372.7;403.0,298.3
17#515.3,535.2;531.8,490.1;482.5,502.4;412.8,502.4;371.8,479.8;388.2,545.5;445.6,502.4;470.2,375.3;472.3,362.9;484.6,313.7;498.9,332.2;523.5,379.4;513.3,367.0;431.3,371.2;365.6,385.5;392.3,332.2
18#492.0,504.1;534.6,475.7;461.3,523.0;392.7,523.0;331.2,473.4;345.4,551.4;423.5,523.0;440.0,397.7;449.5,383.5;463.7,329.1;487.3,324.4;503.9,374.0;499.1,378.8;402.2,364.6;359.6,409.5;383.2,397.7
19#512.8,593.8;512.8,512.1;436.2,540.1;364.7,529.9;288.2,481.4;313.7,555.5;403.0,535.0;418.4,412.5;423.5,399.7;443.9,341.0;479.6,351.2;494.9,404.9;466.9,417.6;364.7,404.9;357.1,430.4;392.8,430.4
20#511.2,629.6;487.0,546.1;411.6,554.2;338.9,546.1;268.8,503.0;295.8,578.4;379.3,551.5;390.0,430.3;395.4,411.5;414.3,352.2;481.6,387.2;481.6,435.7;441.2,433.0;338.9,419.5;344.3,473.4;371.2,451.9
21#506.8,647.7;455.5,564.1;382.7,558.7;323.3,558.7;266.6,539.8;290.9,615.4;347.6,558.7;366.5,439.9;371.9,423.7;394.8,363.0;479.8,418.3;466.3,461.5;420.4,442.6;315.2,429.1;312.5,485.8;347.6,477.7
22#481.4,657.0;441.7,572.4;354.5,561.8;291.1,559.2;251.5,561.8;285.8,646.4;328.1,561.8;351.9,448.2;357.2,432.3;377.0,378.2;465.5,448.2;452.3,485.2;402.1,456.1;296.4,435.0;285.8,495.8;317.5,487.8
23#441.5,653.5;428.0,561.8;341.7,569.9;276.9,567.2;255.4,594.1;279.6,672.3;309.3,569.9;341.7,456.6;349.8,437.7;370.0,385.1;468.5,478.1;444.2,497.0;395.6,467.4;290.4,437.7;271.5,494.3;301.2,486.2
24#405.8,629.6;426.3,544.6;335.4,571.0;273.9,568.0;268.0,620.8;273.9,708.8;309.0,568.0;344.2,456.6;347.1,442.0;369.1,381.9;473.2,500.6;435.1,515.3;394.1,474.2;297.3,433.2;268.0,486.0;297.3,488.9
25#382.2,605.7;382.2,536.1;335.9,562.2;278.0,553.5;278.0,643.3;278.0,724.4;309.8,559.3;350.4,452.1;356.2,443.5;386.6,389.9;472.0,518.8;422.8,524.6;393.8,475.3;306.9,429.0;275.1,475.3;301.1,486.9
26#383.5,585.5;404.4,525.6;338.6,552.6;290.8,555.5;284.8,657.2;278.8,743.9;314.7,552.6;365.5,453.9;371.5,441.9;402.9,389.6;470.2,534.6;425.3,537.6;404.4,480.8;329.7,427.0;293.8,477.8;401.4,522.7
27#395.5,586.8;418.6,527.4;349.4,553.8;296.6,547.2;286.7,656.0;273.6,748.3;323.0,550.5;382.4,458.2;388.9,445.0;423.6,387.3;478.0,550.5;431.8,540.6;421.9,484.6;349.4,428.5;309.8,481.3;395.5,520.8
28#403.0,614.4;421.2,541.7;359.4,552.7;308.5,552.7;290.3,658.1;275.8,752.6;333.9,552.7;395.7,450.9;403.0,443.6;446.6,378.2;490.2,574.5;446.6,545.4;439.3,480.0;359.4,421.8;333.9,367.3;390.3,347.3
29#406.7,640.9;450.9,567.1;377.2,559.7;325.5,559.7;303.4,663.0;288.7,755.2;351.3,559.7;414.0,449.1;417.7,441.7;458.3,375.4;502.5,585.5;473.0,541.3;462.0,478.6;369.8,415.9;347.7,360.6;386.4,340.3
30#417.8,656.6;463.7,575.4;396.7,561.3;340.2,561.3;322.6,660.1;312.0,758.9;368.4,561.3;428.4,444.9;431.9,437.9;463.7,370.8;509.5,579.0;506.0,540.2;477.8,476.7;382.5,413.2;372.0,356.7;373.7,337.3
31#426.1,679.3;472.5,590.4;418.3,559.5;360.4,555.6;344.9,652.2;341.0,745.0;387.4,555.6;441.5,443.5;441.5,435.8;468.6,370.1;511.1,551.8;530.4,520.8;487.9,466.7;395.1,420.3;383.5,346.9;397.1,314.0
32#432.6,697.1;473.9,610.8;432.6,558.2;380.1,550.7;361.3,629.5;361.3,727.1;406.3,554.5;447.6,434.3;451.4,426.8;477.7,363.0;519.0,494.4;552.7,498.2;492.7,453.1;406.3,408.1;387.6,344.2;412.0,308.6
33#437.9,711.0;479.0,628.8;458.4,553.4;400.2,550.0;372.8,611.7;383.1,693.9;427.6,553.4;458.4,430.1;461.9,419.8;475.6,354.8;527.0,464.4;564.6,471.2;509.8,443.8;410.5,416.4;383.1,354.8;419.0,329.1
34#445.6,721.1;474.4,641.9;474.4,555.5;416.8,541.1;377.2,584.3;406.0,652.7;445.6,548.3;463.6,418.6;463.6,407.8;470.8,339.4;528.4,436.6;568.0,440.2;517.6,418.6;416.8,411.4;388.0,371.8;416.8,335.8
35#462.4,718.9;484.8,632.8;488.6,539.2;432.4,531.7;383.8,554.1;421.2,625.3;458.6,535.4;469.9,404.4;469.9,400.6;468.0,327.6;537.3,374.4;571.0,408.1;526.0,404.4;417.5,396.9;406.2,374.4;432.4,352.0
36#475.2,692.3;504.2,616.2;496.9,532.9;442.6,525.7;395.5,543.8;439.0,623.5;467.9,529.3;475.2,398.8;478.8,395.2;469.8,321.0;535.0,328.2;576.6,380.7;529.5,391.6;424.5,395.2;417.2,427.8;439.0,380.7
37#484.6,651.5;517.3,589.4;504.3,524.0;448.7,517.5;409.4,537.1;445.4,631.9;474.8,524.0;487.9,393.2;484.6,386.7;483.0,316.4;561.5,309.9;579.5,360.5;533.7,386.7;435.6,393.2;425.8,429.2;455.2,422.7
38#502.8,612.2;537.3,546.4;512.2,518.2;449.5,511.9;430.7,552.7;446.4,640.4;480.9,515.0;493.4,392.8;493.4,383.4;496.6,317.6;582.8,309.7;584.3,348.9;543.6,386.5;440.1,395.9;427.6,446.1;452.7,433.5
39#516.8,587.1;553.3,523.1;513.7,514.0;452.8,511.0;443.7,559.7;443.7,644.9;483.3,511.0;501.6,392.2;504.6,386.1;515.3,317.6;594.4,311.5;589.9,340.4;553.3,386.1;446.8,398.3;428.5,456.1;449.8,437.9
40#541.5,574.2;566.7,498.8;519.6,514.5;453.6,511.4;447.3,571.1;444.2,649.6;488.1,514.5;510.1,401.5;513.3,388.9;527.4,321.4;596.5,315.1;598.1,357.5;554.1,395.2;456.7,401.5;428.5,464.3;450.5,458.0
41#569.4,586.3;578.1,501.8;531.5,507.6;464.4,504.7;458.6,548.4;467.3,641.7;493.5,507.6;519.8,399.7;519.8,391.0;528.5,326.8;607.3,332.6;610.2,379.3;566.5,396.8;467.3,399.7;426.5,469.7;464.4,443.4
42#583.5,622.5;575.4,525.6;529.7,509.5;470.4,512.2;486.6,531.0;483.9,614.4;497.4,512.2;521.6,401.8;524.3,388.4;536.4,327.8;610.4,350.7;615.8,396.4;570.0,396.4;465.1,404.5;424.7,471.8;462.4,455.6
43#585.6,643.0;574.1,547.8;533.7,513.1;473.1,513.1;473.1,504.5;493.3,585.3;504.8,513.1;522.1,400.6;525.0,386.2;532.2,321.3;611.6,374.7;614.4,412.2;571.2,394.9;467.3,403.5;424.1,469.9;470.2,478.5
44#590.0,659.3;580.7,572.8;537.5,520.3;475.7,517.2;457.1,486.3;466.4,551.2;509.6,517.2;518.9,396.7;518.9,387.4;532.8,321.0;614.7,396.7;611.6,427.6;574.5,393.6;463.3,399.8;426.2,461.6;469.5,473.9
45#595.1,666.5;579.3,587.8;541.6,518.6;478.6,509.2;491.2,540.6;466.1,575.2;510.1,509.2;519.5,392.7;519.5,383.3;527.4,318.8;617.1,417.9;610.8,446.2;566.7,395.9;469.2,392.7;418.9,446.2;469.2,439.9
46#597.4,673.4;580.4,581.8;543.1,507.2;475.2,503.8;522.7,537.7;475.2,592.0;505.8,503.8;522.7,391.8;522.7,381.7;526.1,313.8;627.9,435.9;604.2,446.1;573.6,395.2;475.2,388.4;414.2,425.8;437.9,412.2
47#585.4,662.0;588.7,574.4;544.9,500.3;487.7,500.3;534.8,564.3;484.3,604.7;514.6,500.3;524.7,392.6;524.7,382.5;528.1,315.1;639.2,456.6;608.9,459.9;575.3,399.3;474.2,382.5;427.1,406.1;487.7,419.5
48#572.3,638.9;588.5,570.8;552.9,499.5;501.0,499.5;539.9,587.0;494.5,625.9;526.9,502.8;533.4,392.6;533.4,379.7;533.4,314.9;617.7,486.6;611.2,476.9;582.0,402.3;488.1,386.1;478.3,438.0;497.8,460.7
49#564.1,611.1;590.2,550.2;564.1,500.8;511.8,497.9;523.4,529.9;543.7,605.3;535.0,497.9;540.8,396.4;543.7,378.9;545.2,316.5;625.0,495.0;619.2,477.6;590.2,405.1;497.3,384.7;485.7,437.0;508.9,448.6
50#571.3,581.0;596.9,518.5;571.3,495.7;514.5,495.7;534.4,549.8;545.7,626.5;542.9,495.7;545.7,390.5;548.6,376.3;555.7,320.8;631.0,509.9;633.9,473.0;599.8,404.7;494.5,382.0;449.0,407.6;454.7,370.6
51#616.7,571.1;600.6,564.6;587.7,503.3;529.6,506.5;532.8,577.5;548.9,648.5;558.6,506.5;555.4,390.3;558.6,377.4;563.5,311.2;645.8,493.6;658.7,467.8;610.3,403.2;503.7,380.6;458.5,419.3;474.7,380.6
52#619.2,595.0;603.2,572.6;596.8,495.8;539.2,505.4;532.8,591.8;548.8,668.5;568.0,502.2;568.0,390.2;568.0,374.2;572.8,311.8;657.6,444.6;676.8,447.8;619.2,393.4;516.8,383.8;468.8,435.0;472.0,399.8
53#624.1,600.4;603.4,562.5;603.4,486.9;548.4,500.6;538.1,586.6;545.0,672.6;575.9,493.7;572.5,387.1;572.5,373.4;577.6,306.3;668.8,411.2;682.5,418.1;624.1,387.1;520.9,387.1;479.6,442.1;462.4,428.4
