1#NULL
2#NULL
3#791.6,723.5;791.6,669.9;784.9,653.2;717.9,666.6;721.2,790.5;717.9,827.4;751.4,659.9;731.3,522.6;734.6,519.2;731.3,448.9;763.1,417.0;794.9,462.3;781.5,509.2;687.7,522.6;694.4,472.3;727.9,438.8
4#788.5,721.6;782.0,659.4;776.1,638.6;709.3,649.6;706.2,757.2;710.2,808.7;742.7,644.5;724.8,506.6;727.3,502.2;727.1,432.5;763.4,419.1;795.5,464.2;772.6,494.7;680.2,509.4;684.3,486.4;711.2,477.8
5#785.3,719.8;772.4,648.9;767.2,624.0;700.6,632.5;691.2,723.9;702.5,790.0;733.9,629.1;718.4,490.7;720.1,485.3;722.9,416.1;763.7,421.3;796.1,466.0;763.7,480.2;672.7,496.2;674.2,500.4;694.6,516.8
6#782.1,717.9;762.8,638.3;758.4,609.3;692.0,615.5;676.3,690.5;694.8,771.4;725.2,613.8;711.9,474.7;712.8,468.3;718.8,399.7;764.0,423.4;796.8,467.9;754.8,465.8;665.2,482.9;664.1,514.5;677.9,555.7
7#779.0,716.0;753.2,627.8;749.6,594.7;683.4,598.4;661.3,657.2;687.1,752.7;716.5,598.4;705.5,458.7;705.5,451.3;714.6,383.3;764.3,425.6;797.4,469.7;745.9,451.3;657.7,469.7;654.0,528.5;661.3,594.7
8#775.8,714.1;738.2,618.4;745.1,574.0;683.5,580.8;628.8,604.7;669.9,693.6;714.3,577.4;697.2,440.7;697.2,427.0;688.7,360.3;813.4,461.2;792.9,454.3;741.6,423.6;649.3,447.5;676.7,481.7;724.5,471.4
9#772.7,716.5;737.2,624.3;740.7,560.4;683.9,560.4;598.8,549.7;648.4,645.6;708.8,560.4;683.9,422.0;680.4,411.3;664.4,342.1;801.0,432.6;808.1,432.6;744.3,400.7;620.1,436.2;641.3,524.9;652.0,503.6
10#769.5,728.5;737.1,627.9;722.8,538.1;665.3,541.6;582.6,502.1;622.1,595.6;694.0,541.6;665.3,405.1;665.3,390.7;645.5,338.6;794.6,444.6;747.9,441.0;715.6,394.3;611.4,415.9;579.0,444.6;579.0,538.1
11#770.4,735.9;738.6,636.8;703.0,529.8;639.6,529.8;580.1,462.4;599.9,573.4;667.3,529.8;651.5,391.1;647.5,395.0;645.5,313.8;708.9,321.7;770.4,363.3;699.0,383.2;596.0,399.0;572.2,474.3;592.0,557.5
12#767.7,731.3;728.0,634.4;679.6,524.2;617.9,524.2;609.1,506.6;587.0,563.9;644.3,524.2;635.5,383.2;635.5,387.6;631.1,303.9;679.6,290.7;732.5,330.3;684.0,378.8;582.6,387.6;534.2,361.2;591.5,317.1
13#749.4,732.0;710.3,619.7;661.4,522.0;593.1,522.0;583.3,487.8;593.1,575.7;627.2,522.0;617.5,370.5;617.5,375.4;632.1,302.1;632.1,248.4;681.0,297.3;666.3,370.5;568.6,375.4;534.4,316.8;568.6,263.1
14#722.0,720.6;690.2,611.6;644.7,516.2;576.6,529.8;572.0,502.5;603.8,597.9;612.9,516.2;603.8,370.8;603.8,375.3;626.6,302.6;610.7,232.2;644.7,298.1;649.3,370.8;563.0,366.2;531.2,293.6;556.1,232.2
15#691.6,700.9;667.2,598.9;622.3,513.2;565.2,521.4;585.6,562.2;610.0,627.5;597.8,521.4;589.6,366.3;589.6,374.5;610.0,305.1;616.2,266.4;642.7,309.2;638.6,374.5;544.8,362.3;524.4,292.9;559.0,258.2
16#661.2,671.2;639.7,578.4;600.5,514.2;543.4,524.9;564.8,571.3;607.6,646.2;571.9,517.8;579.1,375.0;579.1,371.5;614.8,303.7;616.5,291.2;646.9,332.2;629.0,378.6;529.1,364.3;500.6,314.4;552.3,284.0
17#621.5,643.8;611.0,541.8;579.3,517.2;519.6,527.8;551.2,584.0;593.4,668.4;547.7,524.2;568.8,380.1;572.3,376.6;611.0,313.3;603.9,334.4;635.6,362.5;618.0,387.1;526.6,366.0;487.9,341.4;545.9,308.0
18#578.2,611.4;585.6,523.3;556.2,516.0;486.4,530.7;530.5,593.1;552.5,688.6;523.1,527.0;563.5,383.8;563.5,380.1;602.1,323.2;574.6,457.2;596.6,435.2;614.9,398.5;512.1,372.8;482.8,372.8;543.3,330.5
19#520.7,582.5;531.3,550.5;542.0,532.6;481.5,532.6;435.2,579.0;506.4,696.5;510.0,532.6;552.7,397.3;556.3,393.7;597.2,331.4;559.8,447.1;588.3,447.1;606.2,411.5;502.8,379.5;470.8,436.5;513.5,447.1
20#493.2,578.3;466.7,591.6;526.3,538.6;466.7,525.4;460.1,584.9;463.4,694.2;496.5,532.0;546.1,409.5;549.5,396.2;590.8,351.5;552.8,459.1;589.2,459.1;595.8,419.4;496.5,389.6;466.7,436.0;503.1,459.1
21#476.6,585.1;446.8,552.4;512.4,537.5;455.7,522.6;428.9,561.3;420.0,665.6;485.5,528.5;539.2,409.3;548.1,394.4;588.4,357.1;548.1,495.7;580.9,474.9;589.9,421.2;491.5,394.4;461.7,445.1;497.5,462.9
22#481.4,605.4;531.7,526.0;505.2,531.3;444.3,510.1;407.2,544.5;394.0,629.3;473.4,528.6;539.6,412.1;550.2,390.9;578.0,349.8;552.9,467.7;571.4,496.8;592.6,428.0;489.3,393.5;468.1,441.2;499.9,446.5
23#474.4,627.5;519.6,539.7;495.7,523.7;439.8,491.8;397.2,502.5;386.6,592.9;471.7,510.4;540.9,409.4;551.5,388.1;579.4,344.2;559.5,465.2;572.8,502.5;591.4,430.6;490.3,390.7;461.1,436.0;498.3,443.9
24#473.3,645.1;513.5,541.7;484.8,524.5;430.3,513.0;404.4,469.9;407.3,556.1;456.1,515.9;539.4,409.6;550.9,386.7;578.1,339.3;571.0,469.9;568.1,510.1;588.2,429.7;493.4,383.8;456.1,435.5;502.0,447.0
25#468.9,664.0;494.4,578.0;491.2,523.9;427.5,501.6;386.1,523.9;408.4,479.3;459.4,514.3;539.0,399.6;548.6,380.5;578.8,321.6;561.3,469.7;574.0,507.9;586.8,421.9;494.4,374.2;453.0,418.7;504.0,441.0
26#467.3,683.1;487.9,586.6;498.3,517.6;443.1,490.0;394.9,507.3;543.1,534.9;467.3,503.8;536.2,390.1;546.5,369.4;582.7,322.9;567.2,524.5;591.4,493.5;584.5,414.2;494.8,365.9;436.2,407.3;412.1,452.1
27#481.3,697.2;496.3,595.3;500.1,519.9;447.3,493.5;511.4,527.5;454.9,542.5;473.7,504.8;534.1,376.6;545.4,361.5;585.0,310.6;579.3,516.1;598.2,482.2;583.1,403.0;488.8,350.2;428.5,357.7;443.5,369.0
28#492.6,708.8;503.9,600.3;507.6,517.9;444.0,503.0;511.4,540.4;470.2,592.8;477.7,506.7;533.8,368.2;541.3,353.3;584.3,310.2;582.5,529.2;601.2,473.0;582.5,394.4;485.2,345.8;419.7,317.7;464.6,317.7
29#496.2,710.6;528.0,601.5;514.4,506.0;455.3,492.4;509.8,546.9;482.5,610.6;491.6,501.5;532.6,369.6;537.1,356.0;578.0,287.8;591.7,528.7;614.4,469.6;587.1,392.3;478.0,342.3;428.0,292.3;475.7,240.0
30#504.6,699.4;547.7,591.6;526.2,509.6;465.8,501.0;517.5,561.4;487.3,634.7;496.0,505.3;534.8,367.2;534.8,358.6;569.3,289.6;590.9,505.3;629.7,453.5;586.6,384.5;478.7,341.3;448.5,280.9;463.6,227.0
31#533.1,681.3;575.3,580.1;528.9,516.9;469.9,508.5;537.3,575.9;491.0,664.4;499.4,512.7;533.1,365.2;537.3,356.7;571.0,293.5;596.3,457.9;646.9,441.0;587.9,382.0;486.7,344.1;440.4,285.1;472.0,245.0
32#554.8,657.8;605.7,568.8;533.6,530.7;478.5,526.4;537.9,594.2;487.0,691.7;499.7,530.7;537.9,369.6;542.1,365.4;571.8,297.6;639.6,407.8;660.8,420.5;593.0,386.6;482.8,352.7;423.4,314.5;463.7,265.8
33#581.6,636.4;625.0,537.6;542.0,529.7;470.9,529.7;526.2,616.7;486.7,723.4;502.5,533.7;542.0,379.5;542.0,375.5;567.7,306.4;585.5,347.9;660.6,391.4;593.4,387.4;478.8,363.7;427.4,355.8;457.0,306.4
34#601.8,610.2;627.0,509.6;547.3,522.2;488.6,534.8;497.0,635.4;480.2,744.4;517.9,530.6;543.1,383.8;543.1,383.8;566.2,306.2;591.3,306.2;656.3,362.8;593.4,388.0;492.8,375.4;450.8,388.0;455.0,346.1
35#611.6,587.2;625.9,482.3;564.0,530.0;497.3,530.0;478.2,649.1;468.7,749.2;530.6,530.0;544.9,382.2;544.9,382.2;559.2,310.8;602.1,282.2;645.0,339.4;597.3,382.2;497.3,382.2;449.6,420.4;473.4,363.2
36#613.4,561.1;593.7,521.6;578.9,531.5;509.7,536.4;485.0,645.1;455.4,748.8;544.3,531.5;549.2,388.2;544.3,388.2;549.2,314.1;613.4,269.7;633.2,324.0;598.6,383.3;494.9,388.2;450.4,452.4;450.4,408.0
37#606.7,568.2;606.7,535.3;587.9,521.1;521.9,535.3;489.0,643.6;456.0,747.2;554.9,530.6;545.5,389.3;545.5,389.3;545.5,313.9;623.2,269.2;630.2,323.4;597.3,379.9;489.0,398.7;456.0,474.0;460.7,431.7
38#606.6,569.2;610.8,511.3;594.2,523.7;523.9,536.1;495.0,635.4;478.5,730.5;561.1,527.9;536.3,395.6;536.3,391.4;536.3,317.0;608.7,290.1;635.6,341.8;590.1,383.2;482.6,408.0;470.2,478.3;457.8,445.2
39#603.4,595.9;570.4,584.9;588.7,522.7;522.8,537.3;500.9,610.5;497.2,716.6;555.8,533.6;533.8,398.2;533.8,387.2;524.7,315.9;619.8,323.2;643.6,368.9;588.7,379.9;478.9,409.2;464.3,489.7;453.3,471.4
40#590.6,625.6;583.8,571.1;583.8,526.8;519.1,530.2;505.5,598.4;505.5,693.7;553.1,530.2;532.7,397.4;532.7,380.4;524.2,324.2;621.3,336.1;641.7,387.2;583.8,383.8;478.2,411.0;451.0,482.6;433.9,509.8
41#583.6,651.5;580.3,571.5;577.0,528.2;517.0,531.6;510.4,581.5;510.4,658.1;547.0,531.6;527.0,395.0;527.0,381.7;522.0,313.5;620.3,365.1;633.6,408.4;577.0,385.0;470.4,411.7;430.4,481.6;447.1,518.2
42#575.2,676.3;575.2,584.1;575.2,530.1;514.8,533.3;511.6,571.4;508.5,622.3;546.6,530.1;521.2,399.8;521.2,377.6;513.2,341.0;619.7,396.6;622.9,428.4;578.4,387.1;467.1,406.2;416.3,469.7;435.4,447.5
43#573.2,695.3;569.7,595.5;569.7,526.6;507.7,530.1;490.5,530.1;476.7,571.4;542.2,526.6;518.1,399.2;518.1,378.6;509.5,332.1;614.5,416.4;611.0,447.4;576.6,392.3;459.5,402.7;401.0,440.5;411.3,430.2
44#572.6,715.7;569.0,611.9;569.0,515.3;504.6,522.5;483.1,576.2;440.2,604.8;533.2,518.9;511.7,393.7;511.7,375.8;499.2,327.5;611.9,433.0;604.8,458.1;565.4,390.1;461.6,397.3;465.2,447.3;440.2,357.9
45#583.0,717.9;571.6,619.3;564.0,516.9;499.6,513.1;484.4,577.6;446.5,626.9;533.7,513.1;510.9,387.9;507.1,372.8;497.7,306.4;613.3,452.4;605.8,456.2;571.6,387.9;450.2,384.1;393.3,369.0;419.9,319.7
46#588.2,709.1;577.4,600.8;570.1,499.7;505.1,506.9;476.2,535.8;508.7,571.9;537.6,499.7;512.4,380.5;508.7,366.0;496.1,295.6;620.7,463.5;609.9,456.3;573.8,384.1;451.0,373.3;393.2,340.8;402.2,295.6
47#587.6,682.6;573.1,577.2;562.2,479.1;504.1,493.7;515.0,533.6;518.6,602.6;536.8,486.4;507.7,373.8;507.7,359.2;502.3,288.4;609.4,482.8;605.8,453.7;573.1,377.4;446.0,370.1;384.2,355.6;402.4,308.4
48#581.5,639.6;567.6,556.4;567.6,473.2;508.7,490.6;515.6,553.0;515.6,615.4;539.9,483.6;508.7,365.8;508.7,351.9;500.0,287.8;605.7,469.8;612.7,442.0;567.6,365.8;449.7,358.8;380.4,390.0;404.7,331.1
49#570.0,608.7;566.5,538.9;577.0,476.1;514.2,490.1;514.2,552.9;514.2,636.6;545.6,483.1;507.2,357.5;507.2,343.6;502.0,282.5;604.9,441.3;636.3,416.8;566.5,357.5;451.4,357.5;395.6,406.4;406.1,350.6
50#581.9,579.4;560.6,575.8;581.9,476.4;521.6,487.1;510.9,565.2;510.9,664.5;550.0,480.0;514.5,359.3;510.9,341.6;498.5,290.1;638.7,394.8;649.3,391.3;574.8,352.2;454.2,362.9;404.5,430.3;408.0,373.5
51#582.5,558.8;563.3,512.8;586.3,466.9;521.2,489.9;513.6,604.7;505.9,681.3;551.9,478.4;509.7,352.0;509.7,332.9;496.3,277.4;574.8,317.6;643.7,352.0;567.2,336.7;452.3,363.5;410.2,436.3;406.4,386.5
52#556.5,552.7;548.4,508.0;584.9,467.4;515.9,483.7;507.8,589.2;499.7,674.4;548.4,471.5;515.9,341.6;515.9,329.4;497.6,258.4;570.7,258.4;633.6,305.1;572.7,325.4;455.0,357.9;410.4,443.1;410.4,406.6
53#548.0,574.6;543.8,566.2;581.5,453.3;518.7,457.5;506.2,562.0;506.2,654.0;552.2,457.5;518.7,327.8;518.7,315.3;489.5,252.6;575.2,204.5;619.1,260.9;577.3,311.1;460.2,352.9;426.7,419.8;401.6,424.0
54#547.6,601.0;566.3,503.7;581.2,440.2;513.9,447.6;502.7,522.4;506.4,623.4;547.6,447.6;510.2,324.2;510.2,316.7;487.7,245.7;609.3,221.4;603.7,245.7;566.3,301.8;454.1,346.6;416.7,417.7;401.7,432.7
55#550.5,620.1;557.8,521.0;565.2,436.7;506.5,444.0;495.5,495.3;499.2,572.4;535.8,440.3;502.8,319.3;502.8,311.9;480.8,242.3;607.4,236.8;612.9,267.9;557.8,304.6;447.8,348.6;411.1,418.3;396.5,451.3
56#543.2,641.0;550.5,538.5;554.1,447.0;484.6,447.0;422.4,461.7;466.3,523.9;521.2,447.0;495.6,322.6;491.9,311.6;468.1,254.9;636.5,262.2;620.0,267.7;546.8,304.3;440.7,344.5;404.1,417.7;396.7,461.7
57#546.8,658.1;542.8,551.6;534.9,448.9;471.8,448.9;436.2,468.7;463.9,531.8;503.3,448.9;487.6,318.7;483.6,306.8;457.9,241.7;613.9,267.3;617.8,287.1;538.9,295.0;432.3,338.4;400.7,413.4;400.7,472.6
58#554.8,665.5;533.6,555.3;520.9,445.1;457.3,440.9;470.0,496.0;457.3,551.1;487.0,445.1;474.3,317.9;474.3,309.5;446.7,235.3;614.1,296.8;614.1,313.7;533.6,296.8;419.2,330.7;398.0,402.7;398.0,462.0
59#547.9,669.2;540.0,557.5;508.0,441.8;448.2,449.8;436.2,505.6;448.2,569.5;480.1,445.8;464.1,314.1;464.1,302.1;450.2,244.3;603.8,314.1;587.8,334.1;520.0,306.1;412.3,326.1;380.3,405.9;408.3,453.8
60#550.6,657.2;543.3,532.2;491.8,436.6;433.0,444.0;469.8,477.0;451.4,565.3;462.4,440.3;455.1,315.3;455.1,296.9;456.9,251.0;591.1,337.4;569.0,348.4;510.2,311.6;399.9,326.3;370.5,381.5;407.3,421.9
61#555.1,640.2;541.2,518.0;478.3,434.2;425.9,444.7;478.3,493.6;450.4,580.9;453.9,441.2;446.9,318.9;450.4,301.5;452.1,261.3;597.0,357.4;562.1,364.3;506.2,318.9;391.0,329.4;384.0,427.2;411.9,455.1
62#559.0,617.0;548.2,502.1;465.7,441.1;415.4,451.8;480.0,509.3;451.3,602.6;440.5,444.6;447.7,326.2;451.3,308.2;453.1,241.8;591.3,380.0;566.2,380.0;505.2,326.2;390.3,326.2;354.4,333.4;397.5,319.0
63#559.7,594.4;563.2,483.8;466.4,435.4;411.0,456.2;473.3,521.8;452.5,629.0;438.7,445.8;445.6,328.3;449.1,304.1;454.3,264.3;563.2,390.5;566.6,383.6;504.4,328.3;386.8,331.7;348.8,311.0;442.2,404.3
64#559.8,552.8;570.6,459.0;469.6,441.0;411.9,462.6;466.0,542.0;451.6,650.2;440.7,451.8;444.3,322.0;444.3,300.3;453.4,258.8;559.8,401.3;563.4,372.5;502.1,325.6;386.6,318.4;339.7,285.9;395.6,266.0
65#557.2,526.3;565.6,430.1;473.5,438.5;415.0,463.6;452.6,564.0;448.4,681.1;440.1,451.0;444.3,317.1;444.3,308.8;450.5,231.4;565.6,371.5;565.6,363.2;502.8,321.3;385.7,304.6;360.6,258.6;408.7,231.4
