1#924.8,849.5;923.0,790.4;994.7,700.9;955.3,715.2;905.1,801.1;932.0,849.5;969.6,708.0;930.2,579.2;926.6,575.6;905.1,521.9;912.3,446.7;941.0,500.4;966.0,564.8;894.4,589.9;858.6,568.4;865.8,511.1
2#927.6,828.4;920.4,769.1;981.7,686.1;941.5,699.1;893.9,785.4;925.0,843.3;957.1,693.1;920.1,569.5;916.6,565.5;894.5,511.3;912.0,447.1;941.1,498.1;956.2,555.4;884.5,580.5;852.6,562.6;866.4,521.7
3#930.5,807.2;917.8,747.9;968.7,671.4;927.8,683.0;882.8,769.7;918.0,837.1;944.6,678.2;910.0,559.9;906.5,555.4;883.8,500.7;911.7,447.4;941.3,495.8;946.4,546.1;874.6,571.2;846.5,556.9;867.0,532.3
4#933.3,786.0;915.1,726.6;955.7,656.6;914.0,667.0;871.6,753.9;911.0,830.8;932.2,663.4;899.8,550.2;896.5,545.2;873.1,490.1;911.4,447.8;941.5,493.5;936.7,536.7;864.6,561.9;840.5,551.1;867.7,542.9
5#936.2,764.9;912.5,705.3;942.7,641.9;900.2,650.9;860.4,738.2;904.0,824.6;919.7,648.5;889.7,540.5;886.5,535.1;862.5,479.5;911.1,448.1;941.6,491.2;926.9,527.3;854.7,552.5;834.5,545.3;868.3,553.5
6#939.0,743.8;909.9,684.1;929.7,627.1;886.5,634.8;849.3,722.5;897.0,818.4;907.2,633.6;879.6,530.9;876.4,525.0;851.9,468.9;910.8,448.4;941.8,488.9;917.1,518.0;844.8,543.1;828.4,539.6;868.9,564.1
7#941.9,722.6;907.3,662.8;916.7,612.4;872.7,618.7;838.1,706.8;890.0,812.2;894.7,618.7;869.5,521.2;866.4,514.9;841.2,458.3;910.5,448.8;941.9,486.6;907.3,508.6;834.9,533.8;822.4,533.8;869.5,574.7
8#937.0,723.6;895.4,666.0;898.6,598.8;860.2,605.2;815.4,672.4;866.6,755.6;879.4,602.0;844.2,496.3;844.2,496.3;821.8,438.7;927.4,518.7;908.2,521.9;879.4,486.7;815.4,509.1;802.6,544.4;844.2,534.8
9#937.9,725.2;880.8,656.7;886.5,582.5;849.5,582.5;783.8,625.3;840.9,708.1;872.3,588.2;826.6,482.6;823.8,476.9;799.5,421.3;929.4,508.3;892.3,505.5;858.0,468.4;789.5,496.9;763.8,522.6;761.0,525.4
10#938.4,726.4;886.1,653.3;879.2,573.2;830.4,573.2;764.2,587.1;813.0,653.3;854.8,573.2;809.5,465.2;809.5,461.7;785.1,402.5;927.9,514.0;882.6,493.1;847.8,451.3;771.2,475.7;712.0,486.1;739.9,486.1
11#936.1,725.0;890.7,651.6;859.2,571.1;820.8,567.6;771.8,571.1;789.3,599.1;845.2,571.1;792.8,448.8;792.8,448.8;770.1,384.1;922.2,518.7;869.7,490.7;831.3,438.3;761.3,459.3;775.3,539.7;789.3,599.1
12#911.1,722.3;868.7,649.8;836.6,574.7;797.7,571.7;753.1,581.7;775.0,606.2;821.7,574.7;775.5,459.8;775.5,458.5;755.6,395.0;904.2,511.1;854.7,491.8;814.8,449.6;743.3,469.0;754.5,546.0;771.1,596.6
13#886.1,719.5;846.8,648.0;813.9,578.4;774.5,575.8;734.5,592.2;760.8,613.2;798.1,578.4;758.1,470.8;758.1,468.2;741.1,405.8;886.2,503.4;839.6,493.0;798.2,460.9;725.3,478.7;733.8,552.2;752.9,594.1
14#861.1,716.8;824.8,646.2;791.2,582.0;751.4,579.8;715.8,602.8;746.5,620.3;774.6,582.0;740.8,481.8;740.8,477.9;726.6,416.7;868.2,495.8;824.6,494.1;781.7,472.3;707.3,488.4;713.0,558.5;734.7,591.6
15#836.1,714.1;802.8,644.4;768.6,585.7;728.3,583.9;697.2,613.4;732.3,627.4;751.0,585.7;723.5,492.8;723.5,487.5;712.2,427.5;850.2,488.1;809.5,495.3;765.2,483.6;689.3,498.1;692.3,564.7;716.5,589.1
16#811.1,711.4;780.8,642.6;746.0,589.3;705.1,588.0;678.5,624.0;718.0,634.5;727.5,589.3;706.2,503.9;706.2,497.2;697.7,438.4;832.3,480.5;794.5,496.4;748.7,494.9;671.2,507.8;671.5,571.0;698.2,586.6
17#786.1,708.6;758.9,640.8;723.3,592.9;682.0,592.1;659.8,634.6;703.8,641.6;703.9,592.9;688.8,514.9;688.8,506.9;683.2,449.2;814.3,472.9;779.4,497.6;732.1,506.2;653.2,517.5;650.8,577.2;680.0,584.1
18#761.1,705.9;736.9,639.0;700.7,596.6;658.8,596.1;641.2,645.1;689.5,648.6;680.4,596.6;671.5,525.9;671.5,516.6;668.7,460.1;796.3,465.2;764.4,498.8;715.6,517.6;635.2,527.2;630.0,583.5;661.8,581.6
19#736.1,703.2;714.9,637.2;678.0,600.2;635.7,600.2;622.5,655.7;675.3,655.7;656.8,600.2;654.2,536.9;654.2,526.3;654.2,470.9;778.3,457.6;749.3,499.9;699.1,528.9;617.2,536.9;609.3,589.7;643.6,579.1
20#745.6,733.4;731.8,648.2;674.1,626.2;619.2,623.5;602.7,656.5;624.7,659.2;643.9,620.7;646.6,538.3;643.9,530.0;643.9,472.3;742.8,469.6;742.8,519.1;687.9,532.8;605.4,541.0;608.2,574.0;641.1,582.3
21#746.9,752.2;709.0,667.5;656.5,647.1;589.3,644.2;574.8,647.1;542.7,661.7;624.4,644.2;633.1,539.2;636.0,530.4;637.5,473.5;752.8,498.3;741.1,536.2;679.8,533.3;592.3,542.1;595.2,588.8;639.0,577.1
22#740.3,756.5;700.6,671.4;638.2,640.2;584.4,654.4;564.5,645.9;564.5,679.9;609.9,643.0;629.7,535.3;629.7,526.7;634.0,474.3;751.7,521.1;734.7,555.1;675.1,535.3;584.4,538.1;587.2,586.3;624.1,575.0
