1#820.1,689.9;835.2,583.8;961.5,619.1;941.3,634.3;936.3,765.6;976.7,881.9;951.4,624.2;865.5,482.7;865.5,482.7;850.4,406.9;820.1,356.4;865.5,417.0;905.9,467.5;830.2,492.8;749.3,472.6;734.2,412.0
2#961.3,868.6;919.7,759.3;956.1,624.0;935.3,639.6;935.3,764.5;976.9,884.2;945.7,629.2;862.4,483.4;867.6,483.4;846.8,410.6;820.8,358.5;862.4,410.6;904.0,467.8;820.8,493.8;747.9,473.0;732.3,410.6
3#957.2,860.9;915.6,762.1;952.0,626.9;926.0,642.5;920.8,772.5;978.0,881.7;936.4,637.3;863.6,486.6;863.6,491.8;848.0,413.8;816.8,361.8;858.4,413.8;905.2,481.4;816.8,497.0;738.8,476.2;733.6,413.8
4#955.8,857.5;909.2,759.2;945.4,629.8;914.3,645.3;914.3,774.7;976.5,888.6;929.9,640.2;857.4,490.1;862.6,490.1;847.1,412.4;816.0,365.8;862.6,417.6;904.0,484.9;816.0,500.4;738.4,479.7;733.2,417.6
5#945.3,862.2;887.8,757.6;940.1,632.1;903.5,647.8;913.9,773.3;966.2,883.2;919.2,642.6;856.4,485.6;856.4,485.6;840.7,407.2;819.8,375.8;861.6,433.3;898.2,485.6;814.5,490.9;736.1,485.6;736.1,417.6
6#935.8,862.3;795.5,595.3;908.7,636.0;872.5,645.1;886.0,767.3;944.9,871.3;890.6,640.5;845.3,477.6;845.3,468.6;827.2,391.6;800.1,423.3;858.9,477.6;895.1,477.6;800.1,482.2;736.7,486.7;732.2,423.3
7#901.9,824.8;785.4,599.1;892.0,617.4;853.5,628.0;836.3,730.9;903.1,831.5;872.7,623.6;825.5,465.6;824.6,456.0;804.0,378.0;787.9,426.8;841.4,474.1;873.3,461.8;781.3,472.8;725.3,486.6;726.6,426.8
8#868.0,787.3;775.2,602.9;875.2,598.8;834.5,610.9;786.6,694.5;861.3,791.8;854.9,606.6;805.8,453.6;803.9,443.5;780.8,364.4;775.7,430.2;823.9,470.6;851.5,446.1;762.5,463.4;713.9,486.4;721.0,430.2
9#834.2,749.8;765.1,606.7;858.5,580.1;815.5,593.7;736.9,658.2;819.5,752.0;837.0,589.7;786.0,441.6;783.3,430.9;757.5,350.8;763.5,433.7;806.5,467.0;829.6,430.3;743.7,454.1;702.4,486.2;715.4,433.7
10#800.3,712.3;755.0,610.5;841.7,561.5;796.5,576.6;687.2,621.8;777.7,712.3;819.1,572.8;766.3,429.6;762.6,418.3;734.3,337.2;751.3,437.1;789.0,463.5;807.8,414.5;724.9,444.7;691.0,486.1;709.8,437.1
11#797.3,721.0;749.8,622.4;826.5,556.6;768.1,574.9;643.9,578.5;727.9,666.2;797.3,560.3;742.5,421.5;742.5,399.6;733.4,339.3;731.6,436.1;768.1,447.0;782.7,403.2;695.0,432.4;643.9,472.6;673.1,417.8
12#797.6,732.2;756.2,630.7;797.6,548.0;741.2,551.7;605.8,529.2;684.8,626.9;771.3,548.0;718.6,412.6;718.6,397.6;713.0,324.2;714.9,420.1;763.8,438.9;760.0,397.6;673.5,423.9;594.6,438.9;635.9,405.1
13#797.3,744.6;772.2,644.2;763.8,543.8;701.1,543.8;584.0,497.7;646.7,594.0;734.6,543.8;701.1,401.5;705.3,393.1;682.3,307.4;826.6,401.5;826.6,405.7;751.3,389.0;650.9,409.9;579.8,401.5;588.1,363.9
14#790.1,742.6;776.1,648.9;738.6,545.9;673.0,531.8;560.6,471.0;607.5,578.7;705.8,536.5;677.7,386.7;677.7,386.7;659.0,297.7;647.3,267.2;696.4,297.7;729.2,382.0;630.9,396.0;560.6,363.2;541.9,297.7
15#787.2,736.2;756.3,639.1;716.6,542.0;650.4,542.0;544.5,462.6;571.0,572.9;681.3,542.0;659.2,387.6;659.2,387.6;646.0,303.8;668.0,339.1;672.4,370.0;703.3,378.8;606.3,392.0;531.3,347.9;515.8,288.3
