1#512.4,679.5;488.7,596.4;591.5,616.2;623.2,639.9;607.4,727.0;635.1,845.7;607.4,632.0;579.7,529.1;579.7,525.2;573.7,444.1;488.7,477.7;579.7,521.2;595.5,521.2;563.8,533.1;480.8,489.6;439.2,444.1
2#515.1,679.6;487.2,595.9;594.8,615.9;622.7,639.8;606.8,727.5;634.7,843.1;606.8,631.8;578.9,528.2;578.9,528.2;572.9,442.5;495.2,488.3;578.9,520.2;594.8,520.2;563.0,532.2;479.2,488.3;437.4,442.5
3#510.4,676.5;479.7,596.0;583.3,611.4;613.9,634.4;579.4,726.4;625.4,829.9;598.6,626.7;587.1,519.3;583.3,519.3;573.7,440.7;564.1,496.3;575.6,515.5;598.6,515.5;564.1,519.3;487.4,488.7;435.6,440.7
4#509.9,674.8;472.8,593.3;572.9,608.1;598.9,630.3;543.3,711.9;610.0,808.3;587.8,622.9;587.8,504.3;587.8,500.6;595.2,419.0;534.0,391.2;554.4,433.9;595.2,500.6;576.6,508.0;484.0,485.7;439.5,437.6
5#504.9,669.9;483.2,589.3;582.3,598.6;591.6,617.2;504.9,691.5;508.0,673.0;582.3,607.9;588.5,487.1;588.5,477.8;600.9,406.6;538.9,388.0;563.7,437.5;594.7,487.1;582.3,493.3;501.8,477.8;446.0,434.4
6#510.7,678.9;462.2,591.6;568.9,591.6;578.6,604.5;468.6,662.7;543.0,743.6;568.9,594.8;588.3,478.4;591.5,465.4;601.2,391.0;536.6,404.0;568.9,423.4;604.5,475.1;575.4,478.4;491.3,465.4;446.0,433.1
7#510.0,675.6;469.2,589.9;553.6,569.7;551.3,579.4;440.7,613.4;504.4,696.9;549.3,572.1;569.1,458.5;571.5,445.2;579.2,368.8;521.5,395.7;552.8,419.0;589.1,454.3;551.5,460.2;473.5,459.3;442.2,426.3
8#509.3,672.3;476.3,588.2;538.4,547.9;524.0,554.3;412.8,564.1;465.8,650.2;529.6,549.4;549.9,438.6;551.5,425.0;557.2,346.6;506.5,387.4;536.6,414.6;573.8,433.5;527.6,442.1;455.8,453.1;438.4,419.5
9#508.6,669.0;483.3,586.6;523.1,526.0;496.6,529.2;384.8,514.8;427.1,603.5;510.0,526.8;530.7,418.7;531.5,404.9;535.2,324.4;491.4,379.0;520.5,410.2;558.5,412.6;503.7,423.9;438.0,447.0;434.5,412.6
10#507.9,665.7;490.4,584.9;507.9,504.1;469.3,504.1;356.9,465.5;388.5,556.8;490.4,504.1;511.5,398.8;511.5,384.7;513.2,302.2;476.3,370.7;504.4,405.8;543.1,391.8;479.8,405.8;420.2,440.9;430.7,405.8
11#491.2,657.2;487.6,579.6;491.2,494.7;435.8,483.6;339.8,439.3;358.3,520.5;461.7,487.3;476.5,380.2;476.5,361.7;485.7,286.0;480.2,420.8;517.1,424.5;520.8,380.2;432.2,380.2;387.8,439.3;358.3,513.1
12#470.2,642.5;466.3,552.3;478.0,477.8;423.1,469.9;317.2,438.6;336.8,524.8;454.5,473.9;446.6,360.1;450.6,344.4;460.4,260.1;529.0,395.4;548.6,403.3;497.6,344.4;399.6,360.1;336.8,395.4;372.1,371.9
13#449.6,618.9;445.9,542.5;471.4,477.0;413.2,469.7;307.7,451.5;336.8,542.5;442.3,473.4;424.1,353.3;424.1,335.1;436.8,275.1;395.0,367.9;482.3,411.5;478.7,364.2;373.2,346.0;304.0,367.9;333.1,356.9
14#430.6,604.2;433.8,511.5;449.8,469.9;392.2,469.9;305.9,463.5;341.1,553.1;421.0,473.1;414.6,342.1;414.6,326.1;425.8,250.9;401.8,383.6;449.8,396.4;456.2,348.4;373.0,335.7;302.7,342.1;283.5,335.7
