1#851.7,784.6;820.5,695.6;838.3,575.5;802.7,584.4;811.6,704.5;856.1,798.0;825.0,584.4;767.1,455.4;767.1,455.4;740.4,397.5;713.7,348.6;753.8,388.6;798.3,446.5;740.4,468.7;673.7,442.0;647.0,397.5
2#853.1,790.7;821.2,694.9;839.4,576.2;798.4,585.3;807.5,704.0;853.1,795.3;821.2,585.3;761.8,457.5;761.8,457.5;739.0,393.6;716.2,348.0;757.3,398.2;793.8,443.8;734.5,471.2;670.6,443.8;643.2,393.6
3#854.3,793.2;813.2,688.0;826.9,569.1;794.9,582.8;799.4,701.7;849.7,797.7;813.2,573.7;758.3,450.2;758.3,450.2;730.9,390.8;712.6,349.6;753.7,386.2;790.3,445.7;721.7,459.4;662.3,445.7;644.0,395.4
4#845.6,782.2;797.9,686.8;810.9,561.1;780.5,569.8;793.5,695.5;845.6,795.2;797.9,565.4;750.2,448.4;750.2,448.4;724.2,379.0;711.1,353.0;750.2,409.3;784.9,439.7;715.5,457.0;659.1,448.4;646.1,396.3
5#825.9,775.1;783.8,681.5;797.8,555.2;760.4,564.6;769.8,690.9;825.9,779.7;779.1,559.9;737.0,438.3;737.0,433.6;718.3,368.1;793.1,517.8;732.3,396.2;774.4,428.9;704.3,447.6;652.8,452.3;648.1,400.8
6#714.5,643.5;684.3,539.8;788.0,539.8;744.8,548.4;740.5,673.8;805.3,751.6;766.4,544.1;723.2,423.1;723.2,418.8;705.9,353.9;783.7,513.8;788.0,457.7;762.1,410.1;688.6,427.4;649.7,449.0;641.0,397.1
7#709.4,640.9;672.8,545.4;768.3,527.9;724.1,540.2;698.2,639.1;768.9,715.1;745.1,534.0;706.4,410.6;705.3,404.5;689.4,340.4;759.9,457.9;777.1,431.5;744.4,396.5;670.2,414.6;628.9,445.4;638.5,393.3
8#704.3,638.2;661.4,551.1;748.5,515.9;703.5,532.0;656.0,604.5;732.4,678.7;723.8,524.0;689.7,398.1;687.5,390.1;673.0,326.8;736.2,402.1;766.1,405.3;726.8,382.8;651.9,401.7;608.2,441.9;636.0,389.4
9#699.2,635.6;649.9,556.7;728.8,504.0;682.8,523.8;613.7,569.8;696.0,642.2;702.5,513.9;672.9,385.6;669.6,375.8;656.5,313.3;712.4,346.2;755.2,379.1;709.1,369.2;633.5,388.9;587.4,438.3;633.5,385.6
10#696.9,635.7;644.0,549.7;710.2,500.1;657.3,510.0;571.3,526.6;650.7,609.2;683.7,506.7;654.0,371.2;650.7,367.9;642.4,303.4;687.0,328.2;756.5,354.6;696.9,357.9;611.0,381.1;554.8,420.8;597.7,404.2
11#695.7,644.5;650.2,553.6;692.2,501.1;636.2,501.1;534.9,487.1;590.8,585.0;664.2,501.1;636.2,357.8;636.2,357.8;624.0,293.1;671.2,308.8;730.6,329.8;674.7,350.8;594.3,371.8;520.9,385.7;559.3,357.8
12#691.0,657.4;657.7,561.1;665.1,483.4;605.9,487.1;509.6,453.7;531.8,564.8;635.5,483.4;617.0,353.8;617.0,353.8;605.9,283.4;618.8,270.4;694.7,301.9;657.7,350.1;576.2,357.5;498.5,350.1;513.3,305.6
13#689.9,667.4;665.4,569.5;636.8,491.9;575.6,487.9;490.0,426.7;481.8,528.7;608.3,487.9;600.1,349.1;600.1,341.0;596.0,279.8;579.7,247.1;645.0,283.9;645.0,349.1;555.2,345.1;481.8,316.5;477.7,251.2
14#677.4,668.5;651.9,575.0;609.4,485.8;549.9,481.5;473.4,405.0;435.1,507.0;579.6,481.5;579.6,341.3;579.6,349.8;579.6,277.5;552.0,228.6;647.6,409.3;622.1,345.5;537.1,337.0;469.1,307.3;460.6,247.8
