1#NULL
2#NULL
3#NULL
4#NULL
5#NULL
6#NULL
7#NULL
8#NULL
9#NULL
10#NULL
11#NULL
12#NULL
13#NULL
14#NULL
15#NULL
16#NULL
17#NULL
18#NULL
19#571.2,505.1;545.9,454.5;571.2,432.4;511.1,441.9;476.3,495.6;542.7,577.8;539.6,432.4;517.4,305.9;523.7,321.7;512.7,237.9;536.4,413.4;558.5,375.5;568.0,315.4;463.7,296.4;454.2,375.5;454.2,438.7
20#546.3,492.5;515.1,450.9;560.1,437.1;494.3,444.0;484.0,513.2;535.9,589.4;525.5,440.5;515.1,309.0;511.7,316.0;535.9,264.0;535.9,405.9;560.1,378.2;563.6,316.0;466.7,298.6;445.9,378.2;442.4,437.1
21#488.7,485.3;482.2,466.0;550.0,436.9;482.2,440.1;462.9,498.2;504.8,591.9;517.8,440.1;511.3,311.0;504.8,317.4;538.7,264.2;521.0,394.9;546.8,372.3;563.0,323.9;446.7,304.5;440.3,385.2;430.6,446.6
22#474.2,552.2;471.1,475.5;538.7,438.6;483.4,435.6;449.6,484.7;477.3,570.6;508.0,435.6;508.0,318.9;508.0,318.9;537.1,262.1;520.2,361.9;544.8,364.9;557.1,325.0;455.8,312.7;431.2,389.5;422.0,447.8
23#441.0,534.8;451.3,447.0;528.8,426.4;466.8,426.4;410.0,447.0;456.5,537.4;497.8,426.4;505.5,320.5;508.1,315.3;527.5,267.6;518.4,356.7;546.8,359.2;554.6,325.7;459.1,312.8;469.4,343.7;415.2,426.4
24#495.5,493.7;528.1,430.7;521.1,440.1;446.5,454.1;397.5,440.1;437.2,503.0;483.8,444.7;504.8,323.5;507.1,311.8;522.3,268.7;514.1,358.4;546.8,372.4;551.5,330.5;458.2,314.1;395.2,444.7;432.5,491.4
25#488.1,518.4;521.4,446.7;500.9,444.2;421.5,444.2;431.8,403.2;426.6,485.2;470.2,439.1;503.4,331.5;506.0,318.7;520.1,268.8;521.4,375.1;547.0,387.9;552.1,339.2;457.4,321.3;416.4,385.3;449.7,385.3
26#477.1,547.9;521.2,468.1;499.2,443.3;422.1,443.3;490.9,468.1;485.4,531.4;466.1,443.3;499.2,338.6;501.9,327.6;522.6,273.9;532.2,388.2;543.2,410.2;548.7,349.6;449.6,327.6;411.0,382.7;446.8,377.2
27#478.5,574.1;511.7,492.8;493.6,453.6;421.3,444.6;493.6,483.7;481.5,553.0;457.4,447.6;496.6,339.1;499.6,330.0;516.2,271.3;529.8,408.4;541.8,420.4;544.8,354.1;445.4,327.0;409.2,378.3;457.4,381.3
28#471.4,596.8;503.4,516.9;493.8,459.4;426.6,449.8;493.8,488.1;481.0,564.9;465.0,456.2;490.6,341.1;493.8,328.3;517.8,265.9;522.6,424.2;548.1,424.2;541.7,353.9;439.4,331.5;404.3,385.8;455.4,398.6
29#469.3,613.4;503.2,532.1;489.6,457.6;435.4,444.1;401.6,464.4;472.7,610.0;462.5,450.8;486.2,339.1;493.0,325.5;518.4,266.3;533.7,440.7;554.0,423.7;540.4,352.6;425.3,332.3;408.3,400.0;438.8,488.1
30#480.1,635.5;502.0,540.6;491.1,453.1;436.3,442.1;472.8,485.9;447.3,511.4;465.5,445.8;487.4,340.0;491.1,329.0;522.1,261.5;538.5,464.0;553.1,423.9;534.8,350.9;432.7,325.4;403.5,394.7;436.3,485.9
31#486.8,636.5;508.8,548.6;494.2,449.7;439.2,442.3;442.9,471.7;457.5,548.6;468.5,446.0;490.5,336.1;490.5,332.4;518.0,264.6;534.5,471.7;552.8,424.0;538.1,358.1;439.2,317.8;395.2,306.8;439.2,299.4
32#489.3,640.3;512.1,545.2;493.1,457.7;439.9,446.2;451.3,495.7;455.1,568.0;470.3,450.1;493.1,339.7;493.1,339.7;521.7,269.3;527.4,461.5;557.8,423.4;538.8,358.7;443.7,316.9;398.0,282.6;453.2,269.3
33#494.6,635.0;521.3,546.0;494.6,461.4;445.6,452.5;463.4,505.9;454.5,590.5;467.9,457.0;494.6,336.8;494.6,336.8;525.7,278.9;521.3,439.2;565.8,416.9;543.5,359.0;445.6,323.4;410.0,270.0;445.6,221.0
34#492.1,625.8;532.0,541.6;496.5,466.3;443.3,466.3;465.5,528.3;452.2,625.8;469.9,466.3;500.9,342.2;496.5,342.2;527.5,280.1;527.5,408.6;567.4,417.5;549.7,359.9;452.2,324.4;425.6,275.7;434.5,222.5
35#496.2,616.5;536.8,535.3;496.2,474.4;443.4,470.3;467.8,555.6;451.5,649.0;471.8,470.3;500.3,348.4;500.3,348.4;532.8,287.5;561.2,389.0;569.3,405.3;549.0,360.6;451.5,332.2;415.0,299.7;435.3,242.8
36#507.9,596.6;550.3,515.7;504.1,473.3;442.4,477.1;453.9,577.4;450.1,673.8;473.2,477.1;500.2,349.9;500.2,357.6;531.0,288.2;573.5,392.3;569.6,380.7;554.2,361.5;446.2,346.0;407.7,322.9;432.7,278.6
37#516.4,563.4;564.8,498.8;516.4,478.6;451.7,482.6;439.6,595.7;443.7,688.6;484.1,482.6;500.2,349.3;496.2,357.4;528.5,288.7;504.3,385.7;528.5,385.7;556.8,357.4;443.7,345.3;403.3,353.4;435.6,300.9
38#526.2,543.2;575.6,471.3;526.2,484.8;467.8,484.8;440.8,597.2;427.3,687.0;494.7,484.8;503.7,354.5;503.7,359.0;526.2,287.1;535.2,287.1;553.2,327.5;553.2,354.5;454.3,350.0;404.8,376.9;431.8,327.5
39#532.6,531.7;555.5,463.1;537.2,486.0;468.6,495.1;436.5,591.2;413.6,682.8;505.2,490.6;505.2,357.8;505.2,367.0;514.3,293.8;532.6,270.9;550.9,316.7;550.9,353.3;459.4,362.4;409.1,399.0;409.1,371.6
40#545.4,530.3;510.6,504.2;554.1,486.8;488.9,499.9;436.7,582.5;406.3,673.8;523.7,491.2;501.9,365.1;501.9,369.4;506.3,299.9;545.4,269.4;549.7,308.6;545.4,356.4;454.1,369.4;401.9,369.4;393.2,399.9
41#544.2,521.2;552.1,434.3;552.1,493.6;488.9,509.4;441.5,576.5;413.8,671.4;520.5,497.5;496.8,371.1;496.8,379.0;496.8,303.9;500.7,292.1;550.1,266.4;544.2,359.2;445.4,386.9;441.5,446.2;445.4,406.6
42#463.6,528.0;504.4,494.7;552.6,487.3;493.3,505.8;445.1,579.9;426.5,672.6;522.9,498.4;493.3,387.2;493.3,383.5;493.3,309.3;528.5,285.2;550.7,292.6;541.5,368.6;445.1,394.6;434.0,457.6;419.1,439.1
43#534.8,546.7;502.6,514.5;559.8,493.1;495.5,507.4;452.6,578.8;445.5,671.7;531.2,496.6;495.5,385.9;495.5,385.9;495.5,314.5;549.1,321.6;559.8,360.9;541.9,371.6;445.5,400.2;431.2,468.1;413.3,450.2
44#540.9,574.9;562.0,504.7;558.5,497.6;491.7,504.7;456.6,578.4;467.1,666.3;526.9,501.1;498.8,392.2;498.8,388.7;495.2,314.9;547.9,336.0;569.0,381.7;547.9,378.2;449.6,402.8;425.0,473.0;403.9,462.5
45#542.5,611.2;574.6,524.3;555.3,498.6;491.0,501.8;468.4,559.7;484.5,643.4;519.9,501.8;503.8,385.9;503.8,385.9;499.0,316.7;532.8,411.7;568.2,402.0;548.9,376.3;452.3,398.8;429.8,463.2;455.5,450.3
46#543.2,636.8;573.1,544.3;543.2,493.5;483.5,499.5;480.5,544.3;498.4,615.9;513.4,496.5;504.4,386.1;507.4,380.1;505.9,324.9;540.2,413.0;567.1,421.9;555.1,383.1;456.7,389.1;414.9,433.8;414.9,466.7
47#542.1,658.1;563.9,570.6;532.7,489.3;473.3,498.7;492.1,536.2;495.2,583.1;507.7,498.7;498.3,386.2;498.3,386.2;503.0,319.0;529.6,429.9;570.2,436.2;548.3,386.2;448.3,389.3;373.3,442.4;420.2,423.7
48#543.3,675.8;549.8,587.5;530.2,492.8;468.1,505.9;471.4,558.1;471.4,554.9;504.0,496.1;494.2,385.0;494.2,385.0;499.1,318.0;566.1,427.4;562.9,447.0;546.5,388.2;448.5,385.0;386.4,411.1;366.8,424.2
49#550.3,679.1;547.0,590.9;537.2,492.8;478.4,496.0;527.4,594.1;550.3,679.1;507.8,492.8;494.7,384.9;494.7,384.9;486.5,317.9;520.9,437.2;560.1,450.3;547.0,388.2;442.4,384.9;367.2,398.0;396.6,362.0
50#550.0,682.7;546.7,580.6;533.5,488.4;457.8,501.6;464.4,564.2;421.5,616.8;494.0,495.0;490.7,386.3;490.7,386.3;485.8,315.5;566.4,465.4;559.8,448.9;540.1,389.6;441.3,383.0;382.0,369.9;387.0,322.1
51#535.5,660.5;544.9,560.2;541.8,478.8;472.8,488.2;476.0,575.9;476.0,579.0;507.3,481.9;488.5,384.8;491.6,384.8;490.1,320.6;560.6,481.9;554.3,438.0;538.6,387.9;441.5,378.5;385.1,372.3;377.3,326.8
52#535.6,629.0;535.6,544.2;538.6,474.1;465.5,488.7;456.7,526.7;474.2,602.7;500.5,479.9;494.7,383.4;494.7,380.5;493.2,329.3;526.9,471.1;559.0,459.4;547.3,392.2;442.1,377.6;386.5,386.3;377.7,345.4
53#517.1,605.7;520.1,531.2;544.0,483.6;457.6,492.5;457.6,540.1;475.4,617.6;490.3,489.5;499.3,388.2;499.3,382.3;497.8,318.2;538.0,474.6;582.7,456.8;558.8,394.2;445.7,379.3;380.1,412.1;386.1,364.4
54#521.6,565.7;515.6,508.6;560.7,490.5;488.5,496.5;449.5,556.7;476.5,643.8;524.6,493.5;506.6,385.3;506.6,379.3;502.1,323.7;560.7,451.5;596.7,445.4;557.7,388.3;455.5,385.3;386.3,421.4;383.3,385.3
55#521.2,575.8;510.9,507.4;551.9,490.3;497.2,497.1;459.6,575.8;476.7,664.7;524.6,493.7;507.5,384.2;510.9,384.2;509.2,324.4;562.2,421.9;599.8,428.7;555.4,384.2;459.6,387.7;408.3,425.3;384.4,401.3
56#529.9,606.4;508.9,536.2;519.4,508.1;473.8,518.6;470.2,602.9;477.3,673.1;501.8,511.6;508.9,381.7;508.9,381.7;507.1,320.2;519.4,420.3;568.6,423.8;561.5,381.7;456.2,388.7;417.6,441.4;382.5,420.3
57#523.7,614.0;509.9,544.7;558.4,482.3;502.9,496.2;475.2,586.3;475.2,673.0;530.7,485.8;506.4,374.8;506.4,378.3;511.6,303.8;489.1,433.8;544.5,426.8;561.9,367.9;457.9,388.7;416.3,451.1;381.6,437.2
58#517.7,611.0;514.1,526.9;554.3,479.3;506.8,479.3;459.2,556.1;488.5,647.6;536.0,479.3;499.4,376.9;503.1,380.5;503.1,307.4;517.7,289.1;536.0,303.7;543.3,369.6;459.2,387.9;419.0,457.4;382.4,461.0
59#519.0,637.9;519.0,543.4;559.5,472.5;505.5,475.9;444.7,533.3;481.8,617.7;532.5,475.9;492.0,377.9;495.3,377.9;488.6,307.0;510.5,298.6;549.4,323.9;535.9,364.4;448.0,391.4;424.4,455.6;387.3,479.2
60#520.1,660.7;523.4,562.0;549.8,469.8;497.1,469.8;437.9,519.2;477.4,568.6;520.1,469.8;487.2,377.7;487.2,381.0;472.4,310.2;531.7,310.2;562.9,341.5;530.0,364.5;441.2,397.4;414.8,463.3;381.9,496.2
61#531.8,690.2;531.8,579.0;535.3,478.6;474.4,485.8;420.6,493.0;528.2,686.6;503.1,482.2;474.4,381.8;474.4,381.8;454.7,319.0;538.9,345.9;564.0,360.3;521.0,367.5;427.8,403.3;399.1,467.9;374.0,514.5
62#541.5,674.0;534.4,577.9;527.3,474.7;466.8,478.3;513.0,588.6;541.5,666.9;495.2,478.3;456.1,382.2;456.1,378.6;443.6,330.6;523.7,417.8;555.7,382.2;502.4,364.4;402.7,403.5;381.4,464.0;370.7,524.5
63#543.4,662.9;532.9,568.9;512.0,471.4;452.8,481.8;425.0,565.4;431.9,551.5;480.7,474.9;445.8,387.8;445.8,377.4;430.2,326.9;539.9,387.8;543.4,405.2;487.6,366.9;400.6,398.3;358.8,457.5;362.3,516.7
64#541.7,641.7;532.3,554.0;494.7,466.2;435.2,475.6;428.9,579.0;410.1,626.0;463.4,472.5;432.0,381.6;435.2,378.5;424.2,320.6;544.8,425.5;532.3,416.1;479.0,369.1;385.0,394.2;338.1,447.4;366.2,491.3
65#525.1,617.0;534.7,537.1;480.3,460.4;426.0,473.2;413.2,533.9;426.0,617.0;451.6,470.0;422.8,380.5;426.0,380.5;421.2,315.0;505.9,422.1;521.9,418.9;470.7,374.2;378.1,393.3;314.2,441.3;355.7,447.6
66#526.9,588.8;539.3,511.1;467.8,458.3;411.9,473.8;411.9,548.4;427.4,623.0;443.0,467.6;418.1,383.7;418.1,380.6;422.8,320.0;502.0,436.5;517.6,421.0;467.8,377.5;365.3,393.0;296.9,424.1;318.7,408.6
67#515.8,566.2;543.5,490.0;470.8,469.2;405.0,496.9;408.5,569.6;425.8,649.3;439.7,483.1;412.0,386.1;412.0,382.6;424.1,329.0;498.5,448.4;515.8,420.7;463.9,382.6;360.0,389.6;294.2,396.5;332.3,348.0
68#510.9,535.7;541.7,464.0;463.1,477.6;401.6,501.5;405.0,586.9;425.5,665.5;432.4,487.9;411.9,382.0;408.5,378.6;417.0,325.6;490.4,443.5;517.8,416.1;463.1,382.0;360.6,378.6;299.1,368.3;328.2,332.4
69#503.1,514.2;531.7,440.5;458.0,473.3;396.6,493.7;404.8,596.1;421.1,686.2;425.2,481.5;404.8,375.0;404.8,375.0;421.1,305.3;482.6,432.3;519.4,403.6;458.0,379.1;355.6,370.9;302.4,342.2;322.8,297.1
70#487.1,505.2;517.5,426.9;452.3,474.7;395.8,487.8;404.5,600.8;413.2,679.1;421.9,483.4;404.5,366.0;404.5,370.4;421.9,300.8;482.7,400.8;526.2,400.8;461.0,374.7;356.7,361.7;313.2,326.9;321.9,270.4
71#471.9,512.5;511.4,433.5;452.2,476.9;392.9,492.7;400.8,595.4;408.7,674.4;424.5,488.8;404.8,370.3;404.8,370.3;412.7,299.2;479.8,496.7;527.2,386.1;460.1,370.3;353.4,366.3;310.0,326.8;308.0,277.5
72#486.1,534.9;520.5,458.5;447.9,477.6;386.7,496.7;394.4,596.1;405.8,672.5;417.3,485.2;398.2,370.6;402.0,370.6;413.5,301.8;489.9,382.0;516.7,382.0;444.1,366.7;348.5,370.6;295.0,355.3;306.5,301.8
73#484.8,565.6;516.8,498.1;442.2,473.2;388.9,487.4;388.9,590.5;403.1,665.1;413.8,480.3;396.0,370.2;396.0,370.2;404.9,300.9;460.0,388.0;495.5,377.3;442.2,366.6;342.7,373.7;293.0,377.3;310.7,331.1
74#479.1,595.6;508.0,519.7;439.4,472.7;378.0,487.2;378.0,588.4;399.6,664.2;406.9,480.0;396.0,368.0;396.0,371.6;394.2,304.7;424.9,389.6;468.3,368.0;446.6,364.3;345.4,371.6;294.9,396.9;312.9,349.9
75#475.0,617.5;492.9,535.3;432.2,471.1;375.1,481.8;364.4,585.3;389.4,656.7;403.6,474.7;385.8,364.0;389.4,374.7;384.0,305.1;389.4,389.0;425.1,403.2;432.2,360.4;342.9,367.5;296.5,421.1;307.2,374.7
76#474.6,636.0;474.6,555.7;427.1,468.1;379.7,475.4;339.5,570.3;379.7,643.3;401.6,471.8;372.4,362.2;372.4,369.5;387.0,307.5;372.4,395.1;416.2,395.1;408.9,351.3;335.9,369.5;295.7,442.6;314.0,409.7
77#475.3,652.5;455.8,570.6;420.7,473.2;370.1,477.1;319.4,555.0;366.2,621.3;393.5,477.1;358.4,364.1;358.4,371.9;362.3,297.9;350.6,387.5;393.5,403.1;389.6,356.3;327.2,371.9;292.2,453.7;300.0,418.7
78#480.7,660.5;442.6,572.8;408.2,469.8;358.6,477.4;290.0,538.5;351.0,591.9;381.5,473.6;343.4,366.8;343.4,363.0;343.4,298.1;328.1,420.2;358.6,405.0;373.9,355.4;312.9,374.4;297.6,439.3;282.4,424.0
79#472.3,661.0;436.7,568.4;401.1,479.4;344.1,490.1;265.8,525.7;333.4,568.4;372.6,486.5;329.9,369.0;329.9,369.0;324.5,299.6;315.6,422.4;340.5,397.5;361.9,358.3;301.4,383.3;280.0,447.4;240.8,454.5
80#459.3,653.4;434.7,572.5;389.0,484.6;336.3,491.6;244.9,509.2;315.2,558.4;360.9,491.6;322.2,372.1;325.7,375.6;316.9,300.0;350.3,351.0;346.8,400.2;360.9,368.6;283.5,382.6;248.4,445.9;276.5,438.9
81#418.0,645.1;433.3,575.0;372.3,486.5;317.4,498.7;235.1,495.7;296.1,550.6;347.9,495.7;311.3,382.9;311.3,385.9;303.7,314.3;351.0,361.5;366.2,385.9;354.0,379.8;271.7,385.9;216.8,422.5;244.3,416.4
82#395.4,622.1;419.6,562.8;354.9,487.3;298.3,495.4;230.8,479.2;271.3,557.4;330.6,487.3;303.7,392.9;301.0,392.9;294.2,329.5;349.5,374.0;363.0,403.7;344.1,390.2;257.8,395.6;201.2,409.1;209.2,406.4
83#376.6,603.7;403.6,552.3;347.3,496.0;288.5,498.5;229.8,500.9;244.5,567.0;317.9,496.0;293.4,405.5;293.4,400.6;283.6,346.7;352.2,403.0;362.0,427.5;332.6,400.6;251.8,407.9;202.9,388.3;224.9,366.3
84#359.6,590.0;374.0,525.3;326.1,489.4;254.3,494.2;220.7,518.1;232.7,592.4;309.3,499.0;287.8,412.8;285.4,408.0;278.2,355.3;352.4,420.0;357.2,446.3;330.9,410.4;244.7,412.8;225.5,403.2;189.6,384.0
85#359.1,570.0;346.8,510.8;332.0,508.3;262.8,518.2;215.9,540.4;223.3,616.9;302.3,508.3;285.0,419.4;285.0,417.0;278.9,359.0;354.2,441.7;354.2,461.4;329.5,419.4;240.6,417.0;191.2,417.0;198.6,375.0
86#319.8,580.8;270.5,552.2;327.6,518.5;273.1,521.1;215.9,560.0;221.1,640.6;299.1,518.5;283.5,425.0;283.5,422.4;284.8,371.7;356.2,476.9;348.4,479.5;327.6,422.4;236.7,422.4;174.4,435.3;190.0,401.6
87#299.3,599.1;313.1,530.0;332.4,507.9;277.2,516.2;222.0,571.4;222.0,654.3;302.0,510.7;282.7,422.3;282.7,422.3;284.1,368.5;357.3,496.9;346.2,477.5;324.1,425.1;238.5,422.3;169.5,449.9;188.8,416.8
88#300.8,627.8;309.2,543.4;334.5,504.0;283.9,498.4;224.8,565.9;219.2,653.1;309.2,504.0;281.1,419.6;281.1,419.6;276.9,367.6;348.6,512.4;351.4,473.1;326.1,419.6;236.1,419.6;171.4,464.6;196.7,464.6
89#298.0,641.7;300.9,567.9;339.3,503.0;277.3,497.1;227.2,564.9;218.3,653.5;312.7,503.0;283.2,423.3;283.2,423.3;267.0,362.8;348.2,526.6;362.9,479.4;330.5,426.2;236.0,420.3;197.6,470.5;177.0,485.3
90#298.6,658.8;298.6,577.6;334.6,502.5;277.5,496.5;226.4,553.6;220.4,634.7;304.6,502.5;280.5,421.3;283.5,424.3;270.0,359.7;334.6,478.4;376.7,463.4;325.6,424.3;235.4,424.3;199.4,487.5;184.3,502.5
91#298.4,679.8;308.2,598.4;334.2,507.3;278.9,500.8;233.3,539.8;236.6,598.4;304.9,500.8;282.1,422.6;285.4,425.9;274.0,359.1;344.0,461.7;383.1,451.9;331.0,422.6;236.6,425.9;207.3,484.5;194.2,487.7
92#303.8,698.6;317.3,617.4;320.7,512.5;266.5,505.8;232.7,526.1;249.6,573.4;293.6,509.2;283.5,421.2;286.8,421.2;281.8,355.2;361.3,441.5;384.9,434.7;330.8,417.8;236.1,424.6;209.0,478.7;195.5,499.0
93#312.9,701.1;316.3,605.3;312.9,526.7;254.8,526.7;268.5,581.4;261.6,574.6;282.1,526.7;282.1,420.7;282.1,424.1;283.8,357.4;371.0,389.9;371.0,413.8;326.6,413.8;234.3,424.1;203.5,468.5;196.6,526.7
94#318.4,704.6;318.4,610.8;308.7,529.9;244.0,529.9;292.6,610.8;312.0,698.1;273.1,529.9;286.1,420.0;286.1,420.0;284.5,369.8;376.6,397.3;363.7,423.2;334.6,416.7;240.8,420.0;189.1,458.8;205.2,465.3
95#307.7,690.4;326.5,599.7;301.5,524.7;232.7,524.7;301.5,587.2;326.5,637.2;270.2,527.8;282.7,415.2;282.7,415.2;290.5,369.9;376.5,415.2;370.2,437.1;323.3,415.2;238.9,418.4;176.4,446.5;204.5,449.6
96#307.3,657.4;342.0,581.7;301.0,515.5;244.3,518.6;301.0,578.6;323.1,644.8;272.7,518.6;282.1,414.6;282.1,417.7;290.0,359.4;376.7,430.3;364.1,442.9;326.3,414.6;241.1,414.6;184.3,433.5;206.4,439.8
97#312.4,630.3;356.7,560.7;296.6,510.1;246.0,516.4;302.9,576.5;334.5,674.5;271.3,516.4;271.3,415.2;274.4,415.2;288.7,359.9;382.0,446.9;359.8,453.2;318.7,415.2;233.3,415.2;195.4,415.2;233.3,383.6
98#321.9,601.5;358.9,534.2;298.3,500.6;244.5,510.7;305.0,594.8;332.0,689.0;271.4,510.7;271.4,419.8;271.4,419.8;288.2,359.2;375.7,460.2;362.3,460.2;315.1,416.5;227.6,409.7;226.0,354.2;246.2,354.2
99#328.2,586.9;361.8,499.6;304.7,509.7;234.3,529.8;298.0,586.9;328.2,697.6;267.8,523.1;277.9,415.7;277.9,419.1;293.0,357.0;381.9,479.5;365.1,472.8;321.5,419.1;237.6,402.3;200.7,402.3;239.3,363.7
