1#893.4,650.5;926.7,567.1;1006.0,575.4;1018.5,575.4;976.8,688.0;1022.7,792.3;1010.2,575.4;947.6,466.9;951.8,475.3;935.1,412.7;918.4,362.6;951.8,408.5;981.0,454.4;914.2,471.1;851.6,466.9;826.6,421.0
2#896.5,650.6;925.7,567.0;1005.1,575.4;1017.6,575.4;975.8,688.1;1026.0,792.5;1009.3,575.4;946.6,466.8;955.0,475.2;934.1,412.5;917.4,362.4;955.0,408.4;984.2,454.3;913.2,471.0;854.7,466.8;825.5,420.9
3#895.8,651.1;920.6,564.0;991.1,576.5;1003.6,580.6;974.5,692.6;1024.3,796.2;999.4,580.6;941.4,472.8;941.4,476.9;933.1,414.7;916.5,373.3;953.8,414.7;978.7,460.4;912.3,472.8;850.1,472.8;825.3,427.2
4#984.9,787.2;910.5,564.0;1001.5,576.4;980.8,580.5;972.5,692.1;1018.0,799.6;989.1,576.4;939.5,469.0;935.3,473.1;927.1,411.1;918.8,378.0;947.7,419.4;972.5,460.7;898.1,473.1;840.3,477.2;823.7,431.8
5#993.0,789.9;890.5,569.7;977.9,584.9;947.5,588.7;951.3,706.4;993.0,801.3;962.7,588.7;928.5,474.8;928.5,478.6;924.7,410.2;919.0,381.8;947.5,421.6;962.7,471.0;890.5,474.8;833.6,486.2;822.2,440.6
6#978.5,791.7;927.5,693.4;953.0,587.7;920.2,595.0;923.8,711.6;978.5,802.6;934.7,587.7;916.5,471.2;916.5,471.2;914.7,400.1;914.7,392.9;934.7,423.8;956.6,456.6;880.1,471.2;821.8,489.4;821.8,449.3
7#873.1,680.1;861.6,584.9;937.8,577.3;899.7,584.9;895.9,691.5;956.8,775.3;918.8,577.3;903.5,466.8;907.3,463.0;895.9,394.4;911.1,398.3;960.7,440.2;945.4,455.4;865.4,466.8;815.9,501.1;819.7,455.4
8#869.8,684.2;833.1,592.4;924.9,566.6;884.5,577.7;862.5,676.9;924.9,757.7;902.9,570.3;884.5,460.1;880.8,452.8;873.5,390.3;917.6,405.0;958.0,452.8;921.2,452.8;840.4,463.8;800.0,507.9;814.7,463.8
9#879.7,720.2;844.6,640.4;902.1,567.0;867.0,579.8;822.3,653.2;886.1,733.0;882.9,573.4;857.4,455.3;854.2,445.7;839.9,396.3;914.8,413.8;950.0,461.7;902.1,448.9;815.9,461.7;784.0,512.7;809.5,487.2
10#862.7,705.0;825.2,626.8;884.6,567.3;844.0,576.7;781.4,629.9;847.1,708.1;862.7,573.6;834.6,454.7;828.3,439.0;814.2,396.8;900.3,417.1;937.8,460.9;881.5,445.3;793.9,460.9;750.1,511.0;772.0,501.6
11#861.3,717.8;824.7,631.2;867.9,571.3;818.0,571.3;741.4,611.2;804.7,691.2;841.3,571.3;814.7,451.4;811.3,444.7;799.7,386.5;867.9,408.1;921.2,451.4;861.3,441.4;768.0,461.4;711.4,504.7;721.4,494.7
12#859.5,733.4;831.5,646.0;840.8,555.6;790.9,558.7;697.3,593.0;759.7,667.9;815.9,558.7;794.0,446.4;794.0,446.4;780.0,379.3;822.1,390.2;890.7,424.6;843.9,433.9;750.4,455.7;675.5,480.7;703.6,462.0
13#856.4,746.5;827.9,657.5;817.2,564.9;753.1,568.4;660.5,572.0;703.3,639.7;788.7,564.9;770.9,443.8;770.9,447.4;760.2,379.7;776.2,356.6;845.7,397.5;813.6,436.7;724.6,454.5;653.4,447.4;685.4,394.0
14#849.9,753.1;812.7,658.1;792.1,567.3;726.0,567.3;631.1,550.7;672.4,633.3;759.1,567.3;750.8,443.4;754.9,451.6;742.5,381.5;742.5,331.9;792.1,373.2;800.4,431.0;705.4,455.8;647.6,426.9;647.6,364.9
15#831.6,760.7;791.0,667.4;766.7,570.0;701.7,570.0;612.4,537.5;628.7,626.8;734.2,570.0;722.0,444.1;726.1,448.2;718.0,379.2;718.0,342.7;742.3,387.3;766.7,440.1;681.4,452.3;632.7,423.9;636.8,375.2
16#604.6,628.2;597.5,533.0;678.7,561.2;731.6,564.7;763.3,660.0;795.1,748.2;703.3,564.7;692.8,409.5;689.2,384.8;676.9,351.3;629.3,399.0;615.2,458.9;654.0,402.5;654.0,406.0;618.7,458.9;632.8,402.5
17#734.0,722.0;734.0,649.1;697.6,584.7;638.8,584.7;574.4,531.5;582.8,632.3;669.6,579.1;678.0,455.9;678.0,441.9;676.6,373.3;708.8,385.9;731.2,433.5;717.2,450.3;636.0,455.9;608.0,467.1;630.4,425.1
18#685.1,705.8;713.0,612.7;669.6,584.8;616.8,584.8;551.7,532.0;561.0,631.4;641.7,584.8;654.1,470.0;654.1,460.7;651.0,398.6;706.8,404.8;722.3,451.3;694.4,463.8;607.5,473.1;619.9,513.4;660.3,411.0
19#639.4,680.6;692.2,602.8;653.3,555.6;586.6,569.5;536.6,527.8;539.4,630.6;622.7,558.4;631.1,477.8;631.1,469.5;639.4,408.4;706.0,422.3;708.8,472.3;675.5,469.5;586.6,477.8;606.1,513.9;619.9,513.9
20#596.0,685.9;668.4,605.4;625.5,575.9;571.8,567.9;526.3,527.7;523.6,624.2;596.0,567.9;612.1,484.8;614.7,474.0;622.8,412.4;700.6,444.5;692.5,490.1;655.0,479.4;566.5,479.4;571.8,525.0;606.7,519.6
21#575.6,707.1;637.2,623.1;598.0,586.7;539.2,586.7;595.2,589.5;511.2,620.3;567.2,586.7;595.2,483.1;595.2,477.5;610.6,417.3;698.8,460.7;682.0,505.5;640.0,485.9;544.8,477.5;514.0,527.9;511.2,589.5
22#563.4,731.1;600.5,638.2;578.9,594.9;523.1,576.3;588.2,601.0;510.7,632.0;551.0,585.6;582.0,480.2;582.0,477.1;599.0,410.5;687.3,483.3;665.6,517.4;628.4,486.4;535.5,474.0;489.0,483.3;516.9,486.4
23#562.8,746.6;579.4,657.0;559.5,584.0;503.1,567.4;493.1,557.4;499.7,653.6;529.6,577.3;569.4,474.5;569.4,474.5;591.0,409.7;685.6,487.7;655.7,527.5;615.9,487.7;523.0,461.2;459.9,461.2;499.7,484.4
24#571.8,753.3;581.9,662.2;551.6,591.4;484.1,574.5;484.1,574.5;501.0,662.2;521.2,581.2;558.3,469.9;561.7,469.9;580.3,400.8;683.1,500.3;646.0,534.0;605.6,486.8;511.1,456.4;453.8,439.6;511.1,405.8
25#570.4,740.9;588.8,641.1;544.5,578.2;477.9,567.2;477.9,567.2;496.4,678.1;511.2,574.5;551.9,467.3;551.9,463.6;570.4,400.8;681.3,511.7;636.9,537.6;599.9,482.1;500.1,456.2;452.0,415.6;485.3,374.9
26#564.5,713.8;594.8,619.5;551.0,572.4;487.1,565.7;483.7,592.6;497.2,690.2;517.4,569.1;551.0,464.7;551.0,458.0;561.1,390.7;682.3,518.6;631.8,535.4;598.1,478.2;503.9,451.3;477.0,410.9;495.5,372.2
27#573.9,675.5;607.5,598.1;550.3,564.5;493.1,557.8;489.8,608.2;496.5,705.8;520.1,561.1;553.7,460.2;553.7,453.5;567.1,386.3;681.5,527.5;631.0,534.2;600.8,473.7;506.6,440.1;479.7,406.4;473.0,366.1
28#581.0,640.0;619.3,566.7;558.7,560.3;504.6,560.3;491.8,627.2;498.2,719.6;530.1,560.3;561.9,452.0;561.9,445.6;581.0,381.9;683.0,538.0;635.2,534.8;609.7,467.9;514.1,429.7;469.5,407.4;474.3,374.0
29#593.7,616.5;621.5,539.3;569.0,557.8;522.7,557.8;501.0,638.2;494.8,733.9;547.4,557.8;578.3,443.5;581.4,437.3;598.4,374.0;686.4,548.6;640.1,526.9;624.6,462.0;528.8,425.0;476.3,421.9;480.9,380.2
30#612.4,608.5;628.6,518.1;589.8,540.7;535.0,553.6;515.6,644.0;489.8,740.8;564.0,547.1;593.1,437.4;593.1,430.9;610.8,371.2;693.2,550.4;657.6,514.8;641.5,453.5;544.6,421.2;486.5,427.7;483.3,392.2
31#622.5,612.4;636.1,517.2;608.9,537.6;547.7,541.0;527.3,639.6;500.1,731.4;581.7,537.6;602.1,432.2;605.5,425.4;620.8,362.5;690.5,513.8;690.5,510.4;656.5,442.4;554.5,418.6;493.3,445.8;486.5,405.0
32#621.2,631.0;640.9,545.6;621.2,529.2;568.7,532.5;532.5,624.4;519.4,713.0;594.9,529.2;614.6,427.4;614.6,417.5;622.8,360.1;690.1,470.1;706.6,493.1;667.2,434.0;565.4,417.5;506.3,453.7;489.9,424.1
33#621.0,644.6;643.6,560.7;630.7,518.7;579.0,521.9;543.5,602.7;530.5,683.4;604.8,521.9;621.0,421.7;621.0,412.1;625.8,349.1;688.8,441.1;730.8,460.5;669.5,425.0;569.3,415.3;517.6,457.3;491.8,431.4
34#620.9,663.4;644.7,578.4;641.3,520.6;583.5,513.8;546.1,575.0;539.3,656.6;614.1,520.6;624.3,411.8;624.3,405.0;627.7,340.4;695.7,371.0;719.5,415.2;675.3,415.2;573.3,411.8;525.7,466.2;491.7,445.8
35#623.2,679.2;644.6,593.6;648.2,518.6;587.5,507.9;541.1,550.8;544.7,625.7;619.6,515.1;623.2,404.5;623.2,400.9;623.2,329.5;692.8,324.2;730.2,379.5;669.6,400.9;576.8,408.0;530.4,468.7;491.2,458.0
36#623.2,693.3;638.5,601.5;650.0,517.4;596.4,502.2;531.5,525.1;546.8,597.7;623.2,506.0;627.0,391.3;627.0,391.3;619.4,322.5;703.5,291.9;718.8,349.3;669.1,383.7;577.3,399.0;535.3,463.9;493.2,471.6
37#631.1,698.8;639.7,608.2;644.0,509.0;596.6,496.1;527.6,487.5;544.8,565.1;622.5,500.4;622.5,379.7;622.5,384.0;609.5,310.7;721.7,271.8;704.4,327.9;669.9,366.7;575.0,392.6;540.5,448.7;493.1,478.8
38#644.3,693.8;640.4,599.7;644.3,497.7;597.2,485.9;558.0,470.3;534.5,540.8;624.7,493.8;616.8,376.1;616.8,376.1;605.1,305.5;728.6,284.0;707.0,325.1;663.9,360.4;569.8,387.9;526.6,446.7;487.4,485.9
