1#760.8,870.7;715.8,772.5;773.1,661.9;736.2,666.0;699.4,784.7;764.9,874.8;752.6,666.0;736.2,530.9;736.2,530.9;715.8,465.4;719.9,445.0;773.1,485.9;773.1,526.8;699.4,539.1;646.2,514.5;654.4,461.3
2#760.7,870.3;715.8,772.2;773.0,661.9;736.2,670.1;699.4,784.5;764.8,874.4;752.6,666.0;736.2,531.2;736.2,531.2;715.8,465.8;719.9,445.4;773.0,486.2;777.1,523.0;699.4,539.3;646.3,514.8;654.5,461.7
3#758.7,855.4;714.9,767.7;758.7,654.3;718.5,661.7;696.6,771.3;755.1,866.4;736.8,658.0;733.1,530.0;729.5,526.4;724.0,455.1;709.4,455.1;733.1,497.1;773.4,530.0;692.9,526.4;645.4,515.4;658.2,462.4
4#745.5,832.8;707.2,744.6;745.2,635.2;703.5,641.5;674.2,737.2;732.7,831.6;722.9,638.5;717.7,509.3;714.5,505.3;708.0,434.5;705.2,443.0;729.5,481.5;759.1,508.9;676.7,506.4;628.1,494.0;638.7,439.4
5#732.4,810.1;699.5,721.5;731.6,616.1;688.4,621.3;651.7,703.0;710.3,796.8;708.9,619.0;702.3,488.6;699.4,484.3;692.1,414.0;701.0,430.9;725.9,466.0;744.8,487.9;660.5,486.5;610.8,472.5;619.1,416.5
6#719.2,787.5;691.8,698.5;718.1,596.9;673.4,601.0;629.3,668.9;687.9,762.0;695.0,599.5;686.9,467.9;684.4,463.2;676.1,393.4;696.8,418.8;722.3,450.4;730.6,466.8;644.4,466.5;593.4,451.1;599.6,393.5
7#706.0,764.8;684.1,675.4;704.5,577.8;658.3,580.8;606.8,634.8;665.5,727.2;681.1,580.0;671.5,447.2;669.3,442.1;660.1,372.8;692.6,406.7;718.7,434.9;716.3,445.8;628.2,446.6;576.1,429.6;580.1,370.6
8#692.9,742.2;676.4,652.3;691.0,558.7;643.2,560.6;584.4,600.6;643.1,692.4;667.1,560.5;656.1,426.6;654.2,421.0;644.1,352.2;688.4,394.7;715.1,419.3;702.0,424.7;612.0,426.6;558.8,408.2;560.6,347.6
9#679.7,719.6;668.8,629.2;677.5,539.6;628.2,540.4;562.0,566.5;620.7,657.6;653.2,541.1;640.6,405.9;639.2,400.0;628.2,331.7;684.3,382.6;711.4,403.7;687.7,403.6;595.8,406.6;541.5,386.8;541.0,324.6
10#666.5,696.9;661.1,606.1;663.9,520.5;613.1,520.2;539.5,532.4;598.3,622.8;639.3,521.6;625.2,385.2;624.1,378.9;612.2,311.1;680.1,370.5;707.8,388.2;673.4,382.6;579.6,386.7;524.2,365.3;521.5,301.7
