1#636.1,708.8;694.7,779.0;718.1,654.1;679.1,669.7;683.0,782.9;712.2,862.9;698.6,665.8;651.8,533.2;659.6,541.0;616.6,490.2;683.0,408.3;702.5,459.0;690.8,513.7;612.7,544.9;565.9,505.9;550.3,451.2
2#631.3,705.8;680.6,758.6;697.8,636.8;656.3,651.1;651.0,746.1;682.6,821.6;677.3,647.2;630.1,517.0;636.6,523.5;593.6,470.7;669.8,399.5;688.7,448.2;669.5,497.6;590.5,529.0;548.1,499.9;536.6,458.5
3#626.5,702.9;666.5,738.3;677.5,619.5;633.6,632.5;619.0,709.3;652.9,780.3;655.9,628.6;608.3,500.7;613.6,506.0;570.6,451.3;656.6,390.8;675.0,437.4;648.3,481.6;568.3,513.0;530.3,493.9;523.0,465.7
4#621.7,699.9;652.4,717.9;657.2,602.3;610.8,613.9;587.0,672.6;623.3,739.1;634.6,610.1;586.6,484.5;590.6,488.5;547.5,431.8;643.4,382.0;661.2,426.6;627.0,465.5;546.1,497.1;512.5,487.9;509.3,473.0
5#616.9,697.0;638.3,697.6;636.9,585.0;588.0,595.3;555.0,635.8;593.6,697.8;613.3,591.5;564.9,468.3;567.6,471.0;524.5,412.4;630.2,373.3;647.4,415.8;605.7,449.4;523.9,481.2;494.7,481.9;495.7,480.3
6#612.2,694.0;624.2,677.2;616.6,567.7;565.3,576.6;523.0,599.0;564.0,656.5;591.9,572.9;543.1,452.0;544.6,453.5;501.5,392.9;617.0,364.5;633.7,405.1;584.5,433.4;501.8,465.2;477.0,475.9;482.0,487.5
7#607.4,691.1;610.1,656.9;596.3,550.4;542.5,558.0;491.0,562.2;534.3,615.2;570.6,554.3;521.4,435.8;521.6,436.0;478.5,373.5;603.8,355.8;619.9,394.3;563.2,417.3;479.6,449.3;459.2,469.9;468.4,494.8
8#602.6,688.1;596.0,636.5;576.0,533.2;519.7,539.4;459.0,525.5;504.7,574.0;549.3,535.8;499.7,419.6;498.6,418.5;455.4,354.0;590.6,347.0;606.1,383.5;541.9,401.2;457.4,433.4;441.4,463.9;454.7,502.1
9#597.8,685.2;581.9,616.2;555.7,515.9;497.0,520.8;427.0,488.7;475.0,532.7;527.9,517.2;477.9,403.3;475.6,401.0;432.4,334.6;577.4,338.3;592.4,372.7;520.7,385.2;435.2,417.4;423.6,457.9;441.1,509.3
10#593.0,682.2;567.8,595.8;535.4,498.6;474.2,502.2;395.0,451.9;445.4,491.4;506.6,498.6;456.2,387.1;452.6,383.5;409.4,315.1;564.2,329.5;578.6,361.9;499.4,369.1;413.0,401.5;405.8,451.9;427.4,516.6
11#568.5,650.2;546.3,557.4;508.4,488.1;446.8,494.1;386.8,462.4;439.4,513.1;478.4,489.0;435.7,371.3;433.3,369.8;399.6,303.8;517.2,315.2;535.4,340.9;479.0,355.7;392.5,384.5;372.3,405.4;389.9,438.2
12#544.0,618.3;524.7,519.0;481.4,477.5;419.5,486.0;378.6,472.8;433.3,534.8;450.1,479.3;415.3,355.4;414.1,356.0;389.7,292.6;470.3,301.0;492.2,319.9;458.6,342.2;371.9,367.4;338.8,359.0;352.3,359.7
13#519.5,586.3;503.2,480.6;454.4,467.0;392.1,477.9;370.4,483.3;427.3,556.5;421.9,469.7;394.8,339.6;394.8,342.3;379.9,281.3;423.3,286.7;449.0,298.9;438.2,328.8;351.4,350.4;305.3,312.5;314.8,281.3
14#479.4,541.9;485.7,460.3;444.9,472.9;382.2,482.3;353.9,485.4;404.1,557.6;410.4,476.0;385.3,338.0;385.3,347.4;369.6,281.5;415.1,242.3;426.1,269.0;432.3,325.5;338.2,350.6;300.6,322.3;332.0,272.1
15#449.7,514.8;458.7,442.6;425.6,487.7;356.4,490.7;332.4,490.7;362.4,541.9;392.5,487.7;371.5,349.4;371.5,349.4;359.4,286.2;427.1,251.6;434.6,310.3;419.6,343.4;320.3,352.4;311.3,337.3;347.4,283.2
16#439.0,488.6;447.1,412.5;400.9,475.0;333.0,483.2;319.4,475.0;428.1,485.9;368.3,483.2;354.8,358.2;354.8,352.8;343.9,290.3;428.1,260.4;439.0,322.9;400.9,352.8;305.9,355.5;327.6,344.6;338.5,341.9
17#449.4,503.9;447.0,416.9;396.3,491.8;316.6,499.1;326.2,433.8;297.2,491.8;355.2,487.0;335.9,358.9;335.9,351.7;331.1,293.7;437.4,288.9;439.8,339.6;381.8,354.1;290.0,358.9;319.0,375.9;338.3,366.2
18#463.3,534.5;454.2,445.3;378.7,486.5;298.7,484.2;236.9,440.7;284.9,481.9;337.5,481.9;321.5,363.0;319.3,346.9;314.7,292.1;445.0,308.1;440.5,358.4;367.3,356.1;273.5,360.7;305.5,381.3;328.4,379.0
19#471.0,554.8;440.8,458.9;364.1,486.3;290.1,486.3;227.1,434.2;246.3,510.9;323.0,486.3;317.5,360.2;314.8,349.2;298.3,286.2;457.3,343.8;432.6,368.4;372.3,354.7;262.7,360.2;290.1,390.4;323.0,384.9
20#477.4,557.9;433.7,462.3;349.0,473.2;286.1,481.4;228.7,475.9;256.1,549.7;321.6,475.9;313.5,355.7;310.7,342.1;298.4,280.6;463.7,363.9;433.7,383.0;373.6,350.3;261.5,353.0;288.9,377.6;310.7,372.1
21#454.7,546.6;434.1,449.4;354.5,470.0;280.8,475.9;233.7,490.6;257.3,590.8;316.2,473.0;322.1,349.2;319.2,340.3;308.8,274.0;478.3,372.7;437.0,387.5;378.1,349.2;269.1,343.3;283.8,375.7;357.5,399.3
22#419.3,526.7;435.1,438.3;352.9,457.3;289.8,463.6;251.9,520.4;267.7,615.2;321.4,463.6;334.0,346.7;334.0,330.9;326.1,285.1;485.6,387.8;438.2,400.4;390.8,349.9;283.5,334.1;302.4,378.3;321.4,349.9
