1#813.5,720.9;831.7,612.0;945.1,639.2;917.9,657.4;917.9,779.9;954.2,893.4;931.5,652.8;858.9,512.1;858.9,507.6;836.2,430.4;813.5,462.2;854.3,489.4;890.7,493.9;827.1,521.2;745.4,498.5;722.7,444.0
2#812.3,719.3;830.6,614.3;940.1,641.7;917.3,659.9;917.3,783.1;953.8,897.2;931.0,655.4;858.0,509.4;858.0,509.4;835.2,427.3;816.9,482.0;853.4,486.6;885.3,495.7;826.0,518.5;748.5,500.3;721.1,445.5
3#813.0,719.3;821.9,616.6;938.0,643.4;911.2,661.3;911.2,781.8;951.3,897.8;915.6,652.3;848.7,509.5;848.7,509.5;835.3,429.2;808.5,464.9;853.2,496.1;884.4,500.6;821.9,518.5;741.6,505.1;723.7,447.0
4#808.9,723.9;813.5,619.5;931.5,646.7;895.2,660.4;908.8,783.0;949.7,896.5;913.4,655.8;845.3,506.0;845.3,506.0;836.2,424.2;808.9,460.6;840.7,496.9;881.6,496.9;808.9,510.5;740.8,501.4;722.7,442.4
5#804.2,724.1;799.6,617.4;910.9,640.6;878.4,654.5;892.4,779.8;934.1,881.9;892.4,649.8;841.3,496.7;841.3,496.7;827.4,413.2;822.8,482.8;859.9,524.5;878.4,487.4;804.2,501.3;739.2,506.0;720.7,445.6
6#798.2,721.5;792.0,622.0;894.9,619.9;863.1,632.2;849.5,745.6;904.0,844.4;877.3,626.8;826.0,475.9;826.0,474.0;807.2,395.6;801.9,463.6;845.5,502.3;862.2,468.9;790.8,481.2;731.9,500.4;719.8,443.1
7#792.2,718.8;784.3,626.5;878.9,599.2;847.8,609.9;806.6,711.4;873.8,806.9;862.2,603.8;810.7,455.1;810.7,451.3;787.1,378.1;781.1,444.4;831.1,480.1;845.9,450.4;777.4,461.1;724.5,494.9;719.0,440.6
8#786.1,716.1;776.6,631.1;862.8,578.6;832.5,587.6;763.8,677.3;843.7,769.5;847.1,580.9;795.4,434.2;795.4,428.7;766.9,360.5;760.2,425.2;816.8,457.8;829.7,431.9;763.9,440.9;717.2,489.4;718.1,438.1
9#780.1,713.5;769.0,635.7;846.8,557.9;817.2,565.3;720.9,643.1;813.5,732.0;832.0,557.9;780.1,413.4;780.1,406.0;746.8,343.0;739.4,406.0;802.4,435.6;813.5,413.4;750.5,420.8;709.8,483.8;717.2,435.6
10#786.8,701.0;742.8,605.8;819.7,540.0;768.5,547.3;669.6,591.2;757.5,690.0;797.8,543.6;750.2,404.5;750.2,393.6;722.7,322.2;827.0,353.3;841.7,389.9;783.1,393.6;713.6,419.2;677.0,470.4;706.2,426.5
11#786.0,700.2;738.5,601.4;808.0,528.3;749.4,531.9;628.7,539.2;698.2,623.4;778.7,531.9;727.5,381.9;723.8,374.6;700.1,303.3;756.8,330.7;826.3,345.4;764.1,363.6;687.2,396.6;625.1,433.2;650.7,425.8
12#780.9,698.5;748.1,596.1;780.9,501.9;719.4,501.9;600.7,481.5;653.9,575.7;752.2,501.9;707.1,362.7;707.1,358.6;686.7,276.7;694.9,383.2;727.6,383.2;744.0,354.5;666.2,375.0;588.4,387.2;600.7,383.2
13#786.1,694.5;762.2,594.3;743.2,494.2;695.5,484.6;576.2,441.7;619.2,532.3;719.3,489.4;685.9,341.5;681.2,336.8;657.3,260.5;657.3,227.1;719.3,265.2;724.1,332.0;643.0,355.9;561.9,341.5;576.2,279.5
14#774.8,685.3;754.9,576.0;720.1,481.6;655.5,471.7;556.2,407.1;581.0,501.5;685.4,476.6;660.5,322.6;660.5,322.6;635.7,243.1;620.8,183.5;680.4,238.1;700.3,312.7;620.8,332.6;546.2,292.8;516.4,218.3
15#766.9,670.8;738.3,566.1;695.5,466.1;628.8,461.3;543.1,394.7;557.4,499.4;671.7,466.1;633.6,323.2;633.6,323.2;614.5,237.5;762.1,456.6;719.3,342.3;676.4,323.2;595.5,318.5;533.6,285.2;509.8,218.5
16#744.5,662.1;717.2,557.3;667.1,475.3;612.4,470.7;521.2,406.9;521.2,502.6;635.2,475.3;612.4,334.0;612.4,334.0;594.2,252.0;585.0,247.4;612.4,302.1;653.4,324.9;571.4,338.6;507.6,320.3;503.0,256.5
17#705.6,641.6;694.5,544.2;636.9,457.9;585.8,473.9;496.3,422.8;490.0,515.4;611.4,470.7;582.6,358.9;579.4,349.3;576.2,279.0;579.4,279.0;605.0,320.5;617.8,349.3;547.5,358.9;496.3,349.3;502.7,282.2
18#658.5,632.4;679.2,532.5;603.4,505.0;541.4,522.2;472.5,449.8;455.3,536.0;572.4,511.9;562.1,391.3;562.1,384.4;548.3,315.5;579.3,291.4;620.6,315.5;593.1,384.4;531.1,394.7;489.7,387.8;500.0,336.1
