1#636.7,609.6;663.4,529.2;747.6,556.0;766.7,559.8;697.9,663.1;789.7,766.4;759.1,559.8;694.0,452.7;694.0,448.9;655.8,376.2;609.9,337.9;678.7,383.8;701.7,452.7;686.4,452.7;606.0,437.4;556.3,391.5
2#629.2,615.3;744.9,673.1;768.1,557.4;752.6,565.1;694.8,669.3;783.5,773.4;756.5,561.3;694.8,453.3;690.9,457.1;656.2,380.0;611.9,339.5;671.6,383.8;710.2,449.4;679.4,453.3;602.2,441.7;555.9,395.4
3#727.0,761.9;684.5,673.1;746.3,565.0;765.6,572.7;742.4,680.8;788.8,773.5;750.2,565.0;688.4,460.7;688.4,460.7;692.2,387.4;611.1,341.0;665.2,391.2;700.0,456.9;672.9,456.9;599.6,445.3;557.1,395.1
4#734.1,776.1;678.3,685.9;742.7,561.4;759.9,574.2;738.4,685.9;789.9,784.7;755.6,574.2;682.6,458.3;682.6,471.2;691.1,389.6;609.5,346.6;665.4,393.9;704.0,454.0;669.7,462.6;592.4,454.0;558.0,402.5
5#738.6,783.4;734.6,689.4;711.1,571.9;746.4,571.9;734.6,689.4;789.5,783.4;730.7,571.9;679.8,462.2;679.8,466.1;691.5,395.6;624.9,630.6;675.9,403.4;691.5,462.2;660.2,462.2;585.8,458.2;558.3,407.3
6#785.3,786.2;732.8,681.1;684.2,571.9;724.7,567.9;728.7,681.1;785.3,790.3;716.6,563.9;651.9,422.4;635.7,381.9;605.4,323.3;571.0,410.2;619.5,422.4;651.9,406.2;651.9,458.7;579.1,462.8;558.9,410.2
7#762.7,781.0;714.8,681.3;714.8,557.7;686.9,569.7;667.0,681.3;754.7,781.0;702.9,561.7;651.0,426.1;635.1,386.2;609.1,328.4;599.2,414.1;635.1,430.1;667.0,410.1;647.0,450.0;575.2,466.0;559.3,414.1
8#737.9,759.2;667.7,677.3;698.9,568.0;656.0,579.7;636.4,677.3;741.8,767.0;683.3,571.9;652.0,423.6;640.3,392.4;615.0,359.2;601.3,427.5;648.1,462.6;679.4,408.0;628.6,443.1;574.0,470.4;562.3,423.6
9#662.9,727.5;618.2,641.8;681.6,552.4;648.0,556.1;588.4,653.0;707.6,727.5;666.7,556.1;648.0,429.5;633.1,392.2;605.2,338.2;610.8,418.3;651.8,448.1;681.6,418.3;614.5,440.7;569.8,481.6;562.4,433.2
10#607.2,690.4;600.8,603.9;658.5,552.6;620.0,555.8;546.3,619.9;642.4,693.6;642.4,552.6;629.6,418.0;632.8,418.0;605.6,355.5;655.3,376.3;690.5,398.8;658.5,411.6;600.8,434.0;559.1,488.5;562.3,446.8
11#601.5,673.8;601.5,586.6;649.6,547.6;601.5,547.6;511.3,592.7;586.5,673.8;625.6,550.6;607.5,424.3;604.5,421.3;585.0,362.7;631.6,376.2;688.7,379.2;640.6,415.3;574.5,433.3;538.4,487.5;559.4,451.4
