1#749.2,802.7;775.7,732.0;837.6,656.8;784.5,670.1;731.5,767.3;766.9,855.7;811.0,661.3;789.0,528.7;789.0,528.7;780.1,453.5;819.9,396.1;850.8,453.5;837.6,519.8;744.8,533.1;749.2,462.4;789.0,409.3
2#750.9,807.7;759.8,735.9;831.6,664.1;782.3,673.1;732.9,771.8;768.8,857.0;804.7,668.6;791.2,525.1;791.2,529.5;782.3,453.3;827.1,399.4;854.1,453.3;836.1,516.1;746.4,529.5;746.4,462.2;782.3,408.4
3#750.7,808.4;759.7,736.4;831.8,664.3;782.2,673.3;732.7,772.4;768.7,857.9;804.8,668.8;791.3,524.8;791.3,529.3;782.2,452.7;827.3,398.7;854.3,452.7;836.3,515.8;746.2,533.8;746.2,461.7;782.2,412.2
4#750.4,815.9;762.0,723.5;831.3,661.9;781.2,673.5;731.2,773.6;769.7,858.3;808.2,665.8;788.9,523.4;788.9,531.1;781.2,454.1;833.2,425.2;854.4,454.1;831.3,519.5;746.6,523.4;750.4,465.6;771.6,432.9
5#760.7,823.0;760.7,729.5;830.8,663.3;772.4,667.2;733.4,772.4;768.5,858.1;803.5,663.3;784.1,526.9;784.1,526.9;776.3,452.9;832.8,427.5;850.3,452.9;826.9,515.2;741.2,526.9;737.3,495.7;756.8,449.0
6#846.9,659.4;744.7,726.2;815.5,655.5;764.4,663.4;736.9,773.4;768.3,859.8;788.0,659.4;780.1,518.0;780.1,518.0;776.2,443.3;833.2,421.7;846.9,455.1;823.3,514.0;732.9,518.0;736.9,474.7;768.3,443.3
7#833.7,665.1;849.9,563.7;801.3,636.7;748.5,648.8;740.4,766.5;768.8,859.8;776.9,640.7;776.9,502.8;776.9,502.8;781.0,425.7;823.6,411.5;845.9,454.1;817.5,502.8;736.3,506.9;744.5,466.3;772.9,442.0
8#827.7,668.7;853.4,561.8;785.0,613.1;729.4,621.7;737.9,741.4;755.0,839.8;755.0,617.4;776.4,484.8;776.4,480.5;778.6,405.7;821.3,405.7;849.1,454.8;814.9,484.8;733.6,484.8;733.6,523.3;759.3,557.5
9#827.7,668.7;853.4,561.8;785.0,613.1;729.4,621.7;737.9,741.4;755.0,839.7;755.0,617.4;776.4,484.9;776.4,480.6;778.6,405.8;821.3,405.8;849.1,454.9;814.9,484.9;733.7,484.9;733.7,523.3;759.3,557.5
10#827.4,672.4;844.1,569.6;782.8,587.9;723.5,597.7;706.4,689.2;741.8,784.7;751.0,593.7;762.1,459.9;761.2,453.4;757.5,380.1;821.7,400.6;848.5,446.6;805.2,457.4;718.3,461.6;714.1,508.0;746.8,523.6
11#827.1,676.0;834.9,577.3;780.5,562.8;717.5,573.8;674.9,636.9;728.6,729.7;747.1,569.9;747.8,435.0;746.1,426.2;736.3,354.4;822.1,395.4;847.8,438.4;795.5,429.9;703.0,438.3;694.6,492.7;734.2,489.7
12#826.7,679.7;825.6,585.1;778.3,537.6;711.6,549.8;643.4,584.7;715.5,674.7;743.1,546.2;733.4,410.0;730.9,398.9;715.1,328.6;822.6,390.3;847.1,430.1;785.8,402.5;687.6,415.1;675.0,477.4;721.6,455.8
13#826.4,683.3;816.3,592.9;776.1,512.4;705.7,525.8;611.9,532.5;702.3,619.7;739.2,522.5;719.1,385.1;715.8,371.7;694.0,302.9;823.0,385.1;846.5,421.9;776.1,375.0;672.2,391.8;655.4,462.1;709.1,421.9
14#832.0,687.8;810.9,600.0;768.8,501.7;702.1,512.2;589.7,477.1;684.5,554.4;733.7,501.7;698.6,371.7;698.6,357.7;675.7,289.2;803.9,350.7;839.0,382.3;754.8,357.7;652.9,385.8;656.4,452.5;705.6,420.9
15#832.0,688.7;810.9,600.9;768.8,502.7;702.1,502.7;589.8,478.1;684.6,555.3;733.7,502.7;698.6,372.8;698.6,358.8;675.8,290.3;803.9,351.8;839.0,383.3;754.8,358.8;649.5,376.3;656.5,453.5;705.6,421.9
16#833.7,689.3;800.1,601.8;753.0,494.1;692.4,504.2;588.1,409.9;658.7,497.4;722.7,494.1;685.7,356.1;685.7,349.4;653.7,290.5;763.1,302.2;827.0,342.6;736.1,346.0;638.6,362.8;628.5,335.9;641.9,305.6
17#818.1,691.4;791.7,593.2;738.9,495.1;678.5,495.1;678.5,480.0;636.9,468.7;708.7,495.1;678.5,355.4;674.7,351.6;652.0,279.9;731.3,257.2;784.2,302.5;723.8,344.1;629.4,366.7;599.2,336.5;633.2,291.2
18#794.4,691.1;775.1,583.1;728.8,502.0;667.1,505.9;728.8,475.0;694.1,548.3;697.9,505.9;659.3,359.2;659.3,359.2;647.8,282.0;703.7,218.4;740.4,285.9;709.5,347.6;616.9,370.8;597.6,309.1;624.6,247.3
19#768.1,679.3;761.1,571.0;712.2,515.1;649.3,518.6;684.3,550.0;687.8,581.5;684.3,518.6;649.3,368.3;649.3,368.3;638.8,294.9;686.0,279.2;715.7,294.9;694.7,357.8;603.9,371.8;607.4,298.4;609.1,286.2
20#747.3,664.1;747.3,557.2;695.7,512.9;644.0,527.7;658.8,549.8;695.7,616.2;669.8,524.0;640.3,380.2;640.3,380.2;640.3,302.7;675.4,267.7;710.4,328.5;688.3,372.8;596.1,383.9;607.2,302.7;638.5,260.3
21#747.8,665.3;747.8,557.7;695.8,513.2;643.9,528.0;658.7,550.3;695.8,613.4;669.9,524.3;640.2,379.6;640.2,379.6;640.2,305.4;675.4,266.4;710.7,327.7;688.4,372.2;595.6,383.3;606.8,301.7;638.3,259.0
