1#750.4,761.3;778.3,649.7;843.5,645.0;783.0,654.3;727.2,752.0;736.5,859.0;815.5,649.7;773.7,510.1;773.7,514.7;750.4,445.0;750.4,375.2;783.0,426.4;815.5,505.4;722.5,519.4;699.2,454.3;722.5,384.5
2#751.5,760.8;774.7,649.5;844.2,644.8;784.0,654.1;728.3,751.5;733.0,858.1;816.4,649.5;770.0,515.0;770.0,515.0;751.5,445.5;746.9,375.9;779.3,426.9;816.4,505.7;723.7,519.6;700.5,454.7;719.0,389.8
3#750.4,743.6;769.0,673.9;848.1,646.0;783.0,655.3;727.2,753.0;736.5,859.9;820.2,650.6;769.0,511.1;769.0,515.8;750.4,446.0;750.4,376.3;778.3,427.4;815.5,506.5;722.5,520.4;699.3,455.3;717.9,385.6
4#747.1,806.7;765.9,674.9;846.0,646.6;780.1,656.0;723.6,750.2;737.7,858.4;813.0,651.3;770.6,514.8;765.9,514.8;747.1,448.9;747.1,373.6;780.1,430.1;813.0,505.4;718.9,519.5;700.0,453.6;718.9,387.7
5#742.7,808.8;757.1,694.2;838.3,646.4;776.2,656.0;723.6,751.5;733.2,861.4;809.6,651.2;766.6,517.4;766.6,517.4;742.7,450.5;742.7,374.1;780.9,426.7;809.6,507.9;718.8,522.2;699.7,455.3;714.1,388.4
6#740.3,811.3;754.9,694.8;832.5,646.3;769.4,660.8;720.9,757.9;740.3,864.7;798.5,651.1;759.7,515.2;759.7,515.2;740.3,452.1;745.2,374.5;784.0,427.9;808.3,510.4;716.0,524.9;696.6,457.0;716.0,393.9
7#745.0,812.9;759.6,696.6;817.7,643.3;759.6,653.0;725.7,759.6;740.2,866.2;788.7,653.0;754.7,512.5;754.7,512.5;740.2,439.8;745.0,372.0;788.7,430.1;798.3,507.6;711.1,517.3;691.7,454.3;711.1,391.4
8#745.0,813.0;759.6,696.7;817.7,643.3;759.6,653.0;725.6,759.7;740.2,866.3;788.7,653.0;754.7,512.5;754.7,512.5;740.2,439.7;745.0,371.9;788.7,430.1;798.4,507.6;711.1,517.3;691.7,454.3;711.1,391.3
9#773.7,693.5;769.3,645.3;804.4,632.2;747.4,645.3;716.8,750.4;734.3,851.1;778.1,641.0;751.8,500.8;747.4,496.5;734.3,430.8;743.1,369.5;791.2,422.0;795.6,496.5;708.0,505.2;690.5,452.7;712.4,391.4
10#769.0,687.1;750.7,629.8;796.1,614.5;737.2,626.5;688.3,715.2;724.1,810.9;767.6,621.4;741.3,484.1;737.2,479.1;721.9,413.3;743.1,404.3;787.3,442.6;784.7,476.9;700.0,489.3;681.8,453.2;713.9,411.2
11#764.4,680.8;732.2,614.3;787.7,596.8;727.1,607.7;659.9,680.0;714.0,770.6;757.0,601.9;730.7,467.5;727.1,461.6;709.6,395.9;743.2,439.0;783.3,463.1;773.9,457.2;692.0,473.3;673.0,453.6;715.4,431.0
12#759.7,674.4;713.6,598.8;779.4,579.1;716.9,588.9;631.4,644.8;703.8,730.4;746.5,582.3;720.2,450.8;716.9,444.2;697.2,378.4;743.2,473.8;779.4,483.7;763.0,437.6;684.0,457.4;664.3,454.1;716.9,450.8
13#760.4,666.6;725.6,585.4;772.0,556.4;705.3,559.3;597.9,599.9;687.8,672.4;740.1,559.3;705.3,425.9;702.4,420.1;674.8,360.6;792.3,391.1;806.8,420.1;748.8,414.3;664.6,440.4;644.3,440.4;684.9,446.2
14#756.2,658.1;722.8,575.1;762.1,540.0;694.9,543.1;590.6,575.2;678.9,650.0;729.8,543.1;693.0,408.8;690.4,403.6;664.4,342.9;770.8,361.1;788.1,393.3;736.6,397.0;652.4,422.6;627.9,417.2;668.5,416.0
15#752.0,649.6;720.0,564.8;752.2,523.6;684.6,526.8;583.4,550.5;670.0,627.6;719.5,526.8;680.7,391.7;678.4,387.1;654.0,325.1;749.3,331.2;769.4,366.5;724.3,379.7;640.2,404.9;611.6,394.1;652.0,385.8
16#747.8,641.1;717.2,554.5;742.3,507.2;674.2,510.6;576.1,525.9;661.1,605.2;709.2,510.6;668.3,374.5;666.4,370.7;643.6,307.4;727.8,301.2;750.7,339.7;712.1,362.4;627.9,387.1;595.2,370.9;635.6,355.6
17#743.6,632.6;714.4,544.2;732.4,490.8;663.8,494.4;568.8,501.2;652.2,582.8;698.9,494.4;656.0,357.4;654.4,354.2;633.2,289.7;706.3,271.3;732.0,312.9;699.8,345.1;615.7,369.4;578.9,347.8;619.1,325.4
18#739.3,624.0;711.6,534.0;722.4,474.4;653.5,478.1;561.6,476.5;643.2,560.3;688.6,478.1;643.7,340.3;642.4,337.7;622.7,271.9;684.8,241.3;713.4,286.1;687.6,327.7;603.5,351.6;562.5,324.6;602.7,295.3
19#735.1,615.5;708.8,523.7;712.5,458.0;643.1,461.9;554.3,451.8;634.3,537.9;678.3,461.9;631.4,323.2;630.4,321.2;612.3,254.2;663.3,211.4;694.7,259.3;675.3,310.4;591.3,333.9;546.2,301.5;586.2,265.1
