1#776.7,654.2;731.8,645.2;812.7,568.8;754.2,586.8;740.8,690.1;781.2,789.0;781.2,577.8;731.8,447.4;727.3,438.5;695.8,375.5;727.3,317.1;749.7,371.0;763.2,425.0;695.8,460.9;659.9,447.4;659.9,389.0
2#772.8,656.1;736.1,647.0;809.4,569.1;754.4,582.9;740.7,692.7;781.9,788.9;781.9,578.3;731.6,445.5;727.0,440.9;694.9,376.9;727.0,317.3;749.9,372.3;763.6,427.2;694.9,459.3;658.3,445.5;662.9,386.0
3#777.7,646.0;736.1,646.0;805.4,567.3;749.9,585.8;740.7,692.2;782.3,789.3;782.3,581.2;731.4,442.5;731.4,437.8;699.1,373.1;726.8,313.0;745.3,368.5;763.8,424.0;694.4,456.3;657.4,442.5;662.1,387.0
4#776.4,655.2;776.4,646.0;808.4,568.2;748.9,586.5;739.7,691.9;785.5,792.7;780.9,581.9;730.5,444.4;730.5,439.9;698.5,375.7;726.0,316.1;748.9,366.5;767.2,426.1;693.9,458.2;657.2,444.4;661.8,389.5
5#778.1,666.8;792.3,614.6;806.6,571.8;749.6,586.1;740.1,690.5;782.8,790.2;773.3,576.6;730.6,443.7;725.9,438.9;702.2,377.2;725.9,310.8;744.9,367.8;763.8,429.5;692.7,457.9;659.4,438.9;659.4,386.7
6#762.7,677.5;795.8,611.3;805.3,568.8;748.5,587.7;748.5,691.7;791.1,795.7;772.2,578.2;734.4,445.8;729.6,441.1;701.3,374.9;724.9,318.2;748.5,370.2;767.5,436.4;696.5,460.0;658.7,436.4;663.4,384.4
7#760.4,677.2;788.5,611.7;797.9,569.6;746.4,583.6;746.4,691.2;788.5,794.2;769.8,574.2;732.3,443.2;727.7,438.5;704.3,373.0;723.0,316.9;746.4,373.0;765.1,429.2;699.6,452.6;662.1,438.5;662.1,387.1
8#762.9,657.3;758.4,643.7;790.0,562.4;740.3,566.9;735.8,684.4;781.0,788.3;767.4,566.9;735.8,435.8;731.3,435.8;708.7,368.0;722.2,318.3;749.3,372.6;767.4,426.8;699.6,444.9;663.5,431.3;663.5,386.1
9#744.1,661.6;770.8,619.7;782.2,551.1;736.5,558.7;709.9,669.2;767.0,768.2;759.4,554.9;736.5,425.4;736.5,421.6;709.9,356.9;702.2,379.7;747.9,368.3;770.8,417.8;706.1,433.0;660.3,425.4;664.2,379.7
10#748.4,623.4;715.5,570.8;781.2,547.8;728.6,554.3;682.6,646.4;746.7,717.0;754.9,554.3;741.8,413.0;738.5,413.0;708.9,347.2;720.4,309.4;751.7,360.4;768.1,403.1;712.2,422.8;659.6,419.6;662.9,383.4
11#743.9,619.5;726.6,564.2;768.1,540.0;716.3,546.9;654.1,616.0;730.1,688.6;743.9,543.4;737.0,408.7;733.5,405.2;709.4,332.7;723.2,308.5;747.4,356.9;764.6,401.8;705.9,412.2;657.5,415.6;661.0,384.5
12#738.2,622.4;731.6,537.2;764.4,537.2;708.6,537.2;623.4,573.2;715.2,658.5;734.9,537.2;728.3,396.2;725.0,392.9;705.4,324.0;689.0,386.3;728.3,383.0;754.5,392.9;702.1,402.7;649.6,419.1;656.2,386.3
13#739.7,634.0;736.5,549.8;749.4,527.2;697.6,530.4;597.2,523.9;678.2,621.1;723.5,527.2;717.0,387.9;713.8,378.2;694.4,310.2;726.8,313.4;743.0,339.3;749.4,378.2;687.9,391.1;652.3,417.1;658.8,384.7
14#737.7,632.0;725.0,546.8;740.8,515.3;674.6,518.4;583.1,486.9;639.9,581.5;709.3,518.4;693.5,382.8;690.3,370.2;679.3,302.4;721.9,316.5;762.9,357.6;737.7,370.2;646.2,392.2;658.8,468.0;706.1,420.6
15#735.7,639.0;722.1,554.0;725.5,509.8;654.1,513.2;572.5,455.4;613.3,550.6;691.5,513.2;681.3,377.2;677.9,360.2;659.2,290.5;728.9,322.8;769.7,367.0;728.9,353.4;633.7,384.0;647.3,469.0;674.5,390.8
16#735.6,642.1;718.3,552.5;714.9,490.4;645.9,497.3;563.2,431.8;597.7,518.0;683.9,493.9;670.1,369.8;663.2,352.5;644.2,281.9;735.6,324.9;780.4,366.3;714.9,356.0;618.4,373.2;625.3,442.1;639.0,407.7
17#737.4,647.9;713.0,553.8;702.5,480.6;639.8,484.1;549.2,417.9;584.1,494.6;671.2,484.1;657.2,358.7;653.7,348.2;638.1,283.8;726.9,313.4;768.7,355.2;706.0,348.2;608.4,362.2;594.5,417.9;629.4,410.9
18#739.2,655.6;707.8,557.6;690.2,473.6;623.8,477.1;532.8,414.1;581.8,487.6;658.8,473.6;648.2,344.1;648.2,337.1;629.0,275.9;692.0,282.9;746.2,326.6;690.2,337.1;602.8,351.1;564.2,382.6;581.8,323.1
