1#642.5,652.8;647.1,552.4;761.2,579.8;738.3,584.3;761.2,712.1;815.9,812.4;742.9,584.3;683.6,461.1;683.6,456.6;660.8,397.3;633.4,351.6;679.0,401.8;715.5,452.0;656.2,465.7;587.8,452.0;569.5,406.4
2#642.4,653.0;647.0,552.4;761.3,579.8;738.5,584.4;761.3,712.5;816.2,813.1;743.0,584.4;683.6,460.9;688.1,460.9;660.7,396.9;628.7,355.7;674.4,401.4;715.6,447.2;656.1,465.5;587.5,451.8;569.2,406.0
3#642.9,654.4;638.5,552.2;754.0,574.5;727.3,583.3;754.0,707.8;807.3,805.5;740.7,583.3;678.4,450.0;678.4,454.5;651.8,392.3;625.1,356.7;674.0,405.6;709.6,445.6;647.3,458.9;580.7,454.5;571.8,405.6
4#635.1,650.7;631.0,560.4;741.8,556.3;709.0,568.7;737.7,695.8;791.0,798.3;725.4,568.7;672.1,449.7;672.1,445.6;651.5,384.1;631.0,421.0;663.8,400.5;704.9,445.6;639.2,453.8;581.8,457.9;569.5,408.7
5#696.1,753.0;699.6,677.8;720.1,554.8;685.9,565.0;692.7,688.1;704.7,758.2;703.0,561.6;658.5,435.2;662.0,435.2;641.5,366.8;624.4,421.5;668.8,455.7;696.1,435.2;627.8,435.2;573.1,455.7;569.7,407.8
6#680.7,728.8;672.6,653.0;702.6,538.3;666.4,547.1;648.7,651.7;672.6,723.5;685.5,544.4;642.4,419.5;645.2,418.8;627.1,350.1;632.8,410.5;670.4,429.7;679.3,416.7;611.1,419.5;552.3,440.6;551.6,402.3
7#665.3,704.7;645.6,628.2;685.1,521.8;646.9,529.2;604.7,615.4;640.5,688.8;668.0,527.2;626.3,403.7;628.4,402.4;612.7,333.4;641.3,399.6;672.0,403.7;662.5,398.2;594.3,403.7;531.5,425.5;533.6,396.8
8#649.8,680.5;618.5,603.5;667.6,505.2;627.3,511.4;560.6,579.0;608.3,654.0;650.6,510.0;610.3,388.0;611.7,385.9;598.4,316.7;649.7,388.6;673.7,377.8;645.8,379.8;577.6,388.0;510.8,410.5;515.5,391.3
9#634.4,656.4;591.5,578.7;650.1,488.7;607.8,493.5;516.6,542.7;576.2,619.3;633.1,492.8;594.2,372.2;594.9,369.5;584.0,300.0;658.2,377.7;675.3,351.8;629.0,361.3;560.8,372.2;490.0,395.4;497.5,385.8
10#619.0,632.2;564.5,553.9;632.6,472.2;588.3,475.6;472.6,506.3;544.1,584.6;615.6,475.6;578.1,356.5;578.1,353.1;569.6,283.3;666.6,366.7;676.9,325.8;612.2,342.8;544.1,356.5;469.2,380.3;479.4,380.3
11#615.1,636.1;571.3,548.6;611.4,461.0;556.7,461.0;429.0,457.4;480.1,552.2;582.3,461.0;567.7,337.0;564.0,340.6;554.9,265.8;571.3,377.1;600.5,380.7;600.5,333.3;527.5,337.0;454.6,340.6;440.0,333.3
12#613.8,637.3;577.9,545.5;589.9,449.7;546.0,445.7;414.2,421.7;426.2,521.6;569.9,445.7;550.0,321.9;550.0,321.9;546.0,254.1;542.0,234.1;613.8,349.9;589.9,318.0;506.0,321.9;426.2,298.0;430.2,250.1
13#611.2,639.8;585.2,540.4;559.3,436.7;494.5,428.1;395.2,384.9;377.9,488.6;529.1,432.4;533.4,302.8;533.4,307.1;542.0,233.7;650.1,354.7;611.2,341.7;572.3,311.4;490.2,298.5;421.1,263.9;403.8,207.8
14#597.6,623.5;571.9,529.3;533.4,426.6;464.9,418.0;375.0,353.8;340.7,452.3;499.1,422.3;507.7,289.6;503.4,285.3;524.8,221.1;477.7,174.0;516.2,233.9;550.5,289.6;469.1,285.3;400.6,251.1;387.8,204.0
15#572.7,608.7;547.5,512.0;513.8,419.4;450.7,402.6;370.8,335.3;316.1,419.4;484.4,415.2;488.6,272.2;488.6,276.4;492.8,204.9;501.2,246.9;505.4,255.3;526.5,276.4;446.5,272.2;370.8,335.3;337.1,394.2
16#539.9,586.3;528.1,484.0;484.8,401.4;425.8,401.4;359.0,318.8;292.1,393.6;453.4,401.4;425.8,259.8;445.5,259.8;484.8,204.8;394.4,212.6;516.3,346.4;425.8,259.8;410.1,255.9;366.8,263.8;390.4,212.6
17#494.6,551.6;505.6,452.3;446.8,404.5;395.2,397.1;332.7,308.8;277.5,378.7;421.0,397.1;435.7,261.0;432.0,257.3;468.8,205.8;292.2,356.6;454.1,316.1;479.9,264.6;402.6,249.9;358.4,272.0;402.6,205.8
18#449.6,521.3;485.1,424.4;417.3,392.1;368.8,379.2;310.7,304.9;262.2,382.4;391.5,382.4;427.0,256.4;417.3,256.4;439.9,188.6;375.3,269.4;430.2,317.8;472.2,253.2;378.5,256.4;378.5,220.9;397.9,220.9
19#403.5,508.4;457.4,412.5;397.5,385.5;349.5,376.5;289.5,304.6;253.6,394.5;376.5,376.5;406.5,259.6;403.5,256.6;423.0,186.1;448.4,211.6;466.4,256.6;445.4,256.6;364.5,256.6;370.5,235.6;388.5,220.6
20#379.1,517.2;417.7,423.9;375.9,369.2;321.2,353.1;256.9,311.3;244.0,414.3;347.0,359.6;388.8,247.0;388.8,240.6;406.5,177.8;453.1,221.3;459.5,269.5;427.4,250.2;347.0,237.3;305.1,269.5;334.1,259.9
21#385.2,528.5;392.0,437.6;365.0,367.0;307.8,350.1;243.9,323.2;247.3,430.9;334.8,360.2;375.1,239.1;378.5,235.7;393.7,173.5;445.8,232.4;452.5,279.5;425.6,242.5;328.0,229.0;267.5,242.5;297.7,239.1
22#365.0,520.5;382.6,429.0;350.9,362.2;294.6,344.6;234.7,334.0;248.8,443.1;322.7,355.1;357.9,224.9;361.4,228.4;377.3,159.8;442.4,256.6;442.4,288.2;410.7,239.0;308.6,210.8;245.3,214.3;287.5,214.3
23#341.4,502.4;379.0,406.7;344.8,355.5;290.1,341.8;238.8,355.5;249.1,461.4;317.5,348.6;351.6,229.0;351.6,225.6;360.2,155.5;447.3,273.4;440.5,304.2;399.5,242.7;296.9,215.3;228.6,184.6;278.1,155.5
24#330.1,471.1;377.5,379.6;336.9,355.9;282.6,349.1;238.6,376.2;252.1,481.3;313.1,352.5;347.0,230.5;347.0,227.1;353.8,156.0;438.5,288.1;425.0,308.4;394.5,244.1;292.8,213.6;231.8,169.5;243.7,127.2
25#330.5,442.0;375.4,369.5;340.9,362.6;285.7,355.7;244.3,404.0;251.2,507.5;316.7,359.1;344.3,231.4;347.8,228.0;358.1,159.0;434.1,338.4;416.8,310.8;396.1,248.7;292.6,214.2;233.9,152.1;218.4,136.5
26#341.2,418.6;366.3,361.4;352.0,361.4;301.9,357.8;251.9,425.7;255.5,529.4;326.9,354.2;352.0,232.7;352.0,225.6;362.7,157.7;448.5,322.1;416.3,314.9;402.0,247.0;298.3,214.8;244.7,179.1;217.9,130.8
27#361.4,396.4;398.8,351.4;368.9,347.7;312.6,347.7;271.4,448.9;256.4,538.8;342.6,347.7;361.4,231.5;361.4,224.0;380.1,156.5;458.8,347.7;425.1,313.9;417.6,246.5;305.1,212.7;237.7,182.8;203.9,171.5
28#390.2,387.4;423.3,339.7;382.9,339.7;327.8,347.0;287.5,457.1;258.1,537.8;357.2,343.3;371.9,225.9;371.9,218.5;392.1,150.6;452.6,365.3;445.3,310.3;426.9,240.6;313.2,207.5;243.4,203.9;221.4,189.2
29#420.4,410.2;413.3,321.2;409.7,335.4;356.3,335.4;295.8,435.1;267.3,538.3;384.8,335.4;381.3,214.3;384.8,210.8;400.8,148.5;448.9,310.5;470.3,299.8;434.7,228.6;327.9,203.7;253.1,217.9;235.3,182.3
30#402.1,429.3;373.4,346.6;420.1,325.1;369.8,328.6;290.7,414.9;287.1,522.7;395.0,325.1;391.4,206.5;391.4,199.3;396.8,132.8;459.6,264.0;495.6,271.1;441.7,213.6;333.9,199.3;262.0,224.4;236.8,195.7
31#401.8,435.2;373.7,351.2;429.8,316.1;384.3,316.1;293.2,396.7;300.2,498.2;405.3,316.1;394.8,193.6;398.3,190.1;401.8,120.0;489.3,228.6;513.8,235.6;447.3,200.6;342.2,193.6;268.7,228.6;237.2,204.1
32#407.2,448.4;373.4,340.5;437.5,316.8;386.9,310.1;289.1,377.6;302.6,475.4;410.5,313.5;397.0,181.9;397.0,185.3;405.5,112.8;471.3,154.9;518.5,188.7;451.0,178.6;346.4,188.7;282.4,235.9;245.3,215.7
33#410.8,469.5;375.6,348.0;438.3,304.9;391.2,304.9;285.4,351.9;297.2,449.9;418.7,308.8;399.1,175.5;403.0,175.5;406.9,108.9;477.5,105.0;516.7,148.1;450.0,163.8;352.0,179.5;289.3,238.3;242.3,218.7
