1#NULL
2#NULL
3#NULL
4#NULL
5#NULL
6#NULL
7#NULL
8#NULL
9#NULL
10#NULL
11#NULL
12#NULL
13#NULL
14#NULL
15#NULL
16#NULL
17#NULL
18#NULL
19#NULL
20#NULL
21#NULL
22#717.6,662.6;717.6,581.7;680.0,558.5;628.0,552.8;665.6,601.9;694.5,674.2;656.9,555.6;665.6,451.6;668.4,445.8;691.6,393.8;691.6,382.2;717.6,422.7;706.0,454.5;625.1,442.9;596.2,399.6;638.1,375.0
23#718.7,662.8;715.8,578.8;681.0,558.6;626.0,549.9;663.7,602.0;692.6,674.4;652.1,555.7;666.6,451.5;666.6,445.7;689.7,393.6;692.6,382.0;718.7,422.5;707.1,457.3;626.0,442.8;597.1,399.4;639.1,374.8
24#705.5,666.3;706.0,584.2;673.4,563.8;620.1,554.0;656.5,595.3;682.4,674.0;645.7,560.3;665.8,458.1;666.4,451.2;688.9,399.0;692.8,403.4;716.9,441.9;706.7,465.0;625.0,448.3;594.5,415.6;636.8,395.0
25#692.3,669.8;696.3,589.6;665.9,568.9;614.2,558.1;649.2,588.6;672.1,673.6;639.3,564.9;664.9,464.7;666.1,456.6;688.1,404.4;693.0,424.8;715.0,461.3;706.3,472.7;624.0,453.9;591.9,431.7;634.5,415.1
26#679.1,673.3;686.5,595.0;658.3,574.1;608.3,562.2;642.0,581.9;661.9,673.2;632.9,569.5;664.1,471.3;665.9,462.1;687.2,409.7;693.2,446.2;713.2,480.7;705.9,480.4;623.0,459.4;589.3,447.9;632.1,435.3
27#665.9,676.8;676.8,600.4;650.8,579.2;602.4,566.3;634.7,575.1;651.7,672.8;626.5,574.1;663.2,477.8;665.7,467.5;686.4,415.1;693.4,467.6;711.3,500.1;705.5,488.1;622.0,464.9;586.7,464.1;629.8,455.5
28#652.7,680.2;667.0,605.8;643.2,584.4;596.5,570.4;627.5,568.4;641.4,672.3;620.1,578.7;662.4,484.4;665.4,473.0;685.6,420.5;693.5,489.1;709.5,519.6;705.2,495.8;621.0,470.4;584.1,480.2;627.5,475.6
29#639.5,683.7;657.2,611.2;635.6,589.6;590.6,574.5;620.3,561.7;631.2,671.9;613.7,583.3;661.5,491.0;665.2,478.5;684.8,425.9;693.7,510.5;707.7,539.0;704.8,503.5;620.0,476.0;581.5,496.4;625.1,495.8
30#626.3,687.2;647.5,616.6;628.1,594.7;584.7,578.6;613.0,555.0;620.9,671.5;607.3,587.9;660.6,497.6;664.9,483.9;683.9,431.2;693.9,531.9;705.8,558.4;704.4,511.2;619.0,481.5;578.9,512.5;622.8,515.9
31#613.1,690.7;637.7,622.0;620.5,599.9;578.8,582.7;605.8,548.3;610.7,671.1;600.9,592.5;659.8,504.2;664.7,489.4;683.1,436.6;694.1,553.3;704.0,577.8;704.0,518.9;618.0,487.0;576.3,528.7;620.5,536.1
32#616.9,711.1;633.8,641.0;621.7,602.3;580.6,587.9;571.0,558.9;609.6,694.2;602.4,597.5;662.8,508.1;667.6,491.2;688.2,448.9;691.8,558.9;713.5,583.0;703.9,525.0;619.3,488.8;585.5,525.0;621.7,537.1
33#616.5,728.6;634.8,660.6;640.1,603.1;587.8,592.6;632.2,637.1;616.5,718.2;616.5,597.9;663.6,506.3;668.8,493.2;696.3,452.7;692.4,592.6;721.1,587.4;705.5,524.6;621.8,488.0;600.8,527.2;629.6,540.3
34#629.1,746.7;643.2,679.3;646.0,614.7;595.4,600.7;626.3,640.0;623.5,729.9;620.7,606.3;665.6,505.2;671.3,496.8;697.9,444.8;705.0,614.7;727.4,586.7;705.0,522.1;626.3,485.5;598.2,536.1;620.7,544.5
35#629.1,744.3;643.1,679.5;646.0,614.8;595.3,600.7;626.2,640.1;623.4,730.2;620.6,606.3;665.7,504.9;671.3,496.5;698.1,444.4;702.3,614.8;727.6,586.6;705.1,521.8;629.1,485.2;598.1,535.9;620.6,544.4
36#643.4,740.8;659.2,673.8;651.5,619.2;601.7,606.7;634.5,648.1;627.5,736.8;626.8,611.9;668.4,508.4;673.2,500.7;698.1,448.2;707.0,596.6;736.4,577.6;708.1,523.3;630.6,489.8;597.7,530.3;619.7,533.9
37#657.7,737.4;675.4,668.1;657.0,623.6;608.0,612.6;642.9,656.1;631.5,743.5;632.9,617.5;671.1,511.8;675.1,505.0;698.1,452.0;711.7,578.4;745.1,568.5;711.2,524.8;632.2,494.4;597.2,524.6;618.9,523.5
38#672.0,733.9;691.5,662.4;662.5,628.0;614.4,618.6;651.2,664.1;635.6,750.1;639.1,623.1;673.8,515.3;677.0,509.2;698.1,455.8;716.4,560.2;753.9,559.5;714.2,526.3;633.7,499.0;596.8,519.0;618.0,513.0
39#686.4,730.4;707.7,656.6;668.0,632.3;620.7,624.6;659.5,672.1;639.6,756.7;645.2,628.7;676.4,518.8;678.8,513.5;698.0,459.7;721.1,542.1;762.6,550.4;717.2,527.7;635.2,503.5;596.4,513.3;617.1,502.5
40#700.7,726.9;723.8,650.9;673.5,636.7;627.1,630.6;667.8,680.1;643.7,763.3;651.4,634.3;679.1,522.3;680.7,517.7;698.0,463.5;725.8,523.9;771.4,541.4;720.2,529.2;636.7,508.1;596.0,507.7;616.2,492.0
41#715.0,723.5;740.0,645.2;679.0,641.1;633.4,636.5;676.2,688.1;647.7,770.0;657.5,639.9;681.8,525.7;682.6,522.0;698.0,467.3;730.5,505.7;780.1,532.3;723.3,530.7;638.3,512.7;595.5,502.0;615.4,481.6
42#729.3,720.0;756.1,639.5;684.5,645.5;639.8,642.5;684.5,696.1;651.8,776.6;663.7,645.5;684.5,529.2;684.5,526.2;698.0,471.1;735.2,487.5;788.9,523.3;726.3,532.2;639.8,517.3;595.1,496.4;614.5,471.1
43#746.6,700.1;766.4,620.8;700.3,650.5;657.3,650.5;660.6,720.0;654.0,796.0;677.1,647.2;683.7,534.8;687.0,531.5;700.3,478.6;749.9,465.3;782.9,505.0;726.7,534.8;647.4,531.5;650.7,577.8;673.8,561.2
44#753.3,682.1;763.3,599.2;713.5,655.5;667.1,655.5;653.9,731.8;653.9,791.4;690.3,655.5;687.0,542.8;690.3,536.2;700.3,479.9;758.3,458.3;769.9,496.4;726.8,539.5;653.9,542.8;657.2,556.1;700.3,556.1
45#757.4,675.0;764.3,595.7;723.0,657.8;678.1,661.2;664.4,730.1;654.0,799.1;698.8,657.8;695.4,547.4;695.4,547.4;698.8,488.8;764.3,450.9;760.9,495.7;733.3,547.4;657.5,550.9;640.2,581.9;667.8,568.1
46#765.9,668.1;668.9,704.9;725.7,661.4;685.6,661.4;675.6,724.9;655.5,795.2;709.0,661.4;699.0,554.3;699.0,551.0;699.0,497.4;770.9,452.3;765.9,494.1;735.8,547.6;658.8,561.0;638.8,601.1;635.4,577.7
47#765.9,668.1;668.9,704.9;725.7,661.4;685.6,661.4;675.6,724.9;655.5,795.2;709.0,661.4;699.0,554.3;699.0,551.0;699.0,497.4;770.9,452.3;765.9,494.1;735.8,547.6;658.8,561.0;638.8,601.1;635.4,577.7
48#759.7,673.7;750.4,658.1;734.8,667.5;691.2,673.7;681.9,717.3;672.5,785.8;713.0,670.6;697.4,567.8;697.4,558.5;694.3,508.7;761.3,472.9;778.4,514.9;734.8,558.5;660.1,574.1;644.5,617.7;638.3,589.6
49#761.6,701.7;758.7,632.9;738.7,675.9;692.8,678.8;687.1,710.3;690.0,781.9;715.8,675.9;698.6,575.6;698.6,567.0;695.7,512.6;773.1,498.3;784.5,544.1;735.8,567.0;658.5,584.2;641.3,632.9;635.5,604.3
50#753.6,732.9;753.6,666.8;738.4,664.3;690.1,679.5;697.7,710.0;702.8,770.9;713.0,671.9;697.7,585.6;697.7,575.4;695.2,522.1;771.4,524.7;784.1,565.3;730.7,578.0;659.6,590.7;639.3,638.9;636.8,623.7
51#752.3,754.2;756.6,679.0;741.6,687.6;690.0,691.9;702.9,676.9;709.4,752.0;715.8,691.9;698.6,591.0;698.6,580.3;696.5,530.9;773.8,548.1;782.3,584.6;735.1,584.6;662.1,597.5;642.8,642.5;681.5,616.8
52#754.0,781.3;754.0,710.2;734.6,693.0;682.9,699.5;689.4,680.1;708.8,727.5;708.8,695.2;698.0,598.2;698.0,587.5;699.1,539.0;771.2,574.5;775.6,606.8;734.6,591.8;663.5,602.5;672.1,641.3;698.0,632.7
53#754.0,781.2;754.0,710.2;734.6,693.0;682.9,699.4;689.4,680.1;708.8,727.4;708.8,695.1;698.0,598.3;698.0,587.5;699.1,539.1;771.2,574.6;775.5,606.9;734.6,591.8;663.6,602.6;672.2,641.3;698.0,632.7
54#756.7,800.8;754.2,725.9;729.2,693.4;689.3,695.9;686.8,668.5;766.7,780.8;709.3,693.4;699.3,603.6;699.3,596.1;698.0,547.4;774.2,598.6;774.2,626.0;734.2,598.6;664.3,603.6;661.8,641.0;689.3,631.0
55#761.5,814.6;753.8,753.1;733.2,699.2;694.8,701.7;753.8,745.4;766.6,796.7;712.7,701.7;697.3,606.8;697.3,599.1;693.5,546.5;774.3,617.0;771.7,640.1;735.8,604.2;661.4,609.3;666.5,645.3;687.1,635.0
56#773.9,814.3;756.6,753.8;730.6,693.2;693.1,696.1;747.9,722.1;771.0,791.2;713.3,693.2;698.9,603.9;698.9,598.1;693.1,546.2;785.4,629.8;773.9,644.2;739.3,603.9;658.6,601.0;629.7,572.2;638.4,511.6
57#774.6,810.6;763.9,738.7;737.3,696.1;694.7,698.8;697.4,693.4;721.3,741.4;716.0,698.8;705.3,605.6;702.7,594.9;694.7,544.4;790.5,648.2;779.9,650.8;745.3,605.6;665.4,602.9;633.5,563.0;637.5,524.4
58#775.1,800.3;767.5,729.8;742.4,687.1;704.6,692.1;727.3,702.2;722.3,742.4;724.8,689.6;709.7,604.0;709.7,589.0;702.1,541.2;790.2,666.9;780.1,654.4;749.9,606.6;671.9,599.0;677.0,641.8;649.3,538.6
59#775.2,800.5;767.6,729.9;742.4,687.1;704.6,692.1;727.3,702.2;722.3,742.5;724.8,689.6;709.7,603.9;709.7,588.8;702.1,541.0;790.3,666.9;780.2,654.3;750.0,606.5;671.9,601.4;676.9,641.7;649.2,538.4
60#769.1,778.1;771.5,717.2;754.5,680.6;717.9,687.9;732.5,707.4;722.8,756.2;732.5,683.1;715.5,595.3;713.0,585.6;704.5,535.6;781.3,670.9;788.6,641.6;752.0,597.8;678.9,592.9;681.3,631.9;710.6,648.9
