1#834.7,625.0;813.9,529.1;909.8,566.6;926.5,575.0;909.8,670.9;918.2,779.4;922.4,566.6;851.4,441.5;859.8,454.0;818.1,387.2;790.9,310.0;830.6,353.8;872.3,416.4;830.6,462.3;768.0,424.8;734.6,374.7
2#834.7,626.2;813.8,530.0;905.8,563.5;926.7,576.0;910.0,672.2;918.4,776.7;922.5,567.7;851.5,442.2;859.8,454.8;818.0,387.9;790.8,310.5;830.5,354.4;868.2,412.9;834.7,463.1;767.8,425.5;734.4,375.3
3#834.7,625.4;813.8,533.2;910.2,566.7;926.9,575.1;910.2,671.5;918.5,776.3;922.7,566.7;851.5,441.0;859.9,453.5;817.9,386.5;790.7,308.9;830.5,352.9;872.4,415.8;830.5,461.9;767.7,424.2;734.1,373.9
4#837.9,622.3;812.4,528.8;905.9,567.0;927.1,575.5;910.1,673.3;918.6,779.5;918.6,567.0;854.9,443.8;859.1,456.5;820.9,384.3;789.0,305.6;833.6,350.3;871.9,414.0;833.6,460.8;765.6,422.5;735.9,371.5
5#834.1,623.4;810.5,532.9;904.9,560.4;920.6,572.2;901.0,674.5;916.7,776.8;916.7,564.4;849.8,438.5;861.6,450.3;822.3,383.4;792.8,322.5;834.1,348.0;873.4,411.0;826.2,454.2;763.3,426.7;735.8,371.6
6#836.9,622.0;798.8,534.2;897.9,553.3;913.2,564.8;878.9,663.9;905.6,770.7;909.4,560.9;856.0,438.9;859.8,446.5;833.1,370.2;817.8,381.7;852.2,393.1;878.9,423.6;829.3,450.3;764.4,427.4;737.7,374.0
7#827.0,612.1;786.8,531.7;887.3,543.7;899.3,567.9;839.0,656.3;891.3,752.8;895.3,555.8;855.1,427.2;859.1,431.2;847.1,354.8;796.8,312.6;855.1,431.2;883.3,415.1;831.0,431.2;762.7,419.1;734.5,370.9
8#830.0,622.7;778.0,534.7;878.0,538.7;886.0,558.7;798.0,630.7;870.0,726.6;882.0,546.7;858.0,410.8;862.0,410.8;858.0,334.8;794.0,298.8;842.0,338.8;886.0,402.8;834.0,418.8;766.0,410.8;738.0,370.8
9#835.0,619.6;769.4,533.4;883.3,529.9;855.7,540.3;759.1,598.9;835.0,685.1;866.0,540.3;855.7,402.3;855.7,391.9;862.6,319.5;788.4,293.6;835.0,333.3;886.7,388.5;828.1,405.7;762.5,402.3;734.9,364.3
10#831.3,616.9;779.6,533.1;863.5,507.8;828.0,514.8;729.2,547.0;793.5,633.1;844.0,514.8;837.1,382.7;837.1,371.1;843.4,297.1;778.5,307.9;822.2,337.8;870.4,374.6;806.1,384.9;746.3,391.8;734.8,356.2
11#827.7,614.2;789.8,532.7;843.8,485.8;800.2,489.2;699.2,495.0;752.1,581.0;822.0,489.2;818.6,363.0;818.6,350.4;824.3,274.7;768.6,322.2;809.3,342.3;854.1,360.7;784.2,364.2;730.2,381.4;734.8,348.0
12#824.0,611.5;800.0,532.4;824.0,463.7;772.5,463.7;669.3,443.1;710.6,529.0;800.0,463.7;800.0,343.4;800.0,329.6;805.1,252.3;758.7,336.5;796.5,346.8;837.8,346.8;762.2,343.4;714.0,370.9;734.7,339.9
