1#529.8,647.0;515.9,580.7;592.6,601.7;603.0,622.6;585.6,688.8;589.1,779.5;599.6,612.1;557.7,521.5;557.7,528.4;540.3,465.7;507.2,418.6;540.3,451.7;578.6,504.0;536.8,535.4;488.0,497.1;463.6,455.2
2#529.7,647.2;515.7,580.6;589.3,601.6;606.8,622.6;585.8,689.2;589.3,780.2;599.8,612.1;557.8,521.1;557.8,528.1;540.2,465.1;507.0,417.8;540.2,451.0;578.8,503.6;536.7,535.1;487.7,496.6;463.2,454.5
3#529.8,648.0;515.9,578.3;596.1,602.7;606.5,620.1;585.6,689.8;592.6,777.0;599.6,609.6;557.7,522.5;557.7,529.4;540.3,466.7;507.2,419.6;540.3,452.7;578.6,505.0;536.8,532.9;488.0,498.1;463.6,456.2
4#529.7,647.2;515.7,580.6;589.4,601.6;606.9,622.7;585.9,689.4;589.4,780.6;596.4,612.1;557.8,524.4;557.8,527.9;543.7,464.7;506.9,417.3;540.2,450.7;578.8,510.4;536.7,531.4;491.1,499.8;466.5,457.7
5#530.9,645.1;512.9,580.5;591.8,598.5;595.4,616.4;577.5,691.7;584.7,781.4;591.8,605.6;559.6,523.2;559.6,526.8;548.8,462.2;511.1,403.0;552.4,451.5;577.5,505.2;538.0,530.3;487.8,498.1;466.3,455.0
6#527.1,642.8;505.1,580.3;593.3,602.3;586.0,609.7;556.5,686.9;578.6,767.8;589.6,606.0;560.2,514.1;563.9,517.8;556.5,451.6;508.7,411.1;549.2,451.6;582.3,506.7;545.5,521.4;490.4,499.4;468.3,458.9
7#523.8,643.7;495.3,583.6;583.9,593.1;574.4,599.4;526.9,675.3;571.2,741.8;577.6,596.2;561.7,504.5;564.9,504.5;571.2,438.0;512.7,404.8;545.9,444.4;583.9,498.1;542.7,510.8;492.1,495.0;466.8,457.0
8#528.9,652.6;483.8,581.7;577.3,584.9;567.7,591.3;503.1,652.6;551.5,713.9;567.7,588.1;561.2,494.5;564.4,491.3;577.3,426.8;516.0,401.0;554.7,436.5;583.8,484.9;545.1,501.0;493.4,488.1;467.6,455.8
9#527.3,645.7;477.7,580.5;567.7,577.4;552.2,580.5;480.8,620.9;530.4,692.3;558.4,577.4;561.5,484.3;564.6,481.2;573.9,416.0;514.9,403.6;549.1,434.7;577.0,475.0;539.8,490.5;490.1,481.2;468.4,453.3
10#526.2,639.7;489.9,575.5;554.1,564.3;534.6,564.3;450.8,581.1;492.7,650.9;545.7,564.3;551.3,475.0;554.1,466.6;568.1,405.1;506.6,452.6;529.0,455.4;570.9,466.6;529.0,480.5;481.5,477.7;462.0,449.8
11#525.9,636.6;493.2,581.3;523.4,551.1;505.8,546.1;427.8,536.0;460.5,608.9;513.3,551.1;535.9,458.1;538.4,445.6;551.0,390.3;523.4,448.1;538.4,448.1;561.1,450.6;510.8,465.7;465.6,470.7;458.0,440.5
12#523.8,634.6;503.9,573.0;512.3,529.1;481.0,522.8;409.9,497.7;426.6,562.5;497.7,524.9;520.7,430.9;518.6,420.4;515.4,371.3;524.8,399.5;547.8,399.5;543.7,430.9;489.3,445.5;447.5,458.0;462.1,433.0
13#519.0,624.0;505.8,560.4;503.1,502.1;463.4,499.5;391.8,467.7;402.4,531.3;481.9,499.5;489.9,414.7;492.5,401.4;491.2,349.7;537.6,396.1;556.1,422.6;524.3,406.7;455.4,422.6;431.6,457.1;418.3,478.3
14#503.2,607.4;494.9,538.6;486.7,483.5;448.1,483.5;371.0,442.2;384.8,505.5;467.4,483.5;464.7,389.9;464.7,381.6;466.0,327.9;494.9,431.2;539.0,398.1;500.5,378.8;420.6,395.4;406.8,442.2;398.6,461.5
