1#855.1,675.0;843.1,583.5;966.5,627.3;934.6,639.2;930.7,742.6;855.1,683.0;950.6,635.2;878.9,500.0;882.9,507.9;855.1,432.3;811.3,336.8;867.0,404.5;914.8,472.1;843.1,523.8;779.5,468.1;755.6,408.4
2#855.3,676.1;839.6,581.9;973.0,625.1;933.7,640.8;929.8,742.8;855.3,684.0;949.4,633.0;878.8,499.5;882.7,507.4;855.3,432.8;812.1,334.7;867.0,405.4;914.1,472.1;843.5,523.1;780.7,468.2;757.2,409.3
3#855.2,676.6;839.5,582.1;973.3,625.4;934.0,637.2;930.0,743.5;855.2,684.5;949.7,633.3;878.8,499.4;882.8,507.3;855.2,432.5;811.9,334.0;863.1,401.0;914.3,471.8;843.4,519.1;780.4,467.9;756.8,412.8
4#855.3,679.1;931.3,740.6;967.5,621.2;938.5,635.7;924.1,744.2;855.3,686.3;953.0,628.5;880.7,505.5;880.7,505.5;855.3,429.5;817.4,344.5;869.8,400.6;916.8,487.4;848.1,523.6;783.0,469.3;761.3,411.4
5#855.0,678.7;912.8,720.4;952.7,611.2;922.1,624.1;893.4,713.5;841.3,677.5;937.7,618.0;875.7,493.1;876.2,491.0;853.7,414.0;815.7,355.1;865.8,401.1;911.4,476.0;842.5,509.1;778.3,465.7;761.3,411.4
6#854.6,678.3;894.2,700.1;938.0,601.2;905.7,612.6;862.8,682.7;827.3,668.7;922.3,607.4;870.7,480.6;871.8,476.4;852.0,398.5;813.9,365.6;861.9,401.5;905.9,464.6;836.9,494.6;773.5,462.2;761.2,411.3
7#854.3,677.9;875.7,679.9;923.2,591.2;889.3,601.0;832.1,652.0;813.3,659.9;907.0,596.9;865.7,468.2;867.3,461.9;850.4,383.0;812.2,376.2;857.9,402.0;900.5,453.2;831.3,480.1;768.8,458.6;761.2,411.3
8#854.0,677.6;857.1,659.7;908.4,581.1;872.8,589.5;801.4,621.2;799.3,651.2;891.7,586.4;860.7,455.8;862.8,447.4;848.7,367.4;810.4,386.8;853.9,402.4;895.1,441.7;825.6,465.7;764.1,455.0;761.1,411.3
9#853.7,677.2;838.6,639.5;893.6,571.1;856.4,577.9;770.7,590.5;785.3,642.4;876.4,575.9;855.7,443.4;858.3,432.9;847.1,351.9;808.7,397.4;849.9,402.9;889.7,430.3;820.0,451.2;759.4,451.4;761.1,411.3
10#853.3,676.8;820.0,619.2;878.9,561.1;840.0,566.4;740.1,559.7;771.3,633.6;861.0,565.3;850.7,430.9;853.9,418.3;845.4,336.4;806.9,407.9;846.0,403.3;884.2,418.9;814.4,436.7;754.6,447.9;761.0,411.2
11#853.0,676.4;801.5,599.0;864.1,551.1;823.6,554.8;709.4,529.0;757.3,624.8;845.7,554.8;845.7,418.5;849.4,403.8;843.8,320.9;805.2,418.5;842.0,403.8;878.8,407.5;808.8,422.2;749.9,444.3;761.0,411.2
12#854.1,679.9;827.6,604.1;839.0,524.5;782.1,524.5;679.7,486.6;713.9,581.3;812.4,524.5;816.2,399.4;816.2,388.0;814.3,306.5;782.1,388.0;892.0,407.0;857.9,388.0;770.7,414.5;729.0,448.7;755.6,422.1
13#849.8,688.8;826.6,592.1;803.5,514.8;749.3,507.1;652.7,456.9;683.6,549.6;772.5,511.0;780.3,383.4;784.1,368.0;782.2,300.3;880.8,375.7;892.4,398.9;834.4,371.8;726.1,395.0;703.0,453.0;730.0,445.3
14#820.3,686.0;804.7,580.7;785.2,498.7;726.6,494.8;625.2,451.9;660.3,537.7;754.0,494.8;754.0,366.0;754.0,354.3;736.4,278.2;882.7,366.0;882.7,389.4;804.7,354.3;699.3,377.7;683.7,436.3;660.3,518.2
15#787.1,667.2;778.8,572.2;766.5,485.5;704.5,481.4;617.8,464.8;659.1,555.7;733.4,481.4;725.2,353.4;725.2,345.1;710.7,260.5;844.9,369.9;849.0,361.6;774.7,341.0;671.5,365.7;634.3,398.8;655.0,394.6
16#752.3,651.5;760.1,566.0;740.7,476.7;686.3,480.6;608.6,476.7;655.2,573.8;713.5,480.6;697.9,352.4;697.9,340.7;696.0,257.2;795.1,480.6;779.5,434.0;744.6,352.4;643.6,356.3;565.9,379.6;616.4,360.2
