1#800.4,851.4;872.9,789.3;855.6,754.8;793.5,765.1;786.6,879.1;807.3,723.7;824.5,765.1;796.9,613.2;800.4,613.2;786.6,551.0;831.4,509.6;848.7,551.0;852.2,609.7;748.6,613.2;748.6,654.6;807.3,516.5
2#800.3,851.8;873.3,789.2;855.9,754.4;796.8,764.9;786.4,879.6;807.3,723.2;824.6,764.9;800.3,611.9;800.3,611.9;786.4,549.3;831.6,507.6;849.0,549.3;852.5,611.9;748.2,611.9;751.6,657.1;807.3,514.6
3#849.1,715.4;873.4,767.1;852.1,764.0;785.2,764.0;763.9,821.8;751.7,815.7;818.6,764.0;797.4,612.0;797.4,608.9;785.2,545.1;827.8,511.6;849.1,548.1;849.1,605.9;748.7,608.9;754.8,657.6;751.7,590.7
4#768.5,909.8;824.1,798.5;841.5,756.8;778.9,753.3;768.5,850.7;785.9,930.7;810.2,753.3;792.8,607.2;796.3,600.2;785.9,534.1;825.9,508.0;848.5,548.0;852.0,600.2;747.6,603.7;751.1,666.3;768.5,690.7
5#850.0,768.8;858.7,771.7;829.6,733.9;768.6,733.9;733.7,780.4;765.7,838.5;797.6,733.9;791.8,591.5;791.8,582.8;788.9,521.7;826.7,510.1;850.0,547.9;841.2,594.4;745.3,588.6;762.8,643.8;765.7,574.1
6#850.1,775.9;810.3,736.1;827.4,704.8;764.8,702.0;722.2,738.9;767.7,827.0;793.3,702.0;784.7,571.3;784.7,565.6;783.3,501.6;827.4,511.6;850.1,545.7;827.4,568.4;739.3,574.1;745.0,642.3;759.2,676.4
7#844.2,774.0;832.3,699.3;817.3,684.4;760.6,684.4;706.8,690.3;754.6,779.9;787.5,687.4;775.5,556.0;775.5,547.0;771.1,479.8;826.3,511.2;844.2,541.0;820.3,547.0;727.8,556.0;739.7,615.7;787.5,606.7
8#842.7,769.9;827.9,686.9;804.1,675.1;744.9,675.1;691.6,633.6;733.0,719.5;774.5,675.1;765.6,529.9;762.7,515.1;758.2,472.1;833.8,512.1;851.6,568.4;819.0,524.0;718.2,532.9;736.0,583.2;783.4,559.5
9#838.3,766.0;818.7,673.8;793.6,634.7;729.3,643.0;679.0,589.9;706.9,662.6;760.0,637.5;751.7,503.3;748.9,486.5;730.7,451.6;838.3,522.9;852.3,539.6;807.6,497.7;698.5,506.1;712.5,570.4;765.6,534.0
10#839.6,757.9;814.9,670.0;786.8,603.2;727.0,606.7;790.3,645.4;814.9,701.6;755.1,603.2;734.0,473.0;734.0,469.5;721.7,400.9;860.7,518.7;853.6,511.7;790.3,469.5;677.7,480.0;695.3,532.8;723.5,529.3
11#833.5,741.8;808.3,644.7;779.6,576.5;714.9,583.6;779.6,630.4;811.9,687.9;747.2,583.6;722.1,447.1;722.1,439.9;709.5,380.6;815.5,457.9;840.7,465.1;776.0,443.5;668.2,450.7;643.0,468.6;704.1,508.2
12#816.2,719.0;795.5,622.5;768.0,550.2;709.4,553.6;654.3,515.7;788.6,653.5;736.9,553.6;716.3,419.3;712.8,412.4;697.3,359.0;830.0,433.0;823.1,419.3;761.1,408.9;664.6,422.7;616.4,415.8;633.6,429.6
13#794.6,696.0;781.2,592.7;758.7,529.8;700.3,538.7;646.3,520.8;718.2,583.7;727.2,534.2;700.3,403.9;700.3,394.9;691.3,327.5;736.2,323.0;785.6,363.5;745.2,399.4;650.8,408.4;614.9,372.5;668.8,332.0
14#773.0,667.0;764.8,572.4;744.2,514.8;686.6,523.0;645.4,518.9;711.3,593.0;711.3,523.0;686.6,391.3;686.6,383.1;686.6,317.2;719.5,292.6;748.3,333.7;736.0,383.1;641.3,395.4;620.8,337.8;645.4,292.6
