1#782.1,856.1;722.7,741.8;750.1,645.8;713.6,664.1;736.4,778.4;786.7,874.3;731.8,650.4;690.7,531.6;686.1,531.6;672.4,467.6;654.2,412.7;704.4,458.4;722.7,517.9;654.2,540.7;594.7,517.9;594.7,476.7
2#781.1,856.0;721.7,741.8;749.1,645.8;712.6,664.1;735.4,778.3;785.7,874.2;730.8,650.4;689.7,531.6;689.7,531.6;671.4,467.7;653.2,412.8;703.4,458.5;721.7,517.9;653.2,540.8;602.9,517.9;598.3,476.8
3#777.3,863.4;718.0,740.6;743.4,639.1;701.1,656.0;722.3,770.3;777.3,871.8;722.3,651.8;680.0,529.0;680.0,524.8;663.0,457.1;648.2,412.6;692.7,457.1;718.0,516.3;646.1,533.3;650.3,537.5;595.3,469.8
4#747.7,825.8;700.0,730.3;727.8,630.8;684.0,646.7;700.0,758.2;755.7,853.7;700.0,638.8;664.1,511.4;664.1,511.4;656.2,443.7;642.2,421.8;700.0,555.2;703.9,503.4;628.3,519.3;628.3,539.2;596.5,467.6
5#743.9,825.3;696.0,729.5;727.9,629.8;684.0,645.7;700.0,757.4;755.8,853.2;700.0,637.7;664.1,510.1;664.1,510.1;656.1,446.2;668.1,550.0;700.0,553.9;704.0,506.1;628.2,518.0;632.1,538.0;596.2,466.2
6#712.7,782.0;669.8,692.8;710.9,609.9;667.3,623.8;660.4,721.3;724.0,814.8;684.6,617.3;648.6,492.7;648.6,491.6;638.3,427.6;666.6,502.8;701.1,518.6;688.3,486.7;610.3,500.2;604.1,526.7;587.9,490.9
7#681.6,738.6;643.7,656.2;693.8,589.9;650.6,601.8;620.8,685.2;692.1,776.5;669.1,597.0;633.0,475.3;633.0,473.1;620.4,408.9;665.1,455.7;702.1,483.3;672.7,467.4;592.5,482.3;576.2,515.4;579.6,515.6
8#650.4,695.3;617.5,619.5;676.8,570.0;633.9,579.9;581.2,649.1;660.3,738.1;653.7,576.6;617.5,457.9;617.5,454.6;602.6,390.3;663.6,408.5;703.2,448.0;657.0,448.0;574.6,464.5;548.2,504.1;571.3,540.3
9#647.0,686.2;603.6,602.6;659.4,553.0;606.7,565.4;513.8,596.4;609.8,689.3;634.6,559.2;600.5,441.5;600.5,438.4;585.1,376.5;653.2,392.0;705.9,422.9;637.7,429.1;563.4,450.8;516.9,481.8;526.2,469.4
10#640.8,678.6;594.8,592.9;643.8,550.0;585.7,556.1;475.4,556.1;561.2,648.0;616.3,553.1;585.7,421.4;585.7,421.4;578.0,355.5;633.1,361.6;689.8,384.6;628.5,412.2;536.7,430.6;469.3,445.9;515.2,409.1
11#640.9,678.8;594.9,592.9;643.9,550.0;585.7,556.1;478.3,556.1;561.1,648.1;616.3,553.1;585.7,424.3;585.7,421.2;578.0,361.4;620.9,361.4;689.9,384.4;628.6,412.0;536.6,430.4;469.1,445.8;515.1,409.0
12#642.8,681.7;604.3,594.2;625.3,531.1;562.3,538.1;446.7,513.6;502.7,615.2;593.8,534.6;569.3,405.1;569.3,408.6;558.8,342.0;585.0,322.8;656.8,349.0;611.3,398.1;520.2,412.1;446.7,398.1;481.7,359.5
13#642.7,687.2;614.2,598.0;596.3,519.5;528.5,523.0;421.5,469.5;453.6,576.6;560.6,523.0;557.1,383.9;560.6,394.6;542.8,333.9;533.9,282.2;607.0,316.1;592.7,376.7;517.8,391.0;442.9,355.3;446.4,301.8
14#636.0,680.8;610.1,590.2;571.2,512.5;506.5,508.2;415.8,447.7;407.2,551.3;541.0,512.5;536.7,378.7;536.7,378.7;532.4,318.2;510.8,257.8;554.0,296.7;575.5,374.3;493.5,374.3;433.1,335.5;415.8,275.1
15#621.8,667.6;591.0,584.0;551.4,509.2;481.0,504.8;406.2,430.0;371.0,522.4;516.2,504.8;520.6,377.2;520.6,377.2;516.2,311.2;503.0,258.4;547.0,390.4;560.2,381.6;476.6,368.4;415.0,337.6;406.2,276.0
16#602.0,671.4;576.5,573.0;521.8,514.7;456.3,500.2;401.6,423.7;339.7,500.2;489.0,503.8;492.7,372.7;496.3,376.3;496.3,310.7;483.6,268.9;514.5,310.7;536.4,379.9;456.3,369.0;398.0,350.8;405.3,292.5
17#602.0,671.5;576.5,573.1;521.8,514.7;456.2,500.2;401.6,423.6;339.6,500.2;489.0,503.8;492.7,372.6;496.3,376.3;496.3,310.7;483.6,268.7;514.6,310.7;536.4,379.9;456.2,369.0;397.9,350.7;405.2,292.4
18#565.0,660.9;558.1,553.3;481.8,522.1;422.8,508.2;388.1,421.5;322.2,484.0;450.5,508.2;474.8,386.8;474.8,383.4;485.2,324.4;476.6,277.6;513.0,324.4;519.9,386.8;429.7,379.9;391.6,369.5;405.5,320.9
19#526.4,653.2;545.6,550.4;458.9,528.0;401.1,518.3;372.2,425.2;308.0,486.2;426.8,524.7;458.9,393.1;452.5,399.5;468.6,335.3;486.2,301.6;507.1,341.7;500.7,396.3;410.8,386.7;385.1,389.9;404.3,341.7
20#485.4,637.7;522.4,545.4;436.2,548.4;377.7,530.0;346.9,437.6;294.6,502.3;405.4,536.1;445.4,403.8;445.4,406.8;448.5,345.3;485.4,323.7;500.8,376.1;485.4,403.8;399.2,397.6;353.1,428.4;408.5,363.7
21#446.2,639.8;491.0,553.2;419.4,559.2;356.6,538.3;317.8,448.7;290.9,523.4;383.5,544.3;422.3,415.9;422.3,418.9;431.3,353.2;485.1,350.2;494.0,406.9;464.2,418.9;380.5,415.9;362.6,430.8;392.5,395.0
22#428.1,665.5;451.4,575.2;396.0,554.8;337.7,543.1;288.2,464.5;282.4,557.7;364.0,546.1;401.9,417.8;404.8,420.8;416.4,359.6;483.4,374.1;486.4,429.5;445.6,417.8;361.1,412.0;334.8,438.2;366.9,441.2
23#428.1,665.8;451.5,575.3;396.0,554.9;337.7,543.2;288.1,464.4;282.2,557.8;364.0,546.1;401.9,417.7;404.8,420.7;416.5,359.4;483.6,376.9;486.5,429.4;445.7,417.7;361.0,411.9;334.8,438.2;366.9,441.1
