1#721.3,917.9;702.6,854.6;713.8,765.2;658.0,769.0;661.7,862.0;669.1,929.0;687.8,765.2;669.1,634.9;669.1,631.2;661.7,564.2;672.9,530.7;710.1,575.4;710.1,627.5;628.2,634.9;613.3,590.3;635.6,545.6
2#721.2,918.6;702.6,855.4;713.8,762.5;658.0,769.9;661.7,859.1;665.4,926.1;684.0,766.2;669.1,636.0;669.1,632.3;661.7,565.4;676.6,535.6;710.0,576.5;710.0,624.9;628.2,636.0;613.4,591.4;635.7,546.8
3#697.7,914.3;690.1,826.1;701.6,738.0;647.9,741.8;647.9,826.1;659.4,914.3;674.7,738.0;670.9,626.9;670.9,619.2;663.3,554.1;674.7,534.9;705.4,565.6;709.2,623.0;632.6,626.9;621.1,588.6;640.3,546.4
4#660.8,913.9;667.9,810.4;671.5,724.8;625.1,721.2;628.7,806.9;639.4,906.8;646.5,724.8;664.4,607.0;664.4,607.0;671.5,535.7;682.2,667.7;714.3,664.1;707.2,614.2;625.1,603.5;614.4,639.1;642.9,646.3
5#644.3,904.2;651.2,799.7;665.2,709.1;612.9,702.1;602.4,799.7;609.4,893.8;637.3,705.6;658.2,590.6;658.2,583.6;665.2,514.0;679.1,660.3;703.5,646.4;700.0,594.1;612.9,590.6;585.0,622.0;633.8,632.4
6#671.1,777.8;677.6,683.0;661.3,692.8;595.9,692.8;553.4,758.2;612.2,820.3;628.6,692.8;641.6,571.9;644.9,558.8;644.9,486.8;661.3,630.7;693.9,620.9;687.4,568.6;599.1,571.9;595.9,614.4;628.6,611.1
7#669.9,780.6;676.0,692.9;648.7,668.8;591.3,668.8;561.1,668.8;594.3,765.5;621.5,668.8;618.5,547.8;621.5,529.7;623.0,470.7;691.1,562.9;685.0,593.2;669.9,538.7;570.1,547.8;588.3,575.0;621.5,578.1
8#665.6,781.2;668.7,684.5;646.9,640.8;578.2,643.9;509.6,650.2;578.2,737.5;615.7,640.8;603.2,519.2;600.1,497.3;592.3,458.3;678.1,553.5;699.9,569.1;659.3,509.8;550.2,525.4;559.5,575.3;593.8,572.2
9#664.0,783.6;654.4,690.4;638.3,613.2;577.2,616.4;628.7,674.3;654.4,722.5;606.2,616.4;583.7,491.1;580.5,481.4;559.6,421.9;709.1,542.5;696.2,513.6;628.7,475.0;532.2,500.7;529.0,542.5;564.4,539.3
10#661.0,772.9;639.9,681.5;618.8,600.6;566.1,600.6;601.2,663.9;625.8,702.6;594.2,600.6;566.1,470.6;562.5,467.0;539.7,402.0;692.6,544.4;643.4,530.3;608.2,456.5;520.4,484.6;492.2,512.7;527.4,551.4
11#649.2,760.2;628.7,668.3;608.3,586.6;550.4,596.8;611.7,658.1;526.6,603.6;577.7,590.0;553.9,453.8;550.4,450.4;524.9,394.3;613.4,401.1;662.8,436.8;594.7,436.8;509.6,460.7;468.7,450.4;506.2,552.6
12#629.2,753.8;616.3,646.7;599.2,578.1;539.1,578.1;594.9,633.8;530.6,633.8;569.2,578.1;539.1,432.3;539.1,440.9;517.7,372.3;577.7,350.9;624.9,406.6;582.0,428.0;492.0,440.9;462.0,428.0;496.3,350.9
13#604.0,726.7;604.0,633.2;584.5,563.1;526.1,570.9;483.2,574.8;533.8,644.9;557.2,570.9;526.1,438.4;526.1,438.4;518.3,368.3;545.5,333.2;580.6,383.8;568.9,434.5;483.2,442.3;455.9,403.3;487.1,348.8
14#585.5,705.7;581.9,614.4;567.3,570.5;505.2,574.2;468.7,588.8;530.7,661.8;534.4,574.2;516.1,442.7;516.1,442.7;519.8,373.3;527.1,366.0;570.9,497.5;556.3,442.7;476.0,446.3;461.3,395.2;486.9,358.7
15#561.1,669.0;567.7,576.1;547.8,572.7;494.7,582.7;461.5,612.6;521.3,675.6;517.9,582.7;504.7,450.0;508.0,440.0;517.9,373.6;521.3,529.6;551.1,513.0;547.8,450.0;464.8,450.0;461.5,396.9;484.7,363.7
16#537.8,645.2;551.1,575.5;531.2,568.8;478.1,578.8;474.7,641.9;531.2,708.3;504.6,575.5;504.6,452.6;504.6,446.0;524.5,379.6;524.5,545.6;537.8,512.4;544.5,459.3;461.5,449.3;454.8,492.5;488.0,379.6
17#502.3,722.9;483.2,624.4;515.0,576.8;464.2,583.2;467.4,653.0;521.3,726.1;489.6,580.0;502.3,456.1;505.5,449.8;534.0,389.4;508.6,541.9;527.7,510.1;540.4,462.5;467.4,443.4;448.3,487.9;473.7,481.5
18#489.0,716.0;455.0,632.4;504.5,579.7;442.6,579.7;448.8,647.8;495.2,731.5;476.6,579.7;498.3,458.8;504.5,449.5;534.0,401.4;501.4,514.6;526.2,508.4;538.6,471.2;461.2,449.5;439.5,492.9;464.3,489.8
19#463.5,693.9;439.4,630.7;490.6,591.6;421.4,582.6;421.4,621.7;472.5,718.0;457.5,588.6;496.6,462.2;502.6,450.1;528.2,409.5;490.6,519.3;517.7,513.3;535.7,474.2;457.5,450.1;430.4,492.3;454.5,507.3
20#462.4,678.3;456.7,612.0;481.3,591.1;413.6,576.4;426.6,587.8;442.5,672.8;448.9,583.9;494.0,465.1;500.6,451.9;526.3,407.5;494.3,519.6;521.9,525.1;534.7,479.1;455.0,451.9;429.1,492.1;454.7,504.7
21#461.3,662.6;474.0,593.2;472.1,590.5;405.9,570.3;431.7,554.0;412.5,627.5;440.4,579.2;491.3,468.0;498.5,453.6;524.3,405.6;498.0,519.8;526.0,536.8;533.8,484.1;452.4,453.6;427.9,491.8;454.9,502.0
22#460.2,647.0;491.3,574.5;462.8,590.0;398.1,564.1;436.9,520.1;382.5,582.3;431.8,574.5;488.7,470.9;496.5,455.4;522.4,403.6;501.7,520.1;530.2,548.6;532.8,489.0;449.9,455.4;426.6,491.6;455.1,499.4
23#453.3,689.7;496.8,602.7;453.3,596.9;395.2,562.1;430.0,515.7;380.7,562.1;430.0,579.5;491.0,472.2;496.8,460.6;528.7,405.5;520.0,530.2;528.7,562.1;534.5,492.5;453.3,454.8;427.1,489.6;456.2,495.4
24#452.4,713.0;481.6,631.1;464.1,584.3;396.8,575.5;455.3,575.5;455.3,622.3;429.0,578.5;490.4,476.1;499.2,464.3;529.9,410.2;513.8,540.4;531.4,572.6;528.5,496.5;458.2,455.6;429.0,484.8;458.2,508.2
25#448.1,731.0;476.2,646.7;463.7,584.3;410.6,575.0;466.8,606.2;463.7,640.5;435.6,581.2;488.7,478.2;494.9,468.8;533.9,414.2;516.7,584.3;535.5,571.8;526.1,496.9;451.2,459.5;426.2,503.2;451.2,518.8
26#458.0,754.4;471.4,667.5;468.0,587.2;411.2,573.9;468.0,644.1;471.4,654.1;434.6,583.9;488.1,480.2;494.8,470.2;536.6,411.7;534.9,587.2;541.6,570.5;524.9,496.9;448.0,460.2;424.5,510.3;454.6,523.7
27#476.4,770.1;472.8,674.7;469.3,593.5;412.8,582.9;469.3,625.3;472.8,650.0;441.0,586.4;483.4,477.0;490.5,469.9;527.6,408.1;536.4,604.1;543.5,568.8;525.8,498.2;441.0,459.3;430.5,508.8;451.6,512.3
