1#NULL
2#NULL
3#NULL
4#NULL
5#NULL
6#NULL
7#NULL
8#NULL
9#NULL
10#NULL
11#NULL
12#NULL
13#NULL
14#NULL
15#NULL
16#860.0,693.2;821.5,590.5;791.5,505.0;731.6,505.0;650.4,475.0;697.4,560.6;761.6,505.0;731.6,363.8;731.6,368.1;701.7,295.4;708.1,237.7;748.8,282.6;765.9,355.3;688.9,372.4;637.5,338.2;624.7,282.6
17#850.3,687.6;817.8,586.2;769.1,517.2;704.2,525.4;631.2,468.6;667.7,570.0;736.7,521.3;708.3,375.3;708.3,379.3;684.0,306.3;708.3,269.8;744.8,310.4;752.9,367.1;667.7,387.4;619.0,363.1;623.1,310.4
18#829.2,676.8;811.2,576.0;753.6,532.8;681.6,543.6;696.0,518.4;634.8,565.2;721.2,543.6;688.8,392.5;688.8,388.9;660.0,320.5;701.4,293.5;735.6,334.9;739.2,381.7;638.4,403.3;620.4,381.7;627.6,331.3
19#801.3,664.1;804.4,557.6;729.2,551.4;657.2,554.5;597.7,469.9;597.7,548.2;691.6,554.5;672.8,410.4;672.8,404.1;647.8,338.3;705.7,314.8;732.4,360.3;719.8,401.0;635.2,419.8;657.2,451.1;688.5,460.5
20#782.0,666.8;787.1,562.1;708.5,560.7;639.1,561.1;580.2,479.1;580.7,555.6;672.7,561.7;659.2,423.8;658.7,416.2;638.7,351.8;707.6,333.5;727.4,379.6;705.0,414.8;621.0,430.8;637.5,466.1;668.7,472.1
21#762.8,669.4;769.8,566.6;687.7,570.0;621.0,567.8;562.7,488.3;563.7,563.0;653.9,568.8;645.7,437.2;644.7,428.3;629.7,365.3;709.5,352.2;722.4,399.0;690.3,428.5;606.7,441.9;617.9,481.1;649.0,483.7
22#743.5,672.1;752.4,571.0;667.0,579.4;602.8,574.4;545.2,497.6;546.8,570.3;635.0,576.0;632.1,450.7;630.6,440.5;620.6,378.8;711.4,370.9;717.5,418.3;675.5,442.3;592.5,452.9;598.2,496.2;629.2,495.3
23#724.3,674.7;735.1,575.5;646.2,588.7;584.7,581.1;527.7,506.8;529.8,577.7;616.2,583.1;618.6,464.1;616.6,452.6;611.6,392.3;713.3,389.6;712.5,437.7;660.8,456.0;578.2,464.0;578.6,511.2;609.5,506.9
24#705.0,677.4;717.8,580.0;625.5,598.0;566.6,587.7;510.2,516.0;512.8,585.1;597.3,590.3;605.0,477.5;602.5,464.7;602.5,405.8;715.2,408.3;707.5,457.0;646.0,469.8;564.0,475.0;558.9,526.2;589.7,518.5
25#703.2,686.6;703.2,592.3;608.9,600.8;551.7,592.3;606.0,580.8;520.2,580.8;577.4,595.1;588.8,472.2;588.8,466.5;588.8,400.7;714.6,423.6;697.5,466.5;631.7,469.3;545.9,472.2;531.6,529.4;580.3,526.5
26#692.2,685.4;693.6,589.3;600.5,590.2;543.7,583.4;592.3,578.6;522.2,594.1;569.4,585.7;583.0,462.3;583.7,456.3;585.2,389.6;714.5,430.0;692.8,468.0;628.3,462.2;538.3,459.3;519.5,497.7;563.6,482.9
27#681.1,684.2;684.1,586.3;592.1,579.6;535.7,574.5;578.6,576.5;524.2,607.4;561.4,576.2;577.1,452.4;578.6,446.0;581.6,378.5;714.5,436.5;688.0,469.6;625.0,455.1;530.8,446.5;507.4,466.1;547.0,439.3
28#670.1,682.9;674.5,583.4;583.8,569.1;527.8,565.7;564.9,574.3;526.2,620.8;553.5,566.8;571.3,442.5;573.5,435.8;577.9,367.5;714.4,442.9;683.3,471.1;621.6,447.9;523.2,433.6;495.4,434.4;530.3,395.7
29#659.0,681.7;665.0,580.4;575.4,558.5;519.8,556.8;551.2,572.2;528.2,634.1;545.5,557.3;565.4,432.6;568.4,425.5;574.3,356.4;714.4,449.4;678.5,472.7;618.3,440.8;515.7,420.8;483.3,402.8;513.7,352.1
30#648.0,680.5;655.4,577.4;567.0,547.9;511.8,547.9;537.5,570.0;530.2,647.4;537.5,547.9;559.6,422.7;563.3,415.3;570.7,345.3;714.3,455.8;673.8,474.2;614.9,433.7;508.1,407.9;471.2,371.1;497.0,308.5
31#634.1,656.3;648.0,555.5;575.0,534.7;522.9,531.2;533.3,576.4;533.3,659.8;547.2,531.2;571.5,413.1;571.5,406.1;578.5,336.6;717.5,468.7;675.8,475.6;623.6,427.0;522.9,399.2;488.1,347.1;489.9,286.3
32#629.8,614.3;647.3,519.7;591.2,533.7;535.2,537.2;535.2,586.3;538.7,670.4;563.2,533.7;587.7,407.6;591.2,400.6;601.7,334.0;724.4,477.6;682.3,481.1;640.3,425.1;545.7,390.0;503.6,344.5;493.1,288.4
33#641.8,578.6;651.8,491.3;608.2,528.3;554.5,524.9;541.0,592.0;541.0,679.3;581.3,524.9;611.5,407.4;611.5,394.0;635.0,326.8;729.0,488.0;692.1,488.0;658.5,420.8;567.9,383.9;514.2,357.0;509.1,301.6
34#712.5,543.6;614.8,579.4;637.6,524.1;575.8,520.8;549.7,599.0;543.2,693.4;605.1,520.8;631.1,403.6;637.6,390.6;662.0,333.6;735.3,501.3;699.5,488.3;680.0,416.7;588.8,387.4;523.7,387.4;505.8,333.6
35#708.7,554.4;667.0,568.2;653.1,512.7;597.5,509.2;569.8,599.5;538.5,689.8;625.3,509.2;653.1,394.6;656.6,387.7;675.7,323.4;739.9,509.2;715.6,478.0;698.2,408.5;611.4,373.8;542.0,377.2;510.7,363.4
36#715.9,562.8;669.2,573.6;672.8,505.3;615.2,505.3;582.9,591.6;554.1,688.6;644.0,505.3;669.2,390.2;669.2,383.0;685.3,316.5;748.3,516.1;737.5,469.3;715.9,401.0;618.8,372.2;543.3,375.8;518.1,339.9
