1#835.5,703.4;835.5,615.0;944.3,638.8;920.5,659.2;917.1,767.9;949.4,830.8;930.7,649.0;859.3,519.8;859.3,516.4;835.5,451.9;799.8,402.6;852.5,445.1;889.9,502.9;821.9,526.6;764.1,513.0;750.6,458.7
2#834.6,703.2;837.9,618.4;943.1,638.7;922.8,659.1;916.0,767.6;948.2,830.4;932.9,648.9;858.3,520.0;861.7,516.6;834.6,452.1;798.9,402.9;854.9,445.3;888.8,503.0;824.4,530.2;766.7,513.2;749.7,458.9
3#834.0,706.8;834.0,619.9;941.6,637.3;917.3,658.1;917.3,772.7;943.3,837.0;931.2,651.2;858.3,519.2;858.3,519.2;834.0,449.8;797.5,399.4;851.3,442.8;889.5,505.3;820.1,526.2;761.0,515.8;750.6,460.2
4#833.0,708.3;833.0,618.7;936.9,636.6;901.1,654.5;911.8,765.6;935.1,842.6;919.0,651.0;854.5,518.4;851.0,514.8;833.0,443.2;799.0,398.4;854.5,446.8;890.4,511.3;815.1,522.0;757.8,514.8;750.7,461.1
5#832.2,706.1;821.5,616.8;914.4,631.1;885.8,652.5;892.9,766.8;925.1,827.6;900.1,641.8;846.5,509.6;842.9,502.5;825.1,434.6;803.6,402.5;853.6,441.8;882.2,502.5;807.2,516.8;757.2,516.8;750.1,459.6
6#827.2,702.4;805.5,615.6;895.9,626.4;863.4,644.5;867.0,753.0;899.5,818.2;877.8,633.7;838.0,499.8;834.4,489.0;812.7,423.9;780.2,467.3;874.2,532.4;877.8,492.6;801.9,507.1;754.8,514.3;747.6,456.4
7#812.2,692.7;794.6,605.9;872.2,615.6;837.2,631.7;836.1,727.0;863.8,792.7;853.0,621.5;816.5,489.4;813.1,479.0;791.9,414.4;767.5,452.7;855.8,517.6;856.3,482.5;779.9,496.3;735.8,507.0;732.0,453.2
8#797.2,683.1;783.8,596.1;848.4,604.8;811.1,618.9;805.1,700.9;828.1,767.1;828.2,609.4;794.9,478.9;791.9,468.9;771.1,404.9;754.8,438.1;837.4,502.8;834.7,472.4;757.8,485.5;716.7,499.8;716.4,450.0
9#782.2,673.4;772.9,586.4;824.7,594.1;784.9,606.1;774.2,674.9;792.4,741.6;803.4,597.2;773.4,468.5;770.6,458.9;750.2,395.3;742.1,423.5;819.0,488.0;813.2,462.3;735.8,474.7;697.7,492.5;700.8,446.7
10#767.3,663.8;762.1,576.6;800.9,583.3;758.8,593.4;743.2,648.8;756.8,716.1;778.6,585.1;751.8,458.0;749.3,448.9;729.4,385.8;729.4,408.9;800.6,473.2;791.6,452.2;713.7,463.9;678.7,485.2;685.1,443.5
11#752.3,654.1;751.2,566.9;777.2,572.5;732.6,580.6;712.3,622.8;721.1,690.5;753.8,572.9;730.3,447.6;728.1,438.8;708.6,376.3;716.7,394.3;782.2,458.4;770.1,442.1;691.7,453.1;659.6,478.0;669.5,440.3
