1#NULL
2#NULL
3#866.4,734.8;872.3,678.9;854.7,755.3;775.3,767.1;754.7,817.1;763.6,758.3;810.6,755.3;804.7,617.2;810.6,611.3;804.7,546.6;831.2,517.3;860.6,570.2;845.9,605.4;769.4,617.2;784.1,567.2;804.7,532.0
4#854.0,763.9;862.7,679.5;824.9,729.0;763.8,726.0;758.0,824.9;784.2,743.5;798.7,726.0;807.5,601.0;807.5,592.3;813.3,528.3;830.7,519.6;859.8,569.0;845.3,595.2;769.6,601.0;758.0,650.4;804.5,531.2
5#831.7,776.3;855.2,673.9;820.0,706.1;749.8,703.2;743.9,799.8;754.2,851.0;784.9,703.2;802.5,580.2;805.4,571.4;808.3,507.0;840.5,527.5;855.2,568.5;852.2,586.0;764.4,577.3;749.8,627.0;782.0,615.3
6#828.7,771.9;844.1,679.4;804.0,685.6;739.3,685.6;720.8,750.3;767.0,833.6;767.0,685.6;794.8,559.1;794.8,553.0;794.8,485.1;834.9,515.9;831.8,627.0;841.1,562.2;748.5,556.0;739.3,605.4;773.2,590.0
7#756.9,779.5;693.2,705.7;790.4,665.4;726.7,665.4;840.7,678.8;827.3,769.4;763.6,668.8;773.7,534.6;773.7,524.6;778.7,455.8;760.3,601.7;726.7,591.7;736.8,534.6;820.6,531.3;847.5,568.2;760.3,588.3
8#827.3,769.5;830.6,672.0;794.9,646.1;720.2,639.6;833.8,675.3;742.9,720.8;759.1,642.8;762.4,509.6;759.1,499.9;751.0,430.1;846.8,525.9;843.6,548.6;804.6,499.9;713.7,509.6;729.9,551.9;759.1,551.9
9#825.7,767.9;822.1,672.7;790.4,612.7;723.4,612.7;677.5,591.6;709.3,662.1;755.1,612.7;741.0,485.8;741.0,475.2;721.6,399.3;871.5,528.1;850.4,517.5;790.4,475.2;695.2,489.3;705.7,535.1;737.5,531.6
10#825.6,758.1;807.1,669.5;777.6,577.3;718.6,581.0;703.8,636.3;692.7,617.9;748.1,577.3;722.3,455.5;722.3,451.8;702.0,376.2;880.9,470.3;844.0,477.7;766.5,448.2;678.0,466.6;666.9,514.6;711.2,529.3
11#819.8,737.9;797.1,651.1;770.7,560.6;702.9,560.6;687.8,549.3;676.5,590.8;736.8,560.6;706.6,432.4;706.6,432.4;682.1,362.6;842.4,443.7;831.1,439.9;755.7,424.8;657.6,439.9;631.2,507.8;676.5,534.2
12#794.9,722.2;783.4,619.2;752.9,542.9;691.8,546.7;657.5,523.8;684.2,588.7;722.4,542.9;695.6,413.1;695.6,413.1;670.8,338.7;752.9,352.1;802.5,394.0;741.4,405.5;646.0,420.7;630.8,500.9;661.3,520.0
13#768.3,701.6;768.3,593.1;736.2,532.8;671.9,536.8;651.8,532.8;692.0,609.1;704.0,536.8;683.9,400.1;688.0,408.2;671.9,335.8;714.1,305.7;756.3,359.9;732.2,388.1;635.7,408.2;643.7,368.0;665.8,305.7
14#748.2,682.6;759.1,580.5;726.3,536.8;664.3,540.4;657.0,547.7;700.8,620.6;693.5,540.4;671.6,398.2;667.9,387.3;664.3,303.4;693.5,307.0;726.3,350.8;715.3,387.3;627.8,405.5;624.2,456.5;653.4,445.6
15#731.9,650.2;745.7,564.0;711.2,543.3;652.6,546.8;666.4,577.8;700.9,646.7;683.6,546.8;662.9,402.0;662.9,395.1;668.1,296.9;690.5,329.6;718.1,377.9;711.2,395.1;618.1,408.9;614.7,464.0;680.2,450.3
16#717.3,627.8;724.2,539.0;690.0,559.5;628.6,562.9;662.7,593.6;693.4,658.5;662.7,562.9;652.5,412.7;659.3,385.4;667.8,301.7;690.0,354.6;717.3,399.0;693.4,412.7;611.5,412.7;604.7,467.3;690.0,347.8
17#696.3,610.7;710.5,515.0;685.7,550.5;618.3,564.6;643.1,621.4;692.8,685.2;653.8,557.5;650.2,415.7;650.2,415.7;678.6,341.3;689.2,380.3;710.5,429.9;692.8,419.3;607.7,412.2;593.5,465.4;618.3,458.3
18#655.4,666.8;648.9,614.8;671.6,562.8;603.4,572.6;626.1,627.8;674.9,709.1;635.9,569.3;645.6,436.1;648.9,432.8;676.5,369.5;691.1,403.6;704.1,449.1;694.4,442.6;606.6,426.3;583.9,471.8;609.9,471.8
19#605.2,629.2;614.3,620.1;662.7,580.7;590.1,580.7;605.2,632.2;647.6,713.9;626.4,577.7;641.5,450.7;644.6,444.6;673.3,385.6;680.9,523.3;705.1,483.9;686.9,459.7;599.2,441.6;581.0,487.0;605.2,487.0
20#670.6,592.6;664.6,568.5;649.6,592.6;574.4,589.6;589.4,628.6;619.5,700.8;607.5,589.6;640.5,466.3;640.5,460.3;672.1,407.7;685.6,454.3;700.7,505.4;682.6,478.3;595.5,454.3;571.4,496.4;601.5,508.4
21#649.1,613.3;664.7,572.3;639.1,597.1;563.3,576.9;591.6,612.3;588.6,660.5;600.2,592.4;640.5,473.7;642.5,462.3;672.7,416.1;688.1,483.3;698.2,526.8;682.8,489.8;597.0,458.3;573.5,499.2;604.4,519.4
22#627.5,634.1;664.7,576.0;628.7,601.7;552.2,564.1;593.7,596.1;557.8,620.1;593.0,595.2;640.5,481.2;644.6,464.3;673.3,424.4;690.7,512.3;695.7,548.3;682.9,501.4;598.4,462.3;575.5,502.0;607.2,530.3
23#606.0,654.8;664.8,579.8;618.2,606.2;541.1,551.4;595.9,579.8;526.9,579.8;585.7,598.0;640.5,488.6;646.6,466.3;673.9,432.8;693.2,541.3;693.2,569.7;683.1,512.9;599.9,466.3;577.6,504.8;610.1,541.3
24#611.4,666.9;670.4,594.4;606.9,589.8;538.8,555.8;606.9,580.7;541.1,564.9;577.4,580.7;645.4,490.0;663.6,476.4;703.2,441.3;613.7,664.6;688.5,573.9;686.2,512.7;609.1,462.8;541.1,492.3;523.0,544.5
25#604.6,685.1;661.4,601.0;609.1,598.7;547.8,560.0;616.0,582.8;586.4,582.8;575.0,573.7;647.8,487.3;666.0,473.7;708.0,443.0;684.2,589.6;686.4,580.5;686.4,514.6;611.4,455.5;552.3,482.7;590.9,516.8
26#603.2,702.5;655.8,618.2;611.1,584.0;566.3,573.5;624.2,586.6;592.6,576.1;587.4,578.7;645.3,478.7;658.4,462.9;699.2,424.7;682.1,557.7;682.1,581.4;684.8,507.7;611.1,452.4;579.5,489.2;605.8,512.9
