1#1012.5,780.5;987.6,685.3;1024.9,581.7;1000.0,594.2;983.5,697.7;1008.3,784.6;1008.3,585.9;954.5,478.2;958.6,482.4;925.5,428.5;890.3,347.8;937.9,395.4;987.6,469.9;921.4,490.7;855.1,457.5;838.6,403.7
2#1012.3,780.1;987.5,685.1;1024.7,581.7;999.9,594.1;983.4,697.5;1008.2,784.3;1012.3,585.9;954.5,478.4;958.6,482.6;925.5,424.7;890.4,348.2;942.1,395.8;987.5,470.2;921.4,490.8;855.3,457.8;838.7,404.0
3#1013.1,782.4;979.7,690.4;1017.3,585.9;983.9,598.5;975.5,698.8;1009.0,786.6;1000.6,594.3;946.3,477.3;946.3,485.6;921.2,422.9;889.8,345.6;929.6,393.7;975.5,456.4;912.8,494.0;854.3,456.4;837.6,406.2
4#1005.7,777.1;976.5,689.2;998.4,586.7;965.5,597.7;969.1,700.2;1002.1,788.1;983.8,594.0;936.2,476.8;939.8,480.5;917.9,421.9;895.9,403.6;932.5,454.8;969.1,462.2;903.2,491.5;848.3,454.8;835.5,398.1
5#987.7,771.7;961.8,683.0;980.3,579.6;939.6,594.4;947.0,694.1;980.3,779.1;965.5,590.7;932.2,468.7;932.2,468.7;910.1,409.6;902.7,402.2;939.6,420.7;965.5,453.9;891.6,483.5;843.6,457.6;836.2,394.8
6#950.3,739.8;928.1,665.8;972.5,573.3;928.1,584.4;913.3,669.5;950.3,750.9;950.3,580.7;920.7,458.5;920.7,458.5;894.7,399.3;883.6,414.1;965.1,495.5;957.7,447.4;879.9,469.6;839.2,454.8;835.5,403.0
7#916.9,710.5;906.6,614.2;954.7,566.1;903.2,573.0;875.7,634.9;913.5,717.4;930.7,566.1;906.6,449.2;906.6,438.9;879.1,387.4;872.2,404.6;965.0,483.6;944.4,432.1;875.7,459.6;837.8,445.8;834.4,408.0
8#888.6,635.1;891.6,562.1;934.2,549.9;894.6,549.9;833.8,577.3;876.4,677.6;909.8,546.9;888.6,437.4;888.6,425.2;858.2,370.5;946.3,486.1;946.3,452.6;915.9,416.1;858.2,449.6;830.8,449.6;833.8,407.0
9#881.8,631.4;879.0,557.4;913.2,528.9;870.4,528.9;807.7,531.7;836.2,631.4;893.2,528.9;861.9,417.7;859.0,409.2;839.1,349.3;896.1,446.2;927.4,440.5;893.2,397.8;824.8,429.1;819.1,457.6;824.8,409.2
10#878.8,628.8;872.8,550.1;900.0,501.7;845.5,510.7;772.9,492.6;806.2,583.4;872.8,507.7;836.4,398.7;833.4,389.6;815.2,332.1;878.8,441.1;906.1,422.9;872.8,380.6;797.1,413.9;794.0,456.2;824.3,450.2
11#875.9,629.0;872.8,554.7;872.8,483.6;820.2,486.7;755.2,452.6;776.9,539.2;844.9,486.7;810.9,378.4;807.8,375.3;781.5,314.9;922.3,359.8;925.4,353.6;857.3,350.5;764.5,396.9;752.1,465.0;770.7,523.8
12#879.1,624.8;862.8,539.9;849.8,474.6;791.0,474.6;725.7,409.3;755.1,504.0;820.4,471.3;781.2,360.3;784.4,357.0;750.2,296.6;908.5,340.7;898.7,334.2;823.6,334.2;738.7,376.6;712.6,389.7;758.3,412.5
13#868.3,611.1;848.4,524.9;825.2,455.3;775.5,452.0;712.5,418.8;732.4,478.5;802.0,448.7;755.6,345.9;758.9,342.6;725.8,282.9;871.6,422.1;848.4,312.8;795.4,319.4;715.9,365.8;712.5,425.5;732.4,475.2
14#846.7,597.0;833.3,506.9;803.3,426.9;753.3,433.6;690.0,403.6;726.7,490.3;780.0,430.3;736.7,326.9;740.0,330.2;703.3,270.2;761.7,241.9;816.7,276.9;773.3,306.9;700.0,343.6;653.3,320.2;666.6,270.2
15#813.9,564.6;812.2,477.8;779.4,427.4;726.5,434.4;671.9,413.8;709.1,495.6;754.2,429.9;717.9,322.8;719.1,324.6;689.6,264.8;747.2,240.7;792.0,276.9;755.0,307.2;679.4,336.6;640.5,319.1;657.0,271.3
