1#786.7,737.5;845.7,649.0;953.9,658.8;978.5,658.8;939.1,781.8;983.4,889.9;968.7,658.8;865.4,550.6;865.4,545.7;806.4,491.6;742.4,412.9;806.4,462.1;880.1,540.8;845.7,555.5;747.3,530.9;693.2,476.8
2#780.0,740.8;836.0,647.5;947.9,661.5;971.3,661.5;924.6,782.8;985.3,885.4;957.3,661.5;859.3,554.2;859.3,549.6;798.7,493.6;747.4,414.3;808.0,470.3;873.3,544.9;836.0,558.9;742.7,535.6;691.4,479.6
3#780.7,741.3;827.0,648.6;929.1,662.5;952.2,662.5;910.5,787.7;984.7,885.0;943.0,662.5;845.6,555.8;845.6,551.2;799.2,490.9;738.9,412.1;808.5,467.7;868.8,551.2;827.0,555.8;734.3,537.3;687.9,481.6
4#777.5,742.2;820.1,642.6;924.5,671.1;938.7,671.1;891.3,799.1;981.4,889.2;929.2,671.1;839.1,557.3;843.9,552.5;796.4,490.9;744.3,415.0;810.7,467.2;867.6,547.8;820.1,562.0;730.0,538.3;692.1,481.4
5#778.6,738.3;808.0,640.3;911.0,674.6;920.8,674.6;886.5,802.0;984.5,890.2;915.9,674.6;837.5,557.0;837.5,552.1;793.3,493.3;744.3,419.8;808.0,463.9;857.1,557.0;812.9,561.9;729.6,537.4;690.4,483.5
6#959.3,874.5;895.0,768.9;904.2,663.2;885.8,667.8;890.4,791.9;977.7,883.7;895.0,663.2;830.7,548.4;830.7,539.2;784.8,484.1;768.7,408.3;876.6,580.5;858.3,539.2;798.5,553.0;720.5,539.2;688.3,479.5
7#954.4,865.5;752.1,626.4;862.5,658.6;853.3,658.6;899.3,778.2;959.0,865.5;857.9,658.6;816.5,525.3;816.5,516.1;770.5,460.9;775.1,414.9;825.7,442.5;844.1,506.9;779.7,534.5;715.4,534.5;687.8,479.3
8#933.6,852.0;853.4,745.0;844.4,638.0;826.6,638.0;724.0,629.1;764.2,722.7;835.5,638.0;799.9,504.2;799.9,495.3;746.3,432.9;782.0,410.6;831.1,432.9;822.1,495.3;768.6,513.2;701.8,539.9;683.9,477.5
9#872.5,807.9;808.7,713.6;822.2,615.9;803.5,617.1;708.7,631.8;773.3,727.4;811.7,615.9;777.7,485.5;773.1,475.0;724.7,412.7;761.1,407.0;797.3,451.7;797.0,476.1;748.8,492.6;696.2,518.5;679.7,472.3
10#811.4,763.7;764.1,682.3;800.0,593.9;780.3,596.1;693.5,634.4;782.5,732.1;787.9,593.9;755.4,466.8;746.2,454.6;703.2,392.6;740.3,403.5;763.5,470.5;772.0,456.9;728.9,472.1;690.6,497.0;675.5,467.0
11#750.3,719.6;719.4,650.9;777.8,571.8;757.2,575.2;678.2,637.1;791.6,736.8;764.1,571.8;733.2,448.1;719.4,434.3;681.6,372.4;719.4,399.9;729.7,489.3;746.9,437.7;709.1,451.5;685.0,475.6;671.3,461.8
12#750.4,724.0;715.4,645.4;753.0,562.5;724.8,563.4;632.8,599.4;777.9,732.8;736.0,562.5;711.4,434.1;700.9,422.2;667.2,356.7;740.3,413.7;743.2,468.1;733.7,425.8;679.6,440.3;638.6,453.7;626.9,423.5
13#750.5,728.4;711.3,639.8;728.1,553.1;692.4,551.6;587.3,561.8;764.3,728.9;707.8,553.1;689.7,420.0;682.5,410.2;652.8,340.9;761.2,427.6;756.8,446.8;720.5,413.9;650.2,429.0;592.2,431.8;582.4,385.2
14#750.6,732.8;707.3,634.3;703.3,543.8;660.0,539.8;541.9,524.1;750.6,724.9;679.7,543.8;667.9,406.0;664.0,398.1;638.4,325.2;782.1,441.4;770.3,425.6;707.3,402.0;620.7,417.8;545.8,409.9;538.0,346.9
15#741.3,736.1;714.2,636.6;682.5,532.6;623.7,523.5;515.1,487.3;741.3,736.1;650.8,528.0;623.7,392.3;619.2,383.3;601.1,320.0;583.0,256.6;623.7,310.9;668.9,378.8;578.5,405.9;510.6,374.3;497.0,301.9
16#738.5,520.0;678.5,615.3;650.2,516.5;597.3,527.0;494.9,463.5;484.4,544.7;622.0,516.5;593.8,378.8;593.8,375.3;579.6,311.8;565.5,265.9;597.3,304.7;636.1,368.2;551.4,389.4;484.4,357.6;484.4,290.6
17#693.4,705.1;656.9,602.9;624.0,507.9;580.2,511.6;474.3,449.5;441.4,518.9;602.1,507.9;569.2,380.1;569.2,372.8;547.3,310.7;560.1,283.3;583.8,318.0;609.4,365.5;525.4,391.0;456.0,372.8;474.3,310.7
