1#533.7,686.1;546.3,589.1;664.5,610.2;597.0,627.0;613.9,766.3;546.3,681.9;630.7,618.6;554.8,454.0;563.2,462.4;508.3,399.1;592.8,289.4;622.3,361.1;609.6,432.9;499.9,470.9;457.7,420.2;428.2,344.3
2#533.7,685.7;546.3,588.8;664.2,609.9;596.8,626.7;613.7,765.7;546.3,685.7;630.5,618.3;554.7,454.1;563.2,462.5;508.4,399.3;592.6,289.8;622.1,361.4;609.5,433.0;500.0,470.9;457.9,420.4;428.4,344.6
3#532.3,685.1;527.7,579.1;629.1,602.1;564.6,620.6;583.0,777.3;613.0,807.3;601.5,611.3;541.5,440.7;546.1,454.6;495.4,390.0;596.9,288.5;624.5,362.3;592.3,426.9;486.2,463.8;444.7,413.0;426.2,343.9
4#528.4,681.5;517.2,581.0;598.4,589.5;536.4,605.9;525.5,741.6;576.8,796.9;570.5,595.6;521.0,431.7;524.0,439.6;476.6,373.4;592.5,292.8;618.4,363.1;573.8,419.7;465.1,451.1;429.3,411.8;422.4,345.4
5#524.5,677.9;506.7,582.8;567.6,576.9;508.1,591.2;468.1,706.0;540.5,786.6;539.4,580.0;500.4,422.6;502.0,424.5;457.9,356.8;588.2,297.2;612.3,363.9;555.4,412.6;443.9,438.5;413.8,410.7;418.5,346.9
6#520.6,674.3;496.2,584.7;536.9,564.3;479.9,576.5;410.6,670.3;504.3,776.2;508.4,564.3;479.9,413.6;479.9,409.5;439.1,340.2;583.8,301.5;606.2,364.7;536.9,405.4;422.8,425.8;398.4,409.5;414.7,348.4
7#510.9,671.1;472.2,569.3;510.9,537.7;451.2,551.8;374.0,600.9;451.2,713.2;482.8,548.3;447.7,390.3;444.2,386.8;409.1,316.6;586.3,297.3;591.6,362.3;507.3,376.3;388.0,407.9;391.5,390.3;412.6,369.3
8#500.4,664.3;465.0,565.4;489.8,501.8;415.6,519.4;330.8,523.0;390.8,629.0;454.4,515.9;412.0,364.0;408.5,356.9;371.4,295.1;583.4,288.0;571.0,349.8;475.6,339.2;352.0,385.2;352.0,392.2;376.7,367.5
9#494.4,669.0;465.4,560.5;465.4,477.3;389.5,488.1;295.4,462.8;353.3,574.9;422.0,484.5;378.6,336.2;371.4,325.3;333.4,269.3;570.3,292.8;508.9,332.6;436.5,318.1;320.8,354.3;302.7,430.2;353.3,376.0
10#490.0,663.6;464.5,554.1;435.3,448.3;362.3,451.9;344.0,451.9;307.5,492.1;398.8,451.9;344.0,313.2;336.7,298.6;298.4,227.4;537.5,262.1;493.7,302.2;406.1,280.3;274.7,331.4;267.4,411.8;307.5,492.1
11#496.6,649.9;458.1,538.6;415.3,418.6;342.4,422.9;243.9,345.8;282.5,435.8;381.0,418.6;303.9,281.6;299.6,273.0;271.8,193.8;488.1,260.2;449.5,264.4;372.4,251.6;235.4,298.7;243.9,363.0;282.5,427.2
12#485.4,636.0;443.4,519.2;387.4,402.5;312.6,407.2;209.9,337.1;270.6,439.9;350.0,402.5;275.3,253.1;275.3,253.1;228.6,178.3;413.0,171.3;443.4,225.0;336.0,234.4;223.9,267.1;209.9,351.1;261.3,416.5
13#457.4,614.6;426.4,495.1;351.2,388.9;276.0,402.2;200.7,357.9;267.1,455.3;315.8,397.8;253.8,234.0;253.8,238.4;209.6,167.6;344.6,116.7;399.9,185.3;315.8,225.2;196.3,247.3;147.6,207.5;194.1,125.6
14#415.8,602.7;398.2,458.2;310.6,396.8;240.5,410.0;192.3,401.2;266.8,493.2;275.6,396.8;227.4,234.7;227.4,243.5;196.7,164.6;295.3,114.3;332.5,155.9;280.0,226.0;170.4,243.5;135.4,186.6;163.9,123.0
15#366.5,565.2;370.5,430.8;283.5,407.1;204.5,426.9;184.8,430.8;259.8,517.8;240.1,419.0;204.5,253.0;208.5,257.0;184.8,178.0;261.8,144.4;277.6,144.4;259.8,237.2;153.1,260.9;117.6,209.6;151.2,144.4
16#319.1,526.5;335.0,411.4;251.6,447.1;180.2,451.1;156.4,443.2;235.8,546.3;215.9,451.1;192.1,280.4;188.1,284.4;172.3,201.1;245.7,155.4;251.6,169.3;247.7,264.6;132.6,284.4;112.7,252.7;148.5,197.1
17#289.1,513.4;299.9,398.5;228.1,477.5;156.3,477.5;131.2,481.1;181.4,563.7;188.6,477.5;170.7,308.8;170.7,308.8;156.3,229.8;253.2,172.4;264.0,251.4;228.1,301.6;113.2,312.4;127.6,294.4;145.5,265.7
18#276.0,519.1;269.9,407.5;203.6,458.8;131.2,473.9;107.1,501.0;128.2,573.4;167.4,458.8;149.3,341.2;146.3,332.1;143.3,262.8;247.3,240.2;260.9,292.9;203.6,329.1;95.0,338.2;98.0,329.1;128.2,323.1
19#284.4,549.4;266.5,441.5;200.5,486.5;95.6,495.5;62.6,450.5;83.6,576.4;146.5,495.5;131.5,357.6;128.5,351.6;116.5,279.6;266.5,258.6;260.5,327.6;191.5,348.6;74.6,366.6;77.6,363.6;113.6,339.6
20#300.7,604.8;273.7,487.6;180.5,547.7;93.3,538.7;264.6,487.6;297.7,598.8;138.4,538.7;108.3,382.4;105.3,370.4;94.8,299.7;276.7,310.2;246.6,370.4;165.5,373.4;54.2,388.4;51.2,379.4;90.3,382.4
21#309.4,649.1;268.4,532.4;167.5,551.3;104.4,567.1;177.0,535.6;47.6,595.5;129.6,557.7;98.1,399.9;91.8,384.2;74.4,316.4;277.9,355.8;249.5,406.2;161.2,387.3;35.0,403.1;63.4,459.9;98.1,447.3
22#306.4,659.8;259.6,546.0;149.2,562.8;82.3,569.4;28.7,562.8;45.5,639.7;112.4,566.1;95.6,412.2;92.3,395.5;70.6,333.6;286.4,405.5;249.5,435.6;162.6,402.2;28.7,412.2;55.5,479.1;95.6,472.4
23#282.3,659.2;257.4,538.3;140.0,566.8;65.3,570.3;15.5,588.1;47.5,701.9;100.9,570.3;100.9,413.8;97.3,403.2;81.3,326.7;296.5,435.2;243.1,456.5;161.3,410.3;36.8,413.8;72.4,460.1;175.6,495.6
24#250.2,641.3;263.5,520.9;143.2,571.0;69.6,577.7;36.2,594.4;62.9,754.9;106.4,574.4;113.1,413.9;113.1,397.2;108.1,348.7;310.4,470.7;250.2,477.4;180.0,417.2;52.9,407.2;149.9,484.1;186.6,494.1
25#230.9,615.9;265.3,509.4;162.2,564.4;83.1,574.7;62.5,670.9;79.7,780.9;120.9,564.4;138.1,413.1;138.1,399.4;220.6,426.9;323.7,488.7;268.7,499.1;200.0,426.9;86.5,399.4;96.8,457.8;96.8,402.8
26#228.5,595.6;242.3,494.4;168.7,563.4;90.4,563.4;81.2,687.7;85.8,802.8;131.8,563.4;173.3,416.1;173.3,406.9;171.0,321.7;334.4,508.2;279.1,508.2;233.1,434.5;113.4,397.7;150.2,471.3;251.5,494.4
27#251.4,582.9;266.3,493.7;187.0,553.2;112.6,563.1;107.6,682.1;82.9,806.0;147.3,553.2;206.8,414.4;201.8,404.5;209.3,307.8;355.5,528.4;301.0,518.5;261.3,439.2;152.3,389.6;167.1,468.9;256.3,573.0
28#258.7,611.2;304.2,525.2;213.1,550.5;132.1,545.4;117.0,682.1;91.7,808.6;167.6,545.4;228.3,413.9;233.3,403.7;235.9,300.0;385.2,535.3;334.6,515.1;289.0,434.1;177.7,393.6;218.2,464.5;284.0,515.1
29#270.5,627.3;350.7,532.9;232.8,547.1;157.3,547.1;138.4,660.3;119.5,792.5;195.0,547.1;256.4,405.5;256.4,396.1;272.9,318.2;397.9,509.3;374.3,499.9;317.7,424.4;199.7,381.9;228.0,433.8;270.5,339.5
30#289.0,651.0;377.2,550.8;248.9,546.8;184.7,542.8;172.7,659.0;144.6,783.3;216.8,542.8;285.0,390.4;285.0,386.4;303.0,304.2;433.3,466.6;409.3,478.6;341.1,414.4;232.8,362.3;256.9,422.5;272.9,434.5
31#304.5,678.9;386.8,584.2;279.8,543.1;213.9,539.0;193.4,658.3;172.8,777.7;242.8,543.1;308.6,386.7;312.7,382.6;323.0,306.5;473.2,411.4;452.6,452.6;366.2,407.3;263.3,357.9;273.6,306.5;314.8,298.2
32#312.5,710.1;399.1,608.3;297.3,547.2;241.3,537.0;210.7,659.2;200.5,776.3;271.8,542.1;332.9,379.2;327.8,384.3;338.0,302.8;495.8,353.7;495.8,414.8;388.9,399.5;282.0,358.8;264.2,254.4;294.7,244.2
33#324.2,734.1;408.1,629.3;334.7,545.4;271.8,534.9;229.9,645.0;235.1,760.3;303.3,534.9;345.2,377.7;345.2,383.0;339.9,293.9;512.9,304.4;523.3,383.0;408.1,388.2;292.8,367.3;261.3,288.7;300.6,238.9
34#334.8,759.5;406.2,650.0;368.1,540.6;306.3,531.1;244.4,612.0;272.9,730.9;339.6,535.9;358.6,369.3;358.6,374.1;339.6,288.5;522.7,267.0;525.1,350.3;420.4,374.1;296.7,364.6;268.2,307.5;303.9,276.6
35#373.6,775.7;413.3,651.8;403.3,532.9;334.0,527.9;259.6,572.5;309.2,686.5;368.7,532.9;363.7,359.5;363.7,364.4;338.9,280.2;524.7,252.9;527.2,329.7;428.1,359.5;304.2,359.5;284.4,339.6;304.2,295.0
36#397.9,767.0;436.7,650.5;431.2,528.3;359.0,522.8;270.2,533.9;342.4,639.4;397.9,528.3;370.1,367.4;375.7,367.4;347.9,278.6;517.2,242.5;520.0,317.4;436.7,356.3;314.6,372.9;298.0,350.7;336.8,300.8
37#434.1,737.7;468.6,624.6;448.9,536.0;375.1,540.9;291.5,506.5;365.3,600.0;414.5,536.0;380.0,368.7;380.0,363.8;360.3,285.1;517.8,226.0;517.8,309.7;434.1,354.0;321.0,383.5;306.2,373.6;325.9,329.4
38#469.4,689.8;497.0,570.3;455.7,529.0;386.7,529.0;359.1,533.6;405.1,588.7;418.9,529.0;386.7,368.1;386.7,372.7;377.5,290.0;522.3,223.4;515.4,303.8;441.9,363.5;331.6,381.9;317.8,386.5;331.6,349.7
39#496.4,647.9;517.6,538.3;454.0,545.4;379.7,548.9;369.1,541.9;422.2,591.4;422.2,538.3;397.4,386.3;397.4,379.3;393.9,301.5;530.0,267.9;510.5,305.0;457.5,372.2;344.4,400.5;298.4,446.4;333.8,411.1
40#504.0,619.8;524.6,500.0;480.1,541.1;391.0,544.5;367.1,544.5;428.7,609.6;432.1,541.1;411.6,393.9;411.6,383.6;411.6,308.3;529.7,279.2;504.0,349.4;473.2,380.2;353.4,407.6;312.3,472.6;356.8,462.3
41#512.2,605.5;529.6,483.1;477.2,511.1;403.8,539.1;389.8,556.6;438.7,651.0;438.7,525.1;421.3,399.2;424.8,392.2;428.3,315.3;527.9,296.1;540.1,343.3;477.2,385.3;358.3,413.2;351.3,493.6;393.3,479.6
42#519.5,616.7;546.2,519.9;489.4,533.3;409.3,543.3;416.0,566.7;436.0,666.8;449.4,536.6;429.3,406.5;432.7,393.1;437.7,328.0;537.8,328.0;552.8,369.7;486.1,386.4;365.9,416.5;349.2,496.6;325.9,526.6
43#537.4,671.2;560.5,555.3;487.7,545.4;408.2,542.1;441.3,558.6;438.0,651.3;448.0,545.4;434.7,406.3;434.7,389.8;443.0,328.5;548.9,328.5;557.2,396.4;497.6,389.8;368.5,419.6;348.6,495.7;345.3,542.1
44#536.7,704.4;568.5,591.6;483.9,552.8;406.3,552.8;416.9,542.3;445.1,623.3;445.1,552.8;438.0,404.8;441.6,394.2;446.8,325.5;550.8,362.5;561.4,418.9;505.0,394.2;374.6,415.3;339.3,489.4;388.7,485.9
45#541.2,728.5;556.9,611.2;478.7,556.4;416.1,556.4;357.5,548.6;357.5,595.5;447.4,556.4;443.5,403.9;443.5,400.0;449.4,323.8;556.9,384.4;560.8,439.1;513.9,400.0;377.0,407.8;326.2,466.5;365.3,458.7
46#543.2,757.7;543.2,645.3;497.4,553.7;430.8,549.6;393.3,574.6;364.2,628.7;459.9,549.6;447.4,403.9;447.4,399.8;445.4,318.6;568.1,433.0;555.6,470.5;518.2,399.8;376.7,403.9;314.2,441.4;347.5,428.9
47#555.9,765.6;543.2,659.6;509.3,553.6;433.0,545.1;394.8,596.0;377.8,651.1;475.4,549.3;449.9,400.9;449.9,392.4;435.1,335.2;572.9,456.0;555.9,481.5;522.0,400.9;386.3,400.9;318.5,409.4;377.8,392.4
48#555.0,760.4;559.1,648.4;521.8,536.5;451.3,536.5;463.8,586.2;380.9,681.6;488.7,536.5;455.5,395.5;455.5,395.5;428.5,318.8;567.4,495.0;567.4,478.4;530.1,399.6;389.1,391.3;335.2,366.4;362.2,310.5
