1#505.9,732.1;495.9,658.5;566.1,688.6;586.2,708.6;566.1,782.2;569.5,865.9;576.2,698.6;532.7,608.3;536.0,608.3;519.3,538.0;504.2,516.3;532.7,548.0;556.1,591.5;509.3,611.6;459.1,574.8;435.6,528.0
2#505.0,731.9;498.3,658.6;571.7,688.6;588.3,708.6;565.0,778.6;568.3,868.5;578.3,698.6;535.0,608.6;535.0,608.6;518.3,538.7;503.3,517.0;531.7,548.7;558.3,592.0;508.3,608.6;458.4,572.0;435.0,528.7
3#508.3,733.9;495.0,657.3;565.0,690.6;581.6,703.9;561.7,780.6;568.3,863.9;575.0,697.3;535.0,607.3;538.3,607.3;518.3,537.3;490.0,519.0;548.3,580.6;558.3,594.0;511.7,614.0;458.4,574.0;435.0,527.3
4#505.9,731.2;492.3,659.8;577.3,690.4;567.1,700.6;556.9,782.3;563.7,867.3;573.9,697.2;533.1,601.9;533.1,605.3;522.9,533.9;507.6,515.2;539.9,554.3;556.9,591.7;509.3,605.3;458.3,574.7;434.4,527.1
5#504.8,730.0;484.3,661.6;573.2,688.9;562.9,699.2;535.5,774.4;556.1,856.5;566.3,688.9;539.0,596.6;539.0,596.6;528.7,524.8;535.5,555.6;545.8,576.1;556.1,582.9;515.0,600.0;456.9,572.7;436.4,528.2
6#501.7,722.5;472.2,660.4;560.8,678.1;552.0,687.0;507.7,766.8;546.1,831.8;557.9,684.0;540.2,580.6;540.2,577.7;540.2,509.7;549.0,524.5;549.0,565.8;560.8,571.7;516.5,586.5;460.4,568.8;436.7,527.4
7#502.1,724.1;473.1,655.6;550.0,666.4;536.6,672.4;479.0,733.0;520.1,803.0;544.3,670.4;535.3,567.8;537.2,563.0;543.7,497.1;528.1,504.2;536.5,539.2;557.4,559.0;512.0,575.4;457.8,561.8;437.3,524.8
8#502.6,725.6;474.1,650.7;539.1,654.8;521.2,657.7;450.4,699.3;494.0,774.2;530.6,656.7;530.3,554.9;534.1,548.4;547.2,484.6;507.1,483.9;523.9,512.6;554.1,546.4;507.5,564.4;455.1,554.7;437.9,522.3
9#503.0,727.2;475.0,645.9;528.3,643.1;505.8,643.1;421.7,665.5;468.0,745.4;517.0,643.1;525.4,542.1;531.1,533.7;550.7,472.0;486.2,463.6;511.4,486.0;550.7,533.7;503.0,553.3;452.5,547.7;438.5,519.7
10#503.3,722.7;455.4,629.7;516.5,627.0;487.3,629.7;396.9,613.7;431.5,693.5;500.6,629.7;511.2,526.0;513.9,512.7;524.5,451.6;495.3,478.2;516.5,510.0;540.5,515.4;484.6,531.3;436.8,539.3;428.8,504.7
11#503.3,719.7;482.1,653.6;495.3,605.9;458.3,603.3;376.2,571.5;408.0,653.6;479.4,605.9;492.7,508.0;495.3,492.1;496.6,430.0;455.6,529.2;535.0,455.1;524.4,497.4;466.2,521.3;418.6,529.2;434.4,500.1
12#499.5,712.7;485.3,647.0;479.5,578.5;436.7,578.5;353.9,532.8;379.6,607.1;456.7,578.5;465.3,487.1;465.3,470.0;463.8,417.2;516.7,467.2;533.8,498.6;502.4,478.6;428.2,498.6;402.5,535.7;393.9,558.5
13#484.5,700.2;475.3,623.9;463.1,559.7;423.4,553.6;340.9,516.9;359.3,587.2;444.8,553.6;438.7,465.0;438.7,449.7;440.2,384.1;530.3,477.2;521.2,480.3;478.4,455.9;402.0,474.2;377.6,507.8;380.7,516.9
14#464.9,681.1;455.6,601.1;449.5,539.6;403.3,539.6;329.4,518.0;344.8,588.8;424.9,539.6;418.7,441.1;415.6,431.8;411.0,365.6;483.3,524.2;514.1,444.1;461.8,431.8;372.5,450.3;344.8,474.9;369.4,456.4
15#445.1,656.9;442.1,582.8;430.3,529.5;385.9,532.4;329.6,523.5;344.4,600.6;409.6,532.4;397.7,428.7;397.7,416.9;402.1,356.1;388.8,458.3;442.1,476.1;433.3,428.7;359.2,431.7;305.9,455.4;338.4,443.5
16#422.5,629.3;433.5,552.8;417.1,530.9;365.2,528.2;318.7,520.0;343.3,599.3;392.5,530.9;384.3,421.6;384.3,410.7;395.2,347.9;470.4,330.1;441.7,356.1;422.5,418.9;343.3,421.6;280.5,424.4;288.7,424.4
17#400.1,606.0;437.0,529.2;394.4,534.9;346.0,534.9;300.5,523.5;323.3,603.2;371.6,534.9;371.6,421.2;374.5,415.5;394.4,352.9;405.8,392.7;420.0,412.6;411.5,424.0;329.0,421.2;263.6,406.9;272.1,364.3
18#392.4,609.9;423.2,532.1;377.4,540.8;328.5,539.5;279.2,522.2;295.7,596.5;354.0,540.2;356.6,428.4;358.7,422.2;376.8,360.1;395.4,393.8;408.6,418.8;395.3,431.1;315.8,427.8;261.0,417.0;275.0,378.2
19#384.8,613.8;409.5,535.1;360.4,546.7;311.0,544.2;258.0,520.9;268.1,589.7;336.5,545.4;341.5,435.6;342.9,429.0;359.2,367.4;385.1,394.8;397.2,425.0;379.1,438.3;302.5,434.3;258.5,427.2;277.9,392.1
20#377.1,617.7;395.8,538.0;343.5,552.6;293.5,548.9;236.8,519.5;240.5,583.0;318.9,550.7;326.5,442.8;327.2,435.8;341.6,374.6;374.7,395.9;385.8,431.2;362.9,445.4;289.2,440.9;255.9,437.3;280.7,405.9
21#369.4,621.6;382.0,540.9;326.5,558.5;276.0,553.5;215.5,518.2;212.9,576.2;301.3,556.0;311.4,450.0;311.4,442.5;324.0,381.9;364.3,397.0;374.4,437.4;346.7,452.6;276.0,447.5;253.3,447.5;283.6,419.8
22#378.6,637.6;358.0,552.9;311.8,550.3;257.9,550.3;196.2,509.2;193.7,570.8;286.1,558.0;291.3,450.1;291.3,442.4;302.8,379.5;363.2,414.2;365.7,452.7;324.7,450.1;252.7,452.7;250.2,406.5;352.9,416.7
23#377.8,637.2;337.4,563.9;302.0,548.8;243.9,556.4;183.2,521.0;195.9,591.7;271.7,556.4;276.7,447.7;279.3,435.1;288.1,375.7;365.2,427.5;355.1,465.4;317.2,447.7;233.8,450.2;241.4,470.4;190.8,591.7
24#358.8,631.1;324.8,554.0;279.4,549.4;227.2,551.7;181.9,538.1;193.2,619.7;254.5,551.7;268.1,440.6;272.6,424.7;280.5,387.3;365.6,442.8;345.2,474.6;308.9,445.1;225.0,438.3;227.2,472.3;261.3,454.2
25#334.0,617.2;317.9,536.6;267.2,541.2;214.3,538.9;186.7,545.8;198.2,633.3;241.9,541.2;262.6,437.7;267.2,426.2;277.6,374.4;363.9,458.4;338.6,479.1;304.1,444.6;223.5,433.1;212.0,469.9;241.9,469.9
26#308.9,592.7;316.4,512.4;258.7,535.0;208.5,532.5;196.0,575.1;198.5,650.4;233.6,532.5;266.2,437.2;268.7,424.7;285.0,375.8;364.0,469.8;336.4,487.4;306.3,447.2;228.6,427.2;216.1,464.8;243.7,449.7
27#297.3,564.2;319.4,511.7;264.1,533.8;214.3,528.3;200.5,591.8;197.8,660.9;239.2,528.3;272.4,434.3;275.1,423.2;298.6,369.4;369.1,484.0;338.7,495.1;308.3,448.1;239.2,420.5;214.3,453.6;255.8,478.5
28#296.7,538.6;299.5,493.6;263.0,524.5;220.8,521.7;206.7,594.8;198.3,667.9;240.5,524.5;285.5,428.9;288.3,420.4;315.0,365.6;372.7,493.6;338.9,496.4;319.2,448.6;254.5,412.0;226.4,445.8;251.7,468.3
29#305.4,537.1;311.2,487.6;270.5,519.6;229.9,516.7;212.4,595.2;197.9,667.8;250.2,519.6;299.6,423.7;302.5,415.0;330.1,358.3;378.1,505.1;343.2,490.6;334.5,444.1;267.6,403.4;238.6,441.1;320.0,481.8
30#310.8,566.4;332.6,501.0;282.8,513.4;239.2,513.4;220.5,591.3;208.1,659.8;257.9,513.4;307.7,410.7;310.8,407.6;343.5,346.9;382.4,519.7;354.4,494.8;345.0,435.6;270.3,385.8;245.4,357.8;250.1,340.7
31#317.3,574.1;353.9,504.3;300.6,507.6;250.7,500.9;234.1,584.1;227.4,660.7;274.0,504.3;320.6,404.4;320.6,401.1;350.6,337.8;393.8,537.5;380.5,487.6;360.5,431.0;280.7,381.1;257.4,331.2;285.7,309.6
32#323.1,591.8;360.9,516.1;312.7,509.2;261.1,509.2;250.7,574.6;247.3,653.8;285.2,509.2;323.1,399.0;326.5,399.0;354.0,333.6;405.7,495.4;405.7,464.4;364.4,423.1;285.2,378.3;278.3,319.8;290.3,287.1
33#324.1,610.6;368.4,525.2;324.1,503.1;273.5,503.1;260.9,569.5;264.0,645.4;298.8,503.1;333.6,395.5;333.6,395.5;358.9,332.3;409.5,449.3;422.1,455.6;371.5,414.5;292.5,382.9;281.4,321.2;275.1,314.9
34#328.6,627.9;361.2,547.9;343.1,504.3;288.6,504.3;270.4,558.8;277.7,635.1;314.0,508.0;339.4,391.7;339.4,391.7;357.6,326.3;412.1,420.8;437.5,431.7;379.4,409.9;299.5,377.2;281.3,315.4;299.5,279.1
