1#914.9,759.1;911.8,668.5;996.1,696.7;1011.8,718.5;964.9,806.0;914.9,765.4;999.3,706.0;968.0,593.6;971.2,587.3;961.8,528.0;943.1,490.5;986.8,528.0;993.0,590.5;949.3,593.6;880.6,593.6;846.2,543.6
2#911.7,760.6;900.5,671.9;981.5,687.2;991.4,707.5;939.7,790.9;907.0,762.2;982.1,696.2;949.2,582.9;952.0,576.5;941.6,516.5;930.0,484.1;974.6,519.5;975.4,578.0;928.1,584.6;860.8,589.7;834.5,541.2
3#908.5,762.0;889.1,675.3;966.9,677.6;971.0,696.5;914.4,775.9;899.1,759.0;965.0,686.3;930.4,572.1;932.8,565.7;921.5,505.0;916.9,477.7;962.4,511.0;957.7,565.5;907.0,575.6;841.0,585.8;822.9,538.9
4#905.3,763.5;877.8,678.7;952.3,668.1;950.6,685.6;889.2,760.8;891.3,755.9;947.8,676.5;911.6,561.4;913.6,554.9;901.3,493.5;903.8,471.3;950.3,502.5;940.1,553.0;885.8,566.5;821.2,581.9;811.2,536.6
5#902.1,764.9;866.5,682.1;937.7,658.5;930.2,674.6;864.0,745.7;883.4,752.7;930.7,666.6;892.9,550.6;894.4,544.1;881.2,482.0;890.7,464.9;938.1,493.9;922.4,540.6;864.7,557.5;801.4,578.0;799.5,534.2
6#899.0,766.4;855.1,685.4;923.0,649.0;909.7,663.6;838.8,730.6;875.5,749.5;913.5,656.8;874.1,539.9;875.3,533.3;861.0,470.5;877.5,458.6;925.9,485.4;904.8,528.1;843.5,548.5;781.5,574.1;787.8,531.9
7#895.8,767.9;843.8,688.8;908.4,639.5;889.3,652.6;813.5,715.5;867.6,746.4;896.4,647.0;855.3,529.2;856.1,522.5;840.9,459.0;864.4,452.2;913.8,476.9;887.2,515.6;822.4,539.5;761.7,570.2;776.2,529.5
8#892.6,769.3;832.4,692.2;893.8,629.9;868.9,641.7;788.3,700.5;859.8,743.2;879.2,637.1;836.5,518.4;836.9,511.7;820.8,447.5;851.3,445.8;901.6,468.4;869.5,503.1;801.2,530.4;741.9,566.3;764.5,527.1
9#889.4,770.8;821.1,695.6;879.2,620.4;848.5,630.7;763.1,685.4;851.9,740.0;862.1,627.3;817.7,507.7;817.7,500.9;800.6,436.0;838.2,439.4;889.4,459.9;851.9,490.6;780.1,521.4;722.1,562.4;752.8,524.8
10#890.5,780.7;830.5,703.0;855.2,618.2;816.4,618.2;717.5,646.5;795.2,713.6;834.0,618.2;798.7,498.2;798.7,494.6;774.0,431.1;804.0,415.2;855.2,438.1;830.5,484.0;763.4,508.8;685.7,533.5;717.5,484.0
11#884.8,783.9;836.5,702.3;818.0,609.5;777.1,609.5;673.2,609.5;740.0,694.9;795.7,609.5;769.7,490.8;769.7,487.1;747.5,427.7;727.0,385.0;843.9,509.3;803.1,487.1;732.6,498.2;662.1,501.9;673.2,449.9
12#868.3,780.8;840.7,702.0;797.4,619.2;742.2,615.3;643.7,583.8;683.1,674.4;769.8,615.3;738.3,485.2;738.3,493.1;726.4,422.2;708.7,372.9;746.1,414.3;773.7,477.4;702.8,497.1;643.7,477.4;635.8,422.2
13#859.7,776.1;809.2,698.4;766.5,609.1;716.0,613.0;622.8,570.3;630.6,651.8;743.2,609.1;704.3,484.9;704.3,484.9;692.7,422.7;692.7,387.8;719.9,430.5;735.4,473.2;673.3,488.7;622.8,477.1;622.8,422.7
14#843.7,768.7;788.5,698.7;733.2,610.4;681.7,614.1;600.7,562.5;589.7,639.8;707.5,614.1;678.0,492.6;674.3,485.2;655.9,426.3;685.4,404.2;703.8,448.4;714.8,477.9;644.9,496.3;604.4,499.9;619.1,444.7
15#819.2,758.6;769.5,682.4;703.3,619.5;650.3,619.5;570.8,559.8;560.8,632.7;676.8,619.5;650.3,503.5;653.6,500.2;630.4,434.0;681.8,419.1;713.2,467.1;686.7,487.0;613.8,506.8;617.2,483.7;640.3,453.8
