1#579.0,673.2;592.4,588.4;672.7,646.4;677.2,659.8;628.1,758.0;677.2,860.7;677.2,650.9;646.0,521.4;646.0,521.4;619.2,436.6;572.3,416.5;614.7,454.4;677.2,508.0;614.7,525.9;556.7,472.3;509.8,416.5
2#578.9,672.2;592.4,587.3;672.8,645.4;677.3,658.8;628.1,757.2;677.3,860.0;677.3,654.3;646.0,520.2;646.0,520.2;623.6,435.3;572.2,415.2;614.7,453.2;677.3,506.8;614.7,524.7;556.6,471.0;509.6,415.2
3#576.2,674.1;580.7,590.0;669.2,647.5;660.3,660.8;624.9,762.6;678.0,860.0;669.2,651.9;638.2,523.6;642.6,519.2;624.9,435.1;578.4,419.6;616.1,457.2;669.2,510.3;607.2,523.6;558.5,474.9;545.3,457.2
4#577.6,670.0;573.2,586.5;665.5,643.6;643.5,656.8;626.0,762.3;678.7,858.9;652.3,648.0;630.4,516.2;630.4,516.2;621.6,432.7;575.4,417.3;621.6,459.0;665.5,507.4;595.2,516.2;538.1,467.8;505.1,417.3
5#668.7,850.4;621.1,745.9;649.6,636.6;621.1,646.1;616.4,760.2;668.7,855.2;635.4,641.4;625.9,503.5;625.9,503.5;611.6,418.0;587.9,427.5;625.9,479.8;663.9,503.5;587.9,503.5;526.1,465.5;507.1,408.5
6#649.1,813.6;610.3,728.1;641.4,623.1;598.6,634.8;602.5,743.6;649.1,840.8;618.0,630.9;614.2,491.0;614.2,487.1;610.3,405.5;567.5,428.8;610.3,463.8;653.0,487.1;575.3,491.0;505.3,463.8;505.3,417.1
7#579.3,676.0;555.6,708.7;629.8,598.8;582.3,604.8;502.1,581.0;561.5,640.4;609.0,604.8;600.1,474.2;600.1,459.3;591.2,391.0;552.6,414.8;579.3,444.5;638.7,465.3;564.5,480.1;496.2,471.2;499.2,417.8
8#576.0,677.3;553.4,686.5;614.2,579.3;565.9,584.1;480.3,558.4;536.7,623.7;593.1,584.1;580.1,456.0;579.4,441.8;567.4,372.0;563.6,405.5;584.2,428.5;619.9,444.4;542.8,463.6;475.5,461.0;478.7,414.5
9#572.8,678.6;551.2,664.2;598.6,559.8;549.5,563.4;458.4,535.8;511.8,607.0;577.3,563.4;560.1,437.8;558.7,424.4;543.7,353.1;574.5,396.2;589.1,412.5;601.0,423.5;521.0,447.2;454.9,450.7;458.2,411.3
10#569.5,679.9;548.9,642.0;583.1,540.4;533.0,542.8;436.6,513.3;487.0,590.2;561.4,542.8;540.2,419.5;537.9,406.9;519.9,334.1;585.5,386.9;593.9,396.6;582.2,402.7;499.3,430.7;434.2,440.5;437.6,408.0
11#566.3,681.2;546.7,619.7;567.5,520.9;516.6,522.1;414.7,490.7;462.1,573.5;545.6,522.1;520.2,401.3;517.2,389.5;496.2,315.2;596.4,377.6;598.8,380.6;563.3,381.8;477.5,414.3;413.6,430.2;417.1,404.8
12#563.0,682.5;544.5,597.5;551.9,501.4;500.2,501.4;392.9,468.1;437.3,556.8;529.7,501.4;500.2,383.1;496.5,372.0;472.4,296.2;607.4,368.3;603.7,364.6;544.5,360.9;455.8,397.8;392.9,420.0;396.6,401.5
13#556.5,679.4;545.9,598.1;535.3,499.2;482.3,488.6;383.4,446.2;408.1,527.4;510.6,499.2;482.3,372.0;478.8,357.8;455.8,296.0;613.0,403.8;570.6,386.1;517.6,354.3;439.9,386.1;355.1,382.6;355.1,361.4
14#548.1,676.2;515.6,574.8;531.8,493.7;462.9,489.7;373.7,453.2;402.1,542.4;499.4,493.7;467.0,364.0;467.0,359.9;452.8,272.7;454.8,343.7;491.3,384.3;503.5,351.8;426.4,376.1;345.3,343.7;323.0,272.7
15#531.2,658.7;490.7,564.3;508.7,496.8;445.7,492.3;360.3,478.8;400.8,573.2;477.2,501.3;450.2,357.3;454.7,352.8;454.7,271.9;445.7,366.3;468.2,366.3;490.7,348.3;409.8,361.8;333.3,330.4;315.3,267.4
16#498.2,625.9;476.7,543.7;498.2,497.2;430.2,497.2;355.1,493.6;398.1,579.4;458.9,497.2;448.1,357.7;448.1,350.5;451.7,275.4;407.0,230.7;466.0,386.3;483.9,354.1;408.8,361.3;323.0,343.4;312.2,286.2
17#480.2,596.5;477.1,530.2;477.1,501.7;417.1,501.7;344.4,492.3;372.8,587.0;448.6,501.7;442.3,369.1;442.3,359.6;445.5,287.0;426.5,391.2;464.4,403.8;477.1,365.9;401.3,372.2;325.5,365.9;322.3,309.1
18#386.0,515.9;403.7,483.0;477.1,513.4;406.3,513.4;325.3,480.5;343.0,566.5;441.7,513.4;439.1,386.9;439.1,366.7;439.1,308.5;439.1,424.9;479.6,435.0;482.1,384.4;391.1,384.4;330.4,394.5;332.9,338.9
19#350.6,516.2;492.2,479.5;455.5,531.9;384.7,518.8;303.4,471.7;308.7,552.9;421.4,526.7;426.6,406.1;426.6,387.8;434.5,327.5;426.6,382.5;447.6,437.6;473.8,403.5;379.4,403.5;327.0,414.0;340.1,366.8
20#346.8,509.2;386.6,478.8;435.7,518.6;356.2,534.9;279.0,474.2;267.3,553.6;395.9,534.9;412.3,415.7;412.3,399.3;412.3,340.9;393.6,406.4;433.3,453.1;459.0,413.4;367.9,415.7;332.8,441.4;346.8,404.0
21#336.1,539.6;346.9,488.2;422.8,536.9;357.7,534.2;260.2,488.2;235.8,572.1;390.2,536.9;398.4,425.9;401.1,406.9;406.5,341.9;376.7,436.7;441.7,471.9;441.7,420.4;349.6,425.9;341.5,471.9;344.2,415.0
22#430.4,610.8;453.1,525.3;417.8,542.9;332.2,542.9;239.1,512.7;229.0,603.3;372.5,545.4;387.6,427.1;392.6,401.9;396.4,345.2;443.0,404.4;465.7,442.2;443.0,422.0;334.7,429.6;327.2,474.9;359.9,454.8
23#437.9,628.1;440.8,534.5;391.1,552.0;329.6,540.3;230.1,534.5;238.9,636.9;361.8,543.3;379.3,426.2;385.2,402.8;398.4,334.1;473.0,426.2;467.1,458.4;437.9,423.3;326.7,426.2;303.3,461.3;341.3,455.5
24#443.8,632.2;441.0,541.6;387.2,550.1;322.1,538.8;231.6,558.6;245.7,660.5;353.2,550.1;381.5,419.9;387.2,394.5;399.9,333.6;469.3,459.5;463.6,482.2;438.1,425.6;330.6,414.3;265.5,431.2;305.1,425.6
25#442.4,630.9;442.4,533.1;386.1,544.9;323.9,542.0;240.9,580.5;255.7,687.2;359.4,544.9;395.0,414.6;400.9,390.9;420.2,330.1;475.0,479.8;472.0,506.4;442.4,423.5;341.7,399.8;258.7,396.8;273.5,396.8
26#432.6,606.0;463.6,525.4;398.5,534.7;336.6,531.6;265.3,596.7;262.2,705.1;370.6,531.6;404.7,404.6;410.9,386.0;434.1,322.5;485.3,488.3;469.8,488.3;451.2,420.1;349.0,386.0;283.9,361.3;299.4,358.2
27#433.6,571.0;467.8,506.3;406.9,529.1;349.9,525.3;296.6,609.0;270.0,711.7;376.5,525.3;422.2,392.2;429.8,384.5;464.0,308.5;437.4,563.4;494.5,494.9;467.8,415.0;368.9,365.5;323.2,331.3;346.1,319.9
28#433.2,553.3;475.8,481.0;420.4,510.8;360.8,506.5;322.5,612.9;280.0,706.6;390.6,506.5;446.0,383.1;450.2,370.3;492.8,298.0;492.8,532.1;514.1,489.5;492.8,408.6;394.9,353.3;365.1,302.3;411.9,268.2
29#456.7,568.6;452.2,523.7;443.2,505.7;384.8,496.8;335.4,604.5;308.5,703.3;416.2,501.3;470.1,375.5;474.6,366.6;510.5,294.7;510.5,537.2;533.0,469.8;515.0,402.5;425.2,344.1;411.8,281.2;440.9,234.1
30#463.4,581.9;510.2,497.7;458.7,497.7;397.9,493.0;351.1,600.6;341.7,698.9;426.0,497.7;496.2,371.3;500.9,357.3;533.6,287.1;533.6,497.7;566.4,464.9;538.3,399.4;449.4,343.2;440.0,291.8;454.1,221.6
31#462.4,600.0;518.2,525.6;481.0,488.3;425.1,483.7;373.9,595.4;378.6,679.2;448.4,488.3;513.6,367.3;518.2,353.4;550.8,283.6;583.4,451.1;597.3,446.5;555.5,390.6;467.0,344.1;457.7,283.6;467.0,218.4
32#472.3,621.3;521.6,554.1;503.7,491.5;449.9,482.5;387.3,590.0;409.7,657.1;476.8,487.0;530.5,366.1;535.0,352.7;570.8,285.6;606.6,415.4;633.5,419.9;575.3,384.0;490.2,343.8;472.3,276.6;472.3,213.9
33#486.1,651.9;529.7,573.5;525.3,499.5;473.0,490.8;399.0,577.9;442.6,638.8;499.2,495.1;547.1,360.1;551.4,355.7;581.9,281.7;638.6,364.5;656.0,390.6;595.0,373.2;503.5,342.7;477.4,281.7;477.4,225.1
34#495.6,669.2;533.1,590.4;555.6,511.7;499.4,496.7;409.4,556.7;469.4,605.4;525.6,507.9;563.1,357.9;566.9,354.2;587.5,277.3;589.4,365.4;623.1,365.4;608.1,369.2;518.1,346.7;469.4,305.4;475.0,269.8
35#501.0,691.6;542.3,604.7;583.7,513.7;525.8,493.0;426.5,526.1;488.6,584.0;554.8,501.3;579.6,356.5;579.6,352.4;596.1,273.8;583.7,327.5;637.5,306.9;625.1,360.6;529.9,352.4;472.0,323.4;480.3,277.9
36#523.1,708.6;561.2,608.4;604.2,508.2;542.2,489.2;442.0,493.9;508.8,555.9;575.5,498.7;585.1,350.9;589.8,350.9;599.4,269.8;613.7,255.5;632.8,303.2;632.8,350.9;542.2,350.9;480.2,346.1;489.7,303.2
37#556.2,707.6;583.4,598.7;621.5,511.6;561.6,489.9;474.5,462.6;528.9,544.3;594.3,500.8;594.3,353.8;599.7,348.3;599.7,266.7;621.5,244.9;632.4,293.9;643.3,353.8;550.7,359.2;490.8,370.1;490.8,326.6
38#593.3,660.7;593.3,564.1;636.2,510.4;577.2,499.7;496.6,456.8;544.9,548.0;609.4,510.4;598.6,354.8;604.0,354.8;604.0,268.9;625.5,247.4;641.6,301.1;646.9,349.4;555.7,365.5;507.4,387.0;496.6,360.2
39#626.2,619.8;613.6,544.4;651.4,506.6;596.9,502.4;521.4,473.1;554.9,556.9;622.0,502.4;609.5,359.9;609.5,351.5;605.3,276.0;634.6,255.0;651.4,305.3;655.6,351.5;559.1,372.4;513.0,406.0;504.6,368.2
40#639.0,563.6;642.6,477.6;660.5,502.7;599.5,502.7;527.9,499.1;567.3,588.7;631.8,502.7;610.3,366.5;613.9,352.1;610.3,276.9;639.0,258.9;653.3,305.5;656.9,355.7;560.1,377.2;520.7,420.2;517.1,373.6
41#644.4,544.0;590.4,490.0;657.8,493.4;603.9,500.1;536.5,520.4;570.2,611.4;634.3,493.4;610.7,372.0;614.0,355.2;610.7,281.0;644.4,274.3;651.1,318.1;661.2,358.6;560.1,382.2;526.4,432.7;516.3,392.3
42#641.5,542.6;641.5,468.6;665.0,488.8;614.6,495.5;544.0,525.8;570.9,616.6;641.5,488.8;611.2,371.1;614.6,357.6;607.9,283.6;648.2,287.0;658.3,327.3;658.3,361.0;560.8,384.5;530.5,441.7;513.7,408.1
43#644.9,576.8;638.5,500.1;673.7,490.5;619.4,493.7;555.4,516.1;568.2,615.1;644.9,490.5;613.0,372.3;613.0,356.3;608.2,284.4;622.6,407.5;654.5,413.8;660.9,359.5;561.8,385.1;533.1,445.8;513.9,429.8
44#642.9,603.5;636.7,517.1;673.8,492.4;621.3,486.2;559.6,501.7;578.1,597.3;646.0,489.3;615.1,372.1;612.1,350.5;598.2,287.2;639.8,427.6;667.6,412.2;661.4,359.7;559.6,384.4;525.7,449.2;488.6,464.6
