1#777.2,823.1;757.7,745.1;835.6,662.3;772.3,681.8;752.8,784.1;786.9,886.4;801.5,676.9;752.8,540.6;757.7,545.4;723.6,477.2;738.2,409.0;762.6,467.5;786.9,516.2;713.9,560.0;694.4,472.4;704.1,409.0
2#777.2,823.4;757.7,745.4;835.7,662.4;772.3,681.9;752.8,784.4;787.0,886.9;801.6,677.1;752.8,540.5;757.7,545.3;723.5,477.0;738.2,408.7;762.6,467.3;787.0,516.1;713.8,560.0;694.3,472.1;704.0,408.7
3#782.2,864.1;762.5,745.8;831.5,666.9;772.4,681.7;752.7,790.1;787.2,888.7;802.0,676.8;752.7,538.8;752.7,543.8;723.1,474.8;737.9,405.8;762.5,464.9;787.2,514.2;713.3,563.5;693.5,469.8;703.4,405.8
4#780.9,859.2;761.6,743.1;829.3,675.4;766.4,685.1;756.7,791.5;785.8,888.2;800.3,680.2;751.9,540.0;751.9,544.8;722.9,477.1;737.4,409.4;766.4,467.5;785.8,515.8;713.2,559.3;693.9,472.3;703.6,409.4
5#781.0,860.8;761.6,744.0;829.7,675.9;766.4,685.6;756.7,792.7;785.9,885.2;800.5,680.8;751.8,539.6;756.7,544.5;722.6,476.3;737.2,408.2;766.4,471.5;785.9,520.1;712.9,559.1;698.3,471.5;703.2,408.2
6#779.2,863.8;759.5,746.1;828.2,677.4;764.5,687.3;754.6,795.2;784.1,888.3;798.8,682.4;749.7,540.1;754.6,545.0;720.3,481.3;739.9,412.6;764.5,471.5;789.0,530.3;710.5,564.6;695.8,471.5;700.7,412.6
7#780.1,861.5;760.6,744.4;828.9,680.9;760.6,695.6;760.6,793.2;785.0,890.7;794.7,680.9;745.9,544.3;745.9,554.1;721.5,480.9;736.2,412.6;760.6,471.1;785.0,529.7;706.9,563.8;692.3,471.1;702.0,412.6
8#777.4,866.3;757.5,747.0;822.1,677.5;757.5,697.3;757.5,796.8;782.4,891.2;792.3,682.4;742.6,548.2;747.6,558.2;717.7,483.6;732.7,414.0;762.5,468.7;782.4,528.3;707.8,568.1;692.9,473.7;702.8,414.0
9#777.2,865.3;752.5,771.6;811.7,677.9;752.5,697.6;752.5,796.2;782.1,889.9;782.1,682.8;742.7,544.7;742.7,549.6;718.0,480.6;727.9,411.6;762.4,470.7;782.1,529.9;703.2,559.5;693.4,475.7;703.2,416.5
10#767.6,862.8;735.6,766.9;799.5,670.9;740.1,689.2;731.0,780.6;772.1,885.6;772.1,684.6;744.7,538.4;744.7,543.0;717.3,474.5;731.0,406.0;758.4,456.2;785.8,529.3;703.6,547.6;685.3,479.0;699.0,419.7
11#767.5,862.3;735.6,766.6;799.4,670.8;740.2,689.0;731.0,780.2;772.1,885.1;767.5,684.5;744.7,538.5;744.7,543.1;717.4,474.7;731.0,406.3;758.4,456.4;785.8,529.4;703.7,547.7;685.4,479.2;699.1,420.0
