1#800.5,713.1;794.5,641.3;839.4,590.5;800.5,602.5;797.5,671.2;791.5,740.0;818.4,593.5;779.6,509.8;782.6,512.8;758.6,473.9;782.6,438.0;797.5,464.9;806.5,494.8;749.7,518.7;746.7,482.9;755.6,450.0
2#801.8,718.0;801.8,644.2;835.6,588.8;795.6,604.2;795.6,668.8;792.5,739.5;814.1,594.9;774.1,508.8;780.2,515.0;758.7,471.9;783.3,441.1;798.7,471.9;804.8,499.6;749.5,518.0;746.4,481.1;755.6,447.3
3#803.9,718.0;800.8,643.6;834.9,591.0;794.6,603.4;794.6,668.4;794.6,739.7;810.1,594.1;776.1,510.4;779.2,513.5;757.5,473.2;785.4,442.2;797.7,470.1;803.9,498.0;748.2,516.6;748.2,482.5;754.4,448.4
4#802.4,714.4;799.4,643.0;832.1,589.5;793.5,604.3;793.5,669.8;793.5,738.2;808.3,595.4;772.6,512.1;775.6,515.1;757.8,473.4;784.5,440.7;799.4,455.6;802.4,497.2;745.9,518.1;742.9,482.4;754.8,449.7
5#800.8,720.6;797.9,663.8;829.1,590.0;792.3,604.2;792.3,672.3;795.1,740.4;809.3,595.7;772.4,507.7;775.2,513.4;752.5,473.7;792.3,436.8;797.9,459.5;800.8,499.2;746.9,516.2;744.0,479.3;755.4,448.1
6#799.7,721.6;782.6,641.6;822.6,587.2;782.6,604.4;785.4,670.2;791.1,738.8;802.6,593.0;768.3,507.2;771.1,512.9;751.1,470.0;776.9,435.7;799.7,461.4;799.7,495.7;742.5,515.7;745.4,478.6;754.0,447.1
7#803.8,618.9;791.6,597.7;815.9,579.5;773.5,594.7;770.4,655.3;785.6,725.1;791.6,585.6;767.4,503.7;770.4,509.7;746.2,467.3;782.5,437.0;800.7,464.3;794.7,491.5;740.1,512.8;740.1,488.5;755.3,446.1
8#807.2,625.0;804.6,588.5;807.2,570.3;768.1,575.5;755.0,638.1;783.7,700.7;783.7,575.5;765.5,494.6;765.5,497.2;744.6,458.0;778.5,439.8;802.0,465.9;794.2,486.8;734.2,502.4;739.4,494.6;765.5,450.2
9#798.5,616.7;796.3,578.9;797.0,562.4;757.9,567.7;745.7,627.6;774.9,689.1;773.8,567.3;756.3,486.0;756.3,488.7;736.8,449.2;769.5,431.1;792.6,458.0;785.5,479.0;725.0,493.1;729.9,482.9;756.4,440.6
10#789.9,608.4;788.1,569.3;786.8,554.5;747.8,560.0;736.5,617.0;766.1,677.6;763.8,559.2;747.1,477.4;747.1,480.3;729.0,440.4;760.4,422.4;783.2,450.0;776.7,471.2;715.8,483.8;720.4,471.3;747.3,431.1
11#781.2,600.1;779.8,559.6;776.6,546.5;737.6,552.2;727.2,606.5;757.3,666.0;753.9,551.0;738.0,468.7;738.0,471.8;721.1,431.6;751.4,413.7;773.9,442.1;768.0,463.5;706.5,474.6;711.0,459.6;738.2,421.5
12#772.5,591.8;771.5,550.0;766.4,538.6;727.5,544.4;718.0,596.0;748.5,654.4;743.9,542.9;728.8,460.1;728.8,463.4;713.3,422.8;742.4,405.0;764.5,434.2;759.3,455.7;697.3,465.3;701.5,448.0;729.1,411.9
13#763.8,583.5;763.3,540.4;756.2,530.7;717.3,536.6;708.7,585.4;739.7,642.8;734.0,534.7;719.6,451.5;719.6,454.9;705.5,414.0;733.3,396.3;755.1,426.2;750.5,447.9;688.1,456.0;692.0,436.3;720.0,402.4
