1#501.2,696.9;521.5,632.5;602.9,663.0;582.6,666.4;596.2,751.2;609.7,825.8;592.8,663.0;555.4,568.0;558.8,571.4;545.3,520.5;496.1,474.7;538.5,506.9;582.6,554.4;528.3,574.8;477.4,540.9;443.5,496.8
2#503.6,694.9;520.5,630.5;601.8,657.6;581.5,664.4;595.0,749.1;608.6,823.6;591.7,661.0;554.4,566.2;557.8,572.9;544.2,518.8;501.9,473.0;540.9,505.2;581.5,552.6;527.3,572.9;476.5,539.1;442.6,498.4
3#502.5,696.1;519.5,631.4;601.2,662.0;580.8,668.8;591.0,750.5;611.4,822.0;587.6,662.0;553.5,566.7;556.9,570.1;543.3,519.0;500.8,473.1;543.3,505.4;580.8,553.1;526.3,573.5;475.2,539.5;444.6,498.6
4#500.8,696.9;574.7,727.2;594.9,656.6;574.7,666.7;581.5,747.4;605.0,821.3;581.5,660.0;547.8,555.8;551.2,569.2;541.1,508.7;499.1,473.4;541.1,505.3;578.1,552.4;521.0,569.2;470.5,539.0;443.6,498.6
5#593.5,802.3;509.2,633.8;590.1,650.6;566.5,654.0;559.8,741.6;596.8,815.8;576.6,654.0;546.3,549.5;546.3,563.0;539.5,502.3;499.1,478.7;539.5,502.3;573.3,536.0;515.9,563.0;468.7,539.4;445.2,498.9
6#498.8,691.5;502.1,632.0;581.4,645.2;555.0,651.8;531.9,731.1;581.4,810.4;568.2,648.5;541.8,546.1;541.8,549.4;531.9,493.2;498.8,476.7;538.5,499.8;571.5,532.8;512.0,556.0;465.8,539.5;442.6,496.5
7#527.2,669.2;536.1,629.0;574.1,635.7;542.8,644.6;482.6,622.3;493.7,689.3;556.2,640.1;533.9,535.2;531.7,533.0;525.0,481.6;496.0,477.2;531.7,495.0;567.4,528.5;504.9,546.4;460.2,535.2;442.4,495.0
8#485.0,688.4;473.4,621.6;551.8,612.9;522.8,621.6;464.7,679.7;519.9,731.9;534.4,621.6;522.8,523.0;522.8,520.1;508.3,462.0;508.3,470.7;531.5,496.8;554.7,508.5;496.6,534.6;450.2,528.8;441.5,491.0
9#489.2,688.5;470.2,622.2;536.6,605.6;503.4,612.7;432.3,641.1;486.8,695.6;520.0,612.7;510.5,508.5;505.8,499.0;486.8,449.2;508.1,470.6;524.7,487.1;543.7,499.0;479.7,517.9;441.8,529.8;439.4,494.2
10#484.9,682.9;451.1,620.5;518.7,589.3;484.9,594.5;401.7,599.7;453.7,659.5;503.1,591.9;490.1,490.4;487.5,482.6;466.7,430.6;516.1,461.8;552.5,490.4;521.3,477.4;461.5,503.4;430.3,526.9;432.9,487.8
11#488.5,694.5;462.7,627.3;506.6,573.0;470.5,575.6;385.2,570.5;421.4,629.9;488.5,573.0;470.5,480.0;467.9,474.9;448.5,424.5;514.4,456.8;542.8,477.4;501.5,467.1;434.3,490.4;408.4,516.2;426.5,492.9
