1#735.1,629.1;765.2,534.4;872.9,573.2;885.8,586.1;816.9,689.4;860.0,792.8;877.2,581.8;829.8,456.9;829.8,452.6;799.7,379.4;674.8,405.2;756.6,478.4;851.4,452.6;808.3,456.9;717.9,439.7;661.9,388.0
2#736.1,629.1;761.9,530.1;869.6,573.2;882.5,586.1;817.9,689.4;861.0,792.8;878.2,581.8;830.8,456.9;830.8,452.6;800.7,379.4;675.8,405.2;822.2,375.1;852.4,448.3;809.3,456.9;718.9,439.7;662.9,388.0
3#736.3,628.2;755.2,533.7;868.7,571.5;868.7,585.7;807.2,689.7;863.9,789.0;868.7,581.0;821.4,443.8;821.4,448.6;802.5,377.6;759.9,325.6;811.9,368.2;840.3,439.1;797.7,453.3;712.6,443.8;660.6,387.1
4#739.6,628.8;739.6,533.6;844.3,571.7;849.1,585.9;796.7,695.4;858.6,790.6;849.1,581.2;815.7,443.1;811.0,447.9;791.9,381.3;758.6,324.1;811.0,371.7;839.5,438.4;787.2,452.7;701.5,447.9;663.4,390.8
5#732.8,627.2;714.0,533.0;822.3,561.3;827.0,584.8;794.0,693.1;855.2,787.2;822.3,570.7;798.7,443.6;798.7,448.3;779.9,377.7;761.1,325.9;812.8,368.3;827.0,438.9;770.5,453.0;690.5,448.3;657.5,391.8
6#732.0,623.8;681.9,541.7;800.4,550.8;795.9,564.5;800.4,678.5;841.5,783.4;795.9,555.4;782.2,432.2;782.2,432.2;768.5,359.3;759.4,322.8;809.6,368.4;818.7,414.0;750.3,441.4;677.3,450.5;654.5,391.2
7#730.5,625.9;677.2,549.4;783.5,534.6;773.5,548.2;757.8,649.5;816.0,748.1;776.8,538.9;757.4,419.1;756.6,416.6;741.7,344.9;751.1,320.4;800.4,363.7;793.1,402.1;723.5,428.4;661.3,449.4;651.6,391.6
8#729.1,627.9;672.5,557.0;766.6,518.3;751.1,531.9;715.1,620.4;790.5,712.8;757.8,522.3;732.6,405.9;731.0,400.9;715.0,330.4;742.8,318.0;791.1,359.0;767.5,390.1;696.7,415.5;645.2,448.3;648.8,392.1
9#727.6,630.0;667.8,564.7;749.8,502.1;728.7,515.5;672.5,591.4;765.0,677.4;738.7,505.8;707.8,392.8;705.3,385.2;688.2,316.0;734.5,315.6;781.9,354.4;741.8,378.2;669.9,402.5;629.2,447.2;646.0,392.5
10#726.2,632.1;663.1,572.3;732.9,485.9;706.3,499.2;629.9,562.3;739.5,642.1;719.6,489.2;683.0,379.6;679.7,369.6;661.4,301.5;726.2,313.2;772.7,349.7;716.2,366.3;643.1,389.6;613.2,446.1;643.1,392.9
11#718.1,628.1;644.2,561.1;711.1,480.2;682.9,487.2;577.3,540.0;690.0,606.9;697.0,483.7;654.8,367.5;654.8,356.9;638.9,284.7;690.0,290.0;742.8,318.2;690.0,342.8;616.0,378.0;573.8,427.3;594.9,399.2
12#722.3,646.3;658.9,568.8;690.6,477.2;641.3,477.2;532.1,505.3;620.1,586.4;665.9,477.2;630.7,353.8;630.7,346.8;614.9,281.6;657.1,274.6;704.7,293.9;669.5,332.7;595.5,364.4;532.1,396.1;567.3,350.3
