1#577.7,873.9;567.9,777.9;618.8,691.8;575.7,711.4;560.0,801.4;577.7,873.9;599.2,707.4;556.1,586.0;560.0,590.0;536.5,531.2;540.5,468.6;567.9,527.3;587.5,570.4;524.8,601.7;505.2,527.3;513.0,476.4
2#577.6,872.3;564.0,800.0;618.7,694.5;575.7,710.1;560.0,800.0;577.6,872.3;599.1,706.2;552.2,585.1;556.1,589.0;532.7,534.3;540.5,467.8;564.0,514.7;587.4,569.4;524.9,600.7;505.3,530.4;517.1,475.6
3#576.6,871.2;562.9,799.2;617.4,694.1;570.7,709.7;559.1,799.2;576.6,871.2;594.1,705.8;551.3,585.1;555.2,589.0;535.7,530.6;539.6,468.4;566.8,526.7;586.3,569.6;520.1,600.7;504.6,526.7;516.2,476.1
4#576.4,867.5;566.8,773.1;616.9,688.3;566.8,707.6;559.1,800.1;576.4,867.5;593.8,692.2;551.4,584.3;551.4,595.8;532.1,530.3;539.8,468.7;566.8,526.5;586.0,568.9;516.7,599.7;501.3,530.3;520.5,476.4
5#576.8,874.6;563.0,777.7;614.4,694.6;563.0,710.5;559.0,801.4;576.8,874.6;586.7,702.5;551.1,583.9;551.1,595.8;531.3,532.5;539.2,465.2;566.9,524.6;586.7,572.0;519.5,603.7;503.7,528.5;515.5,477.1
6#575.3,866.1;565.7,772.5;611.5,692.3;561.9,707.6;558.1,799.2;575.3,866.1;584.8,703.8;546.6,585.4;550.5,593.1;531.4,532.0;539.0,467.0;561.9,524.3;584.8,574.0;516.1,600.7;504.6,528.1;516.1,478.5
7#574.0,865.4;557.1,777.3;609.7,694.7;557.1,709.7;553.4,799.8;574.0,865.4;579.6,702.2;545.9,585.9;545.9,589.7;530.9,533.4;538.4,465.9;560.9,522.1;579.6,574.7;512.1,597.2;504.6,525.9;512.1,477.1
8#574.1,866.3;560.9,777.8;609.8,695.0;553.4,710.1;553.4,800.4;574.1,866.3;579.7,702.5;545.8,585.9;545.8,589.6;530.8,533.2;538.3,465.4;560.9,521.9;579.7,574.6;512.0,597.2;504.4,525.6;512.0,476.7
9#570.4,858.5;557.0,770.8;602.1,689.1;545.6,702.7;540.5,784.9;563.9,851.0;572.0,695.8;539.3,579.3;539.6,583.3;524.5,526.7;532.3,459.9;555.7,515.2;573.5,568.7;505.2,590.3;495.5,519.9;503.9,470.9
10#566.6,850.8;553.1,763.7;594.5,683.2;537.9,695.3;527.5,769.4;553.7,835.8;564.3,689.2;532.8,572.7;533.3,576.9;518.3,520.3;526.3,454.3;550.5,508.4;567.4,562.9;498.4,583.5;486.6,514.2;495.8,465.1
11#562.9,843.0;549.2,756.7;586.8,677.3;530.1,687.8;514.6,753.9;543.5,820.5;556.5,682.5;526.3,566.1;527.1,570.6;512.0,513.8;520.3,448.8;545.4,501.7;561.2,557.0;491.5,576.6;477.7,508.5;487.7,459.4
12#559.1,835.2;545.3,749.7;579.1,671.4;522.3,680.4;501.7,738.4;533.4,805.3;548.8,675.9;519.8,559.4;520.9,564.2;505.7,507.4;514.3,443.2;540.2,495.0;555.0,551.2;484.7,569.8;468.9,502.9;479.6,453.6
13#555.4,827.4;541.4,742.6;571.5,665.5;514.5,673.0;488.8,722.9;523.2,790.0;541.1,669.2;513.3,552.8;514.6,557.9;499.5,500.9;508.3,437.7;535.0,488.2;548.8,545.3;477.9,562.9;460.0,497.2;471.5,447.8
14#551.7,819.7;537.5,735.6;563.8,659.6;506.8,665.6;475.8,707.4;513.0,774.8;533.4,662.6;506.8,546.2;508.4,551.5;493.2,494.5;502.3,432.2;529.8,481.5;542.7,539.4;471.1,556.1;451.1,491.5;463.4,442.0
15#547.9,811.9;533.6,728.6;556.1,653.7;499.0,658.2;462.9,691.9;502.8,759.5;525.7,655.9;500.3,539.6;502.2,545.2;486.9,488.0;496.3,426.6;524.6,474.8;536.5,533.6;464.3,549.2;442.2,485.8;455.3,436.2
16#544.2,804.1;529.8,721.5;548.5,647.9;491.2,650.7;450.0,676.4;492.6,744.3;517.9,649.3;493.9,533.0;495.9,538.8;480.7,481.6;490.4,421.1;519.5,468.0;530.3,527.7;457.4,542.4;433.3,480.1;447.1,430.5
17#540.4,796.3;525.9,714.5;540.8,642.0;483.4,643.3;437.1,660.9;482.4,729.0;510.2,642.6;487.4,526.4;489.7,532.5;474.4,475.1;484.4,415.5;514.3,461.3;524.1,521.9;450.6,535.5;424.4,474.4;439.0,424.7
18#536.7,788.6;522.0,707.5;533.1,636.1;475.7,635.9;424.1,645.4;472.2,713.8;502.5,636.0;480.9,519.8;483.5,526.1;468.1,468.7;478.4,410.0;509.1,454.6;518.0,516.0;443.8,528.7;415.5,468.7;430.9,418.9
19#533.0,780.8;518.1,700.4;525.5,630.2;467.9,628.5;411.2,629.9;462.0,698.5;494.8,629.3;474.4,513.2;477.2,519.8;461.9,462.2;472.4,404.5;503.9,447.8;511.8,510.1;437.0,521.8;406.6,463.0;422.8,413.1
20#529.2,773.0;514.2,693.4;517.8,624.3;460.1,621.1;398.3,614.4;451.9,683.3;487.1,622.7;467.9,506.5;471.0,513.4;455.6,455.8;466.4,398.9;498.7,441.1;505.6,504.3;430.2,515.0;397.8,457.4;414.7,407.3
21#525.5,765.3;510.3,686.4;510.1,618.4;452.4,613.6;385.3,598.9;441.7,668.0;479.3,616.0;461.4,499.9;464.8,507.1;449.3,449.3;460.4,393.4;493.6,434.4;499.5,498.4;423.3,508.1;388.9,451.7;406.6,401.6
22#521.7,757.5;506.4,679.3;502.5,612.5;444.6,606.2;372.4,583.4;431.5,652.8;471.6,609.4;454.9,493.3;458.5,500.7;443.1,442.9;454.4,387.8;488.4,427.6;493.3,492.6;416.5,501.3;380.0,446.0;398.5,395.8
23#518.0,749.7;502.5,672.3;494.8,606.6;436.8,598.8;359.5,567.9;421.3,637.5;463.9,602.7;448.4,486.7;452.3,494.4;436.8,436.4;448.4,382.3;483.2,420.9;487.1,486.7;409.7,494.4;371.1,440.3;390.4,390.0
24#507.0,743.3;495.1,667.2;485.3,613.0;429.0,607.4;361.4,587.5;421.3,655.5;455.7,610.4;443.5,494.6;447.2,500.9;436.8,445.1;447.6,418.3;477.8,446.9;481.5,496.3;405.4,499.5;367.3,449.1;387.3,405.3
25#495.9,736.9;487.6,662.2;475.9,619.4;421.2,615.9;363.2,607.1;421.3,673.4;447.5,618.0;438.5,502.5;442.0,507.3;436.9,453.7;446.9,454.3;472.5,472.9;475.9,506.0;401.2,504.5;363.5,457.9;384.3,420.6
26#484.9,730.5;480.2,657.1;466.4,625.8;413.4,624.5;365.1,626.7;421.3,691.4;439.3,625.7;433.6,510.4;436.9,513.8;436.9,462.4;446.1,490.3;467.1,498.9;470.3,515.6;396.9,509.6;359.7,466.7;381.2,435.9
27#473.8,724.2;472.7,652.1;456.9,632.3;405.7,633.1;367.0,646.2;421.2,709.4;431.2,633.3;428.7,518.3;431.8,520.2;436.9,471.0;445.4,526.4;461.7,524.8;464.8,525.3;392.7,514.7;356.0,475.5;378.2,451.1
28#462.8,717.8;465.3,647.0;447.4,638.7;397.9,641.7;368.9,665.8;421.2,727.4;423.0,641.0;423.8,526.2;426.7,526.7;436.9,479.7;444.6,562.4;456.3,550.8;459.2,534.9;388.4,519.8;352.2,484.3;375.1,466.4
29#451.7,711.4;457.8,642.0;438.0,645.1;390.1,650.2;370.7,685.4;421.2,745.3;414.8,648.6;418.8,534.1;421.5,533.1;437.0,488.3;443.9,598.4;451.0,576.8;453.6,544.6;384.2,524.8;348.4,493.1;372.1,481.7
30#440.7,705.0;450.4,636.9;428.5,651.5;382.3,658.8;372.6,705.0;421.2,763.3;406.6,656.3;413.9,542.0;416.4,539.6;437.0,497.0;443.1,634.4;445.6,602.8;448.0,554.2;379.9,529.9;344.6,501.9;369.0,497.0
31#404.5,778.8;368.5,715.7;422.6,655.6;368.5,658.6;380.5,724.7;413.5,781.8;395.5,658.6;413.5,547.4;413.5,547.4;443.6,493.2;431.6,682.6;440.6,616.5;443.6,559.4;377.5,535.3;347.4,511.3;386.5,487.2
32#404.5,778.6;368.5,715.6;422.5,655.5;368.5,658.6;380.5,724.6;413.5,781.6;395.5,658.6;413.5,547.5;413.5,547.5;443.5,493.4;431.5,682.6;440.5,616.5;443.5,559.5;377.5,535.5;347.5,511.5;386.5,487.4
33#383.8,788.3;381.0,721.2;417.3,662.5;369.8,665.3;372.6,732.4;397.8,796.7;392.2,662.5;417.3,556.3;417.3,553.5;443.9,504.6;431.3,634.6;436.9,612.2;445.3,564.7;386.6,545.1;347.5,525.6;376.8,510.2
34#363.8,778.2;369.0,707.6;410.9,668.3;358.5,663.1;358.5,723.3;387.3,786.1;387.3,665.7;413.5,558.4;418.7,550.5;443.6,512.6;426.6,647.4;431.8,618.6;444.9,568.9;384.7,547.9;348.1,540.1;382.1,527.0
35#347.7,761.4;340.3,685.0;404.4,662.8;357.6,655.4;337.9,697.3;372.4,763.8;384.7,662.8;414.3,559.2;419.2,549.4;435.2,511.2;429.1,648.0;431.5,620.9;448.8,571.6;379.8,544.5;342.8,554.3;377.3,537.1
36#400.8,698.0;341.4,659.9;402.9,666.2;354.2,657.8;316.0,659.9;354.2,729.8;377.5,664.1;409.3,558.2;413.5,547.6;429.4,499.9;430.4,575.1;451.6,604.8;447.4,570.9;371.1,545.4;341.4,566.6;362.6,553.9
37#400.4,704.1;427.7,633.7;402.3,668.9;345.7,655.2;308.6,633.7;339.8,698.2;375.0,663.0;406.2,561.5;410.1,545.9;425.8,504.8;449.2,584.9;451.1,618.1;447.2,571.2;369.1,547.8;341.8,579.1;373.0,583.0
