1#NULL
2#NULL
3#861.9,837.0;838.6,785.7;796.6,664.5;731.3,673.8;661.4,762.4;647.4,869.7;759.3,669.1;731.3,524.5;736.0,529.2;698.7,463.9;717.3,393.9;745.3,449.9;773.3,501.2;689.4,538.5;670.7,477.9;680.0,407.9
4#839.4,811.8;823.8,758.8;788.8,660.4;724.8,669.4;653.0,754.2;647.1,860.9;753.2,664.9;729.2,521.2;733.2,525.8;701.5,459.2;716.3,395.1;744.8,453.3;771.3,500.5;687.3,533.5;669.1,476.0;680.1,408.0
5#816.9,786.7;809.0,731.9;781.0,656.3;718.2,665.0;644.6,745.9;646.9,852.2;747.2,660.6;727.2,518.0;730.3,522.4;704.2,454.5;715.3,396.2;744.3,456.7;769.3,499.9;685.2,528.6;667.5,474.1;680.2,408.1
6#794.3,761.5;794.3,705.1;773.3,652.1;711.7,660.7;636.3,737.7;646.6,843.4;741.1,656.4;725.1,514.7;727.5,519.0;707.0,449.7;714.3,397.4;743.7,460.0;767.4,499.2;683.0,523.6;666.0,472.1;680.2,408.3
7#771.8,736.3;779.5,678.2;765.5,648.0;705.2,656.3;627.9,729.5;646.3,834.6;735.0,652.1;723.1,511.4;724.7,515.6;709.7,445.0;713.3,398.6;743.2,463.4;765.4,498.5;680.9,518.7;664.4,470.2;680.3,408.4
8#749.3,711.2;764.7,651.3;757.7,643.9;698.6,651.9;619.5,721.2;646.1,825.9;729.0,647.9;721.0,508.2;721.8,512.2;712.5,440.3;712.3,399.7;742.7,466.8;763.4,497.9;678.8,513.8;662.8,468.3;680.4,408.5
9#726.8,686.0;749.9,624.4;749.9,639.8;692.1,647.5;611.1,713.0;645.8,817.1;722.9,643.6;719.0,504.9;719.0,508.8;715.2,435.6;711.3,400.9;742.2,470.2;761.4,497.2;676.7,508.8;661.2,466.4;680.5,408.6
10#733.5,693.7;736.9,616.7;743.6,623.4;683.3,626.8;596.3,680.3;646.5,770.7;713.5,623.4;713.5,496.2;710.1,496.2;710.1,422.6;716.8,409.2;743.6,459.4;757.0,489.5;669.9,492.9;656.5,459.4;676.6,412.5
11#728.5,699.6;737.1,611.0;728.5,608.1;665.6,613.8;571.2,633.9;637.0,722.5;697.0,611.0;699.9,482.3;699.9,479.5;688.4,413.7;728.5,416.5;745.6,456.6;745.6,479.5;654.1,485.2;645.6,482.3;677.0,422.3
12#725.5,705.9;731.5,617.5;719.1,601.2;657.4,605.3;589.8,635.4;646.3,722.6;687.6,603.0;687.1,474.3;686.6,470.8;674.4,404.1;721.4,408.4;745.0,448.8;733.9,469.6;639.7,477.9;626.8,475.4;660.5,419.1
13#722.5,712.1;725.9,624.0;709.7,594.3;649.2,596.9;608.3,637.0;655.7,722.8;678.3,595.0;674.4,466.3;673.2,462.1;660.3,394.4;714.3,400.4;744.3,441.0;722.3,459.8;625.3,470.5;608.0,468.6;644.0,415.8
14#719.4,718.4;720.3,630.6;700.3,587.3;641.0,588.4;626.9,638.5;665.0,722.9;668.9,587.1;661.6,458.2;659.9,453.4;646.3,384.8;707.3,392.3;743.7,433.2;710.6,449.9;610.8,463.2;589.2,461.8;627.6,412.6
15#716.4,724.7;714.7,637.1;690.9,580.4;632.8,580.0;645.5,640.1;674.3,723.0;659.5,579.1;648.9,450.2;646.6,444.7;632.3,375.2;700.2,384.2;743.1,425.4;698.9,440.0;596.4,455.9;570.4,454.9;611.1,409.4
16#713.4,730.9;709.1,643.6;681.5,573.5;624.6,571.5;664.0,641.6;683.7,723.2;650.2,571.1;636.1,442.2;633.2,436.0;618.2,365.5;693.1,376.2;742.4,417.6;687.3,430.2;582.0,448.5;551.6,448.1;594.6,406.1
17#710.4,737.2;703.5,650.1;672.1,566.6;616.4,563.1;682.6,643.2;693.0,723.3;640.8,563.1;623.4,434.2;619.9,427.3;604.2,355.9;686.0,368.1;741.8,409.8;675.6,420.3;567.6,441.2;532.8,441.2;578.1,402.9
