1#542.2,740.4;545.8,659.3;568.0,567.1;538.5,578.2;538.5,666.7;534.8,747.8;553.2,574.5;490.5,474.9;494.2,474.9;468.4,419.6;446.3,368.0;479.5,412.2;516.3,456.5;468.4,489.7;424.2,449.1;402.0,412.2
2#542.1,740.3;545.8,659.2;567.9,567.1;538.4,578.1;538.4,666.6;534.8,747.7;553.2,574.5;490.5,475.0;494.2,475.0;468.4,419.7;446.3,368.1;479.5,412.3;516.3,456.5;468.4,489.7;424.2,449.2;402.1,412.3
3#532.3,738.9;528.7,652.3;554.0,562.1;521.5,576.5;521.5,663.1;528.7,746.2;535.9,569.3;492.6,468.2;492.6,464.6;463.8,414.1;445.7,367.2;478.2,414.1;514.3,453.8;463.8,475.5;427.7,446.6;406.0,414.1
4#463.3,619.3;459.8,546.1;539.9,556.5;501.6,570.5;494.6,650.6;519.0,730.8;519.0,563.5;487.7,455.5;487.7,455.5;459.8,403.2;445.9,361.4;487.7,403.2;515.6,445.0;459.8,465.9;421.5,441.5;404.1,406.7
5#460.5,617.5;453.6,546.7;522.4,545.0;482.4,556.8;463.3,618.6;492.2,697.9;501.6,551.2;472.5,443.2;471.9,440.8;445.2,387.6;444.9,360.3;487.1,394.9;500.6,431.8;444.3,453.8;409.0,441.3;399.1,410.6
6#457.8,615.7;447.5,547.2;504.9,533.6;463.2,543.1;432.1,586.5;465.4,665.0;484.2,538.9;457.2,430.8;456.0,426.1;430.5,372.0;443.8,359.2;486.5,386.6;485.6,418.7;428.8,441.7;396.4,441.1;394.2,414.4
7#455.0,613.9;441.3,547.8;487.4,522.1;444.0,529.5;400.8,554.5;438.7,632.2;466.7,526.7;442.0,418.5;440.2,411.5;415.9,356.3;442.8,358.0;485.8,378.2;470.7,405.5;413.2,429.7;383.9,441.0;389.2,418.3
8#452.3,612.1;435.2,548.3;469.9,510.7;424.8,515.8;369.6,522.4;411.9,599.3;449.3,514.4;426.7,406.1;424.3,396.8;401.2,340.7;441.7,356.9;485.2,369.9;455.7,392.4;397.7,417.6;371.3,440.8;384.3,422.1
9#449.5,610.3;429.0,548.9;452.4,499.2;405.6,502.1;338.3,490.4;385.1,566.4;431.9,502.1;411.5,393.8;408.5,382.1;386.6,325.1;440.7,355.8;484.6,361.6;440.7,379.2;382.2,405.5;358.8,440.6;379.3,426.0
10#449.8,614.7;430.8,545.0;437.1,475.2;389.6,484.7;319.8,446.7;354.7,522.8;411.8,478.4;389.6,383.3;386.4,373.8;370.5,313.6;459.3,367.5;475.2,351.6;421.3,367.5;354.7,396.0;323.0,424.5;373.7,440.4
11#438.6,611.8;417.5,537.6;420.5,470.6;372.0,479.3;308.6,446.8;342.7,520.4;395.2,473.9;372.0,373.2;369.8,365.6;354.4,307.4;413.6,332.5;437.5,332.7;404.0,360.2;337.9,385.2;298.7,393.4;332.5,389.5
12#427.5,608.9;404.3,530.2;403.9,465.9;354.3,474.0;297.3,446.8;330.7,518.0;378.6,469.5;354.3,363.0;353.3,357.5;338.4,301.2;368.0,297.5;399.7,313.9;386.6,353.0;321.0,374.5;274.3,362.3;291.2,338.7
