1#645.1,649.6;671.8,569.4;763.5,592.3;767.3,600.0;759.7,703.1;778.8,802.4;763.5,596.1;702.4,496.8;706.2,500.6;698.6,443.3;612.6,368.8;668.0,416.6;721.5,481.5;675.6,508.3;606.9,473.9;564.8,424.2
2#646.5,651.9;670.2,568.9;753.2,596.6;765.0,608.4;753.2,703.2;784.8,798.1;765.0,600.5;697.9,497.8;701.8,505.7;693.9,442.5;616.9,369.4;662.3,414.8;721.6,485.9;674.2,505.7;603.0,474.1;567.5,426.7
3#644.7,649.6;669.5,567.3;768.3,600.2;760.1,612.6;751.8,711.4;788.9,802.1;760.1,604.3;694.2,497.2;698.3,505.5;690.1,447.8;615.9,369.5;657.1,419.0;718.9,489.0;665.3,505.5;599.4,476.6;566.5,427.2
4#645.0,652.0;666.3,566.7;760.1,600.8;747.3,609.3;743.1,711.6;785.7,805.4;751.6,605.1;691.9,498.5;696.2,502.8;683.4,443.1;619.5,374.9;662.1,421.8;717.5,485.7;662.1,502.8;593.9,473.0;564.1,426.1
5#641.5,649.7;653.0,565.6;748.5,592.3;729.4,611.4;725.6,707.0;767.6,791.1;737.1,600.0;683.6,489.1;687.4,496.8;675.9,431.8;620.5,368.7;672.1,431.8;714.1,477.7;653.0,500.6;591.8,473.8;565.1,424.2
6#732.6,776.6;645.9,564.9;729.1,592.6;704.9,603.0;694.4,696.7;732.6,776.6;715.3,592.6;684.0,481.6;684.0,485.0;666.7,419.1;651.1,396.5;680.6,439.9;711.8,471.2;649.3,488.5;586.9,474.6;566.0,426.0
7#706.5,749.1;633.4,563.6;709.3,577.1;682.5,584.8;655.5,656.7;694.1,737.9;695.1,577.1;665.7,466.0;665.1,467.5;644.5,403.0;638.2,398.5;668.0,435.1;693.6,453.3;631.2,474.0;579.4,467.8;562.7,424.6
8#680.4,721.6;620.9,562.3;689.4,561.6;660.0,566.6;616.6,616.6;655.6,699.2;674.9,561.6;647.5,450.4;646.2,449.9;622.3,386.8;625.3,400.5;655.4,430.3;675.3,435.4;613.1,459.5;571.9,461.0;559.4,423.2
9#654.2,694.0;608.5,561.1;669.6,546.1;637.6,548.4;577.6,576.6;617.1,660.6;654.8,546.1;629.2,434.7;627.4,432.4;600.0,370.7;612.3,402.6;642.7,425.5;657.1,417.6;594.9,444.9;564.4,454.3;556.0,421.8
10#628.1,666.5;596.0,559.8;649.7,530.6;615.1,530.2;538.7,536.5;578.6,621.9;634.6,530.6;611.0,419.1;608.5,414.8;577.8,354.5;599.4,404.6;630.1,420.7;638.8,399.7;576.8,430.4;556.9,447.5;552.7,420.4
11#602.0,639.0;583.5,558.5;629.9,515.1;592.7,512.0;499.8,496.5;540.1,583.2;614.4,515.1;592.7,403.5;589.6,397.3;555.6,338.4;586.5,406.6;617.5,415.9;620.6,381.8;558.7,415.9;549.4,440.7;549.4,419.0
12#593.0,628.5;575.9,544.0;607.5,493.0;567.5,490.6;480.2,475.8;517.6,560.9;589.4,493.0;563.5,381.9;561.2,377.3;530.5,316.6;564.9,366.2;599.8,378.3;593.3,362.4;528.4,393.6;510.1,411.4;510.1,384.7
13#584.0,618.0;568.3,529.5;585.0,470.9;542.4,469.3;460.5,455.1;495.1,538.7;564.4,470.9;534.3,360.4;532.8,357.2;505.3,294.8;543.2,325.7;582.0,340.8;566.0,343.1;498.0,371.4;470.8,382.1;470.8,350.4
14#574.9,607.6;560.7,515.1;562.6,448.7;517.2,447.9;440.9,434.4;472.6,516.4;539.5,448.7;505.1,338.8;504.3,337.2;480.2,273.1;521.6,285.2;564.3,303.2;538.6,323.7;467.7,349.1;431.5,352.9;431.5,316.1
15#565.9,597.1;553.1,500.6;540.2,426.6;492.0,426.6;421.2,413.7;450.1,494.1;514.5,426.6;475.9,317.2;475.9,317.2;455.0,251.3;500.0,244.8;546.6,265.7;511.3,304.3;437.3,326.9;392.2,323.6;392.2,281.8
16#529.7,572.2;529.7,482.0;519.7,422.0;466.3,432.0;409.6,425.3;449.6,505.4;493.0,422.0;449.6,308.5;449.6,311.8;439.6,241.7;471.3,220.0;493.0,245.0;489.7,298.5;409.6,315.1;362.8,298.5;369.5,245.0
17#494.3,544.5;500.3,462.0;489.5,422.5;436.2,430.6;384.4,428.9;422.1,506.5;462.9,422.0;430.9,308.2;430.9,308.5;424.2,243.5;459.0,228.3;481.1,256.2;471.4,299.6;390.4,313.2;354.2,308.9;365.9,266.6
18#458.8,516.9;470.9,442.0;459.3,423.1;406.2,429.1;359.1,432.4;394.5,507.7;432.8,421.9;412.2,307.9;412.2,305.2;408.8,245.3;446.7,236.7;469.1,267.4;453.1,300.7;371.2,311.2;345.6,319.4;362.2,288.2
19#423.4,489.2;441.5,422.0;429.1,423.6;376.1,427.7;333.9,435.9;367.0,508.8;402.6,421.9;393.4,307.6;393.4,301.8;393.4,247.1;434.4,245.0;457.1,278.5;434.9,301.8;352.0,309.2;337.0,329.9;358.6,309.9
20#387.9,461.5;412.1,402.0;398.9,424.1;346.1,426.3;308.6,439.5;339.4,510.0;372.5,421.9;374.7,307.3;374.7,298.5;378.0,248.9;422.1,253.3;445.2,289.7;416.6,302.9;332.8,307.3;328.4,340.3;354.9,331.5
21#374.8,447.2;435.4,371.0;380.7,427.7;324.1,425.7;331.9,373.0;365.1,439.4;359.2,386.6;359.2,306.6;357.3,292.9;360.2,247.0;447.1,263.6;419.8,265.6;398.3,300.7;320.1,304.6;312.3,345.6;347.5,335.9
22#374.2,464.6;411.6,385.2;363.1,400.7;294.9,387.4;268.4,380.8;268.4,471.2;323.5,389.6;336.7,301.5;336.7,292.7;341.1,239.8;411.6,266.3;402.8,288.3;374.2,301.5;297.1,303.7;292.6,345.6;321.3,330.2
23#372.4,491.9;392.4,405.1;341.2,398.4;276.7,389.5;247.8,398.4;250.0,474.1;314.5,398.4;316.8,309.4;319.0,298.3;324.6,252.7;428.0,316.1;425.8,340.6;356.8,309.4;274.5,305.0;267.8,345.0;294.5,347.3
24#372.8,506.3;380.4,415.3;329.8,410.2;274.1,407.7;236.2,422.9;248.9,501.3;299.4,407.7;307.0,314.1;307.0,301.5;310.8,244.6;418.3,329.3;400.6,339.4;355.1,316.6;261.5,309.0;253.9,349.5;284.3,349.5
25#365.1,509.2;375.5,418.6;321.1,416.0;266.8,418.6;233.1,436.7;243.5,529.9;290.1,416.0;303.0,315.1;303.0,302.1;309.5,254.2;419.5,348.7;388.4,353.9;349.6,320.2;256.4,307.3;246.1,348.7;269.4,351.3
26#345.8,501.9;373.6,410.3;318.1,421.4;262.6,429.7;234.8,465.8;248.7,549.0;287.5,426.9;295.9,318.7;298.6,304.8;308.3,250.7;418.0,374.2;384.7,363.1;345.8,324.2;251.5,304.8;223.7,288.2;262.6,268.7
27#336.4,485.8;374.4,409.7;323.8,428.7;263.6,431.9;241.4,485.8;247.7,568.1;288.9,431.9;298.4,314.7;301.6,308.4;311.1,245.0;418.8,384.4;387.1,378.1;349.1,330.5;254.1,298.9;206.5,257.7;230.3,233.9
