1#842.4,704.4;908.2,777.1;960.1,662.8;911.6,687.1;832.0,614.4;842.4,707.8;935.9,676.7;870.1,545.2;866.7,538.2;842.4,472.5;835.5,472.5;870.1,496.7;897.8,524.4;839.0,562.5;769.7,520.9;742.1,455.2
2#842.3,705.3;912.1,778.6;961.0,663.4;912.1,684.4;831.8,614.6;842.3,708.8;936.5,677.4;870.2,544.8;866.7,537.8;845.8,471.5;835.3,471.5;870.2,499.4;898.1,523.8;838.8,562.2;769.0,523.8;741.1,454.0
3#915.0,851.5;913.2,780.8;949.4,657.6;905.9,686.6;898.7,788.1;840.7,704.7;927.6,672.1;862.4,541.7;862.4,541.7;837.1,469.2;829.8,472.8;866.1,501.8;891.4,527.2;829.8,556.2;761.0,523.6;742.9,454.7
4#841.7,698.5;841.7,618.3;940.5,667.7;894.2,692.4;878.8,781.9;832.5,707.8;915.8,680.0;854.1,538.0;851.0,538.0;832.5,470.0;823.2,476.2;851.0,500.9;885.0,525.6;820.1,556.5;752.2,522.5;739.8,451.5
5#839.6,709.1;851.6,617.7;920.5,660.6;872.6,680.1;846.4,764.7;831.0,734.8;896.0,670.8;845.9,529.2;842.8,526.2;825.5,457.9;813.3,467.0;841.8,491.5;880.5,515.9;811.2,545.5;749.0,518.9;739.7,451.6
6#837.6,719.7;861.5,617.1;900.4,653.6;851.1,667.7;813.9,747.5;829.5,761.8;876.2,661.6;837.7,520.4;834.7,514.4;818.5,445.8;803.4,457.9;832.7,482.1;875.9,506.3;802.4,534.6;745.8,515.2;739.7,451.6
7#835.5,730.3;871.4,616.5;880.4,646.5;829.5,655.4;781.5,730.3;828.0,788.8;856.4,652.4;829.5,511.6;826.5,502.6;811.5,433.7;793.5,448.7;823.5,472.7;871.4,496.6;793.5,523.6;742.6,511.6;739.6,451.7
8#826.8,727.3;852.6,618.4;856.0,623.7;805.6,630.9;750.8,675.9;792.5,740.6;832.4,628.5;806.4,490.4;804.0,481.0;788.6,411.3;803.7,434.9;826.9,456.3;849.6,474.7;767.9,503.0;718.2,498.7;711.3,471.6
9#818.2,724.4;833.8,620.3;831.7,601.0;781.7,606.3;720.1,621.4;757.0,692.3;808.3,604.5;783.3,469.3;781.5,459.4;765.7,389.0;813.9,421.1;830.4,440.0;827.8,452.8;742.3,482.5;693.8,485.7;683.0,491.5
10#809.5,721.4;814.9,622.1;807.3,578.2;757.9,581.8;689.5,567.0;721.4,644.1;784.3,580.6;760.1,448.1;758.9,437.8;742.9,366.6;824.0,407.3;833.8,423.6;806.0,431.0;716.6,461.9;669.4,472.8;654.8,511.5
11#800.9,718.5;796.1,624.0;783.0,555.5;734.0,557.2;658.8,512.5;685.9,595.8;760.2,556.6;737.0,427.0;736.4,416.2;720.0,344.3;834.2,393.5;837.3,407.3;784.2,409.1;691.0,441.4;645.0,459.8;626.5,531.4
12#792.2,715.5;777.3,625.9;758.6,532.7;710.1,532.7;628.1,458.1;650.4,547.6;736.2,532.7;713.9,405.8;713.9,394.6;697.1,321.9;844.4,379.7;840.7,390.9;762.4,387.2;665.4,420.8;620.6,446.9;598.2,551.3
13#773.5,699.7;758.2,612.1;743.0,516.9;685.9,509.3;598.3,455.9;632.5,535.9;716.3,513.1;689.7,387.4;685.9,376.0;680.1,305.5;830.6,379.8;796.3,353.1;739.2,364.5;640.2,395.0;564.0,398.8;609.7,391.2
14#748.1,691.6;736.9,590.9;725.7,497.6;662.3,497.6;584.0,471.5;628.8,553.6;695.9,497.6;662.3,363.3;662.3,355.8;660.5,279.4;718.3,296.1;751.9,318.5;710.8,352.1;613.8,367.0;543.0,348.4;569.1,288.7
15#711.3,597.7;709.7,554.4;696.9,490.2;632.7,490.2;565.2,483.7;629.4,567.2;661.6,490.2;645.5,342.5;642.3,342.5;639.1,268.6;632.7,230.1;687.2,275.0;690.5,339.3;594.1,352.1;529.9,310.4;533.1,255.8
16#682.6,623.6;690.0,524.0;675.3,479.7;608.8,490.8;553.5,483.4;608.8,560.9;642.0,479.7;623.6,343.2;627.3,346.9;627.3,269.4;629.1,219.6;656.8,273.1;667.9,343.2;575.6,343.2;520.3,302.6;535.1,247.3
17#655.1,575.3;682.1,487.5;651.7,494.3;580.8,490.9;530.1,477.4;574.0,561.8;614.6,484.1;604.4,345.7;604.4,349.1;607.8,278.2;623.0,232.6;638.2,281.5;651.7,338.9;553.8,349.1;506.5,318.7;530.1,271.4
18#627.9,535.7;673.5,464.4;633.6,492.9;568.0,495.8;539.5,504.3;525.2,547.1;602.2,492.9;588.0,353.2;590.8,353.2;585.1,290.5;629.3,249.1;642.2,310.4;633.6,347.5;542.4,361.7;499.6,344.6;530.9,299.0
19#643.0,495.3;653.2,461.9;604.5,497.9;542.9,487.6;519.8,510.7;499.3,500.4;576.2,495.3;568.5,367.0;571.1,364.4;566.0,302.8;627.6,274.6;637.8,328.5;614.7,359.3;527.5,367.0;501.8,356.7;532.6,318.2
