1#432.6,745.3;470.9,741.5;497.7,680.2;467.1,691.7;470.9,787.4;501.5,867.9;482.4,687.9;455.6,588.3;455.6,584.4;444.1,519.3;424.9,542.3;459.4,553.8;486.2,576.8;424.9,592.1;386.6,580.6;379.0,542.3
2#427.8,749.3;424.1,666.6;480.5,681.6;454.2,692.9;454.2,783.2;491.8,862.1;465.4,685.4;446.6,580.1;450.4,576.4;450.4,508.7;424.1,550.0;454.2,561.3;484.2,580.1;416.6,587.6;382.7,576.4;379.0,542.5
3#471.7,833.3;427.8,745.5;468.1,668.7;431.5,668.7;435.1,774.7;475.4,847.9;449.8,668.7;438.8,566.2;435.1,566.2;453.4,504.0;413.2,544.3;442.5,555.3;471.7,566.2;405.9,566.2;373.0,573.5;376.6,540.6
4#456.0,802.6;413.7,735.7;448.9,647.6;413.7,654.6;396.1,749.8;456.0,820.2;431.3,651.1;427.8,556.0;427.8,552.5;438.4,485.5;399.6,545.4;438.4,545.4;463.0,556.0;396.1,556.0;364.4,573.6;371.4,538.4
5#414.2,738.2;377.0,666.7;437.0,632.4;402.7,641.0;359.8,718.2;434.2,792.6;419.9,635.2;417.0,546.5;417.0,532.2;418.4,473.6;394.1,529.4;417.0,540.8;451.4,540.8;382.7,549.4;356.9,566.6;371.2,532.2
6#410.3,731.3;377.1,664.8;424.1,620.6;385.4,628.9;319.0,687.0;382.6,753.4;407.5,623.3;399.2,529.2;399.2,518.2;400.6,458.7;385.4,526.5;421.4,545.8;435.2,523.7;366.0,532.0;343.9,554.1;360.5,526.5
7#409.4,725.4;369.9,649.3;409.4,609.8;367.1,609.8;285.3,649.3;338.8,719.8;389.6,609.8;384.0,511.1;384.0,502.6;382.6,444.8;392.4,539.3;431.9,536.5;420.6,511.1;350.1,513.9;319.1,542.1;336.0,533.6
8#409.1,725.2;373.4,656.9;394.2,597.4;355.6,594.5;302.1,603.4;290.2,686.6;376.4,594.5;367.5,499.4;367.5,487.5;371.9,426.6;352.6,499.4;394.2,508.3;403.1,493.5;334.8,502.4;290.2,517.2;317.0,502.4
9#409.7,724.2;378.4,655.5;375.3,577.4;334.7,574.3;237.9,568.1;247.3,655.5;353.4,574.3;353.4,483.7;353.4,477.5;355.0,410.4;447.1,486.9;447.1,493.1;384.7,480.6;319.1,483.7;266.0,483.7;294.1,483.7
10#395.9,711.6;368.6,643.7;353.8,567.8;310.8,562.6;222.8,542.6;213.5,620.6;331.5,563.6;333.5,469.6;332.5,465.9;332.8,400.2;405.7,452.8;407.6,466.1;364.6,467.3;299.1,471.6;250.6,467.7;275.5,457.1
11#382.1,699.1;358.8,632.0;332.2,558.2;286.8,550.9;207.7,517.0;179.6,585.8;309.7,552.8;313.5,455.6;311.6,454.4;310.5,390.0;364.2,418.6;368.1,439.1;344.6,454.0;279.1,459.4;235.2,451.7;257.0,430.5
12#368.4,686.5;349.0,620.2;310.6,548.7;262.9,539.2;192.5,491.5;145.8,550.9;287.8,542.1;293.6,441.5;290.7,442.8;288.2,379.8;322.8,384.4;328.6,412.0;324.5,440.7;259.0,447.2;219.8,435.7;238.4,403.9
13#354.6,673.9;339.2,608.4;289.1,539.1;239.0,527.5;177.4,465.9;111.9,516.0;266.0,531.4;273.7,427.4;269.8,431.2;266.0,369.6;281.4,350.3;289.1,385.0;304.5,427.4;239.0,435.1;204.4,419.7;219.8,377.3
14#317.6,658.1;307.7,568.9;261.4,525.9;215.2,519.3;165.6,449.9;106.1,506.1;238.3,519.3;251.5,426.8;251.5,420.2;251.5,357.4;281.3,350.8;291.2,390.5;287.9,426.8;215.2,423.5;205.3,413.6;225.1,370.6
15#109.7,513.5;152.6,451.0;191.7,474.4;189.7,488.1;140.9,445.1;109.7,513.5;193.6,482.2;226.9,419.7;232.7,404.1;244.4,359.2;264.0,372.9;267.9,413.9;264.0,421.7;193.6,411.9;174.1,435.4;142.9,445.1
16#230.8,523.2;258.1,535.0;224.9,497.9;178.0,493.9;123.3,439.3;109.7,517.4;201.5,495.9;215.1,408.0;217.1,390.4;222.9,347.5;277.6,370.9;283.5,408.0;250.3,410.0;178.0,404.1;193.6,413.9;199.5,398.2
17#211.0,627.8;219.7,549.0;211.0,493.5;161.3,481.8;108.8,438.0;111.7,522.7;187.6,490.6;202.2,397.2;202.2,391.3;209.5,328.5;275.2,373.8;278.1,408.8;243.1,400.1;164.3,394.2;111.7,470.2;105.9,508.1
18#209.5,621.7;203.7,543.5;197.9,485.5;151.6,476.8;102.3,442.0;108.1,529.0;174.8,482.6;192.1,387.0;192.1,378.3;193.6,321.8;273.3,381.2;267.5,413.1;235.6,389.9;151.6,378.3;119.7,384.1;154.5,384.1
19#187.0,605.2;201.0,540.7;187.0,481.7;139.3,470.5;102.8,450.9;108.4,535.1;164.6,476.1;184.2,380.7;184.2,369.5;191.2,311.9;274.0,391.9;262.8,414.4;226.3,383.5;144.9,369.5;91.6,361.0;139.3,363.9
20#166.4,584.3;195.0,512.9;180.7,467.2;132.2,458.7;106.5,464.4;109.3,547.2;157.9,464.4;177.9,373.0;180.7,361.6;190.7,305.9;266.4,398.7;252.1,415.8;220.7,378.7;217.8,378.7;77.9,338.7;97.9,344.4
21#107.9,557.1;105.0,464.3;125.3,452.6;183.4,455.5;195.0,484.6;157.2,557.1;151.4,455.5;177.5,365.6;177.5,354.0;189.2,295.9;90.5,290.1;87.6,327.8;136.9,351.1;215.3,377.2;247.2,420.7;264.6,409.1
22#108.6,565.0;105.6,482.3;126.3,455.7;185.4,458.7;194.2,473.5;164.7,532.5;155.9,458.7;179.5,358.3;179.5,349.4;194.2,293.3;79.1,272.6;93.8,314.0;138.1,343.5;217.9,373.0;244.4,423.3;265.1,417.3
23#111.1,580.3;108.1,489.9;144.3,447.6;189.6,450.7;195.6,474.8;180.5,504.9;168.4,447.6;183.5,354.2;186.5,345.1;204.6,287.8;81.0,284.8;93.1,321.0;144.3,339.1;225.7,369.2;240.8,408.4;255.9,441.6
24#110.3,593.0;116.8,512.1;158.9,450.5;197.7,450.5;120.0,515.3;204.2,482.9;175.0,450.5;194.5,346.9;197.7,337.2;217.1,285.4;84.4,298.3;94.1,334.0;155.6,334.0;230.1,359.9;246.3,402.0;256.0,434.3
25#109.3,590.9;134.5,518.4;203.9,442.7;162.9,449.0;137.7,524.7;109.3,594.0;188.1,449.0;203.9,341.8;207.0,335.5;225.9,275.6;84.1,313.5;103.0,345.0;241.7,354.5;162.9,335.5;99.8,345.0;84.1,307.2
26#260.1,487.7;251.0,433.4;223.9,442.5;175.6,445.5;148.4,505.8;127.3,593.3;202.7,442.5;208.8,339.9;211.8,324.8;228.4,287.0;263.1,472.6;266.1,415.3;248.0,348.9;169.5,333.8;112.2,354.9;88.1,327.8
