1#NULL
2#NULL
3#NULL
4#970.9,823.9;910.6,731.6;942.6,596.7;903.5,614.5;896.4,745.8;949.7,831.0;921.3,607.4;903.5,465.4;903.5,476.1;900.0,405.1;876.9,396.2;928.4,422.8;949.7,461.9;860.9,476.1;790.0,515.1;793.5,458.3
5#924.3,794.8;869.6,701.0;908.3,586.7;881.8,604.1;878.6,731.1;930.0,817.6;893.5,596.7;877.2,453.6;877.7,463.6;874.6,392.3;843.8,384.9;888.5,415.7;913.1,452.0;844.4,461.0;779.9,492.1;779.4,435.5
6#877.6,765.8;828.6,670.4;874.1,576.7;860.1,593.7;860.7,716.3;910.4,804.2;865.7,586.1;850.8,441.8;851.9,451.1;849.2,379.5;810.7,373.6;848.6,408.6;876.5,442.1;828.0,446.0;769.8,469.1;765.3,412.7
7#831.0,736.7;787.7,639.8;839.8,566.8;838.4,583.3;842.9,701.6;890.7,790.7;837.9,575.4;824.5,430.0;826.1,438.6;823.7,366.7;777.5,362.3;808.8,401.6;839.9,432.3;811.5,430.9;759.6,446.2;751.2,389.8
8#784.3,707.7;746.7,609.2;805.5,556.8;816.7,572.9;825.0,686.9;871.1,777.3;810.1,564.8;798.2,418.2;800.3,426.1;798.3,353.9;744.4,351.0;768.9,394.5;803.3,422.4;795.0,415.9;749.5,423.2;737.1,367.0
9#737.7,678.6;705.7,578.5;771.3,546.8;794.9,562.4;807.2,672.1;851.4,763.9;782.4,554.1;771.8,406.3;774.4,413.7;772.9,341.0;711.3,339.6;729.0,387.4;766.8,412.5;778.6,400.8;739.4,400.2;722.9,344.2
10#691.0,649.6;664.7,547.9;737.0,536.8;773.2,552.0;789.3,657.4;831.8,750.5;754.6,543.5;745.5,394.5;748.6,401.2;747.5,328.2;678.2,328.3;689.1,380.3;730.2,402.6;762.1,385.8;729.3,377.2;708.8,321.4
11#644.4,620.5;623.8,517.3;702.7,526.9;751.5,541.6;771.5,642.7;812.1,737.0;726.8,532.8;719.2,382.7;722.8,388.7;722.0,315.4;645.0,317.0;649.3,373.3;693.6,392.8;745.6,370.7;719.1,354.3;694.7,298.5
12#597.7,591.5;582.8,486.7;668.5,516.9;729.8,531.2;753.6,627.9;792.5,723.6;699.0,522.2;692.8,370.9;697.0,376.2;696.6,302.6;611.9,305.7;609.4,366.2;657.0,382.9;729.2,355.7;709.0,331.3;680.6,275.7
13#551.1,562.4;541.8,456.1;634.2,506.9;708.1,520.8;735.8,613.2;772.8,710.2;671.2,511.5;666.5,359.1;671.2,363.7;671.2,289.8;578.8,294.4;569.5,359.1;620.4,373.0;712.7,340.6;698.9,308.3;666.5,252.9
14#525.5,558.7;522.0,448.4;601.3,479.4;673.6,503.5;704.6,596.5;720.1,674.1;632.3,500.1;642.6,355.4;642.6,355.4;637.5,240.0;577.2,314.0;549.6,376.0;608.2,338.2;687.4,362.3;690.9,341.6;666.7,272.7
