1#635.1,504.6;595.7,501.0;610.0,526.1;567.0,529.7;520.4,597.7;559.9,673.0;585.0,529.7;577.8,418.5;577.8,422.1;563.5,368.4;585.0,318.2;610.0,361.2;610.0,407.8;538.4,418.5;531.2,375.5;559.9,321.8
2#538.2,595.1;595.8,505.1;603.0,526.7;563.4,530.3;520.2,595.1;563.4,674.3;585.0,530.3;574.2,415.0;577.8,422.2;563.4,368.2;585.0,317.8;610.2,361.0;606.6,407.8;538.2,418.6;531.0,375.4;556.2,328.6
3#536.9,596.8;615.1,503.6;600.2,522.2;555.5,529.7;521.9,596.8;559.2,675.1;581.6,529.7;574.1,417.8;574.1,421.6;566.7,365.6;585.3,317.2;607.7,358.2;607.7,406.6;536.9,414.1;533.1,373.1;559.2,328.3
4#688.1,595.3;615.2,500.6;593.4,522.4;553.3,526.1;524.2,595.3;560.6,675.4;571.5,522.4;571.5,409.5;571.5,416.8;567.9,362.2;586.1,318.5;608.0,362.2;608.0,405.9;535.1,405.9;531.5,376.7;557.0,333.0
5#662.6,566.1;607.9,493.3;589.7,511.5;546.1,518.8;524.2,595.2;553.3,675.3;567.9,515.1;571.5,405.9;571.5,409.6;571.5,355.0;586.1,318.5;600.7,351.3;607.9,405.9;535.1,405.9;531.5,376.8;553.3,333.1
6#597.8,535.8;612.9,505.6;582.7,505.6;537.4,513.1;526.0,588.6;548.7,671.7;560.0,509.3;571.3,407.4;571.3,407.4;571.3,347.0;582.7,324.3;605.3,369.6;605.3,407.4;533.6,403.6;529.8,377.2;556.2,335.7
7#590.3,540.6;608.4,500.8;579.4,500.8;528.7,508.0;521.5,584.0;539.6,667.3;554.1,504.4;568.6,403.0;568.6,403.0;575.8,345.1;583.1,326.9;597.5,355.9;604.8,403.0;528.7,399.4;525.1,377.6;550.5,341.4
8#589.5,540.7;603.6,498.3;571.8,498.3;522.4,505.4;515.3,576.0;536.5,653.8;547.1,501.8;564.8,399.4;568.3,395.8;575.4,342.8;578.9,328.7;603.6,357.0;600.1,406.4;525.9,395.8;525.9,374.6;554.2,342.8
9#583.5,541.2;596.6,492.2;563.9,485.7;518.2,495.4;505.1,560.8;534.5,639.1;541.0,492.2;560.6,394.2;563.9,390.9;573.7,335.4;583.5,449.7;596.6,449.7;596.6,404.0;531.2,387.7;544.3,371.4;563.9,345.2
10#581.2,543.2;596.5,488.0;568.9,481.8;513.6,481.8;495.2,546.3;535.1,623.1;541.3,481.8;562.7,386.7;559.7,380.5;565.8,328.3;572.0,426.6;590.4,435.8;593.4,392.8;525.9,377.4;519.8,402.0;544.3,411.2
11#580.7,544.8;591.9,483.3;564.0,474.9;513.7,474.9;485.7,530.8;533.2,603.5;538.8,474.9;555.6,379.9;555.6,374.3;561.2,321.2;561.2,405.0;589.1,416.2;591.9,385.5;519.2,374.3;508.1,402.2;536.0,405.0
12#582.6,547.6;588.1,478.9;560.6,470.7;513.9,468.0;475.5,509.1;527.6,583.3;538.6,468.0;549.6,371.8;549.6,366.3;549.6,311.4;557.8,407.5;585.3,413.0;585.3,374.6;511.2,369.1;508.4,399.3;533.1,402.0
13#580.0,551.1;582.6,489.4;562.0,463.7;513.2,458.6;472.0,489.4;510.6,553.7;538.9,461.2;538.9,366.1;538.9,360.9;541.4,304.4;559.4,399.5;585.1,407.2;577.4,366.1;500.3,366.1;505.4,396.9;531.1,399.5
14#577.3,557.4;582.3,485.5;560.0,455.8;510.4,458.2;453.4,475.6;505.5,535.1;535.2,458.2;530.2,359.1;530.2,354.1;524.0,298.4;552.5,398.7;579.8,393.8;569.9,359.1;493.1,361.6;498.0,388.8;525.3,396.3
15#579.6,561.7;584.7,489.9;561.6,454.0;510.3,454.0;469.3,456.5;500.1,515.5;536.0,451.4;525.7,356.5;525.7,346.3;511.6,293.7;546.2,387.3;574.4,384.7;564.2,351.4;487.3,359.1;497.5,387.3;520.6,384.7
16#578.8,570.0;578.8,497.7;554.7,444.2;506.5,452.2;458.3,446.9;493.1,497.7;530.6,446.9;519.9,350.5;517.2,342.4;499.8,287.5;613.6,361.2;616.3,371.9;562.7,342.4;479.7,355.8;487.8,382.6;519.9,379.9
17#579.2,575.1;574.0,505.9;556.1,454.6;504.8,457.2;463.8,439.3;486.9,480.3;530.5,454.6;510.0,347.0;510.0,339.3;490.8,286.8;604.8,370.1;615.0,372.6;551.0,339.3;471.5,349.6;479.2,377.8;507.4,370.1
18#578.4,579.4;567.4,504.7;553.5,446.6;509.2,446.6;462.2,435.5;478.8,468.7;531.4,446.6;503.7,344.2;500.9,338.6;485.7,284.7;528.6,374.6;548.0,374.6;545.2,335.9;465.0,346.9;473.3,374.6;500.9,371.8
