1#856.2,697.3;871.0,590.1;981.9,630.7;974.5,649.2;944.9,778.6;1018.9,819.3;974.5,645.5;904.2,501.3;900.5,497.6;856.2,434.8;909.8,381.2;896.8,405.2;937.5,493.9;867.3,512.4;793.3,486.5;763.7,423.7
2#848.8,691.4;840.3,580.7;951.0,623.3;938.2,636.1;959.5,768.1;1036.2,870.3;946.7,631.8;887.1,482.8;887.1,478.5;844.6,410.4;850.9,357.2;899.9,384.9;925.4,465.8;848.8,499.8;780.7,487.1;759.4,423.2
3#1012.0,853.7;963.4,743.1;923.6,601.6;910.3,619.3;954.5,752.0;1012.0,858.1;919.2,610.5;879.4,460.1;883.8,446.9;888.2,358.4;857.3,358.4;910.3,385.0;888.2,455.7;826.3,486.7;768.8,482.2;760.0,429.2
4#950.6,798.3;904.0,689.7;907.1,578.6;884.1,595.6;896.7,715.0;977.7,815.5;896.4,585.9;849.3,440.4;850.9,429.0;841.6,346.1;850.0,350.7;904.7,369.7;868.0,431.0;799.6,464.6;754.9,479.7;754.2,434.0
5#889.1,743.0;844.5,636.4;890.7,555.7;857.8,571.9;839.0,678.1;943.3,772.8;873.7,561.2;819.1,420.7;818.0,411.2;794.9,333.9;842.7,342.9;899.1,354.3;847.9,406.3;773.0,442.5;740.9,477.1;748.3,438.8
6#827.7,687.6;785.1,583.0;874.2,532.7;831.6,548.2;781.2,641.1;909.0,730.2;850.9,536.6;789.0,401.0;785.1,393.3;748.3,321.6;835.4,335.2;893.5,339.0;827.7,381.6;746.3,420.4;727.0,474.6;742.5,443.6
7#834.4,677.7;777.0,595.4;855.8,523.7;802.1,538.0;719.7,598.9;834.4,684.9;830.8,530.9;766.3,387.6;762.7,376.9;728.7,303.4;766.3,430.6;809.3,430.6;809.3,373.3;726.9,398.3;680.3,459.2;701.8,430.6
8#830.0,686.6;773.8,596.8;826.3,521.9;770.1,529.4;676.5,559.3;755.1,634.2;800.1,525.6;747.6,372.1;740.2,364.6;712.1,291.6;747.6,394.6;781.3,394.6;792.6,353.4;699.0,387.1;635.3,424.5;661.5,379.6
9#829.5,700.5;779.9,597.1;800.5,506.1;738.5,510.3;635.2,514.4;701.3,605.4;767.5,506.1;726.1,353.2;726.1,349.0;684.8,278.7;753.0,260.1;753.0,268.4;771.6,332.5;676.5,373.8;602.1,378.0;606.2,315.9
10#637.0,569.2;600.6,447.8;701.8,500.4;750.4,504.4;786.9,605.7;823.3,702.8;726.1,504.4;697.8,342.5;693.7,338.4;675.5,300.0;594.5,308.1;584.4,342.5;641.1,358.7;762.6,326.3;790.9,358.7;827.3,366.8
11#672.6,604.1;636.9,486.0;691.6,499.7;701.1,502.4;698.3,542.8;709.8,634.6;696.3,500.9;667.5,340.2;663.3,338.9;645.5,289.0;602.9,280.2;606.2,321.6;645.4,349.6;695.0,333.7;692.4,349.6;723.9,333.6
12#708.3,638.9;673.3,524.3;681.3,499.0;651.9,500.3;609.8,479.8;596.2,566.5;666.6,497.5;637.2,337.9;633.0,339.4;615.5,278.1;611.3,252.2;627.9,300.8;649.7,340.4;627.4,341.0;594.0,340.4;620.4,300.3
13#743.9,673.8;709.6,562.5;671.1,498.3;602.6,498.3;521.2,416.9;482.7,498.3;636.8,494.0;606.9,335.6;602.6,339.9;585.5,267.1;619.7,224.3;649.7,279.9;654.0,331.3;559.8,348.4;495.5,331.3;517.0,267.1
14#690.6,639.7;679.1,540.2;648.4,501.9;568.1,498.1;480.0,421.5;434.1,490.4;602.5,494.3;583.4,345.0;583.4,341.1;568.1,272.2;621.6,237.8;637.0,283.7;633.1,341.1;545.1,345.0;487.7,352.6;522.1,279.9
15#396.0,482.3;454.0,438.8;529.3,441.7;535.1,453.3;454.0,438.8;393.1,496.8;535.1,453.3;555.4,354.8;558.3,351.9;549.6,285.2;514.8,311.3;485.9,372.1;590.2,343.2;523.5,354.8;483.0,375.0;514.8,311.3
16#367.4,487.9;420.0,429.4;513.5,449.9;510.6,479.1;417.1,432.4;367.4,505.4;513.5,470.4;545.7,373.9;539.8,356.4;536.9,289.2;607.0,292.1;621.6,347.6;580.7,371.0;516.4,379.8;487.2,449.9;449.2,444.1
