1#654.8,850.7;631.8,728.1;712.2,670.7;666.3,682.2;616.5,781.7;654.8,862.2;689.2,678.3;681.6,540.4;681.6,551.9;670.1,475.3;702.6,431.3;735.2,471.5;723.7,532.8;643.3,544.3;631.8,490.7;664.3,439.0
2#654.7,851.5;647.0,759.2;712.4,670.8;666.2,682.3;616.2,782.3;654.7,863.1;689.3,678.5;681.6,543.9;681.6,551.5;670.1,474.6;702.8,430.4;735.5,470.8;723.9,532.3;643.2,543.9;631.6,490.0;664.3,438.1
3#655.6,854.2;632.3,730.1;713.7,672.0;667.2,683.6;616.8,780.5;655.6,865.8;690.4,679.7;682.7,544.0;682.7,551.8;671.1,478.1;711.8,429.6;737.0,470.4;725.3,532.4;643.9,547.9;636.2,489.7;665.2,437.4
4#652.9,853.1;633.7,730.3;714.3,672.7;668.2,684.2;614.5,780.2;656.7,864.6;695.1,680.4;683.6,542.2;683.6,553.7;668.2,477.0;704.7,432.9;737.3,469.3;725.8,530.7;645.2,549.9;637.5,480.8;666.3,440.5
5#655.8,852.8;632.8,730.2;717.1,672.7;667.3,684.2;613.6,780.0;655.8,864.3;694.1,680.3;682.6,542.4;686.4,553.9;671.1,477.2;703.7,433.2;736.2,469.6;724.7,530.9;644.3,546.2;636.6,481.1;665.3,440.8
6#654.0,856.7;623.8,766.1;706.8,679.3;665.3,686.9;616.3,785.0;657.8,868.0;684.2,683.1;680.4,543.5;680.4,551.0;669.1,479.3;708.7,443.5;733.3,471.8;721.9,532.2;642.7,551.0;638.9,486.9;663.5,451.0
7#652.3,856.1;628.8,742.2;703.4,671.5;656.3,679.3;624.8,781.5;660.2,871.8;675.9,675.4;675.9,537.9;675.9,545.8;668.0,471.2;709.3,437.8;730.9,475.1;715.2,526.2;636.6,541.9;644.5,486.9;662.1,445.6
8#654.0,858.6;633.9,762.2;690.1,649.7;641.9,661.7;629.9,774.2;658.0,866.6;658.0,653.7;674.0,525.1;674.0,529.1;666.0,448.8;688.1,434.7;730.3,472.9;714.2,521.1;633.9,525.1;641.9,489.0;714.2,645.7
9#661.0,843.5;639.9,750.3;684.2,639.0;634.5,650.0;633.3,760.4;662.3,849.6;652.5,642.5;662.1,513.2;661.7,516.7;651.8,437.8;680.9,425.4;726.9,463.9;703.5,507.9;620.8,514.5;619.4,480.2;690.6,615.1
10#668.0,828.5;645.9,738.4;678.2,628.4;627.0,638.2;636.6,746.5;666.6,832.7;647.1,631.4;650.2,501.2;649.3,504.2;637.6,426.7;673.6,416.1;723.4,455.0;692.8,494.7;607.7,503.9;596.9,471.5;667.1,584.6
11#675.0,813.4;651.8,726.5;672.3,617.7;619.6,626.5;640.0,732.7;670.9,815.7;641.6,620.2;638.3,489.3;637.0,491.8;623.4,415.6;666.4,406.8;720.0,446.0;682.1,481.5;594.6,493.3;574.4,462.7;643.5,554.0
12#682.0,798.3;657.8,714.6;666.4,607.0;612.1,614.7;643.4,718.8;675.1,798.7;636.1,609.0;626.4,477.3;624.6,479.3;609.1,404.6;659.2,397.5;716.6,437.1;671.3,468.2;581.6,482.6;551.9,453.9;620.0,523.4
13#689.0,783.2;663.8,702.8;660.5,596.3;604.7,603.0;646.8,705.0;679.4,781.8;630.7,597.8;614.6,465.4;612.3,466.9;594.9,393.6;652.0,388.3;713.2,428.1;660.6,455.0;568.5,472.0;529.4,445.2;596.4,492.9
14#696.0,768.2;669.8,690.9;654.6,585.7;597.3,591.3;650.1,691.2;683.7,764.8;625.2,586.7;602.7,453.5;600.0,454.5;580.7,382.5;644.8,379.0;709.8,419.1;649.9,441.8;555.4,461.4;506.9,436.4;572.8,462.3
15#703.0,753.1;675.7,679.0;648.6,575.0;589.8,579.5;653.5,677.3;688.0,747.9;619.8,575.5;590.8,441.5;587.6,442.0;566.5,371.4;637.5,369.7;706.3,410.2;639.2,428.6;542.3,450.8;484.4,427.7;549.3,431.8
16#710.0,738.0;681.7,667.1;642.7,564.3;582.4,567.8;656.9,663.5;692.3,730.9;614.3,564.3;578.9,429.6;575.3,429.6;552.3,360.4;630.3,360.4;702.9,401.2;628.5,415.4;529.2,440.2;461.9,418.9;525.7,401.2
17#692.8,741.6;668.6,669.2;631.5,582.3;571.4,588.2;632.3,672.0;672.2,739.1;603.2,582.9;571.4,448.7;568.4,448.1;550.4,378.9;620.0,376.0;684.0,418.6;620.2,437.4;523.0,457.5;466.3,429.3;526.5,405.9
18#675.6,745.1;655.5,671.3;620.3,600.4;560.4,608.5;607.8,680.4;652.2,747.4;592.1,601.6;563.9,467.8;561.5,466.6;548.4,397.3;609.7,391.5;665.1,436.1;612.0,459.5;516.8,474.8;470.8,439.8;527.2,410.6
19#658.3,748.7;642.5,673.3;609.1,618.4;549.4,628.9;583.2,688.9;632.1,755.6;581.0,620.2;556.3,486.8;554.5,485.1;546.5,415.8;599.4,407.1;646.1,453.5;603.7,481.5;510.7,492.2;475.2,450.2;528.0,415.4
20#641.1,752.3;629.4,675.4;597.9,636.5;538.4,649.3;558.6,697.4;612.1,763.8;569.9,638.8;548.8,505.9;547.6,503.6;544.6,434.3;589.1,422.7;627.2,471.0;595.4,503.5;504.5,509.5;479.7,460.7;528.8,420.1
21#623.9,755.8;616.3,677.5;586.7,654.5;527.4,669.6;534.1,705.8;592.0,772.1;558.8,657.5;541.3,525.0;540.7,522.1;542.6,452.7;578.8,438.2;608.3,488.4;587.2,525.6;498.3,526.8;484.1,471.1;529.5,424.8
22#606.7,759.4;603.2,679.6;575.5,672.6;516.4,690.0;509.5,714.3;572.0,780.3;547.7,676.1;533.8,544.1;533.8,540.6;540.7,471.2;568.5,453.8;589.4,505.9;578.9,547.6;492.1,544.1;488.6,481.6;530.3,429.5
23#606.8,759.6;603.3,679.6;575.5,672.7;519.9,690.1;506.0,710.9;572.0,780.5;547.7,676.2;533.8,544.0;533.8,540.6;540.7,471.0;568.6,453.7;589.4,505.8;579.0,547.5;492.1,544.0;488.6,481.5;530.3,429.3
24#575.2,740.6;568.4,676.1;561.6,686.3;503.9,699.9;503.9,747.4;571.8,822.0;531.1,693.1;527.7,564.2;531.1,560.8;544.7,486.2;565.0,496.3;582.0,540.4;568.4,574.4;490.4,564.2;497.2,499.7;517.5,486.2
25#543.3,832.5;553.0,715.8;543.3,709.3;485.0,715.8;501.2,777.4;549.8,842.2;514.1,712.5;523.9,582.8;523.9,582.8;546.6,514.7;562.8,534.2;575.7,573.1;562.8,592.6;488.2,573.1;475.2,537.4;512.5,509.9
26#514.8,837.0;462.9,769.8;527.1,717.9;453.8,724.0;472.1,772.9;524.0,849.2;490.4,717.9;520.9,595.8;520.9,589.7;549.9,530.2;560.6,553.1;572.8,601.9;554.5,605.0;484.3,583.6;459.9,626.3;487.4,626.3
27#505.3,824.4;471.0,755.4;516.0,713.8;443.9,715.2;458.3,742.1;511.4,832.1;478.9,712.1;516.5,594.5;517.7,586.6;546.2,529.1;551.6,565.4;566.7,611.4;551.0,605.0;480.3,581.1;454.3,623.2;483.3,623.6
28#495.8,811.8;479.1,741.0;504.8,709.6;434.0,706.4;444.6,711.3;498.7,815.1;467.3,706.4;512.1,593.2;514.6,583.4;542.4,527.9;542.7,577.8;560.6,620.9;547.5,605.0;476.3,578.6;448.6,620.1;479.2,620.9
