1#NULL
2#NULL
3#NULL
4#NULL
5#NULL
6#NULL
7#NULL
8#NULL
9#NULL
10#NULL
11#NULL
12#NULL
13#NULL
14#NULL
15#NULL
16#NULL
17#NULL
18#NULL
19#NULL
20#NULL
21#NULL
22#598.1,601.1;613.3,517.5;547.4,542.8;476.4,532.7;415.5,487.1;418.1,553.0;506.8,532.7;511.9,444.0;509.3,436.4;506.8,380.6;590.5,380.6;595.5,423.7;555.0,433.8;466.2,449.0;466.2,492.1;496.7,489.6
23#597.7,629.1;602.9,537.4;526.9,568.9;453.5,568.9;453.5,516.4;401.1,571.5;495.4,568.9;492.8,448.3;492.8,440.4;487.6,385.4;587.2,401.1;589.8,440.4;540.0,440.4;448.3,450.9;450.9,498.1;485.0,487.6
24#599.5,646.6;591.9,552.9;510.9,570.6;447.5,573.1;424.7,555.4;391.8,601.0;485.5,570.6;480.5,454.1;480.5,443.9;476.7,384.4;589.4,421.1;589.4,459.1;526.1,449.0;434.9,454.1;434.9,499.7;467.8,494.6
25#600.6,661.4;578.5,567.4;501.1,564.7;437.6,564.7;360.2,545.3;404.4,631.0;470.7,564.7;473.5,451.4;473.5,445.8;468.0,385.0;592.3,445.8;581.3,476.2;520.5,451.4;423.8,451.4;423.8,495.6;456.9,490.0
26#609.5,664.7;574.0,572.0;486.7,566.5;426.7,569.2;361.2,572.0;410.3,656.5;459.4,569.2;467.6,451.9;470.4,443.7;466.3,382.3;595.9,471.0;579.5,492.8;516.7,451.9;421.2,446.5;410.3,492.8;443.1,481.9
27#595.2,665.5;575.7,568.2;478.4,562.6;428.3,573.8;367.1,590.4;420.0,679.4;453.3,565.4;467.2,454.2;467.2,448.6;474.2,394.4;603.5,498.7;567.4,509.8;514.5,459.7;425.5,448.6;411.6,493.1;445.0,490.3
28#565.1,647.5;577.7,555.9;476.6,571.7;426.1,574.8;388.2,615.9;426.1,707.5;451.4,574.8;476.6,454.8;476.6,451.7;489.3,385.3;606.1,514.8;568.2,518.0;520.8,464.3;435.6,442.2;435.6,480.1;454.5,410.6
29#538.6,623.5;538.6,541.4;482.9,570.6;432.6,575.9;414.1,642.1;434.0,717.5;456.5,573.2;488.2,456.7;493.5,443.4;497.5,389.1;615.4,533.5;573.0,530.8;533.3,467.3;443.2,446.1;443.2,496.4;485.6,504.3
30#537.0,606.7;540.4,536.5;496.9,566.6;440.0,576.6;436.6,656.9;440.0,750.6;470.1,573.3;500.2,456.2;503.6,446.1;525.3,387.6;627.4,549.8;577.2,533.1;543.7,466.2;456.7,446.1;446.7,496.3;473.5,513.0
31#549.4,597.9;555.9,522.9;503.8,562.0;458.2,565.3;451.7,666.3;432.1,760.8;481.0,565.3;513.6,454.5;513.6,435.0;531.5,397.5;634.1,562.0;582.0,519.7;549.4,457.8;477.7,448.0;520.1,509.9;539.6,571.8
32#559.5,621.6;572.6,543.4;523.0,562.3;474.2,565.0;461.7,657.4;452.6,750.4;498.9,565.0;529.4,451.7;528.6,435.3;543.0,393.0;652.6,540.6;603.7,505.3;566.7,455.7;491.9,445.0;520.0,485.1;544.7,524.8
