1#975.6,779.1;971.7,699.6;999.5,592.4;975.6,608.3;959.7,691.7;963.7,791.0;987.5,596.4;920.0,493.1;920.0,497.0;904.1,429.5;872.3,346.1;912.1,401.7;951.8,477.2;884.3,497.0;844.5,457.3;828.6,405.7
2#974.5,781.8;970.6,696.3;1001.7,591.3;974.5,606.9;962.8,696.3;962.8,789.6;986.1,599.1;920.1,494.2;920.1,498.1;900.6,432.0;869.5,350.4;912.3,397.0;955.0,478.6;885.1,498.1;842.3,459.2;826.8,408.7
3#976.6,775.1;968.7,687.7;1000.5,592.4;976.6,608.3;960.7,691.7;964.7,795.0;984.6,600.3;921.0,493.1;921.0,497.0;901.2,429.5;869.4,346.1;913.1,397.7;952.8,481.2;885.3,497.0;841.6,457.3;825.7,405.7
4#975.0,783.1;971.0,696.7;1006.4,590.8;975.0,606.5;963.2,696.7;967.1,790.9;986.7,598.6;920.0,492.7;920.0,496.6;904.3,429.9;873.0,347.5;912.2,398.5;951.4,477.0;888.6,504.5;841.6,457.4;825.9,406.4
5#976.3,782.3;968.8,688.7;998.8,595.1;968.8,602.6;957.6,692.4;961.3,789.8;983.8,602.6;923.9,490.3;923.9,497.7;901.4,430.3;875.2,348.0;916.4,400.4;957.6,475.3;890.2,497.7;845.2,460.3;830.3,411.6
6#914.3,637.2;887.6,553.3;990.6,595.3;963.9,606.7;937.2,686.8;956.2,782.2;971.5,591.5;929.5,488.5;933.4,492.3;910.5,423.6;874.2,337.8;921.9,404.6;963.9,477.0;895.2,496.1;845.6,461.8;830.4,408.4
7#922.3,632.0;876.4,552.8;976.5,586.1;951.4,594.4;913.9,682.0;947.3,765.4;964.0,590.3;930.6,473.5;930.6,477.7;922.3,406.8;880.6,348.4;926.4,386.0;959.8,469.4;901.4,481.9;847.2,456.8;830.5,406.8
8#919.6,629.9;878.1,551.9;960.5,569.2;930.8,575.1;885.4,641.0;920.3,725.2;945.7,572.2;918.9,456.9;919.5,458.2;911.2,387.4;884.4,347.7;927.4,385.0;949.3,451.8;888.0,464.4;841.8,446.2;829.0,401.3
9#917.0,627.7;879.8,550.9;944.4,552.4;910.2,555.7;856.8,600.0;893.3,685.0;927.3,554.1;907.3,440.2;908.3,438.7;900.1,367.9;888.1,347.0;928.5,384.1;938.7,434.2;874.7,446.9;836.4,435.6;827.4,395.8
10#914.3,625.6;881.6,550.0;928.4,535.6;889.6,536.4;828.3,558.9;866.3,644.8;909.0,536.0;895.6,423.6;897.2,419.1;888.9,348.5;891.9,346.3;929.5,383.1;928.2,416.6;861.4,429.4;830.9,425.1;825.9,390.2
11#911.7,623.5;883.3,549.1;912.3,518.7;869.0,517.1;799.8,517.9;839.3,604.6;890.7,517.9;883.9,407.0;886.1,399.6;877.8,329.1;895.6,345.6;930.5,382.1;917.7,399.0;848.0,411.9;825.5,414.5;824.4,384.7
12#909.0,621.3;885.0,548.1;896.2,501.9;848.4,497.7;771.2,476.9;812.3,564.4;872.3,499.8;872.3,390.3;874.9,380.1;866.7,309.6;899.4,344.9;931.6,381.2;907.1,381.4;834.6,394.4;820.1,403.9;822.8,379.2
13#906.4,619.2;886.7,547.2;880.2,485.0;827.8,478.4;742.7,435.9;785.3,524.2;854.0,481.7;860.6,373.7;863.8,360.6;855.6,290.2;903.1,344.2;932.6,380.2;896.6,363.8;821.3,376.9;814.7,393.3;821.3,373.7
14#893.3,601.4;883.4,525.6;860.3,462.9;807.6,459.6;721.8,406.8;758.1,486.0;833.9,459.6;833.9,347.4;833.9,337.5;822.4,273.2;919.7,337.5;939.5,363.9;886.7,334.2;777.9,357.3;781.2,410.1;810.9,360.6
15#871.5,583.2;858.4,504.7;848.6,442.7;793.0,439.4;704.8,396.9;737.5,472.1;819.2,442.7;802.8,321.8;802.8,315.2;791.4,245.0;913.9,334.8;913.9,328.3;855.1,312.0;753.8,331.6;744.0,393.6;780.0,383.8
16#849.6,566.7;839.5,482.2;832.7,421.4;771.9,428.1;697.6,404.5;728.0,478.8;802.3,424.7;785.4,306.5;785.4,303.1;770.2,230.5;839.5,306.5;886.8,303.1;836.1,289.6;728.0,313.2;694.2,350.4;721.2,333.5
17#730.3,495.7;692.6,414.0;805.7,420.3;758.6,420.3;824.6,458.0;730.3,495.7;780.6,423.4;771.1,307.1;768.0,297.7;760.1,227.0;683.2,329.1;667.4,319.7;727.1,307.1;827.7,319.7;837.1,373.1;702.0,329.1
18#792.3,520.9;815.2,429.4;785.8,426.1;723.7,422.9;677.9,426.1;727.0,504.6;753.1,426.1;746.6,302.0;746.6,295.4;746.6,223.5;671.4,243.2;642.0,305.2;792.3,315.0;704.1,308.5;645.3,305.2;674.7,243.2
19#700.4,513.5;661.2,432.0;763.8,435.0;703.5,435.0;809.1,425.9;700.4,513.5;730.6,438.0;724.6,308.2;727.6,305.1;739.7,235.7;640.0,256.8;624.9,305.1;769.9,311.2;679.3,311.2;621.9,302.1;754.8,274.9
20#675.8,520.6;628.4,434.8;684.6,449.5;746.8,440.7;788.2,414.0;746.8,488.0;714.2,446.6;705.4,319.4;708.3,316.4;717.2,251.3;634.3,269.1;607.7,319.4;655.1,331.2;752.7,325.3;752.7,310.5;734.9,275.0
21#643.9,520.5;601.7,444.1;670.2,478.3;720.3,457.2;773.0,412.5;730.8,481.0;696.6,467.8;688.7,341.3;688.7,330.8;694.0,270.2;638.6,291.3;599.1,338.7;641.3,349.2;728.2,349.2;730.8,322.9;717.7,272.8
22#600.4,520.2;573.0,447.1;637.0,479.1;701.0,476.8;751.3,422.0;730.7,486.0;671.3,476.8;662.1,364.8;664.4,353.4;666.7,298.6;625.6,330.6;598.2,374.0;618.7,383.1;705.6,364.8;714.7,337.4;707.8,287.2
23#733.9,527.6;736.2,450.3;688.4,509.4;620.1,509.4;549.6,452.5;556.4,520.8;656.5,511.7;642.9,379.7;645.1,370.6;642.9,318.3;711.1,320.6;711.1,359.2;681.5,382.0;597.4,393.4;586.0,409.3;681.5,338.8
24#524.8,525.8;522.2,461.2;599.8,523.2;659.3,531.0;726.5,476.7;742.0,554.2;630.8,523.2;623.1,399.1;623.1,388.7;623.1,329.3;703.2,339.6;703.2,381.0;573.9,412.0;667.0,399.1;698.0,388.7;703.2,344.8
25#738.3,584.5;702.9,508.1;640.2,527.2;577.5,529.9;501.1,475.4;506.6,543.6;610.2,529.9;596.6,410.0;596.6,399.1;599.3,339.1;700.2,369.1;692.0,407.2;640.2,404.5;552.9,423.6;547.5,344.5;602.0,456.3
26#728.5,596.4;673.9,521.7;607.8,527.5;553.2,530.4;481.4,493.0;504.4,570.6;582.0,530.4;582.0,409.7;582.0,403.9;584.8,340.7;694.0,395.3;676.8,429.8;627.9,412.6;530.2,412.6;524.5,355.1;579.1,426.9
27#705.9,599.1;659.5,519.2;589.8,521.7;535.6,532.1;473.7,506.3;496.9,588.8;558.8,521.7;569.2,408.2;571.7,397.9;578.2,339.9;690.4,416.0;667.2,441.8;618.2,413.4;517.6,405.6;502.1,436.6;551.1,431.4
28#666.7,591.0;646.4,501.1;579.6,521.4;515.8,521.4;478.1,524.3;475.2,620.0;544.8,524.3;562.2,408.3;565.1,399.6;585.5,338.7;689.9,431.5;658.0,454.7;617.4,417.0;515.8,396.7;512.9,446.0;544.8,431.5
29#632.4,573.4;635.6,491.1;562.7,516.4;505.7,513.2;477.2,579.8;455.0,655.8;534.2,516.4;569.1,405.5;569.1,402.4;596.0,340.6;689.5,449.9;651.4,468.9;616.6,421.4;527.9,389.7;527.9,443.5;556.4,468.9
30#596.0,550.0;625.5,474.7;560.0,520.5;504.3,517.2;474.9,602.3;448.7,687.4;533.8,520.5;576.4,412.5;582.9,409.2;617.3,348.6;684.4,468.1;641.8,484.5;615.6,435.4;543.6,392.8;538.7,355.2;566.5,366.6
31#589.4,549.3;622.8,485.7;552.5,522.6;499.0,515.9;482.2,616.3;468.9,706.7;525.8,519.2;586.0,415.4;586.0,415.4;636.2,361.9;686.5,485.7;642.9,495.8;616.2,442.2;549.2,382.0;540.8,350.2;574.3,350.2
32#591.4,575.6;622.2,502.6;549.2,518.0;491.6,510.3;495.4,617.9;495.4,710.1;522.3,514.2;579.9,422.0;583.8,422.0;649.1,375.9;683.6,506.5;641.4,510.3;614.5,452.7;553.0,387.4;522.3,341.3;570.3,316.3
33#597.9,607.3;629.7,529.6;527.2,526.0;484.8,529.6;506.0,621.5;513.1,713.4;506.0,533.1;583.8,430.6;583.8,430.6;643.9,381.1;682.8,526.0;643.9,515.4;619.1,458.9;555.5,398.8;516.6,356.3;567.9,336.9
34#602.9,638.7;635.6,558.9;534.0,540.8;490.5,544.4;512.3,635.1;523.2,729.4;515.9,548.0;584.8,442.8;588.4,439.2;642.8,381.2;686.4,544.4;650.1,537.1;617.5,471.9;555.8,413.8;515.9,370.3;575.7,354.0
