1#NULL
2#NULL
3#NULL
4#NULL
5#NULL
6#NULL
7#NULL
8#NULL
9#NULL
10#NULL
11#NULL
12#NULL
13#NULL
14#NULL
15#NULL
16#NULL
17#NULL
18#NULL
19#453.0,428.2;547.3,382.5;418.7,425.4;470.1,416.8;558.7,391.1;521.6,479.7;438.7,425.4;430.1,291.1;430.1,279.7;424.4,216.8;524.4,191.1;524.4,245.4;478.7,279.7;384.4,293.9;393.0,336.8;521.6,193.9
20#519.3,544.4;520.6,440.7;448.9,438.2;374.6,438.2;295.3,369.0;338.8,451.0;418.2,430.5;410.5,302.4;407.9,284.5;406.6,226.9;484.7,279.4;474.5,287.1;459.1,297.3;359.3,305.0;366.9,351.1;402.8,338.3
21#526.4,563.6;495.0,450.4;435.3,447.3;359.9,447.3;278.2,381.3;306.4,463.0;397.6,444.1;400.7,309.0;400.7,290.1;399.1,232.0;520.1,258.7;517.0,299.6;451.0,302.7;347.3,312.1;356.7,362.4;394.4,362.4
22#519.0,567.8;473.3,458.2;418.5,449.0;339.4,449.0;275.4,403.4;312.0,494.7;375.9,443.0;394.2,309.0;397.2,290.7;392.6,243.5;528.1,281.6;506.8,321.2;449.0,305.9;336.3,309.0;345.4,360.7;394.2,333.3
23#490.8,562.0;470.0,461.0;401.7,443.2;327.4,440.2;268.0,425.4;318.5,526.4;366.0,443.2;392.7,309.5;392.7,297.6;394.2,242.7;535.3,306.6;511.6,336.3;449.2,306.6;333.3,312.5;351.2,366.0;401.7,377.9
24#459.4,545.2;465.3,440.5;398.4,434.7;334.4,431.8;270.4,446.3;328.6,545.2;372.2,434.7;392.6,309.6;395.5,295.1;402.7,244.2;535.1,335.8;538.0,370.7;450.7,309.6;337.3,306.7;348.9,362.0;389.6,376.5
25#448.6,512.0;481.8,421.6;409.4,442.7;349.1,439.7;279.7,460.8;331.0,566.3;376.2,439.7;397.3,307.0;403.4,294.9;429.0,245.2;536.1,358.2;502.9,367.3;448.6,310.0;346.1,300.9;334.0,367.3;394.3,382.4
26#457.5,476.0;492.6,405.9;406.5,441.0;342.7,447.3;291.6,476.0;333.1,590.9;377.8,444.1;412.8,310.2;419.2,297.4;443.1,254.4;540.4,374.0;499.0,393.1;470.2,322.9;365.0,294.2;352.2,348.5;441.5,307.0
27#452.3,463.1;500.4,374.5;422.8,441.0;352.6,448.4;315.6,507.5;341.5,622.0;393.2,441.0;433.8,307.9;441.2,300.5;491.1,235.9;548.4,396.6;500.4,400.3;485.6,330.1;382.1,285.8;334.1,293.2;385.8,282.1
28#351.2,630.3;358.0,545.4;422.5,436.8;368.2,436.8;344.4,538.6;347.8,630.3;395.4,436.8;453.1,301.0;466.6,287.4;512.5,234.8;558.3,419.8;514.2,409.6;504.0,321.4;408.9,277.3;364.8,335.0;456.5,443.6
29#393.0,559.0;390.1,553.3;453.3,435.5;387.2,424.0;370.0,559.0;355.6,564.8;416.0,424.0;450.5,291.8;450.5,283.2;535.2,250.2;502.2,472.9;530.9,403.9;505.0,309.1;513.7,303.3;533.8,403.9;499.3,472.9
30#512.4,515.3;541.6,422.0;462.9,419.1;401.7,419.1;384.2,544.4;295.3,607.1;433.7,422.0;465.8,299.6;451.2,270.5;538.7,331.7;582.4,439.5;579.4,392.9;524.1,302.5;416.3,296.7;413.3,357.9;474.5,372.5
31#521.7,533.5;555.9,438.5;491.3,427.1;422.9,423.3;403.9,541.1;403.9,548.7;464.7,427.1;506.5,286.5;506.5,282.7;540.7,210.5;597.7,408.1;616.7,373.9;555.9,309.3;457.1,259.9;438.1,187.7;464.7,119.2
32#532.3,532.8;560.9,463.7;510.4,433.4;446.3,433.4;419.4,517.6;466.6,130.1;480.0,433.4;517.1,278.4;517.1,271.7;571.0,214.4;490.1,136.9;648.5,352.5;567.6,298.6;466.6,261.5;456.5,194.2;476.7,126.8
33#515.1,420.0;523.8,387.7;520.3,426.1;499.1,425.2;428.6,428.8;468.7,153.2;509.5,426.1;529.1,271.9;529.9,263.1;560.7,206.0;488.7,156.1;580.5,317.0;575.7,287.1;479.0,260.7;452.5,211.5;479.8,149.3
34#497.9,307.2;486.8,311.7;530.2,418.7;551.9,417.0;437.9,340.0;470.8,176.4;539.0,418.7;541.0,265.5;542.8,254.6;550.4,197.6;487.3,175.2;512.5,281.5;583.7,275.6;491.5,259.8;448.5,228.7;482.8,171.9
35#480.7,194.4;449.7,235.7;540.1,411.4;604.7,408.8;447.1,251.2;472.9,199.5;568.5,411.4;553.0,259.0;555.6,246.0;540.1,189.2;485.9,194.4;444.5,246.0;591.8,264.1;503.9,259.0;444.5,246.0;485.9,194.4
36#650.9,345.1;643.8,338.0;608.5,391.0;629.7,387.5;467.2,398.1;629.7,345.1;605.0,391.0;562.6,253.2;562.6,246.2;569.6,186.1;495.4,214.4;477.8,278.0;615.6,256.8;520.2,260.3;474.2,274.4;495.4,217.9
37#580.6,456.5;496.6,386.0;553.7,412.9;627.6,409.5;674.7,238.2;654.5,134.0;597.4,412.9;577.2,248.2;577.2,248.2;550.4,187.8;496.6,238.2;483.2,295.3;530.2,261.7;637.7,251.6;654.5,187.8;654.5,134.0
38#623.8,446.1;647.8,227.0;651.2,398.1;575.9,401.6;507.4,360.5;534.8,411.8;610.1,405.0;579.3,250.9;579.3,250.9;555.3,185.9;647.8,124.2;647.8,185.9;634.1,240.6;531.4,264.6;493.7,312.5;510.8,254.3
39#671.5,495.2;657.5,428.5;657.5,389.9;583.8,396.9;548.7,400.4;583.8,449.6;615.3,396.9;587.3,256.5;587.3,253.0;566.2,186.3;650.4,126.7;650.4,182.8;643.4,235.5;534.6,267.0;506.5,326.7;513.6,263.5
40#680.4,454.6;683.6,354.4;683.6,383.5;593.1,396.4;560.8,399.6;606.0,483.7;625.4,396.4;589.8,263.9;589.8,250.9;576.9,186.3;649.6,139.4;667.4,196.0;644.8,254.2;538.1,273.6;509.0,338.2;512.3,299.4
41#667.4,435.7;645.6,336.1;664.3,364.1;583.3,389.0;574.0,423.3;614.5,501.1;617.6,389.0;589.6,267.6;589.6,248.9;577.1,186.7;623.8,308.1;658.0,308.1;645.6,252.0;536.6,280.1;511.7,351.7;502.4,326.8
42#656.9,445.9;644.0,355.6;689.1,374.9;602.1,391.1;566.6,410.4;602.1,500.7;631.1,387.8;592.4,265.3;589.2,249.2;576.3,184.7;615.0,313.7;660.1,310.4;650.4,245.9;531.1,281.4;515.0,355.6;502.1,336.2
43#659.2,466.7;653.1,397.0;647.0,369.7;586.4,381.8;559.1,409.1;595.5,487.9;616.7,378.8;589.5,266.6;583.4,245.4;569.8,183.3;625.8,306.0;659.2,309.1;650.1,248.5;531.9,278.8;507.6,357.6;489.4,351.5
44#672.3,495.4;654.5,412.6;648.6,365.3;583.6,374.2;557.0,377.1;592.4,468.8;616.1,365.3;592.4,255.9;583.6,235.2;564.3,183.5;627.9,306.2;660.4,294.3;642.7,244.1;530.3,273.6;491.9,347.6;515.6,341.7
45#682.4,525.5;656.1,436.7;643.0,374.2;580.5,380.7;547.6,357.7;593.6,446.5;613.4,380.7;593.6,259.1;590.4,232.7;572.3,181.8;626.5,318.3;662.7,311.7;652.8,245.9;527.9,268.9;471.9,334.7;498.3,338.0
46#693.7,560.6;660.0,463.1;693.7,365.5;576.0,385.7;656.7,466.4;676.9,527.0;606.2,382.3;589.4,254.5;589.4,234.3;574.3,185.6;623.0,325.2;680.2,325.2;653.3,247.8;525.5,261.3;451.5,311.7;475.1,308.3
47#689.4,566.4;660.8,477.1;650.1,380.6;567.9,380.6;475.1,430.7;557.2,423.5;607.2,380.6;592.9,252.0;592.9,237.8;573.3,178.8;693.0,366.4;675.1,323.5;653.7,255.6;528.6,255.6;439.3,284.2;492.9,266.3
48#683.5,572.3;653.3,477.9;691.1,368.3;562.7,372.1;517.3,323.0;543.8,425.0;596.7,368.3;581.6,251.3;581.6,239.9;572.1,166.3;649.5,349.5;694.9,323.0;642.0,247.5;517.3,247.5;438.0,258.8;464.5,209.7
49#673.9,568.6;637.4,466.5;673.9,375.3;575.4,368.0;517.1,349.8;520.7,466.5;615.5,371.7;586.3,251.3;586.3,240.4;573.6,165.6;633.8,338.8;673.9,320.6;652.0,258.6;517.1,247.7;444.1,240.4;444.1,182.0
50#658.3,547.4;610.9,445.3;643.7,372.3;585.4,368.7;519.7,394.2;519.7,503.6;610.9,368.7;592.7,255.6;592.7,248.3;579.9,169.8;625.5,328.5;672.9,328.5;654.7,259.2;519.7,248.3;450.4,241.0;450.4,197.2
51#633.1,521.2;601.7,434.0;636.6,381.6;570.3,378.1;521.4,413.0;517.9,528.2;598.2,381.6;598.2,266.4;598.2,249.0;593.0,177.4;633.1,332.7;675.0,350.2;657.5,269.9;535.4,256.0;458.6,273.4;455.1,224.5
52#622.9,505.1;599.5,435.1;638.4,400.0;564.5,400.0;517.8,442.8;517.8,555.7;599.5,400.0;615.1,271.6;615.1,259.9;605.4,191.8;630.7,333.8;685.2,353.3;681.3,279.4;548.9,263.8;471.1,294.9;459.4,252.1
53#619.0,476.1;588.7,430.6;641.8,407.9;573.5,404.1;512.9,472.3;512.9,589.9;603.9,407.9;615.2,275.2;611.4,260.0;598.2,197.5;653.1,335.9;706.2,351.0;679.7,279.0;547.0,271.4;471.2,313.1;456.0,279.0
54#622.0,515.4;565.2,500.3;640.9,413.1;565.2,413.1;519.7,500.3;515.9,606.3;603.1,413.1;614.4,284.3;614.4,265.3;654.2,206.6;720.5,326.0;731.9,318.4;682.6,288.1;542.4,280.5;478.0,326.0;455.3,310.8
55#623.9,524.7;601.0,456.0;635.3,414.1;574.3,417.9;528.5,513.3;517.0,612.5;608.6,417.9;604.8,284.3;604.8,269.0;595.3,206.1;608.6,337.7;662.1,345.4;665.9,284.3;543.7,291.9;482.7,349.2;456.0,333.9
56#632.5,535.6;605.7,447.8;647.7,413.4;579.0,417.2;525.5,493.6;537.0,596.7;613.4,417.2;598.1,291.2;598.1,279.8;596.2,212.9;609.5,352.3;659.2,340.9;659.2,287.4;540.8,298.9;483.5,360.0;453.0,360.0
57#629.4,556.7;594.1,466.6;633.3,419.6;578.5,419.6;519.7,474.4;547.1,576.3;605.9,419.6;590.2,298.2;590.2,290.4;582.4,219.9;623.5,202.3;645.0,231.7;641.1,294.3;527.5,313.9;480.6,380.5;445.3,388.3
58#635.8,588.2;579.7,487.4;647.0,431.3;587.2,435.1;505.1,457.5;549.9,543.4;613.4,431.3;572.3,311.8;572.3,308.1;564.8,233.4;615.2,201.7;635.8,237.2;624.6,296.9;516.3,326.8;475.2,401.5;445.3,416.4
59#633.1,619.0;595.2,518.9;626.2,429.1;557.2,442.9;495.0,429.1;543.4,518.9;591.7,439.4;553.7,325.5;550.3,315.1;536.5,242.6;614.2,230.5;643.5,263.3;602.1,304.8;498.5,342.7;463.9,415.3;432.9,449.8
60#623.5,640.8;600.7,546.5;630.0,439.1;538.9,455.4;512.8,455.4;551.9,510.7;574.7,452.1;525.8,335.0;522.6,322.0;508.0,255.2;623.5,282.9;607.2,344.7;581.2,318.7;473.8,354.5;441.2,429.3;428.2,484.6
61#629.2,679.2;608.1,573.6;572.9,461.1;513.1,457.6;499.1,531.4;481.5,545.5;544.8,461.1;506.1,345.0;502.6,323.9;486.8,272.9;555.3,443.5;587.0,390.7;558.9,323.9;449.8,366.1;428.7,440.0;432.2,506.8
62#618.6,683.4;590.0,572.6;557.8,454.6;493.5,461.8;472.0,540.4;486.3,594.0;529.2,458.2;489.9,351.0;486.3,333.1;466.7,277.7;536.4,479.6;597.1,368.8;547.1,329.5;429.1,372.4;414.8,451.0;429.1,504.7
63#604.4,679.3;580.6,573.7;543.1,464.8;475.0,475.0;471.6,573.7;475.0,611.2;509.1,468.2;478.4,355.8;478.4,342.2;466.5,296.3;607.8,379.7;577.2,366.1;532.9,342.2;420.6,369.5;386.5,444.4;434.2,454.6
64#593.3,676.7;586.3,579.2;520.2,485.2;457.5,492.1;492.3,527.0;467.9,624.5;488.8,485.2;471.4,366.8;471.4,352.8;508.0,298.9;617.7,415.5;586.3,405.1;523.6,359.8;412.2,373.7;366.9,436.4;429.6,429.5
65#576.7,659.7;591.3,553.6;499.8,502.4;441.3,506.0;492.5,538.9;466.9,652.4;474.2,506.0;466.9,385.3;470.6,370.7;505.3,314.0;609.6,443.8;584.0,429.2;521.8,381.6;412.0,381.6;353.5,407.3;401.1,399.9
66#576.6,649.1;597.1,550.0;484.3,502.1;433.0,519.2;484.3,580.7;467.2,683.3;460.3,512.4;467.2,392.7;470.6,389.3;506.5,329.5;593.7,454.3;580.0,447.4;511.6,392.7;415.9,389.3;347.6,382.5;417.6,329.5
67#573.6,630.3;601.8,531.6;485.5,514.0;429.1,531.6;471.4,616.2;464.3,714.9;453.8,517.5;457.3,404.8;460.8,397.7;504.9,339.6;587.7,468.2;580.6,461.2;506.6,404.8;404.4,397.7;355.1,355.5;392.1,332.6
68#568.2,605.8;602.0,511.9;485.6,519.4;429.3,526.9;466.8,643.4;463.1,741.0;455.6,523.2;451.8,403.0;451.8,403.0;493.1,339.1;594.5,511.9;575.8,466.8;504.4,410.5;395.5,395.5;354.2,339.1;382.3,318.5
69#563.8,590.5;616.2,503.2;498.3,529.4;432.8,533.7;459.0,660.4;467.7,760.8;463.3,533.7;445.9,402.7;445.9,398.3;476.4,332.8;568.2,577.4;576.9,463.8;502.7,411.4;393.5,389.6;358.5,337.2;362.9,280.4
70#556.3,580.2;609.9,501.9;498.6,534.9;440.8,547.2;453.2,670.9;465.6,774.0;469.7,539.0;445.0,402.9;445.0,398.8;440.8,324.6;539.8,514.2;581.0,440.0;498.6,407.1;391.4,394.7;354.2,337.0;356.3,297.8
71#564.3,598.4;596.2,518.0;501.5,540.0;439.9,554.6;448.2,672.9;459.0,772.5;470.7,546.5;446.5,404.5;445.3,397.9;439.2,338.8;535.4,481.3;580.8,424.1;501.5,400.9;391.6,404.2;351.4,368.3;357.3,323.5
72#572.4,616.5;582.6,534.0;504.4,545.0;439.0,561.9;443.1,675.0;452.4,770.9;471.7,554.1;448.1,406.1;445.5,397.1;437.7,353.1;531.0,448.3;580.6,408.2;504.4,394.7;391.7,413.6;348.5,399.5;358.2,349.3
73#580.4,634.7;568.9,550.1;507.3,550.1;438.1,569.3;438.1,677.0;445.8,769.4;472.7,561.6;449.6,407.7;445.8,396.2;436.1,367.3;526.6,415.4;580.4,392.3;507.3,388.5;391.9,423.1;345.7,430.8;359.2,375.0
74#583.7,669.5;562.3,580.1;502.0,548.5;435.3,564.1;410.6,659.2;436.3,749.6;467.9,557.6;433.3,412.4;429.4,403.4;409.2,364.9;486.0,383.3;537.0,378.8;486.9,391.4;379.8,429.6;349.0,452.5;355.2,401.6
75#586.9,704.2;555.6,610.1;496.6,547.0;432.4,558.9;383.0,641.5;426.7,729.9;463.2,553.6;417.1,417.2;413.1,410.6;382.4,362.6;445.5,351.1;493.6,365.4;466.5,394.3;367.6,436.0;352.2,474.3;351.2,428.3
76#590.2,739.0;549.0,640.1;491.3,545.4;429.6,553.7;355.5,623.7;417.2,710.1;458.4,549.6;400.8,421.9;396.7,417.8;355.5,360.2;404.9,319.0;450.2,351.9;446.1,397.2;355.5,442.5;355.5,496.0;347.2,454.9
77#586.0,757.2;533.5,655.8;484.7,546.9;417.1,554.4;327.0,599.5;394.6,682.1;450.9,550.7;379.6,426.8;375.8,419.3;338.3,363.0;396.5,323.6;417.1,344.2;424.6,404.3;330.8,449.3;353.3,513.2;379.6,494.4
78#577.8,757.9;518.3,658.8;474.6,543.7;399.2,555.6;296.1,579.4;383.4,654.8;435.0,543.7;367.5,428.7;363.5,424.7;319.9,365.2;397.3,319.6;389.3,327.5;415.1,404.9;319.9,452.5;335.8,519.9;351.6,488.2
79#570.6,764.2;510.8,656.5;462.9,552.8;383.1,568.7;275.4,560.7;367.1,636.6;427.0,556.8;355.2,437.1;347.2,433.1;307.3,369.2;486.8,528.8;458.9,480.9;415.0,417.1;299.3,457.0;299.3,528.8;355.2,632.6
80#536.9,745.9;501.2,643.4;439.6,565.1;362.8,577.7;278.8,569.3;343.0,640.4;404.4,569.8;340.1,450.1;333.8,445.4;303.6,382.9;438.1,519.4;433.8,492.6;396.4,434.7;289.6,463.4;273.2,514.3;315.6,583.5
81#503.3,727.7;491.5,630.4;416.2,577.4;342.6,586.8;282.1,578.0;318.8,644.2;381.7,582.8;325.1,463.2;320.4,457.7;299.9,396.5;389.4,510.1;408.8,504.3;377.7,452.4;279.8,469.8;247.1,499.9;276.0,534.5
82#469.6,709.4;481.9,617.3;392.9,589.7;322.3,595.8;285.5,586.6;294.7,648.0;359.1,595.8;310.0,476.2;307.0,470.0;296.2,410.2;340.7,500.7;383.7,516.0;359.1,470.0;270.1,476.2;221.0,485.4;236.4,485.4
83#440.5,685.4;466.2,596.6;374.6,610.9;328.8,625.2;274.4,596.6;283.0,676.8;348.8,610.9;311.6,493.5;305.9,482.1;297.3,419.1;340.3,542.2;368.9,536.5;351.7,496.4;268.7,496.4;202.8,476.3;257.2,464.9
84#410.7,675.3;448.2,578.5;345.2,619.1;273.4,616.0;264.0,619.1;267.1,703.4;307.7,616.0;304.6,503.6;301.5,491.1;301.5,428.7;320.2,544.2;354.5,547.3;348.3,509.9;257.8,500.5;220.3,478.7;223.4,441.2
85#399.3,667.2;425.5,571.1;367.2,635.1;323.5,658.4;256.6,638.0;262.4,731.2;343.9,643.9;303.2,515.7;303.2,501.2;309.0,437.1;396.3,498.2;355.6,501.2;349.8,521.5;250.7,507.0;221.6,477.9;215.8,457.5
86#371.3,626.9;401.7,535.6;362.1,642.1;307.4,629.9;255.7,657.3;267.9,751.6;328.7,642.1;304.4,517.4;301.3,508.3;310.4,441.4;389.5,511.3;398.6,520.4;350.0,523.5;255.7,508.3;231.4,471.8;237.5,459.6
87#369.6,691.6;432.7,601.5;333.5,652.6;273.4,649.6;255.4,679.6;267.4,772.7;306.5,652.6;306.5,520.4;306.5,499.4;314.0,458.8;411.6,544.4;402.6,547.4;360.6,523.4;255.4,511.4;207.4,529.4;234.4,493.4
88#364.5,715.2;412.9,621.7;335.4,647.5;267.7,647.5;254.8,699.1;267.7,792.7;303.2,647.5;306.4,518.4;306.4,495.8;308.0,452.3;361.2,624.9;387.1,599.1;361.2,521.7;251.5,512.0;209.6,547.5;225.7,518.4
89#360.7,734.8;364.1,659.2;340.1,628.3;281.7,635.2;264.5,717.6;267.9,807.0;309.2,635.2;305.7,511.5;305.7,490.9;310.9,444.5;360.7,583.6;384.7,563.0;357.3,511.5;250.7,511.5;206.1,556.2;219.8,542.4
90#366.7,756.5;366.7,667.7;346.2,620.0;284.8,623.4;274.6,712.1;267.8,800.8;315.5,623.4;305.3,507.4;305.3,490.3;300.2,440.8;411.1,541.5;417.9,548.3;356.5,500.5;247.3,510.8;213.2,568.8;213.2,565.4
91#368.4,774.9;371.0,683.9;348.8,617.7;286.8,621.9;271.5,690.2;292.6,807.3;318.2,621.9;303.8,507.9;303.0,492.6;296.2,444.1;415.2,529.3;408.5,547.1;355.7,500.2;246.8,513.9;216.2,575.1;215.3,581.8
92#370.2,793.4;375.2,700.1;351.5,615.5;288.8,620.5;268.5,668.2;317.4,813.8;320.9,620.5;302.4,508.5;300.7,494.9;292.2,447.4;419.4,517.1;399.1,545.8;354.9,500.0;246.4,517.0;219.2,581.4;217.5,598.2
93#371.9,811.8;379.5,716.2;354.1,613.2;290.7,619.0;265.4,646.3;342.1,820.4;323.7,619.0;300.9,509.0;298.4,497.2;288.2,450.6;423.6,504.9;389.8,544.6;354.2,499.8;245.9,520.0;222.2,587.7;219.6,614.7
94#373.7,830.2;383.8,732.4;356.8,610.9;292.7,617.6;262.3,624.4;366.9,826.9;326.4,617.6;299.4,509.6;296.1,499.5;284.2,453.9;427.7,492.7;380.4,543.4;353.4,499.5;245.4,523.1;225.2,594.0;221.8,631.1
95#377.7,818.8;389.8,721.5;353.9,613.4;290.4,619.4;279.7,633.1;367.5,812.1;323.5,618.8;297.8,507.8;295.2,498.4;288.0,451.4;427.0,500.4;385.8,543.0;351.2,499.8;244.4,519.3;221.4,579.4;228.9,611.8
96#381.7,807.4;395.9,710.6;351.1,615.9;288.1,621.3;297.1,641.7;368.0,797.3;320.6,619.9;296.2,506.1;294.2,497.3;291.8,448.8;426.3,508.2;391.1,542.7;349.0,500.0;243.4,515.5;217.6,564.9;236.0,592.6
97#385.6,796.1;401.9,699.7;348.2,618.4;285.8,623.1;314.5,650.4;368.6,782.4;317.6,621.1;294.6,504.3;293.3,496.2;295.7,446.3;425.6,515.9;396.5,542.3;346.9,500.3;242.3,511.8;213.8,550.3;243.1,573.3
98#389.6,784.7;408.0,688.8;345.4,620.9;283.5,625.0;331.9,659.0;369.1,767.6;314.7,622.2;293.0,502.6;292.3,495.1;299.5,443.7;424.9,523.7;401.8,542.0;344.7,500.5;241.3,508.0;210.0,535.8;250.2,554.1
99#393.6,773.3;414.0,677.9;342.5,623.4;281.2,626.8;349.3,667.7;369.7,752.8;311.8,623.4;291.4,500.8;291.4,494.0;303.3,441.2;424.2,531.4;407.2,541.6;342.5,500.8;240.3,504.2;206.2,521.2;257.3,534.8
100#240.1,858.3;238.1,799.7;249.8,811.5;261.6,807.6;259.6,825.1;259.6,858.3;251.8,807.6;244.0,768.5;242.0,760.7;238.1,721.6;222.5,790.0;201.0,780.2;236.2,768.5;251.8,768.5;277.2,786.1;288.9,805.6
101#406.7,693.2;399.5,617.9;324.2,589.2;274.0,614.3;342.1,704.0;378.0,793.6;299.1,603.5;291.9,496.0;295.5,496.0;304.5,426.0;428.2,564.1;395.9,553.3;335.0,492.4;252.5,499.6;256.1,567.7;317.0,582.0
102#380.6,800.6;352.9,717.6;342.6,596.6;290.7,620.8;339.1,707.2;373.7,800.6;311.4,610.4;297.6,489.4;287.2,489.4;250.9,439.3;442.8,572.4;391.0,565.5;342.6,489.4;245.8,499.8;249.2,568.9;290.7,579.3
103#378.1,799.6;357.7,705.9;329.2,575.5;280.3,587.7;325.1,697.7;369.9,803.7;304.7,579.6;312.9,477.7;312.9,477.7;333.3,404.4;439.2,579.6;394.4,559.2;361.8,494.0;272.1,465.5;280.3,408.5;329.2,371.8
104#376.2,793.7;363.7,701.8;347.0,568.0;292.7,584.8;326.1,689.2;363.7,793.7;317.7,572.2;321.9,480.3;334.4,471.9;401.3,434.3;434.8,597.3;401.3,555.5;376.2,488.6;275.9,467.7;250.9,509.5;340.7,357.0
105#360.7,783.5;360.7,703.6;351.8,557.2;294.2,570.5;325.2,703.6;360.7,796.8;320.8,566.0;334.1,472.9;338.5,468.4;391.8,437.4;436.2,606.0;414.0,552.7;382.9,481.7;285.3,472.9;254.2,521.7;289.7,548.3
106#364.1,792.3;364.1,701.8;355.8,566.1;298.3,574.3;327.1,701.8;355.8,796.4;327.1,570.2;347.6,467.3;351.7,463.2;376.4,397.4;438.1,603.1;429.9,549.6;392.9,483.8;302.4,450.9;308.5,366.6;325.0,358.3
107#367.5,792.1;367.5,702.6;369.4,575.4;307.4,579.9;321.4,690.9;350.0,783.8;338.4,577.7;356.1,471.9;359.5,467.9;380.4,403.4;432.1,592.1;430.5,548.2;400.9,486.9;311.3,456.5;308.8,388.6;323.1,378.8
108#370.8,792.0;370.8,703.4;382.9,584.8;316.4,585.5;315.6,679.9;344.1,771.2;349.7,585.1;364.5,476.6;367.3,472.7;384.3,409.4;426.0,581.2;431.1,546.7;408.8,489.9;320.3,462.1;309.1,410.6;321.3,399.2
109#374.2,791.8;374.2,704.3;396.5,594.1;325.4,591.2;309.9,669.0;338.3,758.6;361.0,592.6;373.0,481.2;375.0,477.4;388.3,415.5;420.0,570.2;431.8,545.3;416.8,493.0;329.2,467.8;309.4,432.7;319.4,419.6
110#377.6,791.6;377.6,705.1;410.1,603.4;334.5,596.8;304.1,658.1;332.5,746.0;372.3,600.1;381.5,485.8;382.8,482.1;392.3,421.5;414.0,559.3;432.4,543.9;424.8,496.1;338.2,473.4;309.7,454.7;317.5,440.1
111#380.9,791.5;380.9,705.9;423.6,612.8;343.6,602.4;298.4,647.1;326.6,733.4;383.6,607.5;389.9,490.5;390.6,486.9;396.2,427.5;407.9,548.4;433.0,542.4;432.7,499.1;347.1,479.0;310.0,476.7;315.7,460.6
112#384.3,791.3;384.3,706.7;437.2,622.1;352.6,608.0;292.6,636.2;320.8,720.8;394.9,615.0;398.4,495.1;398.4,491.6;400.2,433.5;401.9,537.4;433.6,541.0;440.7,502.2;356.1,484.6;310.3,498.7;313.8,481.0
113#383.7,800.6;393.8,716.4;454.4,612.0;366.8,608.7;286.0,612.0;323.1,686.1;410.6,612.0;403.9,487.4;403.9,477.3;395.5,445.4;481.3,477.3;504.9,500.9;451.0,490.8;353.4,484.1;306.2,514.4;309.6,500.9
114#396.2,808.3;422.4,720.1;474.7,605.6;370.1,582.7;402.7,713.5;392.9,792.0;445.3,605.6;409.3,478.1;410.9,456.9;281.8,615.4;500.8,510.8;510.6,510.8;458.3,487.9;360.2,474.8;298.1,592.5;330.8,661.2
115#407.1,794.5;435.3,702.8;474.1,593.5;382.4,575.8;301.3,572.3;396.5,787.5;445.9,589.9;403.6,473.5;403.6,466.5;387.7,415.3;505.9,512.3;516.5,522.9;456.5,480.6;354.2,470.0;311.9,530.0;340.1,649.9
116#426.3,769.2;433.4,684.1;490.1,592.0;390.9,553.0;305.9,567.2;348.4,662.9;422.8,553.0;412.1,475.1;405.1,460.9;385.6,402.5;458.2,538.9;514.9,528.2;468.8,482.2;351.9,460.9;312.9,524.7;359.0,524.7
117#408.9,719.5;422.6,657.7;436.3,558.2;374.5,551.3;305.9,589.0;350.5,674.8;405.4,558.2;408.9,462.1;402.0,448.4;386.5,391.7;450.0,541.0;508.4,520.4;467.2,468.9;350.5,455.2;319.6,520.4;364.2,530.7
118#446.8,702.4;456.7,639.5;440.2,523.5;383.8,520.1;310.9,603.0;350.7,695.8;413.7,526.8;407.0,450.5;403.7,440.6;392.1,376.0;453.4,530.1;519.7,506.9;470.0,457.2;350.7,443.9;320.9,513.5;357.3,496.9
119#430.5,663.7;478.6,615.5;451.1,529.5;382.3,519.2;323.9,619.0;354.8,711.8;413.3,522.7;409.8,440.1;406.4,429.8;401.2,359.3;482.1,508.9;537.1,491.7;475.2,447.0;354.8,433.2;303.2,488.3;327.3,515.8
120#450.0,648.8;505.5,607.2;453.4,527.3;394.4,516.9;342.4,624.5;356.3,721.7;422.2,523.9;411.8,426.7;411.8,419.7;403.1,355.5;484.7,485.7;540.2,475.3;477.7,430.2;356.3,426.7;297.3,471.8;325.0,478.7
121#481.3,639.8;529.6,587.8;455.3,528.4;392.1,524.7;369.8,632.4;358.7,725.3;425.6,524.7;418.1,416.9;418.1,409.5;412.6,340.8;551.9,454.1;522.2,442.9;473.9,416.9;362.4,416.9;306.7,450.4;336.4,442.9
122#509.7,637.1;549.0,578.1;462.4,515.1;403.3,515.1;371.8,621.4;352.2,712.0;430.9,515.1;430.9,400.9;430.9,400.9;419.1,334.0;533.3,440.3;505.7,432.4;478.2,400.9;379.7,400.9;332.5,428.5;375.8,432.4
123#539.3,642.9;557.5,570.1;481.0,508.2;422.8,500.9;364.5,606.5;357.2,704.8;451.9,504.5;441.0,395.3;437.3,402.6;417.3,328.0;477.4,351.6;506.5,377.1;481.0,395.3;393.6,399.0;360.9,409.9;390.0,377.1
