1#NULL
2#NULL
3#NULL
4#NULL
5#NULL
6#399.0,676.0;387.9,616.6;432.4,542.4;399.0,553.5;391.6,638.9;402.7,720.5;417.5,549.8;384.1,453.3;384.1,453.3;369.3,401.4;376.7,349.4;402.7,390.2;413.8,442.2;354.5,457.0;321.1,434.8;328.5,390.2
7#392.5,685.2;377.9,597.9;428.8,536.1;392.5,550.7;367.0,630.7;392.5,699.8;410.6,543.4;385.2,441.6;385.2,445.2;367.0,390.6;408.8,352.5;407.0,390.6;414.3,434.3;352.5,448.8;319.7,434.3;327.0,390.6
8#374.6,607.9;354.6,576.5;417.4,530.8;377.4,539.4;337.5,610.7;388.8,676.4;397.4,536.5;380.3,430.8;380.3,433.7;366.0,382.3;376.0,360.9;408.8,382.3;408.8,428.0;351.7,442.3;320.3,433.7;326.0,390.9
9#374.0,601.1;357.3,544.5;407.3,524.6;364.0,527.9;307.4,581.2;370.7,637.8;387.3,527.9;374.0,424.6;374.0,424.6;357.3,374.7;377.3,348.1;410.6,378.0;404.0,411.3;344.0,434.6;317.4,431.3;327.4,394.7
10#374.6,596.2;357.5,538.6;392.6,510.3;362.3,511.1;317.6,566.1;373.2,626.2;378.4,512.3;361.6,409.9;361.0,408.7;345.8,357.6;351.9,367.2;374.8,381.3;378.8,401.1;344.4,416.0;328.1,418.3;337.3,394.0
11#375.2,591.3;357.7,532.6;377.8,496.0;360.5,494.2;327.8,550.9;375.7,614.6;369.5,496.7;349.2,395.2;348.0,392.7;334.2,340.5;326.5,386.3;339.0,384.5;353.6,390.9;344.8,397.5;338.7,405.4;347.2,393.3
12#375.7,586.4;358.0,526.7;363.1,481.6;358.8,477.4;338.0,535.8;378.1,602.9;360.7,481.1;336.8,380.4;334.9,376.8;322.7,323.4;301.0,405.5;303.3,387.8;328.4,380.7;345.2,378.9;349.4,392.4;357.1,392.6
13#376.3,581.5;358.2,520.7;348.3,467.3;357.0,460.5;348.2,520.6;380.6,591.3;351.8,465.5;324.4,365.7;321.9,360.8;311.1,306.3;275.6,424.6;267.5,391.0;303.2,370.5;345.6,360.4;360.0,379.5;367.0,391.9
14#376.9,576.6;358.4,514.8;333.6,453.0;355.3,443.7;358.4,505.5;383.1,579.7;342.9,449.9;312.0,351.0;308.9,344.9;299.6,289.2;250.2,443.7;231.7,394.3;278.0,360.3;346.0,341.8;370.7,366.5;376.9,391.2
15#340.3,540.4;355.1,503.4;321.9,441.4;347.8,436.2;354.0,497.2;374.7,569.6;333.3,439.3;303.3,339.0;301.2,333.9;293.0,279.0;241.8,372.1;225.8,356.4;270.2,346.2;337.4,330.8;349.7,328.5;326.3,337.1
16#303.8,504.3;351.7,492.0;310.1,429.7;340.3,428.7;349.7,488.9;366.2,559.4;323.7,428.7;294.6,326.9;293.6,322.8;286.3,268.9;233.4,300.6;220.0,318.5;262.5,332.2;328.9,319.7;328.8,290.4;275.6,283.1
17#267.2,468.1;348.4,480.6;298.4,418.1;332.8,421.2;345.3,480.6;357.8,549.3;314.1,418.1;285.9,314.9;285.9,311.8;279.7,258.7;225.0,229.0;214.1,280.6;254.7,318.1;320.3,308.7;307.8,252.4;225.0,229.0
18#344.9,535.9;338.9,466.3;326.8,417.9;293.5,420.9;242.1,414.9;269.3,478.4;311.7,417.9;281.4,312.0;281.4,312.0;278.4,257.6;245.1,221.2;227.0,269.7;311.7,312.0;248.1,312.0;223.9,275.7;230.0,227.3
19#333.1,520.7;330.8,462.0;324.0,414.5;283.4,421.3;249.5,425.8;276.6,489.1;301.4,414.5;278.8,317.4;278.8,312.8;280.0,264.2;315.0,380.6;324.0,351.3;310.5,315.1;249.5,312.8;229.1,269.9;225.7,259.7
20#318.5,494.9;320.9,436.5;316.2,415.5;269.5,424.8;248.5,436.5;285.8,506.6;292.8,422.5;278.8,319.7;278.8,317.3;285.8,263.6;313.9,385.1;320.9,352.4;309.2,319.7;248.5,317.3;225.1,277.6;247.3,255.4
21#303.1,484.0;317.8,423.1;309.4,414.7;257.0,427.3;261.2,469.3;288.4,521.7;284.2,418.9;284.2,322.4;282.1,320.4;291.6,271.1;313.6,377.0;313.6,360.2;313.6,324.5;254.9,324.5;227.6,291.0;265.4,274.2
22#273.8,466.7;271.7,451.8;307.7,424.3;256.9,432.8;254.8,470.9;275.9,525.9;282.3,426.4;284.4,326.9;286.5,324.8;293.9,287.8;309.8,398.9;316.2,373.5;316.2,329.0;254.8,318.5;231.5,301.5;268.5,287.8
23#265.1,477.7;267.0,437.1;288.4,419.4;267.5,425.8;266.1,449.9;277.6,492.4;278.6,420.8;284.6,331.7;286.6,328.4;294.1,288.7;290.4,389.5;293.4,370.0;296.6,332.5;275.2,328.1;258.4,326.5;278.5,320.0
24#256.5,488.6;262.2,422.5;269.0,414.6;278.2,418.7;277.5,428.8;279.3,458.9;274.9,415.3;284.7,336.6;286.7,331.9;294.4,289.7;271.1,380.1;270.6,366.4;277.1,335.9;295.7,337.6;285.3,351.5;288.6,352.2
25#247.8,499.6;257.5,407.8;249.7,409.7;288.8,411.7;288.8,407.8;281.0,425.4;271.2,409.7;284.9,341.4;286.8,335.5;294.6,290.6;251.7,370.7;247.8,362.9;257.5,339.4;316.1,347.2;312.2,376.5;298.6,384.4
26#231.1,473.2;250.6,416.6;250.6,410.7;289.6,426.4;283.8,418.6;274.0,426.4;268.2,420.5;287.7,346.3;289.6,338.5;297.5,293.6;250.6,371.7;246.7,371.7;258.4,340.4;318.9,352.1;307.2,381.4;305.3,385.4
27#252.1,487.4;258.0,460.1;285.3,444.5;234.5,438.6;187.7,385.9;248.2,479.6;254.1,438.6;289.2,350.7;291.2,342.9;303.9,300.9;285.3,393.7;312.7,397.6;320.5,360.5;254.1,340.9;246.3,370.2;267.7,370.2
28#255.3,504.8;264.8,469.2;284.4,444.9;233.8,437.5;217.2,417.7;254.8,498.2;255.2,438.2;292.6,354.5;295.3,345.9;310.4,307.1;292.7,398.5;318.0,408.8;323.2,365.9;259.4,343.1;238.9,361.3;270.6,373.8
29#258.5,522.3;271.6,478.4;283.5,445.3;233.2,436.4;246.8,449.4;261.4,516.9;256.4,437.8;295.9,358.4;299.4,348.8;316.8,313.2;300.2,403.3;323.2,419.9;325.8,371.4;264.7,345.4;231.5,352.3;273.4,377.4
30#261.7,539.7;278.4,487.5;282.6,445.7;232.5,435.3;276.3,481.2;268.0,535.5;257.5,437.4;299.3,362.2;303.5,351.8;323.3,319.4;307.6,408.1;328.5,431.1;328.5,376.8;270.0,347.6;224.1,343.4;276.3,381.0
31#265.1,550.1;280.1,494.6;286.5,451.9;233.1,426.3;282.2,488.2;263.0,462.6;267.3,443.4;299.3,360.1;305.7,351.6;330.2,322.8;318.5,454.1;335.6,434.8;329.2,377.2;267.3,343.1;219.2,327.0;273.7,400.7
32#277.9,564.5;284.7,507.4;284.7,445.7;245.9,427.4;282.4,491.4;259.6,480.0;266.4,434.3;300.7,361.1;305.3,354.3;329.3,314.3;330.4,448.0;341.8,434.3;330.4,377.1;273.3,342.9;224.2,318.9;215.0,314.3
33#285.4,575.7;292.6,510.3;292.6,444.9;253.9,430.3;290.2,464.3;266.0,500.6;273.2,437.6;304.8,362.4;307.2,357.6;332.6,310.3;336.3,466.7;348.4,435.2;333.8,379.4;273.2,345.5;234.5,314.0;226.0,305.5
34#288.7,574.9;307.1,516.9;296.6,451.0;254.4,437.8;286.0,474.8;272.9,530.1;278.1,445.7;307.1,364.0;307.1,358.7;333.5,311.3;341.4,472.1;352.0,432.6;338.8,382.5;275.5,345.6;238.6,306.0;242.5,291.5
35#298.1,558.6;319.8,511.4;304.5,463.0;258.6,452.8;284.1,486.0;276.4,547.1;281.5,452.8;307.0,368.7;309.6,363.6;332.5,317.7;350.3,475.8;363.1,435.0;340.2,381.5;273.9,348.3;248.4,310.1;250.9,266.8
36#302.6,566.1;334.1,508.8;311.2,462.9;271.0,457.2;285.4,505.9;276.8,569.0;288.2,457.2;311.2,374.0;311.2,371.2;331.2,325.3;362.8,451.5;374.2,431.4;342.7,385.5;276.8,359.7;251.0,322.4;253.8,276.6
37#313.5,552.7;349.2,496.1;316.4,472.3;277.7,472.3;286.7,522.9;274.8,588.4;295.6,472.3;316.4,383.0;316.4,377.1;331.3,332.4;384.9,430.6;387.9,430.6;352.2,394.9;277.7,374.1;248.0,344.3;253.9,305.6
38#277.4,611.0;286.1,544.1;283.2,483.0;318.1,483.0;361.7,483.0;318.1,535.4;303.5,483.0;321.0,389.9;321.0,386.9;329.7,340.4;262.8,322.9;248.3,360.8;286.1,381.1;353.0,398.6;393.8,419.0;376.3,410.2
39#274.9,623.6;280.3,555.7;288.5,493.2;323.8,493.2;318.4,558.4;312.9,612.7;307.5,493.2;321.1,398.1;321.1,395.4;329.2,346.5;261.3,349.2;250.4,381.8;288.5,392.7;356.4,403.6;394.4,400.8;364.5,370.9
40#283.1,609.2;293.3,547.0;299.1,498.2;317.8,498.2;310.8,555.5;307.5,609.6;309.2,498.6;319.2,405.9;319.2,402.2;326.7,353.8;280.3,356.7;272.9,384.6;299.5,400.8;340.8,410.7;366.8,416.0;342.5,388.1
