1#903.9,729.0;957.2,768.1;1017.5,661.6;974.9,679.4;946.5,782.3;983.8,837.3;992.7,675.8;921.7,555.2;925.2,558.7;889.7,505.5;850.7,445.1;907.5,491.3;950.1,537.4;886.2,562.2;840.1,526.8;825.9,473.5
2#905.1,726.4;941.8,738.0;1007.2,665.8;963.2,678.9;945.5,783.5;981.7,838.7;983.4,675.3;919.3,554.2;921.7,558.9;893.2,504.3;850.4,446.0;906.3,491.2;950.3,537.5;881.3,561.2;838.6,525.6;825.5,472.1
3#906.2,723.7;926.4,708.0;996.8,670.1;951.5,678.4;944.4,784.6;979.6,840.1;974.2,674.8;917.0,553.1;918.1,559.1;896.7,503.0;850.2,446.9;905.0,491.1;950.4,537.6;876.4,560.3;837.0,524.5;825.1,470.8
4#907.4,721.1;911.0,677.9;986.5,674.3;939.8,677.9;943.4,785.8;977.5,841.5;964.9,674.3;914.6,552.1;914.6,559.3;900.2,501.8;849.9,447.8;903.8,491.0;950.6,537.7;871.5,559.3;835.5,523.3;824.7,469.4
5#897.3,720.9;908.0,728.1;972.5,667.2;922.4,678.0;943.9,778.2;958.2,824.8;947.4,667.2;915.2,541.9;915.2,545.5;911.6,477.5;847.2,445.3;904.5,481.1;958.2,541.9;872.2,549.1;832.9,520.5;822.1,470.3
6#887.6,715.9;972.3,634.5;959.3,647.5;903.9,660.5;929.9,768.0;951.1,812.0;929.9,650.7;913.7,526.9;913.7,523.7;916.9,458.5;851.8,442.2;894.1,468.3;952.8,523.7;868.1,530.2;822.4,517.2;822.4,465.0
7#880.7,717.6;951.9,634.9;939.6,634.9;883.5,646.3;897.7,733.2;919.1,781.7;910.1,637.7;891.7,513.2;892.1,510.9;893.0,444.3;843.7,449.1;882.6,468.1;931.1,509.9;847.0,516.6;799.4,500.5;803.4,449.3
8#873.8,719.2;931.6,635.4;919.9,622.3;863.2,632.0;865.6,698.4;887.2,751.4;890.3,624.7;869.6,499.5;870.6,498.1;869.1,430.1;835.5,455.9;871.1,467.9;909.4,496.2;825.9,503.0;776.4,483.7;784.5,433.6
9#866.9,720.9;911.2,635.8;900.3,609.7;842.9,617.8;833.4,663.6;855.2,721.1;870.5,611.7;847.6,485.8;849.0,485.3;845.3,416.0;827.4,462.8;859.5,467.7;887.7,482.4;804.8,489.3;753.4,467.0;765.5,417.9
10#860.0,722.6;890.9,636.3;880.6,597.1;822.5,603.6;801.3,628.8;823.3,690.8;850.7,598.7;825.5,472.1;827.4,472.4;821.4,401.8;819.3,469.7;848.0,467.5;866.0,468.6;783.7,475.7;730.4,450.2;746.6,402.2
11#853.1,724.2;870.5,636.7;860.9,584.5;802.1,589.4;769.1,594.0;791.4,660.4;830.9,585.7;803.5,458.5;805.8,459.6;797.5,387.6;811.1,476.6;836.5,467.4;844.2,454.9;762.6,462.1;707.4,433.5;727.6,386.5
12#846.2,725.9;850.2,637.1;841.2,571.9;781.8,575.1;736.9,559.2;759.4,630.1;811.1,572.7;781.4,444.8;784.2,446.8;773.6,373.4;803.0,483.4;825.0,467.2;822.5,441.1;741.5,448.5;684.4,416.7;708.6,370.8
13#839.3,727.5;829.8,637.6;821.6,559.3;761.4,560.9;704.8,524.4;727.5,599.8;791.3,559.7;759.4,431.1;762.7,434.0;749.8,359.3;794.8,490.3;813.4,467.0;800.8,427.4;720.4,434.8;661.4,400.0;689.7,355.1
14#832.4,729.2;809.5,638.0;801.9,546.7;741.1,546.7;672.6,489.6;695.5,569.5;771.5,546.7;737.3,417.4;741.1,421.2;725.9,345.1;786.7,497.2;801.9,466.8;779.1,413.6;699.3,421.2;638.4,383.2;670.7,339.4
