1#646.2,762.8;620.3,662.8;668.4,570.3;683.2,581.4;657.3,677.7;679.5,773.9;679.5,577.7;627.7,474.0;631.4,481.4;586.9,418.4;581.4,368.4;601.7,388.8;653.6,462.9;601.7,477.7;535.1,455.5;512.9,399.9
2#650.1,769.1;617.4,656.5;690.1,576.7;661.0,587.5;657.4,689.2;675.5,776.4;675.5,587.5;624.7,475.0;624.7,482.3;621.1,416.9;583.0,371.5;595.7,391.5;653.8,464.1;595.7,478.6;530.3,456.8;512.2,398.7
3#642.6,762.7;615.6,658.6;681.1,573.8;646.5,585.4;634.9,677.9;669.6,770.4;661.9,577.7;619.5,465.9;619.5,477.5;619.5,412.0;554.0,408.1;592.5,388.9;650.3,458.2;588.7,473.6;523.1,458.2;511.6,404.3
4#616.0,758.8;596.0,654.8;668.0,566.7;636.0,574.7;612.0,666.8;652.0,766.8;652.0,570.7;612.0,458.7;612.0,462.7;616.0,402.6;552.0,354.6;592.0,406.7;648.0,450.7;584.0,466.7;516.0,458.7;512.0,406.7
5#608.4,731.1;573.9,635.1;650.6,558.4;619.9,566.0;558.5,646.6;616.1,738.7;635.3,562.2;604.6,450.9;604.6,450.9;608.4,385.7;566.2,408.7;608.4,427.9;639.1,439.4;573.9,458.6;516.3,458.6;512.5,408.7
6#574.2,697.0;556.1,595.7;635.7,552.3;603.1,556.0;527.2,621.0;581.4,711.4;621.2,556.0;592.3,443.9;592.3,440.3;592.3,378.8;556.1,404.1;588.7,415.0;621.2,433.0;563.3,454.7;505.5,462.0;512.7,415.0
7#560.3,648.6;567.2,569.2;612.1,548.4;587.9,548.4;501.5,586.5;543.0,676.3;601.7,548.4;581.0,437.9;581.0,427.5;570.6,372.2;546.5,417.2;581.0,431.0;612.1,427.5;546.5,444.8;494.6,465.5;508.4,420.6
8#550.5,645.8;547.5,567.7;595.6,540.6;574.5,540.6;475.4,546.6;505.4,630.8;586.6,540.6;562.5,429.4;559.5,417.4;544.5,360.3;526.5,429.4;574.5,435.4;595.6,420.4;532.5,432.4;487.4,462.5;493.4,435.4
9#546.2,651.0;540.3,568.9;584.3,524.9;540.3,524.9;452.4,504.4;475.8,589.4;563.8,524.9;543.3,410.6;540.3,404.7;516.9,351.9;534.5,419.4;590.2,454.6;575.5,398.9;508.1,425.2;481.7,454.6;502.2,419.4
10#542.7,663.0;539.5,586.7;568.1,513.6;523.6,513.6;434.6,478.6;450.5,554.9;545.8,513.6;510.9,405.5;507.7,399.1;496.6,340.3;552.2,367.3;599.9,389.6;545.8,389.6;472.7,424.5;444.1,478.6;447.3,529.5
11#546.6,668.0;540.2,584.5;546.6,510.7;508.1,514.0;536.9,600.6;431.1,533.2;524.1,510.7;440.7,420.9;476.0,398.4;389.3,411.3;553.0,475.4;536.9,449.8;453.5,417.7;427.8,417.7;431.1,546.0;386.1,542.8
12#538.7,663.7;526.0,581.2;529.2,501.9;478.4,501.9;529.2,616.1;408.6,533.6;503.8,501.9;421.3,438.4;405.4,419.4;357.8,378.1;557.8,482.8;513.3,428.9;437.2,425.7;399.1,451.1;411.8,540.0;380.0,540.0
13#523.9,656.4;516.7,573.4;509.5,501.3;466.2,494.1;379.6,472.4;404.9,551.8;484.2,497.7;448.2,389.5;448.2,378.6;430.1,313.7;451.8,302.9;498.7,425.5;487.8,378.6;408.5,396.7;343.5,378.6;361.6,328.1
14#497.2,637.9;500.8,555.1;493.6,493.9;436.0,497.5;371.2,486.7;407.2,569.5;461.2,497.5;421.6,378.6;425.2,375.0;418.0,313.8;443.2,400.2;475.6,418.2;468.4,375.0;382.0,385.8;328.0,367.8;331.6,310.2
