1#831.5,677.3;846.3,570.2;971.9,607.1;983.0,640.4;846.3,573.9;827.8,688.4;979.3,625.6;942.3,485.3;942.3,477.9;916.5,400.3;859.2,339.4;905.4,374.5;968.2,474.2;916.5,492.7;813.1,474.2;746.6,415.1
2#826.7,676.8;834.8,572.0;967.8,624.4;967.8,648.6;899.3,773.5;826.7,696.9;967.8,636.5;927.5,487.3;927.5,483.3;911.4,402.7;863.0,334.1;919.4,394.6;951.7,479.3;903.3,491.4;802.5,479.3;746.1,414.8
3#826.2,686.0;812.3,579.3;928.3,621.0;946.9,639.6;891.2,769.6;960.8,885.7;937.6,630.3;909.7,486.4;909.7,481.8;900.5,398.2;870.3,335.5;919.0,393.6;946.9,477.1;881.9,491.1;779.8,481.8;742.6,421.4
4#823.3,685.9;775.5,580.7;918.9,619.0;904.5,633.3;895.0,767.2;952.4,886.7;914.1,623.8;899.8,475.5;895.0,470.8;880.6,384.7;868.7,339.3;923.7,389.5;938.0,470.8;856.7,480.3;761.1,480.3;737.2,423.0
5#815.7,679.5;791.9,580.8;876.9,594.5;870.1,604.7;740.8,591.0;819.1,689.7;876.9,597.9;863.3,458.4;866.7,444.7;859.9,369.9;854.8,351.2;897.4,386.9;904.2,444.7;832.7,465.2;747.7,482.2;734.0,420.9
6#810.4,679.3;725.2,594.2;867.1,575.2;857.7,589.4;852.9,717.1;919.2,849.6;862.4,584.7;848.2,438.1;843.5,428.6;829.3,352.9;852.9,343.4;895.5,376.6;886.1,419.1;805.6,452.2;739.4,480.6;725.2,419.1
7#804.9,683.8;719.5,602.1;848.9,559.6;832.7,572.8;789.7,685.3;879.9,802.3;840.8,567.2;817.7,424.6;813.3,414.6;798.2,339.8;836.4,336.0;884.1,367.5;855.4,405.7;775.6,440.3;712.8,476.6;713.3,416.9
8#799.4,688.2;713.8,610.1;830.8,544.0;807.7,556.2;726.4,653.6;840.7,755.0;819.3,549.6;787.1,411.2;783.1,400.5;767.2,326.8;819.8,328.5;872.6,358.3;824.6,392.4;745.5,428.3;686.1,472.7;701.3,414.8
9#793.9,692.7;708.1,618.0;812.6,528.4;782.7,539.6;663.2,621.8;801.4,707.7;797.7,532.1;756.6,397.7;752.9,386.5;736.1,313.7;803.3,321.1;861.2,349.2;793.9,379.0;715.5,416.4;659.5,468.7;689.4,412.6
10#796.5,714.5;713.0,627.1;788.5,531.7;756.7,535.7;609.6,583.4;724.9,674.8;772.6,535.7;720.9,392.6;720.9,384.6;703.1,303.1;693.1,404.5;732.9,420.4;760.7,376.7;681.2,408.5;609.6,452.2;637.5,420.4
11#797.1,734.8;719.9,640.4;754.2,541.8;711.3,541.8;565.5,550.4;651.3,644.7;728.5,541.8;702.7,395.9;702.7,383.1;674.8,308.0;677.0,421.7;719.9,426.0;745.6,383.1;659.8,404.5;569.8,430.3;595.5,378.8
12#790.1,763.2;734.4,656.4;720.4,544.8;674.0,544.8;539.2,526.3;590.3,623.8;697.2,544.8;674.0,400.8;674.0,391.5;650.7,307.9;822.7,433.3;804.1,424.0;725.1,391.5;627.5,405.4;539.2,400.8;539.2,345.0
13#767.7,767.6;735.0,669.2;688.2,561.6;632.0,556.9;505.6,505.4;533.7,608.4;660.1,556.9;641.3,407.1;641.3,397.7;632.0,313.4;622.6,336.9;655.4,374.3;688.2,402.4;594.5,407.1;510.3,379.0;505.6,318.1
14#761.0,780.6;697.2,675.9;660.8,566.6;601.6,566.6;474.1,493.8;483.2,598.5;628.9,566.6;606.2,416.4;606.2,411.8;603.9,327.6;574.3,443.7;610.7,443.7;651.7,411.8;560.6,411.8;483.2,398.2;485.5,336.7
15#731.0,770.7;671.6,671.7;622.1,567.7;557.7,567.7;448.8,488.6;438.9,592.5;587.4,562.8;572.6,419.3;567.6,419.3;562.7,340.1;587.4,330.2;612.2,364.8;622.1,409.4;528.0,424.2;463.7,419.3;483.5,364.8
